Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian McCaffrey,CAR,8,7,89,0,4,-10,-1.4,99,14.1,-2.0,1,7.0,0,0.0,0,113.0
D.J. Moore,CAR,7,3,7,0,,2,0.7,5,1.7,5.0,1,3.0,0,0.0,0,50.3
Ian Thomas,CAR,2,2,22,0,1,-6,-3.0,28,14.0,-3.0,1,2.0,0,0.0,0,112.5
Chuba Hubbard,CAR,1,1,1,0,0,-3,-3.0,4,4.0,-3.0,0,,0,0.0,0,79.2
Terrace Marshall Jr.,CAR,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6
Shi Smith,CAR,2,0,0,0,,0,,0,,2.5,0,,1,50.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Cooper Kupp,LAR,8,7,80,0,5,30,4.3,50,7.1,4.6,2,3.5,0,0.0,1,68.7
Allen Robinson,LAR,6,5,63,1,5,52,10.4,11,2.2,9.2,0,,0,0.0,0,150.0
Ben Skowronek,LAR,5,5,40,0,2,26,5.2,14,2.8,5.2,0,,0,0.0,0,100.0
Brandon Powell,LAR,5,4,27,0,1,2,0.5,25,6.3,4.4,0,,0,0.0,0,89.2
Darrell Henderson,LAR,3,2,9,0,1,-3,-1.5,12,6.0,1.0,0,,0,0.0,0,70.1
Malcolm Brown,LAR,1,1,13,0,1,-5,-5.0,18,18.0,-5.0,0,,0,0.0,0,118.7
Tyler Higbee,LAR,2,1,7,0,,2,2.0,5,5.0,6.0,0,,0,0.0,0,58.3
Ronnie Rivers,LAR,1,1,14,0,1,-4,-4.0,18,18.0,-4.0,0,,0,0.0,0,118.7
