#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:08,DEN 18,3,0:54,7,Punt
2,1,10:11,DEN 25,3,2:00,-4,Punt
3,1,3:49,DEN 25,4,2:43,20,Punt
4,2,12:54,DEN 25,5,2:59,25,Punt
5,2,6:33,DEN 28,13,5:09,56,Field Goal
6,2,0:14,DEN 11,1,0:14,-1,End of Half
7,3,15:00,DEN 25,3,2:07,-6,Punt
8,3,8:51,DEN 24,3,1:51,7,Punt
9,3,6:07,DEN 42,3,1:20,58,Touchdown
10,3,1:04,DEN 20,1,0:05,0,Interception
11,4,14:16,DEN 25,5,2:12,75,Touchdown
12,4,10:28,DEN 32,2,0:55,4,Interception
13,4,4:36,DEN 20,14,4:27,72,Interception
