Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
2,14:25,2,8,NOR 37,7,0,"Baker Mayfield pass complete to Rachaad White for no gain. Penalty on Cody Mauch: Ineligible Downfield Pass, 4 yards (accepted) (no play)",2.710,2.170
2,13:53,2,12,NOR 41,7,0,Baker Mayfield pass complete short right to Mike Evans for 2 yards (tackle by Alontae Taylor),2.170,1.750
2,13:10,3,10,NOR 39,7,0,"Penalty on Mike Evans: False Start, 5 yards (accepted) (no play)",1.750,1.090
2,12:48,3,15,NOR 44,7,0,"Baker Mayfield pass incomplete intended for David Moore. Penalty on Paulson Adebo: Illegal Contact, 5 yards (accepted) (no play)",1.090,2.980
2,12:42,1,10,NOR 39,7,0,Rachaad White up the middle for 3 yards (tackle by Khalen Saunders),2.980,2.850
2,12:02,2,7,NOR 36,7,0,Baker Mayfield pass deep left intended for Trey Palmer is intercepted by Alontae Taylor at NO-2 and returned for no gain (tackle by Cade Otton),2.850,0.380
2,11:56,1,10,NOR 2,7,0,"Penalty on Derek Carr: False Start, 1 yard (accepted) (no play)",-0.380,-0.420
2,11:56,1,11,NOR 1,7,0,Jamaal Williams up the middle for no gain (tackle by Jamel Dean),-0.420,-0.850
2,11:19,2,11,NOR 1,7,0,Jamaal Williams right tackle for 3 yards (tackle by Vita Vea and William Gholston),-0.850,-1.190
2,10:58,3,8,NOR 4,7,0,Derek Carr pass complete deep middle to Juwan Johnson for 32 yards (tackle by Antoine Winfield),-1.190,1.330
2,10:17,1,10,NOR 36,7,0,Alvin Kamara right guard for 11 yards (tackle by Devin White),1.330,2.060
2,9:35,1,10,NOR 47,7,0,Alvin Kamara right end for 4 yards (tackle by Antoine Winfield),2.060,2.060
2,8:57,2,6,TAM 49,7,0,Derek Carr pass complete short left to Jamaal Williams for -3 yards (tackle by YaYa Diaby),2.060,0.960
2,8:13,3,9,NOR 48,7,0,Derek Carr sacked by Markees Watts for -6 yards,0.960,-0.590
2,7:34,4,15,NOR 42,7,0,"Lou Hedley punts 39 yards, fair catch by Deven Thompkins at TB-19",-0.590,-0.150
2,7:24,1,10,TAM 19,7,0,Baker Mayfield pass complete short right to Chase Edmonds for 4 yards (tackle by Zack Baun and Khalen Saunders),0.150,0.210
2,6:46,2,6,TAM 23,7,0,Chase Edmonds up the middle for -2 yards (tackle by Nathan Shepherd),0.210,-0.810
2,6:11,3,8,TAM 21,7,0,"Penalty on Robert Hainsey: False Start, 5 yards (accepted) (no play)",-0.810,-1.590
2,5:54,3,13,TAM 16,7,0,Baker Mayfield pass incomplete short right intended for Chase Edmonds,-1.590,-2.390
2,5:50,4,13,TAM 16,7,0,Jake Camarda punts 44 yards downed by Josh Hayes,-2.390,-1.600
2,5:40,1,10,NOR 40,7,0,Derek Carr pass complete short right to Juwan Johnson for 12 yards (tackle by Zyon McCollum),1.600,2.390
2,5:08,1,10,TAM 48,7,0,Alvin Kamara up the middle for 3 yards (tackle by Lavonte David and Kaevon Merriweather),2.390,2.250
2,4:25,2,7,TAM 45,7,0,Derek Carr pass incomplete short right intended for A.T. Perry,2.250,1.550
2,4:21,3,7,TAM 45,7,0,Derek Carr pass complete short middle to Foster Moreau for 13 yards (tackle by Devin White),1.550,3.450
2,3:43,1,10,TAM 32,7,0,Alvin Kamara right tackle for no gain (tackle by Calijah Kancey),3.450,2.900
2,3:05,2,10,TAM 32,7,0,Alvin Kamara right end for 3 yards (tackle by Anthony Nelson),2.900,2.610
2,2:16,,,,,,Timeout #1 by New Orleans Saints,,
2,2:16,3,7,TAM 29,7,0,Derek Carr pass complete short left to Juwan Johnson for 7 yards (tackle by Markees Watts),2.610,4.110
2,2:00,1,10,TAM 22,13,0,"Derek Carr pass complete deep left to Taysom Hill for 22 yards, touchdown",4.110,7.000
2,1:53,,,TAM 15,14,0,Blake Grupe kicks extra point good,0.000,0.000
2,1:53,,,NOR 35,14,0,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
2,1:53,1,10,TAM 25,14,0,Baker Mayfield pass incomplete short right intended for Cade Otton (defended by Paulson Adebo),0.610,0.060
2,1:50,2,10,TAM 25,14,0,Baker Mayfield pass incomplete short right intended for Chris Godwin,0.060,-0.620
2,1:45,3,10,TAM 25,14,0,Baker Mayfield sacked by Zack Baun for -7 yards,-0.620,-2.240
2,1:39,,,,,,Timeout #2 by New Orleans Saints,,
2,1:39,4,17,TAM 18,14,0,Jake Camarda punts 28 yards out of bounds,-2.240,-2.520
2,1:34,1,10,TAM 46,14,0,Derek Carr pass complete short right to Lynn Bowden for 6 yards (tackle by Logan Hall and Devin White),2.520,2.790
2,1:01,2,4,TAM 40,14,0,Derek Carr pass incomplete short right intended for Chris Olave,2.790,2.080
2,0:57,3,4,TAM 40,14,0,Derek Carr pass complete short left to Rashid Shaheed for 9 yards (tackle by Antoine Winfield),2.080,3.510
2,0:52,1,10,TAM 31,14,0,Derek Carr pass complete short left to Alvin Kamara for -1 yards (tackle by Dee Delaney and Jamel Dean),3.510,2.830
2,0:46,2,11,TAM 32,14,0,Derek Carr pass complete short left to A.T. Perry for 5 yards (tackle by Lavonte David),2.830,2.810
2,0:19,3,6,TAM 27,14,0,Derek Carr pass incomplete short left intended for Juwan Johnson,2.810,1.700
2,0:14,4,6,TAM 27,17,0,Blake Grupe 45 yard field goal good,1.700,3.000
2,0:09,,,NOR 35,17,0,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
2,0:09,1,10,TAM 25,17,0,Baker Mayfield kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NOR 35,17,0,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,TAM 25,17,0,Baker Mayfield pass incomplete deep right intended for Cade Otton,0.610,0.060
3,14:57,2,10,TAM 25,17,0,Rachaad White up the middle for 4 yards (tackle by Demario Davis and Khalen Saunders),0.060,-0.100
3,14:16,3,6,TAM 29,17,0,Baker Mayfield pass incomplete deep right intended for Mike Evans,-0.100,-1.440
3,14:07,4,6,TAM 29,17,0,Jake Camarda punts 37 yards out of bounds,-1.440,-1.200
3,14:01,1,10,NOR 34,17,0,"Penalty on Cameron Erving: False Start, 5 yards (accepted) (no play)",1.200,0.870
3,14:01,1,15,NOR 29,17,0,Derek Carr pass complete short right to Jamaal Williams for 1 yard (tackle by Zyon McCollum and Joe Tryon-Shoyinka),0.870,0.120
3,13:27,2,14,NOR 30,17,0,Jamaal Williams right tackle for 2 yards (tackle by Calijah Kancey and Lavonte David),0.120,-0.300
3,12:51,3,12,NOR 32,17,0,Derek Carr pass complete short right to Adam Prentice for 7 yards (tackle by Devin White and Zyon McCollum),-0.300,-0.780
3,12:08,4,5,NOR 39,17,0,"Lou Hedley punts 48 yards, returned by Deven Thompkins for 9 yards (tackle by Zack Baun)",-0.780,-0.410
3,11:57,1,10,TAM 22,17,0,"Rachaad White for no gain. Penalty on Luke Goedeke: Offensive Holding, 10 yards (accepted) (no play)",0.410,-0.660
3,11:32,1,20,TAM 12,17,0,Baker Mayfield pass complete short left to Rachaad White for 7 yards (tackle by Pete Werner),-0.660,-0.600
3,10:59,2,13,TAM 19,17,0,Rachaad White up the middle for 4 yards (tackle by Pete Werner and Carl Granderson),-0.600,-0.690
3,10:22,3,9,TAM 23,17,0,Baker Mayfield pass complete short right to Trey Palmer for 10 yards (tackle by Alontae Taylor),-0.690,1.140
3,9:38,1,10,TAM 33,17,0,Rachaad White left guard for 6 yards (tackle by Zack Baun and Demario Davis),1.140,1.400
3,9:02,2,4,TAM 39,17,0,Chase Edmonds left end for 10 yards (tackle by Pete Werner),1.400,2.190
3,8:26,1,10,TAM 49,17,0,Chase Edmonds left guard for 8 yards (tackle by Tyrann Mathieu),2.190,2.730
3,7:48,2,2,NOR 43,17,0,"Rachaad White right end for 16 yards. Rachaad White fumbles (forced by Johnathan Abram), recovered by Demario Davis at NO-25 and returned for 20 yards (tackle by Luke Goedeke)",2.730,-1.930
3,7:30,1,10,NOR 45,17,0,Derek Carr pass complete short left to Chris Olave for 14 yards (tackle by Ryan Neal),1.930,2.850
3,6:53,1,10,TAM 41,17,0,Jamaal Williams left end for 1 yard (tackle by Logan Hall and Cam Gill),2.850,2.440
3,6:11,2,9,TAM 40,17,0,"Derek Carr pass complete short left to Jamaal Williams for 12 yards (tackle by Anthony Nelson). Penalty on Anthony Nelson: Horse Collar Tackle, 14 yards (accepted)",2.440,4.650
3,5:52,1,10,TAM 14,17,0,Derek Carr pass incomplete short right intended for Chris Olave,4.650,4.000
3,5:47,2,10,TAM 14,17,0,Jamaal Williams up the middle for 1 yard (tackle by Lavonte David),4.000,3.260
3,5:10,3,9,TAM 13,17,0,Derek Carr pass complete short left to Jamaal Williams for 3 yards (tackle by Vita Vea and Christian Izien),3.260,2.790
3,4:29,4,6,TAM 10,20,0,Blake Grupe 28 yard field goal good,2.790,3.000
3,4:25,,,NOR 35,20,0,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
3,4:25,1,10,TAM 25,20,0,Rachaad White right guard for 1 yard (tackle by Khalen Saunders),0.610,0.200
3,3:48,2,9,TAM 26,20,0,Baker Mayfield pass complete short middle to Chris Godwin for 18 yards (tackle by Alontae Taylor),0.200,1.860
3,3:20,1,10,TAM 44,20,0,Baker Mayfield pass complete short right to Rachaad White for 7 yards (tackle by Pete Werner),1.860,2.260
3,2:42,2,3,NOR 49,20,0,Baker Mayfield sacked by Bryan Bresee for -10 yards,2.260,0.230
3,2:12,3,13,TAM 41,20,0,Baker Mayfield pass complete short right to Rachaad White for 4 yards (tackle by Johnathan Abram),0.230,-0.390
3,1:34,4,9,TAM 45,20,0,"Jake Camarda punts 47 yards, returned by Rashid Shaheed for 11 yards (tackle by Kaevon Merriweather)",-0.390,-0.150
3,1:22,1,10,NOR 19,20,0,Jamaal Williams up the middle for no gain (tackle by K.J. Britt and Vita Vea),0.150,-0.390
3,0:45,2,10,NOR 19,20,0,Jamaal Williams up the middle for 6 yards (tackle by Joe Tryon-Shoyinka and Lavonte David),-0.390,-0.290
Quarter,Time,Down,ToGo,Location,NOR,TAM,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,4,NOR 25,20,0,"Derek Carr pass complete short right to Juwan Johnson for 8 yards (tackle by Lavonte David). Penalty on Lavonte David: Defensive Holding, 5 yards (declined)",-0.290,1.140
4,14:41,1,10,NOR 33,20,0,Jamaal Williams right tackle for 3 yards (tackle by Calijah Kancey),1.140,1.000
4,13:55,2,7,NOR 36,20,0,Jamaal Williams for 1 yard (tackle by Vita Vea),1.000,0.430
4,13:16,3,6,NOR 37,20,0,Derek Carr pass incomplete deep right intended for Juwan Johnson,0.430,-0.910
4,13:06,4,6,NOR 37,20,0,Lou Hedley punts 39 yards out of bounds,-0.910,-0.540
4,13:00,1,10,TAM 24,20,0,Baker Mayfield pass complete short right to Chase Edmonds for 5 yards (tackle by Pete Werner),0.540,0.670
4,12:35,2,5,TAM 29,20,0,Baker Mayfield pass complete short right to Cade Otton for 6 yards (tackle by Pete Werner),0.670,1.270
4,12:13,1,10,TAM 35,20,0,Baker Mayfield pass incomplete short left intended for Deven Thompkins,1.270,0.720
4,12:08,2,10,TAM 35,20,0,Baker Mayfield pass complete short left to Chase Edmonds for 10 yards (tackle by Tyrann Mathieu),0.720,1.930
4,11:39,1,10,TAM 45,20,0,Baker Mayfield pass short right (defended by Tanoh Kpassagnon) intended for David Moore is intercepted by Johnathan Abram at NO-46 and returned for no gain (tackle by David Moore),1.930,-1.990
4,11:28,1,10,NOR 46,20,0,Derek Carr pass incomplete short left intended for Rashid Shaheed (defended by Jamel Dean),1.990,1.450
4,11:24,2,10,NOR 46,20,0,Taysom Hill left end for 2 yards (tackle by William Gholston),1.450,1.030
4,10:43,3,8,NOR 48,20,0,Derek Carr pass incomplete short middle intended for Juwan Johnson (defended by Devin White),1.030,-0.190
4,10:38,4,8,NOR 48,20,0,Lou Hedley punts 43 yards out of bounds,-0.190,0.380
4,10:30,1,10,TAM 9,20,0,Baker Mayfield pass complete deep right to Mike Evans for 35 yards (tackle by Paulson Adebo),-0.380,1.860
4,9:58,1,10,TAM 44,20,0,Baker Mayfield pass incomplete short right intended for Cade Otton,1.860,1.320
4,9:55,2,10,TAM 44,20,0,Baker Mayfield pass complete short right to Chase Edmonds for 14 yards (tackle by Tyrann Mathieu and Paulson Adebo),1.320,2.790
4,9:25,1,10,NOR 42,20,0,Baker Mayfield pass incomplete short middle intended for Chris Godwin (defended by Zack Baun),2.790,2.240
4,9:19,2,10,NOR 42,20,0,Baker Mayfield pass complete short left to Trey Palmer for -2 yards (tackle by Demario Davis),2.240,1.290
4,8:57,3,12,NOR 44,20,0,Baker Mayfield pass complete short middle to Rachaad White for 6 yards (tackle by Johnathan Abram),1.290,0.720
4,8:13,4,6,NOR 38,20,0,Baker Mayfield pass complete short middle to Chris Godwin for 16 yards (tackle by Paulson Adebo and Tyrann Mathieu),0.720,4.110
4,7:56,1,10,NOR 22,20,6,"Baker Mayfield pass complete deep middle to Trey Palmer for 22 yards, touchdown",4.110,7.000
4,7:50,,,NOR 15,20,7,Chase McLaughlin kicks extra point good,0.000,0.000
4,7:50,,,TAM 35,20,7,"Jake Camarda kicks off 55 yards, returned by Rashid Shaheed for 27 yards (tackle by Jake Camarda)",0.000,1.400
4,7:44,1,10,NOR 37,20,7,Derek Carr pass complete short right to Juwan Johnson for 12 yards (tackle by Antoine Winfield and Lavonte David),1.400,2.190
4,7:02,1,10,NOR 49,20,7,Jamaal Williams right end for 17 yards (tackle by Zyon McCollum and Antoine Winfield),2.190,3.310
4,6:17,1,10,TAM 34,20,7,Jamaal Williams up the middle for 3 yards (tackle by K.J. Britt and Logan Hall),3.310,3.180
4,5:36,2,7,TAM 31,20,7,Taysom Hill pass incomplete short right intended for Juwan Johnson (defended by Anthony Nelson),3.180,2.480
4,5:30,3,7,TAM 31,20,7,Adam Prentice up the middle for 7 yards (tackle by Devin White),2.480,3.970
4,4:49,,,,,,Timeout #1 by New Orleans Saints,,
4,4:49,1,10,TAM 24,20,7,Taysom Hill left guard for -1 yards (tackle by YaYa Diaby and Lavonte David),3.970,3.300
4,4:43,,,,,,Timeout #1 by Tampa Bay Buccaneers,,
4,4:43,2,11,TAM 25,20,7,Jamaal Williams left guard for 5 yards (tackle by William Gholston),3.300,3.270
4,4:36,,,,,,Timeout #2 by Tampa Bay Buccaneers,,
4,4:36,3,6,TAM 20,20,7,Jamaal Williams up the middle for 5 yards (tackle by Joe Tryon-Shoyinka and Logan Hall),3.270,2.590
4,3:51,,,,,,Timeout #2 by New Orleans Saints,,
4,3:51,4,1,TAM 15,20,7,"Penalty on Andrus Peat: False Start, 5 yards (accepted) (no play)",2.590,2.150
4,3:51,4,6,TAM 20,23,7,Blake Grupe 38 yard field goal good,2.150,3.000
4,3:48,,,NOR 35,23,7,"Blake Grupe kicks off 65 yards, touchback.",0.000,0.610
4,3:48,1,10,TAM 25,23,7,"Baker Mayfield pass complete deep left to Trey Palmer for 54 yards. Trey Palmer fumbles, recovered by Isaac Yiadom at NO-13 (tackle by Trey Palmer)",0.610,0.320
4,3:36,1,10,NOR 13,23,7,Jamaal Williams up the middle for -1 yards (tackle by Anthony Nelson and Jamel Dean),-0.320,-0.850
4,2:55,2,11,NOR 12,23,7,Jamaal Williams left tackle for no gain (tackle by Vita Vea),-0.850,-1.540
4,2:49,,,,,,Timeout #3 by Tampa Bay Buccaneers,,
4,2:49,3,11,NOR 12,23,7,Jamaal Williams up the middle for 3 yards (tackle by Cam Gill and William Gholston),-1.540,-2.440
4,2:05,4,8,NOR 15,23,7,"Lou Hedley punts 51 yards, returned by Deven Thompkins for 12 yards (tackle by Adam Prentice and D'Marco Jackson)",-2.440,-1.990
4,1:52,1,10,TAM 46,23,7,Baker Mayfield pass complete short right to Chase Edmonds for 7 yards (tackle by Johnathan Abram),1.990,2.400
4,1:47,2,3,NOR 47,23,13,"Baker Mayfield pass complete deep right to Chris Godwin for 47 yards, touchdown",2.400,7.000
4,1:37,,,NOR 15,23,13,"Penalty on Tyrann Mathieu: Roughing the Passer, 15 yards (offset) Penalty on Chris Godwin: Illegal Touch Pass, 5 yards (offset) (no play)",0.000,1.000
4,1:37,,,NOR 2,23,13,Two Point Attempt: Baker Mayfield pass incomplete. Interception by Paulson Adebo,1.000,-1.000
4,1:37,,,TAM 35,23,13,"Jake Camarda kicks onside 14 yards, returned by Foster Moreau for no gain",0.000,2.320
4,1:36,1,10,TAM 49,23,13,Derek Carr kneels for -1 yards,2.320,1.650
4,0:58,2,11,TAM 50,23,13,Derek Carr kneels for -1 yards,1.650,0.830
4,0:31,3,12,NOR 49,23,13,Derek Carr kneels for -1 yards,0.830,-0.190
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
