Unnamed: 0_level_0,Unnamed: 1_level_0,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Jay Taylor,TAM,3,3,1,2,0,0,,
Josh Bidwell,TAM,,,,,5,202,40.4,51
,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Nate Kaeding,SDG,4,4,1,2,0,0,,
Mike Scifres,SDG,,,,,4,187,46.8,50
