Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Brandon Shell,T,58,100%,0,0%,1,4%
Alex Lewis,G,58,100%,0,0%,1,4%
Brian Winters,G,58,100%,0,0%,0,0%
Chuma Edoga,T,58,100%,0,0%,0,0%
Sam Darnold,QB,58,100%,0,0%,0,0%
Ryan Griffin,TE,55,95%,0,0%,13,50%
Robbie Chosen,WR,52,90%,0,0%,0,0%
Le'Veon Bell,RB,49,84%,0,0%,0,0%
Jamison Crowder,WR,42,72%,0,0%,1,4%
Demaryius Thomas,WR,35,60%,0,0%,0,0%
Ryan Kalil,C,32,55%,0,0%,0,0%
Jonotthan Harrison,C,26,45%,0,0%,1,4%
Vyncint Smith,WR,25,43%,0,0%,1,4%
Bilal Powell,RB,10,17%,0,0%,1,4%
Daniel Brown,TE,8,14%,0,0%,19,73%
Ty Montgomery,RB,6,10%,0,0%,13,50%
Trevon Wesco,TE,6,10%,0,0%,11,42%
Josh Bellamy,WR,2,3%,0,0%,18,69%
Jamal Adams,SS,0,0%,74,100%,1,4%
Blake Cashman,LB,0,0%,72,97%,9,35%
Darryl Roberts,CB,0,0%,72,97%,7,27%
Marcus Maye,FS,0,0%,72,97%,0,0%
James Burgess,LB,0,0%,71,96%,7,27%
Nate Hairston,CB,0,0%,60,81%,6,23%
Brian Poole,CB,0,0%,47,64%,7,27%
Quinnen Williams,NT,0,0%,45,61%,7,27%
Leonard Williams,DT,0,0%,45,61%,6,23%
Kyle Phillips,DE,0,0%,45,61%,1,4%
Jordan Jenkins,LB,0,0%,42,57%,12,46%
Folorunso Fatukasi,DE,0,0%,40,54%,7,27%
Steve McLendon,NT,0,0%,32,43%,7,27%
Brandon Copeland,LB,0,0%,29,39%,23,88%
Tarell Basham,LB,0,0%,29,39%,17,65%
Jordan Willis,DE,0,0%,24,32%,1,4%
Trumaine Johnson,CB,0,0%,12,16%,0,0%
Harvey Langi,LB,0,0%,3,4%,13,50%
Rontez Miles,FS,0,0%,0,0%,24,92%
Matthias Farley,SS,0,0%,0,0%,23,88%
Blake Countess,SS,0,0%,0,0%,6,23%
Thomas Hennessy,LS,0,0%,0,0%,6,23%
Lac Edwards,P,0,0%,0,0%,6,23%
Braxton Berrios,WR,0,0%,0,0%,5,19%
Sam Ficken,K,0,0%,0,0%,4,15%
Tom Compton,G,0,0%,0,0%,1,4%
