Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
1,4:08,2,4,NWE 16,0,7,Wes Welker right end for no gain (tackle by Reggie Corner and Chris Kelsay),-0.230,-0.720
1,3:28,3,4,NWE 16,0,7,Matt Cassel left guard for 9 yards (tackle by Ko Simpson),-0.720,0.610
1,2:50,1,10,NWE 25,0,7,Matt Cassel pass complete deep right to Randy Moss for 19 yards (tackle by Terrence McGee),0.610,1.860
1,2:26,1,10,NWE 44,0,7,Randy Moss left end for -2 yards (tackle by Bryan Scott),1.860,1.050
1,1:47,2,12,NWE 42,0,7,Matt Cassel pass complete short left to Randy Moss for 6 yards (tackle by Terrence McGee),1.050,1.160
1,1:06,3,6,NWE 48,0,7,Matt Cassel pass complete short right to Wes Welker for 2 yards (tackle by Paul Posluszny),1.160,-0.060
1,0:29,4,4,,0,7,"Chris Hanson punts 37 yards, fair catch by Roscoe Parrish",-0.060,0.320
1,0:21,1,10,BUF 13,0,7,Trent Edwards pass incomplete deep middle intended for Lee Evans is intercepted by Ellis Hobbs at BUF-38 and returned for 4 yards (tackle by Lee Evans),-0.320,-3.310
1,0:13,1,10,BUF 34,0,7,Matt Cassel pass complete short left to Kevin Faulk for 9 yards (tackle by Paul Posluszny),3.310,3.990
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,1,BUF 25,0,7,Matt Cassel pass incomplete short middle intended for Wes Welker (defended by Ryan Denney),3.990,3.270
2,14:57,3,1,BUF 25,0,7,BenJarvus Green-Ellis right tackle for 10 yards (tackle by Keith Ellison and Ko Simpson),3.270,4.580
2,14:18,1,10,BUF 15,0,7,Matt Cassel pass incomplete short right intended for Kevin Faulk,4.580,3.950
2,14:13,2,10,BUF 15,0,7,Kevin Faulk right guard for 1 yard (tackle by Keith Ellison and Paul Posluszny),3.950,3.240
2,13:34,3,9,BUF 14,0,7,Matt Cassel pass incomplete short right intended for Ben Watson (defended by Terrence McGee),3.240,2.510
2,13:29,4,9,BUF 14,0,10,Stephen Gostkowski 32 yard field goal good,2.510,3.000
2,,,,NWE 30,0,10,Stephen Gostkowski kicks off 67 yards,0.000,1.600
2,13:25,1,10,BUF 40,0,10,Trent Edwards pass complete short middle to Roscoe Parrish for 14 yards (tackle by Jerod Mayo),1.600,2.520
2,12:49,1,10,NWE 46,0,10,Fred Jackson up the middle for 4 yards (tackle by Ty Warren),2.520,2.520
2,12:21,2,6,NWE 42,0,10,Fred Jackson left tackle for 5 yards (tackle by James Sanders),2.520,2.480
2,11:39,3,1,NWE 37,0,10,Trent Edwards pass complete short right to Derek Schouman for 14 yards (tackle by Brandon Meriweather),2.480,4.040
2,11:06,1,10,NWE 23,0,10,Marshawn Lynch up the middle for 3 yards (tackle by Ty Warren and Jerod Mayo),4.040,3.900
2,10:27,2,7,NWE 20,0,10,Marshawn Lynch right end for 5 yards (tackle by Jerod Mayo),3.900,4.050
2,10:00,3,2,NWE 15,0,10,Trent Edwards pass complete short right to Roscoe Parrish for 5 yards (tackle by Jason Webster),4.050,4.910
2,9:19,1,10,NWE 10,0,10,Marshawn Lynch up the middle for 6 yards (tackle by Ty Warren and Tedy Bruschi),4.910,5.340
2,8:40,2,4,NWE 4,0,10,Marshawn Lynch up the middle for no gain (tackle by Tedy Bruschi and Richard Seymour),5.340,4.490
2,7:53,3,4,NWE 4,0,10,Marshawn Lynch left end for -3 yards (tackle by Mike Vrabel and Richard Seymour),4.490,2.970
2,7:09,4,7,NWE 7,3,10,Rian Lindell 25 yard field goal good,2.970,3.000
2,,,,BUF 30,3,10,"Rian Lindell kicks off 70 yards, touchback",0.000,0.280
2,7:05,1,10,NWE 20,3,10,Matt Cassel pass complete deep left to Wes Welker for 27 yards (tackle by Ko Simpson),0.280,2.060
2,6:37,1,10,NWE 47,3,10,Matt Cassel pass complete short left to Randy Moss for 9 yards (tackle by Terrence McGee),2.060,2.730
2,6:15,2,1,BUF 44,3,10,BenJarvus Green-Ellis left tackle for 2 yards (tackle by Bryan Scott and Chris Kelsay),2.730,2.790
2,5:37,1,10,BUF 42,3,10,BenJarvus Green-Ellis right guard for 1 yard (tackle by Ryan Denney and Paul Posluszny),2.790,2.380
2,4:54,2,9,BUF 41,3,10,"Matt Cassel for 5 yards. Penalty on Jabar Gaffney: Illegal Block Above the Waist, 10 yards",2.380,1.700
2,4:29,2,14,BUF 46,3,10,Matt Cassel pass complete short middle to Wes Welker for 13 yards (tackle by Kawika Mitchell),1.700,2.740
2,3:49,3,1,BUF 33,3,10,BenJarvus Green-Ellis left tackle for 2 yards (tackle by Bryan Scott and Paul Posluszny),2.740,3.510
2,3:11,1,10,BUF 31,3,10,Matt Cassel pass incomplete deep left intended for Randy Moss (defended by Terrence McGee),3.510,2.970
2,3:04,2,10,BUF 31,3,10,Kevin Faulk up the middle for no gain (tackle by Ryan Denney and Copeland Bryan),2.970,2.280
2,2:30,3,10,BUF 31,3,10,Matt Cassel pass incomplete short left intended for Kevin Faulk,2.280,1.320
2,2:24,4,10,BUF 31,3,10,Stephen Gostkowski 49 yard field goal no good,1.320,-1.530
2,2:19,1,10,BUF 39,3,10,Trent Edwards pass complete short right to Steve Johnson for 15 yards (tackle by Deltha O'Neal),1.530,2.520
2,2:00,1,10,NWE 46,3,10,Trent Edwards pass incomplete short left intended for James Hardy,2.520,1.980
2,1:57,2,10,NWE 46,3,10,Trent Edwards pass incomplete deep left intended for Roscoe Parrish,1.980,1.290
2,1:52,3,10,NWE 46,3,10,Trent Edwards pass complete short middle to James Hardy for 7 yards (tackle by Jason Webster),1.290,0.660
2,1:04,,,,3,10,Timeout #1 by Buffalo Bills,0.000,0.660
2,1:04,4,3,NWE 39,3,10,Brian Moorman punts 36 yards,0.660,0.380
2,0:55,1,10,NWE 3,3,10,BenJarvus Green-Ellis up the middle for 3 yards (tackle by Ryan Denney and George Wilson),-0.380,-0.560
2,0:49,,,,3,10,Timeout #2 by Buffalo Bills,0.000,-0.560
2,0:49,2,7,NWE 6,3,10,BenJarvus Green-Ellis left tackle for 2 yards (tackle by Ryan Denney and Kawika Mitchell),-0.560,-0.840
2,0:42,,,,3,10,Timeout #3 by Buffalo Bills,0.000,-0.840
2,0:42,3,5,NWE 8,3,10,Matt Cassel kneels for -2 yards (tackle by Bryan Scott),-0.840,-2.490
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BUF 30,3,10,"Rian Lindell kicks off 66 yards, returned by Ellis Hobbs for 13 yards (tackle by Jon Corto)",0.000,-0.060
3,14:54,1,10,NWE 17,3,10,BenJarvus Green-Ellis up the middle for 5 yards (tackle by Chris Kelsay),-0.060,0.210
3,14:26,2,5,NWE 22,3,10,BenJarvus Green-Ellis up the middle for 4 yards (tackle by Paul Posluszny and Marcus Stroud),0.210,-0.120
3,13:43,3,1,NWE 26,3,10,Matt Cassel pass complete short right to Wes Welker for 12 yards (tackle by Chris Kelsay),-0.120,1.470
3,13:03,1,10,NWE 38,3,10,Matt Cassel pass incomplete deep right intended for Randy Moss,1.470,0.920
3,12:59,2,10,NWE 38,3,10,Matt Cassel pass complete short middle to Wes Welker for 3 yards (tackle by Kyle Williams),0.920,0.630
3,12:21,3,7,NWE 41,3,10,Matt Cassel pass complete short middle to Randy Moss for 11 yards (tackle by Terrence McGee),0.630,2.390
3,11:43,1,10,BUF 48,3,10,Matt Cassel pass complete short left to Sam Aiken for 3 yards (tackle by Paul Posluszny),2.390,2.250
3,11:03,2,7,BUF 45,3,10,Kevin Faulk up the middle for 6 yards (tackle by Copeland Bryan and Kawika Mitchell),2.250,2.340
3,10:25,3,1,BUF 39,3,10,BenJarvus Green-Ellis right tackle for 12 yards (tackle by Ko Simpson),2.340,3.780
3,10:01,1,10,BUF 27,3,10,BenJarvus Green-Ellis left tackle for 4 yards (tackle by Spencer Johnson and Kawika Mitchell),3.780,3.770
3,9:27,2,6,BUF 23,3,10,BenJarvus Green-Ellis right guard for 4 yards (tackle by Marcus Stroud and Ryan Denney),3.770,3.640
3,8:55,3,2,BUF 19,3,10,BenJarvus Green-Ellis up the middle for no gain (tackle by Ryan Denney and Ko Simpson),3.640,2.310
3,8:18,4,2,BUF 19,3,13,Stephen Gostkowski 37 yard field goal good,2.310,3.000
3,,,,NWE 30,3,13,"Stephen Gostkowski kicks off 63 yards, returned by Leodis McKelvin for 31 yards (tackle by Pierre Woods)",0.000,1.470
3,8:04,1,10,BUF 38,3,13,Trent Edwards pass complete short left to Lee Evans for 7 yards (tackle by Pierre Woods),1.470,1.870
3,7:31,2,3,BUF 45,3,13,Marshawn Lynch left tackle for 2 yards (tackle by Mike Vrabel and Tedy Bruschi),1.870,1.420
3,6:48,3,1,BUF 47,3,13,Trent Edwards pass incomplete short left intended for Marshawn Lynch,1.420,-0.260
3,6:42,4,1,BUF 47,3,13,"Brian Moorman punts 44 yards, fair catch by Kevin Faulk",-0.260,0.380
3,6:35,1,10,NWE 9,3,13,Matt Cassel pass complete short right to Ben Watson for 7 yards (tackle by Keith Ellison),-0.380,-0.160
3,6:00,2,3,NWE 16,3,13,Kevin Faulk left guard for 1 yard (tackle by Keith Ellison and Paul Posluszny),-0.160,-0.480
3,5:22,3,2,NWE 17,3,13,Matt Cassel pass complete short right to Jabar Gaffney for 12 yards (tackle by Reggie Corner),-0.480,0.870
3,4:47,1,10,NWE 29,3,13,Matt Cassel pass incomplete short left intended for Kevin Faulk (defended by Ryan Denney),0.870,0.330
3,4:42,2,10,NWE 29,3,13,Matt Cassel pass complete short middle to Wes Welker for 9 yards (tackle by Paul Posluszny),0.330,0.830
3,4:04,3,1,NWE 38,3,13,BenJarvus Green-Ellis right end for -3 yards (tackle by Marcus Stroud),0.830,-1.040
3,3:32,4,4,NWE 35,3,13,"Chris Hanson punts 46 yards, fair catch by Roscoe Parrish",-1.040,-0.150
3,3:22,1,10,BUF 19,3,13,Trent Edwards pass incomplete short left intended for Fred Jackson,0.150,-0.390
3,3:18,2,10,BUF 19,3,13,Marshawn Lynch left tackle for -2 yards (tackle by Vince Wilfork and Mike Vrabel),-0.390,-1.420
3,2:40,3,12,BUF 17,3,13,Trent Edwards pass complete short right to Lee Evans for 15 yards,-1.420,1.070
3,2:13,1,10,BUF 32,3,13,Trent Edwards pass complete short right to Fred Jackson for 4 yards (tackle by Gary Guyton),1.070,1.070
3,1:39,2,6,BUF 36,3,13,"Penalty on Mike Vrabel: Defensive Offside, 5 yards (no play)",1.070,1.740
3,1:29,2,1,BUF 41,3,13,Fred Jackson up the middle for 4 yards (tackle by Jerod Mayo and Ty Warren),1.740,1.930
3,0:51,1,10,BUF 45,3,13,Trent Edwards pass incomplete short left intended for Robert Royal,1.930,1.380
3,0:45,2,10,BUF 45,3,13,Trent Edwards pass incomplete deep right intended for Robert Royal is intercepted by Deltha O'Neal at NWE-39 and returned for 2 yards (tackle by Robert Royal),1.380,-1.660
3,0:35,1,10,NWE 41,3,13,BenJarvus Green-Ellis up the middle for 11 yards (tackle by Ko Simpson and Ryan Denney),1.660,2.390
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BUF 48,3,13,Wes Welker left end for 7 yards (tackle by Terrence McGee),2.390,2.790
4,14:39,2,3,BUF 41,3,13,BenJarvus Green-Ellis right guard for 5 yards (tackle by Bryan Scott and Kawika Mitchell),2.790,3.180
4,14:04,1,10,BUF 36,3,13,Matt Cassel pass incomplete short middle intended for Jabar Gaffney,3.180,2.640
4,13:58,2,10,BUF 36,3,13,"Matt Cassel sacked by Marcus Stroud and George Wilson for -8 yards. Matt Cassel fumbles (forced by Marcus Stroud), recovered by George Wilson at BUF-44 (tackle by Matt Cassel)",2.640,-1.860
4,13:43,1,10,BUF 44,3,13,Marshawn Lynch left end for 8 yards (tackle by Mike Wright),1.860,2.400
4,13:12,2,2,NWE 48,3,13,Marshawn Lynch left guard for 7 yards (tackle by Mike Wright and Brandon Meriweather),2.400,2.850
4,12:29,1,10,NWE 41,3,13,Marshawn Lynch left end for 5 yards (tackle by Jerod Mayo and Mike Wright),2.850,2.980
4,11:52,2,5,NWE 36,3,13,Trent Edwards sacked by Ty Warren for -6 yards,2.980,1.490
4,11:18,3,11,NWE 42,3,13,Trent Edwards pass incomplete deep right intended for Robert Royal (defended by Jerod Mayo),1.490,0.460
4,11:11,4,11,NWE 42,3,13,"Brian Moorman punts 34 yards, fair catch by Kevin Faulk",0.460,0.380
4,11:05,1,10,NWE 8,3,13,Kevin Faulk right tackle for 1 yard (tackle by Ryan Denney and Chris Kelsay),-0.380,-0.710
4,10:27,2,9,NWE 9,3,13,Matt Cassel pass incomplete deep left intended for Randy Moss,-0.710,-1.300
4,10:21,3,9,NWE 9,3,13,Matt Cassel pass complete deep left to Sam Aiken for 19 yards (tackle by Ko Simpson),-1.300,0.810
4,9:45,1,10,NWE 28,3,13,BenJarvus Green-Ellis right guard for 6 yards (tackle by Kawika Mitchell and Ko Simpson),0.810,1.070
4,9:11,2,4,NWE 34,3,13,Matt Cassel pass complete short left to Wes Welker for 8 yards (tackle by Paul Posluszny),1.070,1.730
4,8:30,1,10,NWE 42,3,13,BenJarvus Green-Ellis up the middle for 1 yard (tackle by Ryan Denney and Spencer Johnson),1.730,1.320
4,7:47,2,9,NWE 43,3,13,Matt Cassel pass complete short left to Jabar Gaffney for 8 yards (tackle by Kawika Mitchell),1.320,1.690
4,7:01,,,,3,13,Timeout #1 by New England Patriots,0.000,1.690
4,7:00,3,1,BUF 49,3,13,Heath Evans left guard for 3 yards (tackle by Spencer Johnson),1.690,2.520
4,6:26,1,10,BUF 46,3,13,BenJarvus Green-Ellis left end for 13 yards (tackle by Keith Ellison),2.520,3.380
4,5:56,1,10,BUF 33,3,13,Matt Cassel pass incomplete short right intended for BenJarvus Green-Ellis,3.380,2.840
4,5:50,2,10,BUF 33,3,13,Matt Cassel pass complete short right to Wes Welker for 12 yards (tackle by Jabari Greer),2.840,4.170
4,5:09,1,10,BUF 21,3,13,BenJarvus Green-Ellis left tackle for 1 yard (tackle by Kawika Mitchell and Ryan Denney),4.170,3.760
4,5:01,,,,3,13,Timeout #1 by Buffalo Bills,0.000,3.760
4,5:01,2,9,BUF 20,3,13,BenJarvus Green-Ellis left tackle for 1 yard (tackle by Spencer Johnson and Kyle Williams),3.760,3.180
4,4:56,,,,3,13,Timeout #2 by Buffalo Bills,0.000,3.180
4,4:56,3,8,BUF 19,3,13,Matt Cassel pass complete short middle to Jabar Gaffney for 10 yards (tackle by Kawika Mitchell),3.180,5.140
4,4:09,,,,3,13,Timeout #2 by New England Patriots,0.000,5.140
4,4:09,1,9,BUF 9,3,13,BenJarvus Green-Ellis left end for 2 yards (tackle by Ryan Denney and Kyle Williams),5.140,4.760
4,4:02,,,,3,13,Timeout #3 by Buffalo Bills,0.000,4.760
4,4:02,2,7,BUF 7,3,13,BenJarvus Green-Ellis up the middle for 4 yards (tackle by Ko Simpson and Kawika Mitchell),4.760,4.720
4,3:26,3,3,BUF 3,3,13,"BenJarvus Green-Ellis left tackle for 2 yards (tackle by Spencer Johnson and Ryan Denney). Penalty on Marcus Stroud: Defensive Holding, 2 yards (no play)",4.720,6.970
4,3:18,1,1,BUF 1,3,13,Matt Cassel up the middle for no gain (tackle by Chris Kelsay and Kyle Williams),6.970,5.910
4,2:42,2,1,BUF 1,3,13,Matt Cassel up the middle for no gain (tackle by Chris Kelsay),5.910,5.170
4,2:00,3,1,BUF 1,3,19,"BenJarvus Green-Ellis left guard for 1 yard, touchdown",5.170,7.000
4,,,,BUF 2,3,20,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 30,3,20,"Stephen Gostkowski kicks off 69 yards, returned by Leodis McKelvin for 85 yards (tackle by Jonathan Wilhite)",0.000,4.650
4,1:46,1,10,NWE 14,9,20,"Trent Edwards pass complete short right to James Hardy for 14 yards, touchdown",4.650,7.000
4,,,,NWE 2,10,20,Rian Lindell kicks extra point good,0.000,0.000
4,,,,BUF 30,10,20,Rian Lindell kicks onside 7 yards,0.000,3.120
4,1:42,1,10,BUF 37,10,20,Matt Cassel kneels for -1 yards,3.120,2.440
4,1:05,2,11,BUF 38,10,20,Matt Cassel kneels for -1 yards,2.440,1.620
4,0:35,3,12,BUF 39,10,20,Matt Cassel kneels for -1 yards,1.620,0.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
