Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Myles Gaskin,MIA,7,20,1,1,10,1.4,10,1.4,0,
Salvon Ahmed,MIA,6,29,1,1,24,4.0,5,0.8,0,
Tua Tagovailoa,MIA,6,28,0,3,28,4.7,0,0.0,0,
Lynn Bowden Jr.,MIA,1,-7,0,0,-7,-7.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Antonio Williams,BUF,12,63,2,4,34,2.8,29,2.4,1,12.0
Matt Barkley,BUF,3,-3,0,0,-3,-1.0,0,0.0,0,
Zack Moss,BUF,3,8,0,0,5,1.7,3,1.0,0,
Devin Singletary,BUF,3,7,0,0,5,1.7,2,0.7,0,
Josh Allen,BUF,2,3,0,0,3,1.5,0,0.0,0,
Isaiah McKenzie,BUF,2,0,0,0,-2,-1.0,2,1.0,1,2.0
