#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:20,HOU 16,6,3:54,16,Touchdown
2,1,7:22,OAK 23,7,3:21,7,Punt
3,1,3:50,HOU 16,1,0:05,16,Touchdown
4,1,0:47,OAK 6,3,1:45,9,Punt
5,2,11:52,OAK 19,4,1:40,37,Punt
6,2,8:16,OAK 43,3,1:34,4,Punt
7,2,5:10,OAK 36,3,2:16,4,Punt
8,2,2:54,OAK 20,3,0:28,3,Punt
9,2,0:40,OAK 20,2,0:40,5,End of Half
10,3,15:00,OAK 9,5,2:44,24,Punt
11,3,10:34,OAK 27,5,2:21,73,Touchdown
12,3,7:12,OAK 41,5,3:31,23,Missed FG
13,3,2:39,OAK 20,1,0:13,80,Touchdown
14,3,0:48,OAK 20,3,1:01,8,Punt
15,4,12:13,OAK 20,3,0:53,2,Punt
16,4,8:02,OAK 21,3,1:05,4,Punt
17,4,6:33,OAK 16,6,2:50,4,Punt
18,4,1:10,OAK 8,3,1:10,-3,End of Game
