#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:07,CIN 38,6,3:10,62,Touchdown
2,1,6:03,CIN 11,10,4:27,89,Touchdown
3,1,0:17,CIN 49,1,0:08,51,Touchdown
4,2,13:10,CIN 12,10,5:07,55,Missed FG
5,2,5:27,CIN 26,14,5:11,74,Touchdown
6,3,15:00,CIN 27,4,1:45,1,Punt
7,3,10:47,CIN 9,3,1:32,4,Punt
8,3,9:08,CIN 43,6,2:41,54,Field Goal
9,3,3:08,CIN 26,1,0:18,74,Touchdown
10,4,14:55,CIN 20,1,0:09,-11,Fumble
11,4,14:40,CIN 24,7,3:16,31,Punt
12,4,9:37,SDG 45,4,1:49,19,Field Goal
13,4,2:29,CIN 40,8,1:45,45,Downs
