0,1
Game Info,Game Info
Won Toss,Chargers
Roof,outdoors
Surface,fieldturf
Duration,3:32
Attendance,65917
Weather,"42 degrees, relative humidity 66%, wind 9 mph, wind chill 0"
Vegas Line,San Diego Chargers -1.5
Over/Under,48.0 (over)
