#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SDG 25,3,1:53,9,Punt
2,1,9:57,SDG 29,8,3:54,34,Punt
3,1,1:36,SDG 9,3,1:19,-1,Punt
4,1,0:09,CIN 48,3,1:59,-2,Punt
5,2,8:03,SDG 41,6,2:36,59,Touchdown
6,2,0:16,SDG 24,1,0:16,5,End of Half
7,3,13:15,SDG 31,6,2:28,69,Touchdown
8,3,9:15,CIN 46,1,0:07,46,Touchdown
9,3,6:27,SDG 20,9,3:19,80,Touchdown
10,3,2:50,CIN 40,7,2:55,40,Touchdown
11,4,14:46,CIN 9,1,0:06,9,Touchdown
12,4,11:24,SDG 12,3,1:47,0,Punt
13,4,7:48,SDG 28,12,5:19,72,Touchdown
14,4,0:44,SDG 15,2,0:44,-2,End of Game
