Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
2,13:40,1,10,GNB 40,7,7,"Aaron Rodgers pass incomplete short right intended for AJ Dillon. Penalty on Robert Tonyan: Offensive Holding, 10 yards (no play)",1.600,0.940
2,13:33,1,20,GNB 30,7,7,AJ Dillon left guard for 8 yards (tackle by Eric Kendricks),0.940,0.780
2,12:55,2,12,GNB 38,7,7,Aaron Rodgers pass complete short left to AJ Dillon for 16 yards (tackle by Eric Wilson and Harrison Smith),0.780,2.520
2,12:19,1,10,MIN 46,7,7,AJ Dillon left guard for 1 yard (tackle by Eric Wilson and Jalyn Holmes),2.520,2.110
2,11:37,2,9,MIN 45,7,7,Aaron Rodgers pass complete short middle to Davante Adams for 14 yards (tackle by Harrison Smith),2.110,3.510
2,10:56,1,10,MIN 31,7,7,Jamaal Williams left guard for 2 yards (tackle by Hercules Mata'afa),3.510,3.240
2,10:18,2,8,MIN 29,7,7,Aaron Rodgers pass complete short left to Darrius Shepherd for 6 yards (tackle by Harrison Smith),3.240,3.340
2,9:40,3,2,MIN 23,7,7,Jamaal Williams left guard for 6 yards (tackle by Hercules Mata'afa),3.340,4.440
2,9:00,1,10,MIN 17,7,7,Aaron Rodgers pass incomplete deep right intended for Davante Adams,4.440,3.850
2,8:56,2,10,MIN 17,7,7,Marquez Valdes-Scantling left end for 4 yards (tackle by Harrison Smith),3.850,3.680
2,8:19,3,6,MIN 13,7,7,Aaron Rodgers pass complete short right to Jamaal Williams for 5 yards (tackle by Eric Kendricks and Anthony Harris),3.680,2.990
2,7:38,4,1,MIN 8,7,7,Jamaal Williams up the middle for 1 yard (tackle by Eric Kendricks and Ifeadi Odenigbo),2.990,5.600
2,7:01,1,7,MIN 7,7,7,"Aaron Rodgers pass incomplete short right intended for Marquez Valdes-Scantling. Penalty on Jeff Gladney: Defensive Pass Interference, 6 yards (no play)",5.600,6.970
2,6:57,1,1,MIN 1,7,7,Penalty on MIN: Defensive Too Many Men on Field (no play),6.970,6.970
2,6:57,1,1,MIN 1,7,13,"Aaron Rodgers pass complete short left to Davante Adams for 1 yard, touchdown",6.970,7.000
2,6:53,,,MIN 15,7,14,Mason Crosby kicks extra point good,0.000,0.000
2,6:53,,,GNB 35,7,14,"JK Scott kicks off 59 yards, returned by K.J. Osborn for 27 yards",0.000,1.140
2,6:43,1,10,MIN 33,7,14,Dalvin Cook left tackle for 3 yards (tackle by Preston Smith),1.140,1.000
2,6:00,2,7,MIN 36,7,14,"Penalty on Brian O'Neill: False Start, 5 yards (no play)",1.000,0.320
2,5:47,2,12,MIN 31,7,14,"Penalty on Za'Darius Smith: Encroachment, 5 yards (no play)",0.320,1.000
2,5:28,2,7,MIN 36,7,14,Kirk Cousins pass complete short right to Irv Smith for 16 yards (tackle by Jaire Alexander),1.000,2.390
2,4:40,1,10,GNB 48,7,14,Kirk Cousins pass complete short middle to Justin Jefferson for 7 yards (tackle by Adrian Amos),2.390,2.790
2,4:04,2,3,GNB 41,7,14,"Dalvin Cook left guard for 4 yards (tackle by Krys Barnes and Kamal Martin). Penalty on Tyler Lancaster: Defensive Holding, 5 yards",2.790,3.450
2,3:36,1,10,GNB 32,7,14,Kirk Cousins sacked by Dean Lowry for -9 yards,3.450,1.690
2,2:56,,,,,,Timeout #1 by Green Bay Packers,,
2,2:56,2,19,GNB 41,7,14,Kirk Cousins pass complete short left to Justin Jefferson for 12 yards (tackle by Jaire Alexander),1.690,2.610
2,2:17,3,7,GNB 29,7,14,Kirk Cousins pass complete short left to Adam Thielen for 6 yards (tackle by Jaire Alexander),2.610,2.080
2,2:00,4,1,GNB 23,7,14,Dalvin Cook left guard for 3 yards (tackle by Adrian Amos),2.080,4.240
2,1:56,,,,,,Timeout #2 by Green Bay Packers,,
2,1:56,1,10,GNB 20,7,14,Dalvin Cook left tackle for 9 yards (tackle by Josh Jackson and Adrian Amos),4.240,5.260
2,1:22,2,1,GNB 11,7,14,Dalvin Cook left guard for 7 yards (tackle by Darnell Savage),5.260,6.280
2,1:16,,,,,,Timeout #3 by Green Bay Packers,,
2,1:16,1,4,GNB 4,7,14,Dalvin Cook right guard for 3 yards (tackle by Tyler Lancaster and Za'Darius Smith),6.280,5.910
2,0:34,2,1,GNB 1,13,14,"Dalvin Cook right guard for 1 yard, touchdown",5.910,7.000
2,0:31,,,GNB 15,14,14,Dan Bailey kicks extra point good,0.000,0.000
2,0:31,,,MIN 35,14,14,"Dan Bailey kicks off 62 yards, returned by Darrius Shepherd for 26 yards (tackle by Hardy Nickerson)",0.000,0.870
2,0:25,1,10,GNB 29,14,14,Jamaal Williams right guard for 8 yards (tackle by Eric Wilson),0.870,1.410
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,14,14,"JK Scott kicks off 63 yards, returned by K.J. Osborn for 13 yards (tackle by Ty Summers)",0.000,-0.220
3,14:54,1,10,MIN 15,14,14,Dalvin Cook right guard for 37 yards (tackle by Josh Jackson),-0.220,2.390
3,14:24,1,10,GNB 48,14,14,Alexander Mattison up the middle for 2 yards (tackle by Kenny Clark),2.390,2.120
3,13:49,2,8,GNB 46,14,14,Kirk Cousins pass incomplete short left intended for Justin Jefferson,2.120,1.420
3,13:46,3,8,GNB 46,14,14,Kirk Cousins pass complete short middle to Chad Beebe for 16 yards (tackle by Chandon Sullivan),1.420,3.580
3,13:14,1,10,GNB 30,14,14,Dalvin Cook right guard for 4 yards (tackle by Jaire Alexander),3.580,3.570
3,12:34,2,6,GNB 26,14,14,Kirk Cousins pass incomplete short right intended for Dalvin Cook,3.570,2.870
3,12:30,3,6,GNB 26,14,14,"Kirk Cousins pass incomplete deep right intended for Justin Jefferson. Penalty on Jaire Alexander: Defensive Pass Interference, 20 yards (no play)",2.870,5.830
3,12:25,1,6,GNB 6,14,14,C.J. Ham up the middle for 2 yards (tackle by Tyler Lancaster and Za'Darius Smith),5.830,5.340
3,11:49,2,4,GNB 4,14,14,"Penalty on Dakota Dozier: False Start, 5 yards (no play)",5.340,4.380
3,11:28,2,9,GNB 9,14,14,Dalvin Cook right end for 3 yards (tackle by Adrian Amos),4.380,4.040
3,10:50,3,6,GNB 6,14,14,"Kirk Cousins pass incomplete short middle intended for Adam Thielen. Penalty on Josh Jackson: Defensive Pass Interference, 5 yards (no play)",4.040,6.970
3,10:45,1,1,GNB 1,14,14,Dalvin Cook right guard for no gain (tackle by Adrian Amos),6.970,5.910
3,10:05,2,1,GNB 1,20,14,"Dalvin Cook up the middle for 1 yard, touchdown",5.910,7.000
3,10:00,,,GNB 15,21,14,Dan Bailey kicks extra point good,0.000,0.000
3,10:00,,,MIN 35,21,14,"Dan Bailey kicks off 65 yards, touchback.",0.000,0.610
3,10:00,1,10,GNB 25,21,14,Jamaal Williams right tackle for 3 yards (tackle by Jaleel Johnson and Jeff Gladney),0.610,0.470
3,9:21,2,7,GNB 28,21,14,"Aaron Rodgers left end for 8 yards (tackle by Troy Dye). Penalty on Marcedes Lewis: Offensive Holding, 10 yards (no play)",0.470,-0.980
3,9:04,2,17,GNB 18,21,14,Aaron Rodgers pass complete deep right to Robert Tonyan for 45 yards (tackle by Anthony Harris),-0.980,3.120
3,8:17,1,10,MIN 37,21,14,Aaron Rodgers pass incomplete short middle intended for Tyler Ervin,3.120,2.570
3,8:15,2,10,MIN 37,21,14,Aaron Rodgers pass incomplete short left intended for Tyler Ervin,2.570,1.880
3,8:12,3,10,MIN 37,21,14,Aaron Rodgers pass incomplete short middle,1.880,0.790
3,8:07,4,10,MIN 37,21,14,Aaron Rodgers pass incomplete deep right (defended by Harrison Smith),0.790,-1.400
3,7:58,1,10,MIN 37,21,14,Kirk Cousins pass complete short right to Adam Thielen for 12 yards (tackle by Darnell Savage and Krys Barnes),1.400,2.190
3,7:27,1,10,MIN 49,21,14,Dalvin Cook right guard for no gain (tackle by Kamal Martin),2.190,1.650
3,6:42,2,10,MIN 49,21,14,Dalvin Cook right tackle for 1 yard (tackle by Krys Barnes),1.650,1.090
3,6:05,3,9,MIN 50,27,14,"Kirk Cousins pass complete short left to Dalvin Cook for 50 yards, touchdown",1.090,7.000
3,5:52,,,GNB 15,28,14,Dan Bailey kicks extra point good,0.000,0.000
3,5:52,,,MIN 35,28,14,"Dan Bailey kicks off 65 yards, touchback.",0.000,0.610
3,5:52,1,10,GNB 25,28,14,Aaron Rodgers pass incomplete short right intended for Robert Tonyan,0.610,0.060
3,5:48,2,10,GNB 25,28,14,Jamaal Williams right end for 5 yards (tackle by Anthony Harris),0.060,0.040
3,5:10,3,5,GNB 30,28,14,Aaron Rodgers pass complete deep left to Marquez Valdes-Scantling for 19 yards (tackle by Jeff Gladney),0.040,2.190
3,4:26,1,10,GNB 49,28,14,Jamaal Williams right end for 1 yard (tackle by Jaleel Johnson),2.190,1.780
3,3:49,2,9,GNB 50,28,14,Aaron Rodgers pass incomplete deep right intended for Jace Sternberger,1.780,1.090
3,3:43,3,9,GNB 50,28,14,Aaron Rodgers pass complete short left to Davante Adams for 6 yards (tackle by Anthony Harris and Jalyn Holmes),1.090,0.330
3,2:54,4,3,MIN 44,28,14,Aaron Rodgers pass complete short middle to Equanimeous St. Brown for 12 yards (tackle by Mark Fields),0.330,3.450
3,2:20,1,10,MIN 32,28,14,"AJ Dillon left guard for 3 yards (tackle by Anthony Harris and D.J. Wonnum). Penalty on Elgton Jenkins: Offensive Holding, 10 yards (no play)",3.450,2.790
3,1:54,1,20,MIN 42,28,14,"Aaron Rodgers pass complete short right to AJ Dillon for 8 yards (tackle by Harrison Hand). Penalty on Marcedes Lewis: Offensive Holding, 10 yards (no play)",2.790,2.130
3,1:28,1,30,GNB 48,28,14,Aaron Rodgers pass incomplete deep middle intended for Davante Adams,2.130,0.200
3,1:22,2,30,GNB 48,28,14,Aaron Rodgers right end for 2 yards (tackle by Jeff Gladney),0.200,-0.160
3,0:31,3,28,GNB 50,28,14,Aaron Rodgers pass complete short left to Jace Sternberger for 6 yards (tackle by Eric Wilson),-0.160,0.330
Quarter,Time,Down,ToGo,Location,MIN,GNB,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,22,MIN 44,28,14,JK Scott punts 38 yards out of bounds,0.330,0.380
4,14:49,1,10,MIN 6,28,14,Dalvin Cook right guard for 3 yards (tackle by Dean Lowry),-0.380,-0.560
4,14:11,2,7,MIN 9,28,14,Dalvin Cook left guard for 17 yards (tackle by Preston Smith),-0.560,0.670
4,13:28,1,10,MIN 26,28,14,Alexander Mattison right tackle for 3 yards (tackle by Kenny Clark),0.670,0.540
4,12:47,2,7,MIN 29,28,14,Alexander Mattison left tackle for 3 yards (tackle by Za'Darius Smith and Krys Barnes),0.540,0.230
4,12:04,3,4,MIN 32,28,14,"Kirk Cousins pass complete short middle to Irv Smith for 5 yards (tackle by Henry Black). Penalty on Irv Smith: Offensive Pass Interference, 10 yards (no play)",0.230,-1.090
4,11:38,3,14,MIN 22,28,14,Kirk Cousins pass complete short right to Justin Jefferson for 7 yards (tackle by Jaire Alexander). Penalty on Irv Smith: Offensive Holding (Declined),-1.090,-1.440
4,11:16,4,7,MIN 29,28,14,Britton Colquitt punts 35 yards downed by Hardy Nickerson,-1.440,-1.330
4,11:06,1,10,GNB 36,28,14,Jamaal Williams right tackle for 9 yards (tackle by Ifeadi Odenigbo and Eric Kendricks),1.330,2.010
4,10:25,2,1,GNB 45,28,14,Aaron Rodgers pass complete short left to Tyler Ervin for 7 yards (tackle by Kris Boyd),2.010,2.390
4,9:54,1,10,MIN 48,28,14,Aaron Rodgers pass complete short right to Davante Adams for 15 yards (tackle by Harrison Hand),2.390,3.380
4,9:09,1,10,MIN 33,28,14,Aaron Rodgers pass incomplete short middle,3.380,2.840
4,9:06,2,10,MIN 33,28,14,Jamaal Williams left tackle for 1 yard (tackle by Ifeadi Odenigbo and Armon Watts),2.840,2.280
4,8:25,3,9,MIN 32,28,14,Aaron Rodgers pass incomplete deep left intended for Davante Adams,2.280,1.240
4,8:21,4,9,MIN 32,28,14,Aaron Rodgers pass incomplete deep right intended for Robert Tonyan (defended by Anthony Harris),1.240,-1.070
4,8:15,1,10,MIN 32,28,14,Dalvin Cook right tackle for 2 yards (tackle by Tyler Lancaster),1.070,0.800
4,7:31,2,8,MIN 34,28,14,Dalvin Cook left end for 7 yards (tackle by Darnell Savage),0.800,1.030
4,6:42,,,,,,Timeout #1 by Minnesota Vikings,,
4,6:42,3,1,MIN 41,28,14,Dalvin Cook left guard for -2 yards (tackle by Adrian Amos),1.030,-0.780
4,5:56,4,3,MIN 39,28,14,Britton Colquitt punts 35 yards downed by Harrison Hand,-0.780,-0.670
4,5:47,1,10,GNB 26,28,14,Aaron Rodgers pass complete short right to Robert Tonyan for 5 yards (tackle by Harrison Hand),0.670,0.810
4,5:31,2,5,GNB 31,28,14,Aaron Rodgers right end for 7 yards (tackle by Shamar Stephen),0.810,1.470
4,4:55,1,10,GNB 38,28,14,Aaron Rodgers pass complete short right to Jamaal Williams for 5 yards (tackle by Jaleel Johnson),1.470,1.600
4,4:24,2,5,GNB 43,28,14,Aaron Rodgers pass complete short middle to Jamaal Williams for 2 yards (tackle by Harrison Smith),1.600,1.160
4,3:53,3,3,GNB 45,28,14,"Aaron Rodgers sacked by Ifeadi Odenigbo for no gain. Aaron Rodgers fumbles (forced by Ifeadi Odenigbo), recovered by Ricky Wagner at GB-35 Penalty on MIN: Defensive Too Many Men on Field, 5 yards (no play)",1.160,2.260
4,3:42,1,10,GNB 50,28,14,Aaron Rodgers pass incomplete short right,2.260,1.710
4,3:36,2,10,GNB 50,28,14,Aaron Rodgers pass incomplete deep middle intended for Davante Adams,1.710,1.030
4,3:29,3,10,GNB 50,28,14,Aaron Rodgers pass complete deep middle to Malik Taylor for 26 yards (tackle by Anthony Harris),1.030,3.970
4,3:00,1,10,MIN 24,28,14,"Aaron Rodgers pass complete short left to Jamaal Williams for 3 yards (tackle by Jeff Gladney). Penalty on Elgton Jenkins: Offensive Holding, 10 yards (no play)",3.970,3.310
4,2:53,1,20,MIN 34,28,14,Aaron Rodgers pass complete deep right to Jace Sternberger for 27 yards (tackle by Harrison Smith),3.310,5.600
4,2:47,1,7,MIN 7,28,20,"Aaron Rodgers pass complete short left to Davante Adams for 7 yards, touchdown. Penalty on Josh Metellus: Defensive Holding (Declined)",5.600,7.000
4,2:42,,,MIN 2,28,22,"Two Point Attempt: Jamaal Williams rushes, conversion succeeds.",1.000,1.000
4,2:42,,,GNB 35,28,22,"JK Scott kicks off 52 yards, returned by Ameer Abdullah for 9 yards (tackle by James Burgess)",0.000,0.410
4,2:39,1,10,MIN 22,28,22,Dalvin Cook left guard for 6 yards (tackle by Kenny Clark),0.410,0.680
4,2:00,2,4,MIN 28,28,22,Dalvin Cook left tackle for 4 yards (tackle by Za'Darius Smith),0.680,1.070
4,1:55,,,,,,Timeout #1 by Green Bay Packers,,
4,1:54,1,10,MIN 32,28,22,Dalvin Cook left tackle for -1 yards (tackle by Za'Darius Smith),1.070,0.390
4,1:50,,,,,,Timeout #2 by Green Bay Packers,,
4,1:50,2,11,MIN 31,28,22,Dalvin Cook left guard for 2 yards (tackle by Preston Smith),0.390,-0.030
4,1:44,,,,,,Timeout #3 by Green Bay Packers,,
4,1:44,3,9,MIN 33,28,22,Dalvin Cook right end for 5 yards (tackle by Dean Lowry),-0.030,-0.850
4,0:57,,,,,,Timeout #3 by Minnesota Vikings,,
4,0:57,4,4,MIN 38,28,22,"Britton Colquitt punts 43 yards, returned by Tyler Ervin for 9 yards (tackle by K.J. Osborn)",-0.850,-0.810
4,0:47,1,10,GNB 28,28,22,Aaron Rodgers pass complete short left to Jamaal Williams for 7 yards (tackle by Jeff Gladney),0.810,1.210
4,0:42,2,3,GNB 35,28,22,Aaron Rodgers pass complete short left to Jamaal Williams for 7 yards (tackle by Jeff Gladney),1.210,1.730
4,0:37,1,10,GNB 42,28,22,Aaron Rodgers pass complete short left to Robert Tonyan for 17 yards (tackle by Jeff Gladney),1.730,2.850
4,0:13,1,10,MIN 41,28,22,Aaron Rodgers spiked the ball,2.850,2.310
4,0:12,2,10,MIN 41,28,22,"Aaron Rodgers sacked by D.J. Wonnum for no gain. Aaron Rodgers fumbles (forced by D.J. Wonnum), recovered by Eric Wilson at MIN-24 and returned for 4 yards (tackle by Malik Taylor)",2.310,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
