Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
1,5:13,,,IND 35,3,0,"Rodrigo Blankenship kicks off 65 yards, touchback.",0.000,0.610
1,5:13,1,10,HOU 25,3,0,Davis Mills pass complete short left to Brandin Cooks for 2 yards (tackle by Zaire Franklin),0.610,0.330
1,4:42,2,8,HOU 27,3,0,Dameon Pierce left tackle for 3 yards (tackle by DeForest Buckner),0.330,0.040
1,4:03,3,5,HOU 30,3,0,Davis Mills pass incomplete short right intended for Chris Conley,0.040,-1.370
1,3:57,4,5,HOU 30,3,0,"Cameron Johnston punts 49 yards, returned by Nyheim Hines for 9 yards (tackle by Blake Cashman and Tremon Smith)",-1.370,-0.940
1,3:46,1,10,IND 30,3,0,Matt Ryan pass incomplete short right intended for Jonathan Taylor,0.940,0.390
1,3:42,2,10,IND 30,3,0,Matt Ryan pass complete short right to Nyheim Hines for 11 yards (tackle by Kamu Grugier-Hill),0.390,1.660
1,3:02,1,10,IND 41,3,0,Matt Ryan pass complete short left to Mike Strachan for 20 yards (tackle by Derek Stingley and Jonathan Owens),1.660,2.980
1,2:23,1,10,HOU 39,3,0,Jonathan Taylor right tackle for 17 yards (tackle by Desmond King),2.980,4.110
1,1:50,1,10,HOU 22,3,0,Jonathan Taylor up the middle for 9 yards (tackle by Jonathan Owens),4.110,5.060
1,1:11,2,1,HOU 13,3,0,Jonathan Taylor left guard for 4 yards (tackle by Kamu Grugier-Hill),5.060,5.140
1,0:39,1,9,HOU 9,3,0,Jonathan Taylor right guard for -2 yards (tackle by Kamu Grugier-Hill and Jalen Pitre),5.140,4.020
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,11,HOU 11,3,0,Matt Ryan pass incomplete short left intended for Alec Pierce,4.020,3.120
2,14:52,3,11,HOU 11,3,0,Matt Ryan pass complete short right to Nyheim Hines for 9 yards (tackle by Kamu Grugier-Hill and Christian Kirksey),3.120,3.250
2,14:15,4,2,HOU 2,3,0,Nyheim Hines up the middle for -2 yards (tackle by Jonathan Greenard),3.250,0.380
2,14:10,1,10,HOU 4,3,0,Davis Mills pass complete short right to Pharaoh Brown for 17 yards (tackle by Kenny Moore),-0.380,0.340
2,13:40,1,10,HOU 21,3,0,Davis Mills pass complete short right to Troy Hairston for 5 yards,0.340,0.480
2,13:00,2,5,HOU 26,3,0,Rex Burkhead right tackle for 3 yards (tackle by DeForest Buckner and E.J. Speed),0.480,0.170
2,12:15,3,2,HOU 29,3,0,Davis Mills pass complete short right to Brevin Jordan for 5 yards (tackle by Stephon Gilmore),0.170,1.200
2,11:45,1,10,HOU 34,3,0,Davis Mills pass complete short right to Brandin Cooks for 14 yards (tackle by Zaire Franklin),1.200,2.130
2,11:02,1,10,HOU 48,3,0,Davis Mills pass incomplete deep left intended for Chris Conley,2.130,1.580
2,10:55,2,10,HOU 48,3,0,Davis Mills pass complete short left to Chris Moore for 11 yards (tackle by Zaire Franklin),1.580,2.850
2,10:20,1,10,IND 41,3,0,Rex Burkhead up the middle for 2 yards (tackle by Bobby Okereke),2.850,2.580
2,9:49,2,8,IND 39,3,0,Rex Burkhead left guard for 6 yards (tackle by Kwity Paye and DeForest Buckner),2.580,2.680
2,9:00,3,2,IND 33,3,0,Rex Burkhead up the middle for 4 yards (tackle by Zaire Franklin),2.680,3.640
2,8:34,1,10,IND 29,3,0,Davis Mills pass incomplete short right intended for Brandin Cooks,3.640,3.100
2,8:27,2,10,IND 29,3,0,Rex Burkhead left guard for 2 yards (tackle by Bobby Okereke),3.100,2.680
2,7:59,3,8,IND 27,3,0,Davis Mills pass incomplete short left intended for Brandin Cooks,2.680,1.670
2,7:54,4,8,IND 27,3,3,Ka'imi Fairbairn 45 yard field goal good,1.670,3.000
2,7:50,,,HOU 35,3,3,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
2,7:50,1,10,IND 25,3,3,Matt Ryan pass complete short right to Michael Pittman for 28 yards (tackle by Jonathan Owens),0.610,2.460
2,7:17,1,10,HOU 47,3,3,Jonathan Taylor right tackle for 2 yards (tackle by Ogbonnia Okoronkwo),2.460,2.180
2,6:39,2,8,HOU 45,3,3,Jonathan Taylor right guard for 7 yards (tackle by Jonathan Owens),2.180,2.410
2,5:57,3,1,HOU 38,3,3,Jonathan Taylor left end for 13 yards (tackle by Jonathan Owens),2.410,3.910
2,5:16,1,10,HOU 25,3,3,Matt Ryan pass complete short right to Michael Pittman for 3 yards (tackle by Steven Nelson),3.910,3.770
2,4:36,2,7,HOU 22,3,3,Matt Ryan pass short right intended for Jonathan Taylor is intercepted by Jerry Hughes at HOU-28 and returned for 14 yards (tackle by Matt Ryan),3.770,-1.730
2,4:26,1,10,HOU 42,3,3,Dameon Pierce left guard for 8 yards (tackle by Bobby Okereke),1.730,2.270
2,3:55,2,2,HOU 50,3,3,Dameon Pierce right guard for 4 yards (tackle by Grover Stewart and E.J. Speed),2.270,2.520
2,3:18,1,10,IND 46,3,3,Dameon Pierce left guard for -3 yards (tackle by Grover Stewart),2.520,1.570
2,2:48,2,13,IND 49,3,3,"Davis Mills pass incomplete deep right intended for Chris Moore. Penalty on Kenny Moore: Defensive Pass Interference, 33 yards (accepted) (no play)",1.570,4.510
2,2:42,1,10,IND 16,3,9,"Davis Mills pass complete short right to O.J. Howard for 16 yards, touchdown",4.510,7.000
2,2:37,,,IND 15,3,10,Ka'imi Fairbairn kicks extra point good,0.000,0.000
2,2:37,,,HOU 35,3,10,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
2,2:37,1,10,IND 25,3,10,Matt Ryan pass complete short middle to Nyheim Hines for 5 yards (tackle by Kamu Grugier-Hill),0.610,0.740
2,2:17,2,5,IND 30,3,10,Nyheim Hines left guard for 3 yards (tackle by Jalen Pitre),0.740,0.430
2,2:00,3,2,IND 33,3,10,Matt Ryan pass complete short left to Parris Campbell for 5 yards (tackle by Kamu Grugier-Hill),0.430,1.470
2,1:41,1,10,IND 38,3,10,Matt Ryan pass complete short left to Kylen Granson for 3 yards (tackle by Jalen Pitre),1.470,1.330
2,1:37,2,7,IND 41,3,10,"Penalty on Michael Dwumfour: Neutral Zone Infraction, 5 yards (accepted) (no play)",1.330,2.070
2,1:37,2,1,IND 46,3,10,Matt Ryan pass complete deep middle to Michael Pittman for 20 yards (tackle by Jonathan Owens),2.070,3.310
2,1:15,1,10,HOU 34,3,10,Matt Ryan pass complete short left to Michael Pittman for 4 yards (tackle by Kamu Grugier-Hill),3.310,3.380
2,0:58,2,5,HOU 30,3,10,"Matt Ryan sacked by Jerry Hughes for -7 yards. Matt Ryan fumbles (forced by Jerry Hughes), recovered by Braden Smith at HOU-37",3.380,1.690
2,0:48,,,,,,Timeout #1 by Indianapolis Colts,,
2,0:48,3,13,HOU 37,3,10,"Penalty on Braden Smith: False Start, 5 yards (accepted) (no play)",1.690,1.030
2,0:48,3,18,HOU 42,3,10,Matt Ryan pass incomplete short left intended for Michael Pittman,1.030,0.460
2,0:45,4,18,HOU 42,3,10,"Matt Haack punts 28 yards, fair catch by Desmond King at HOU-14",0.460,0.280
2,0:38,1,10,HOU 14,3,10,Rex Burkhead right guard for 5 yards (tackle by Kwity Paye),-0.280,-0.040
2,0:33,,,,,,Timeout #1 by Houston Texans,,
2,0:33,2,5,HOU 19,3,10,Davis Mills pass incomplete short right intended for Rex Burkhead (defended by Bobby Okereke),-0.040,-0.800
2,0:29,3,5,HOU 19,3,10,Davis Mills pass complete short middle to Rex Burkhead for 6 yards (tackle by Bobby Okereke),-0.800,0.610
2,0:21,,,,,,Timeout #2 by Houston Texans,,
2,0:21,1,10,HOU 25,3,10,Davis Mills pass complete deep left to Nico Collins for 18 yards (tackle by Brandon Facyson),0.610,1.800
2,0:14,,,,,,Timeout #3 by Houston Texans,,
2,0:14,1,10,HOU 43,3,10,Davis Mills pass incomplete short left intended for Brevin Jordan,1.800,1.250
2,0:09,2,10,HOU 43,3,10,Rex Burkhead left tackle for 8 yards (tackle by Yannick Ngakoue),1.250,1.620
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,3,10,"Rodrigo Blankenship kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,HOU 25,3,10,Davis Mills pass complete deep middle to Brandin Cooks for 42 yards (tackle by Julian Blackmon),0.610,3.380
3,14:22,1,10,IND 33,3,10,Rex Burkhead up the middle for -3 yards (tackle by Yannick Ngakoue),3.380,2.430
3,13:44,2,13,IND 36,3,10,Rex Burkhead for 3 yards (tackle by DeForest Buckner and Bobby Okereke),2.430,2.150
3,13:05,3,10,IND 33,3,10,Davis Mills pass complete short right to Nico Collins for 8 yards (tackle by Kenny Moore and Zaire Franklin),2.150,1.930
3,12:20,4,2,IND 25,3,13,Ka'imi Fairbairn 43 yard field goal good,1.930,3.000
3,12:17,,,HOU 35,3,13,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,10:24,1,10,IND 25,3,13,"Jonathan Taylor right end for 1 yard (tackle by Christian Kirksey and Jonathan Greenard). Penalty on Maliek Collins: Defensive Holding, 5 yards (accepted)",0.610,1.000
3,11:51,1,10,IND 31,3,13,Jonathan Taylor up the middle for 9 yards (tackle by Desmond King and Kamu Grugier-Hill),1.000,1.680
3,11:10,2,1,IND 40,3,13,Jonathan Taylor right guard for 2 yards (tackle by Maliek Collins and Roy Lopez),1.680,1.730
3,10:33,1,10,IND 42,3,13,Matt Ryan pass incomplete short middle intended for Jonathan Taylor (defended by Demone Harris),1.730,1.190
3,10:24,2,10,IND 42,3,13,"Matt Ryan pass complete short right to Jonathan Taylor for no gain (tackle by Kamu Grugier-Hill and Christian Kirksey). Penalty on Quenton Nelson: Ineligible Downfield Pass, 5 yards (accepted) (no play)",1.190,0.510
3,9:53,2,15,IND 37,3,13,"Matt Ryan pass incomplete short middle intended for Alec Pierce. Penalty on Jalen Pitre: Unnecessary Roughness / Defense, 15 yards (accepted) (no play)",0.510,2.390
3,9:47,,,,,,Timeout #1 by Indianapolis Colts,,
3,9:47,1,10,HOU 48,3,13,Matt Ryan pass incomplete deep right intended for Ashton Dulin,2.390,1.850
3,9:41,2,10,HOU 48,3,13,Jonathan Taylor right guard for 8 yards (tackle by Jonathan Owens),1.850,2.210
3,8:59,3,2,HOU 40,3,13,"Matt Ryan aborted snap, recovered by Christian Kirksey at HOU-42",2.210,-1.730
3,8:56,1,10,HOU 42,3,13,Davis Mills pass complete short right to Rex Burkhead for 5 yards (tackle by Kwity Paye),1.730,1.860
3,8:16,2,5,HOU 47,3,13,"Davis Mills pass complete short left to Chris Moore for 11 yards (tackle by Brandon Facyson and Kenny Moore). Penalty on Yannick Ngakoue: Roughing the Passer, 15 yards (accepted)",1.860,3.780
3,7:37,1,10,IND 27,3,13,Dameon Pierce left guard for 5 yards (tackle by E.J. Speed),3.780,3.910
3,7:21,2,5,IND 22,3,19,"Davis Mills pass complete deep left to O.J. Howard for 22 yards, touchdown",3.910,7.000
3,7:16,,,IND 15,3,20,Ka'imi Fairbairn kicks extra point good,0.000,0.000
3,7:16,,,HOU 35,3,20,"Ka'imi Fairbairn kicks off 65 yards, touchback.",0.000,0.610
3,7:16,1,10,IND 25,3,20,Matt Ryan pass incomplete deep middle intended for Ashton Dulin (defended by Steven Nelson),0.610,0.060
3,7:10,2,10,IND 25,3,20,"Matt Ryan fumbles, recovered by Matt Ryan at IND-25 Matt Ryan pass incomplete short right",0.060,-0.620
3,7:05,3,10,IND 25,3,20,Matt Ryan pass complete short right to Jonathan Taylor for 4 yards (tackle by Kamu Grugier-Hill and Steven Nelson),-0.620,-1.440
3,6:32,4,6,IND 29,3,20,Matt Haack punts 70 yards downed by Grant Stuard,-1.440,0.380
3,6:16,1,10,HOU 1,3,20,Davis Mills left guard for 1 yard (tackle by Grover Stewart),-0.380,-0.710
3,5:38,2,9,HOU 2,3,20,Rex Burkhead left guard for 1 yard (tackle by Tyquan Lewis),-0.710,-1.190
3,5:14,3,8,HOU 3,3,20,Davis Mills pass complete short left to Rex Burkhead for 4 yards (tackle by Nick Cross),-1.190,-2.490
3,4:36,4,4,HOU 7,3,20,"Cameron Johnston punts, returned by Nyheim Hines for no gain (tackle by Isaac Yiadom). Penalty on E.J. Speed: Running Into the Kicker, 5 yards (accepted) (no play)",-2.490,-0.350
3,4:29,1,10,HOU 12,3,20,Dameon Pierce left guard for 1 yard (tackle by Kwity Paye and Zaire Franklin),-0.350,-0.700
3,3:53,2,9,HOU 13,3,20,Davis Mills pass complete short right to Brandin Cooks for 7 yards (tackle by Stephon Gilmore),-0.700,-0.480
3,3:17,3,2,HOU 20,3,20,Jeff Driskel scrambles right end for 5 yards (tackle by Kwity Paye),-0.480,0.610
3,2:39,1,10,HOU 25,3,20,"Davis Mills pass incomplete deep left intended for Brandin Cooks. Penalty on Kenny Moore: Defensive Pass Interference, 21 yards (accepted) (no play)",0.610,1.990
3,2:33,1,10,HOU 46,3,20,Dameon Pierce left tackle for 1 yard (tackle by Nick Cross),1.990,1.590
3,1:48,2,9,HOU 47,3,20,Davis Mills pass complete short middle to Dameon Pierce for 6 yards (tackle by E.J. Speed),1.590,1.690
3,1:17,3,3,IND 47,3,20,Davis Mills pass complete short left to Brandin Cooks for 4 yards (tackle by Brandon Facyson),1.690,2.720
3,0:33,1,10,IND 43,3,20,Davis Mills pass incomplete short right intended for Rex Burkhead,2.720,2.180
3,0:28,2,10,IND 43,3,20,Davis Mills pass complete short left to Rex Burkhead for 7 yards (tackle by Stephon Gilmore),2.180,2.410
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,IND 36,3,20,Davis Mills pass incomplete deep left intended for Brandin Cooks,2.410,0.890
4,14:56,4,3,IND 36,3,20,"Penalty on Davis Mills: Delay of Game, 5 yards (accepted) (no play)",0.890,0.530
4,14:56,4,8,IND 41,3,20,"Cameron Johnston punts 37 yards, returned by Nyheim Hines for 11 yards (tackle by M.J. Stewart)",0.530,0.220
4,14:46,1,10,IND 15,3,20,Matt Ryan pass incomplete short left intended for Michael Pittman (defended by Kamu Grugier-Hill),-0.220,-0.710
4,14:42,2,10,IND 15,3,20,Matt Ryan pass complete short left to Michael Pittman for 14 yards,-0.710,0.870
4,14:09,1,10,IND 29,3,20,Matt Ryan pass complete short left to Ashton Dulin for 16 yards (tackle by Jonathan Owens and Derek Stingley),0.870,1.930
4,13:45,1,10,IND 45,3,20,Matt Ryan pass complete short left to Mo Alie-Cox for 13 yards (tackle by Kamu Grugier-Hill and Derek Stingley),1.930,2.790
4,12:58,1,10,HOU 42,3,20,Matt Ryan pass complete deep right to Ashton Dulin for 23 yards (tackle by Desmond King and Kamu Grugier-Hill),2.790,4.310
4,12:24,1,10,HOU 19,3,20,Jonathan Taylor left guard for 6 yards (tackle by Jalen Pitre),4.310,4.720
4,11:46,2,4,HOU 13,3,20,Matt Ryan pass complete short left to Nyheim Hines for 9 yards (tackle by Kamu Grugier-Hill),4.720,6.280
4,11:02,1,4,HOU 4,3,20,Matt Ryan pass incomplete short middle intended for Michael Pittman (defended by Desmond King),6.280,5.340
4,10:57,2,4,HOU 4,3,20,Matt Ryan pass incomplete short middle intended for Ashton Dulin (defended by Jonathan Owens),5.340,4.490
4,10:53,3,4,HOU 4,3,20,Matt Ryan pass incomplete short left intended for Alec Pierce (defended by Derek Stingley),4.490,3.030
4,10:47,4,4,HOU 4,3,20,"Penalty on IND: Delay of Game, 5 yards (accepted) (no play)",3.030,2.830
4,10:47,4,9,HOU 9,6,20,Rodrigo Blankenship 27 yard field goal good,2.830,3.000
4,10:44,,,IND 35,6,20,"Rodrigo Blankenship kicks off 65 yards, touchback.",0.000,0.610
4,10:44,1,10,HOU 25,6,20,Dameon Pierce right tackle for 4 yards (tackle by Kenny Moore),0.610,0.600
4,10:02,2,6,HOU 29,6,20,"Davis Mills sacked by E.J. Speed for -7 yards. Davis Mills fumbles (forced by E.J. Speed), recovered by DeForest Buckner at HOU-20",0.600,-4.240
4,9:49,1,10,HOU 20,6,20,Jonathan Taylor up the middle for 7 yards (tackle by Jalen Pitre and Jonathan Owens),4.240,4.830
4,9:13,2,3,HOU 13,6,20,Jonathan Taylor right guard for 4 yards (tackle by Jalen Pitre and Christian Kirksey),4.830,5.140
4,8:30,1,9,HOU 9,6,20,Matt Ryan pass complete short right to Ashton Dulin for 7 yards (tackle by Steven Nelson),5.140,5.720
4,7:46,2,2,HOU 2,12,20,"Jonathan Taylor right guard for 2 yards, touchdown",5.720,7.000
4,7:42,,,HOU 15,13,20,Rodrigo Blankenship kicks extra point good,0.000,0.000
4,7:42,,,IND 35,13,20,"Rodrigo Blankenship kicks off 65 yards, touchback.",0.000,0.610
4,7:42,1,10,HOU 25,13,20,Rex Burkhead left end for 6 yards (tackle by Zaire Franklin),0.610,0.870
4,6:57,2,4,HOU 31,13,20,Dameon Pierce right guard for 5 yards (tackle by Zaire Franklin and E.J. Speed),0.870,1.330
4,6:14,1,10,HOU 36,13,20,Dameon Pierce left tackle for 1 yard (tackle by Bobby Okereke),1.330,0.930
4,5:30,2,9,HOU 37,13,20,Rex Burkhead left tackle for 1 yard (tackle by Grover Stewart),0.930,0.370
4,4:39,3,8,HOU 38,13,20,"Davis Mills pass incomplete short right intended for Nico Collins Penalty on HOU: Illegal Shift, 5 yards (declined)",0.370,-0.850
4,4:39,4,7,HOU 38,13,20,"Cameron Johnston punts 49 yards, returned by Nyheim Hines for 7 yards (tackle by Blake Cashman)",-0.850,-0.280
4,4:29,1,10,IND 20,13,20,Matt Ryan pass incomplete short right intended for Kylen Granson (defended by Maliek Collins),0.280,-0.270
4,4:24,2,10,IND 20,13,20,Matt Ryan pass complete short middle to Mike Strachan for 16 yards (tackle by Steven Nelson),-0.270,1.330
4,3:51,1,10,IND 36,13,20,Jonathan Taylor up the middle for 9 yards (tackle by Jalen Pitre and Jonathan Owens),1.330,2.010
4,3:19,2,1,IND 45,13,20,Jonathan Taylor right tackle for 13 yards (tackle by Jonathan Owens),2.010,2.790
4,2:43,1,10,HOU 42,13,20,Jonathan Taylor up the middle for 13 yards (tackle by Jonathan Owens and Kurt Hinish),2.790,3.640
4,2:14,1,10,HOU 29,13,20,Jonathan Taylor right guard for 14 yards (tackle by Jonathan Owens),3.640,4.580
4,2:00,1,10,HOU 15,19,20,"Matt Ryan pass complete short right to Michael Pittman for 15 yards, touchdown",4.580,7.000
4,1:54,,,HOU 15,20,20,Rodrigo Blankenship kicks extra point good,0.000,0.000
4,1:54,,,IND 35,20,20,"Rodrigo Blankenship kicks off 63 yards, out of bounds",0.000,1.600
4,1:54,1,10,HOU 40,20,20,Rex Burkhead right tackle for 4 yards (tackle by Bobby Okereke),1.600,1.590
4,1:35,2,6,HOU 44,20,20,Davis Mills pass incomplete short right intended for Rex Burkhead (defended by Tyquan Lewis),1.590,0.890
4,1:30,3,6,HOU 44,20,20,Davis Mills pass incomplete short left intended for Brandin Cooks,0.890,-0.460
4,1:24,4,6,HOU 44,20,20,"Cameron Johnston punts 44 yards, returned by Nyheim Hines for -3 yards. Nyheim Hines fumbles (forced by Tremon Smith), recovered by Isaiah Rodgers at IND-12 and returned for -3 yards (tackle by Neville Hewitt)",-0.460,0.380
4,1:16,1,10,IND 9,20,20,Jonathan Taylor up the middle for 2 yards (tackle by Demone Harris and Christian Kirksey),-0.380,-0.630
4,1:05,,,,,,Timeout #1 by Houston Texans,,
4,1:05,2,8,IND 11,20,20,Matt Ryan pass incomplete deep left intended for Kylen Granson,-0.630,-1.190
4,1:01,3,8,IND 11,20,20,Matt Ryan pass complete short left to Michael Pittman for 12 yards (tackle by Derek Stingley),-1.190,0.480
4,0:55,1,10,IND 23,20,20,Matt Ryan pass complete short right to Kylen Granson for 12 yards (tackle by Desmond King),0.480,1.270
4,0:37,1,10,IND 35,20,20,Matt Ryan pass complete short right to Kylen Granson for 7 yards (tackle by Steven Nelson),1.270,1.670
4,0:31,2,3,IND 42,20,20,Matt Ryan pass incomplete short left intended for Kylen Granson,1.670,0.960
4,0:25,3,3,IND 42,20,20,Matt Ryan pass complete short left to Jonathan Taylor for 2 yards (tackle by Derek Stingley),0.960,-0.460
4,0:19,,,,,,Timeout #2 by Houston Texans,,
4,0:19,,,,,,Timeout #2 by Indianapolis Colts,,
4,0:19,4,1,IND 44,20,20,Matt Haack punts 37 yards out of bounds,-0.460,-0.150
4,0:11,1,10,HOU 19,20,20,Davis Mills kneels for -2 yards,0.150,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
,,,,,,,"Texans won the coin toss, Texans to receive the overtime kickoff.",,
OT,10:00,,,IND 35,20,20,"Rodrigo Blankenship kicks off 64 yards, out of bounds",0.000,1.600
OT,10:00,1,10,HOU 40,20,20,Davis Mills sacked by Kwity Paye for -7 yards,1.600,0.110
OT,9:14,2,17,HOU 33,20,20,"Davis Mills pass incomplete short left intended for Phillip Dorsett. Penalty on Phillip Dorsett: Illegal Shift, 5 yards (declined)",0.110,-0.560
OT,9:10,3,17,HOU 33,20,20,"Penalty on Tytus Howard: False Start, 5 yards (accepted) (no play)",-0.560,-1.220
OT,9:10,3,22,HOU 28,20,20,Davis Mills sacked by Kwity Paye for -4 yards,-1.220,-1.770
OT,8:36,4,26,HOU 24,20,20,"Cameron Johnston punts 52 yards, returned by Nyheim Hines for 7 yards (tackle by M.J. Stewart)",-1.770,-1.000
OT,8:27,1,10,IND 31,20,20,Jonathan Taylor right end for no gain (tackle by Kamu Grugier-Hill),1.000,0.320
OT,7:43,2,11,IND 30,20,20,Matt Ryan scrambles right end for 10 yards (tackle by Maliek Collins),0.320,1.660
OT,7:06,1,10,IND 41,20,20,Matt Ryan pass incomplete short middle intended for Michael Pittman (defended by Steven Nelson),1.660,1.120
OT,6:59,2,10,IND 41,20,20,Matt Ryan pass incomplete short left intended for Kylen Granson (defended by Desmond King),1.120,0.430
OT,6:55,3,10,IND 41,20,20,Matt Ryan pass complete short middle to Parris Campbell for 12 yards (tackle by Jalen Pitre and Christian Kirksey),0.430,2.460
OT,6:09,1,10,HOU 47,20,20,"Matt Ryan aborted snap, recovered by Matt Ryan at HOU-47",2.460,1.510
OT,5:27,2,13,HOU 50,20,20,Matt Ryan pass complete short middle to Nyheim Hines for 15 yards (tackle by Kamu Grugier-Hill),1.510,3.250
OT,4:45,1,10,HOU 35,20,20,Jonathan Taylor up the middle for -2 yards (tackle by Christian Kirksey),3.250,2.430
OT,4:11,2,12,HOU 37,20,20,Matt Ryan pass complete short right to Mo Alie-Cox for 13 yards (tackle by Jalen Pitre),2.430,3.970
OT,3:31,1,10,HOU 24,20,20,Jonathan Taylor right guard for 8 yards (tackle by Jonathan Owens),3.970,4.650
OT,2:52,2,2,HOU 16,20,20,Jonathan Taylor left guard for -3 yards (tackle by Jonathan Greenard),4.650,3.410
OT,2:05,3,5,HOU 19,20,20,Matt Ryan sacked by Jerry Hughes for -5 yards,3.410,1.870
OT,2:00,4,10,HOU 24,20,20,Rodrigo Blankenship 42 yard field goal no good,1.870,-1.070
OT,1:57,1,10,HOU 32,20,20,Davis Mills pass complete short left to Rex Burkhead for 8 yards (tackle by Nick Cross),1.070,1.610
OT,1:28,2,2,HOU 40,20,20,"Penalty on Justin Britt: False Start, 5 yards (accepted) (no play)",1.610,0.930
OT,1:28,2,7,HOU 35,20,20,Davis Mills pass complete short left to Brandin Cooks for 9 yards (tackle by Nick Cross),0.930,1.860
OT,1:01,1,10,HOU 44,20,20,Davis Mills pass complete short right to Chris Moore for 9 yards (tackle by Kenny Moore),1.860,2.400
OT,0:44,2,2,IND 48,20,20,Davis Mills pass incomplete short right,2.400,1.820
OT,0:40,,,,,,Timeout #1 by Houston Texans,,
OT,0:40,3,1,IND 47,20,20,Rex Burkhead right guard for -2 yards (tackle by Grover Stewart),1.820,0.000
OT,0:26,,,,,,Timeout #1 by Indianapolis Colts,,
OT,0:26,4,3,IND 49,20,20,"Cameron Johnston punts 43 yards, fair catch by Nyheim Hines at IND-6",0.000,0.380
OT,0:20,1,10,IND 6,20,20,Matt Ryan pass complete short right to Nyheim Hines for 1 yard (tackle by Kamu Grugier-Hill),-0.380,-0.710
