#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,IND 25,3,1:52,9,Punt
2,1,11:59,IND 26,12,6:46,47,Field Goal
3,1,3:46,IND 30,10,4:36,66,Downs
4,2,7:50,IND 25,6,3:24,53,Interception
5,2,2:37,IND 25,8,1:59,33,Punt
6,3,12:17,IND 25,7,3:21,33,Fumble
7,3,7:16,IND 25,3,1:00,4,Punt
8,4,14:46,IND 15,11,4:02,76,Field Goal
9,4,9:49,HOU 20,4,2:07,20,Touchdown
10,4,4:29,IND 20,7,2:35,80,Touchdown
11,4,1:16,IND 9,7,1:05,35,Punt
12,5,8:27,IND 31,13,6:30,45,Missed FG
13,5,0:20,IND 6,2,0:20,21,End of Game
