Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
1,3:19,3,7,CLE 47,3,0,Brandon Weeden pass incomplete deep middle intended for Jordan Cameron. Penalty on CLE: Illegal Shift (Declined),1.030,-0.260
1,3:14,4,7,CLE 47,3,0,"Spencer Lanning punts 39 yards, fair catch by Tandon Doss",-0.260,0.280
1,3:07,1,10,BAL 14,3,0,Joe Flacco pass complete short left to Billy Bajema for 18 yards (tackle by Tashaun Gipson and D'Qwell Jackson),-0.280,1.070
1,2:37,1,10,BAL 32,3,0,Bernard Pierce right tackle for 5 yards (tackle by Buster Skrine and Craig Robertson),1.070,1.200
1,2:07,2,5,BAL 37,3,0,Joe Flacco pass incomplete deep right intended for Torrey Smith,1.200,0.500
1,1:59,3,5,BAL 37,3,0,Joe Flacco pass incomplete deep right intended for Brandon Stokley,0.500,-0.910
1,1:51,4,5,BAL 37,3,0,"Sam Koch punts 56 yards, returned by Travis Benjamin for 8 yards (tackle by Anthony Levine). Penalty on Johnson Bademosi: Offensive Holding, 3 yards",-0.910,0.380
1,1:39,1,10,CLE 4,3,0,Trent Richardson right guard for 3 yards (tackle by Terrell Suggs and Josh Bynes),-0.380,-0.560
1,1:04,2,7,CLE 7,3,0,Trent Richardson left guard for 5 yards (tackle by Marcus Spears and Arthur Jones),-0.560,-0.480
1,0:20,3,2,CLE 12,3,0,Brandon Weeden pass complete short left to Davone Bess for 8 yards (tackle by Jimmy Smith),-0.480,0.280
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CLE 20,3,0,Trent Richardson left guard for 4 yards (tackle by Marcus Spears and Daryl Smith),0.280,0.270
2,14:19,2,6,CLE 24,3,0,Brandon Weeden pass incomplete short left intended for Greg Little,0.270,-0.430
2,14:13,3,6,CLE 24,3,0,Brandon Weeden pass complete short right to Davone Bess for 5 yards (tackle by Daryl Smith and James Ihedigbo),-0.430,-1.440
2,13:35,4,1,CLE 29,3,0,"Spencer Lanning punts 49 yards, returned by Tandon Doss for 22 yards (tackle by Gary Barnidge)",-1.440,-1.860
2,13:20,1,10,BAL 44,3,0,Bernard Pierce left guard for 1 yard (tackle by Phil Taylor and Jabaal Sheard),1.860,1.450
2,12:56,2,9,BAL 45,3,0,Joe Flacco pass complete short right to Torrey Smith for 8 yards (tackle by Joe Haden),1.450,1.820
2,12:25,3,1,CLE 47,3,0,Joe Flacco sacked by Jabaal Sheard and Desmond Bryant for -5 yards,1.820,-0.190
2,11:51,4,6,BAL 48,3,0,Sam Koch punts 45 yards,-0.190,0.380
2,11:41,1,10,CLE 7,3,0,Brandon Weeden pass complete short right to Trent Richardson for 1 yard (tackle by Lardarius Webb),-0.380,-0.710
2,11:14,2,9,CLE 8,3,0,Brandon Weeden pass complete short right to Travis Benjamin for 22 yards (tackle by Matt Elam),-0.710,0.940
2,10:47,1,10,CLE 30,3,0,Trent Richardson right guard for 3 yards (tackle by Josh Bynes and Haloti Ngata),0.940,0.800
2,10:06,2,7,CLE 33,3,0,Brandon Weeden pass complete short right to Greg Little for 8 yards (tackle by Lardarius Webb),0.800,1.660
2,9:25,1,10,CLE 41,3,0,Trent Richardson right tackle for 5 yards (tackle by Josh Bynes and Daryl Smith),1.660,1.800
2,8:50,2,5,CLE 46,3,0,Trent Richardson left guard for 1 yard (tackle by Josh Bynes),1.800,1.220
2,8:08,3,4,CLE 47,3,0,Brandon Weeden pass complete short middle to Davone Bess for 12 yards (tackle by Jimmy Smith),1.220,2.850
2,7:30,1,10,BAL 41,3,0,Brandon Weeden sacked by Terrell Suggs for -2 yards,2.850,2.040
2,6:45,2,12,BAL 43,3,0,Trent Richardson right guard for 2 yards (tackle by Daryl Smith and Elvis Dumervil),2.040,1.620
2,6:02,3,10,BAL 41,3,0,Brandon Weeden sacked by Elvis Dumervil for -9 yards,1.620,-0.060
2,5:28,4,19,BAL 50,3,0,"Spencer Lanning punts 29 yards, fair catch by Tandon Doss",-0.060,-0.340
2,5:20,1,10,BAL 21,3,0,Joe Flacco pass complete short right to Ray Rice for -1 yards (tackle by Quentin Groves),0.340,-0.340
2,4:51,2,11,BAL 20,3,0,Joe Flacco pass complete short right to Ray Rice for 7 yards (tackle by Barkevious Mingo),-0.340,-0.100
2,4:19,3,4,BAL 27,3,0,Joe Flacco pass complete short middle to Torrey Smith for 1 yard (tackle by Buster Skrine),-0.100,-1.500
2,3:29,4,3,BAL 28,3,0,"Sam Koch punts 50 yards, returned by Travis Benjamin for no gain. Penalty on James Ihedigbo: Offensive Holding, 10 yards",-1.500,-1.070
2,3:19,1,10,CLE 32,3,0,Trent Richardson left guard for 3 yards (tackle by Josh Bynes and Terrell Suggs),1.070,0.930
2,2:40,2,7,CLE 35,3,0,Brandon Weeden pass complete short left to Trent Richardson for 3 yards (tackle by Daryl Smith and James Ihedigbo),0.930,0.630
2,2:00,3,4,CLE 38,3,0,Brandon Weeden sacked by Daryl Smith and Arthur Brown for -9 yards,0.630,-1.440
2,1:18,4,13,CLE 29,3,0,"Spencer Lanning punts 36 yards, out of bounds",-1.440,-1.270
2,1:10,1,10,BAL 35,3,0,Joe Flacco for 9 yards (tackle by Chris Owens),1.270,1.270
2,1:03,1,10,BAL 35,3,0,Timeout #1 by Baltimore Ravens,1.270,1.940
2,1:03,2,1,BAL 44,3,0,Joe Flacco pass complete short middle to Torrey Smith for 27 yards (tackle by Buster Skrine),1.940,3.640
2,0:55,1,10,CLE 29,3,0,Joe Flacco pass incomplete deep right intended for Torrey Smith,3.640,3.100
2,0:48,2,10,CLE 29,3,0,Joe Flacco pass complete short left to Ray Rice for 3 yards (tackle by Tashaun Gipson and Craig Robertson),3.100,3.100
2,0:42,2,10,CLE 29,3,0,Timeout #2 by Baltimore Ravens,3.100,2.810
2,0:42,3,7,CLE 26,3,0,Joe Flacco pass incomplete short right intended for Torrey Smith,2.810,1.740
2,0:42,4,7,CLE 26,3,0,Justin Tucker 44 yard field goal no good,1.740,-1.200
2,0:31,1,10,CLE 34,3,0,Brandon Weeden pass complete short right to Jordan Cameron for 12 yards (tackle by Lardarius Webb),1.200,1.990
2,0:25,1,10,CLE 46,3,0,Brandon Weeden pass complete deep middle to Greg Little for 18 yards (tackle by Daryl Smith),1.990,1.990
2,0:18,1,10,CLE 46,3,0,Timeout #2 by Cleveland Browns,1.990,1.990
2,0:18,1,10,CLE 46,3,0,Timeout #3 by Baltimore Ravens,1.990,3.180
2,0:18,1,10,BAL 36,3,0,Brandon Weeden pass complete short right to Greg Little for 3 yards (tackle by Elvis Dumervil),3.180,3.040
2,0:11,2,7,BAL 33,3,0,Brandon Weeden pass incomplete short right intended for Jordan Cameron,3.040,2.350
2,0:11,3,7,BAL 33,6,0,Billy Cundiff 51 yard field goal good,2.350,3.000
2,0:11,,,CLE 35,6,0,"Billy Cundiff kicks off 74 yards, touchback",0.000,-0.280
2,0:02,1,10,BAL 20,6,0,Joe Flacco kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,6,0,"Justin Tucker kicks off 65 yards, returned by Bobby Rainey for 18 yards (tackle by Brynden Trawick)",0.000,-0.040
3,14:56,1,10,CLE 18,6,0,Trent Richardson right end for 7 yards (tackle by Lardarius Webb and Arthur Jones),0.040,0.550
3,14:19,2,3,CLE 25,6,0,Trent Richardson left guard for 4 yards (tackle by Matt Elam and Marcus Spears),0.550,0.870
3,13:45,1,10,CLE 29,6,0,Trent Richardson right end for 7 yards (tackle by Matt Elam),0.870,1.270
3,13:28,2,3,CLE 36,6,0,Brandon Weeden pass incomplete short right intended for Greg Little,1.270,0.560
3,13:24,3,3,CLE 36,6,0,Brandon Weeden pass complete short left to Greg Little for 4 yards (tackle by Jimmy Smith),0.560,1.600
3,12:58,1,10,CLE 40,6,0,Brandon Weeden up the middle for 5 yards (tackle by Lardarius Webb),1.600,1.730
3,12:17,2,5,CLE 45,6,0,Trent Richardson left end for -3 yards (tackle by Pernell McPhee),1.730,0.630
3,11:36,3,8,CLE 42,6,0,Brandon Weeden pass complete short right to Davone Bess for 5 yards (tackle by Corey Graham),0.630,-0.260
3,11:15,4,3,CLE 47,6,0,"Spencer Lanning punts 53 yards, touchback",-0.260,-0.280
3,11:03,1,10,BAL 20,6,0,Ray Rice left guard for 14 yards (tackle by Buster Skrine),0.280,1.200
3,10:32,1,10,BAL 34,6,0,Ray Rice right guard for 1 yard (tackle by Jabaal Sheard and Craig Robertson),1.200,0.790
3,10:04,2,9,BAL 35,6,0,Ray Rice right guard for 3 yards (tackle by Buster Skrine and Desmond Bryant),0.790,0.500
3,9:35,3,6,BAL 38,6,0,Joe Flacco pass complete deep middle to Torrey Smith for 23 yards (tackle by T.J. Ward),0.500,2.980
3,9:03,1,10,CLE 39,6,0,Bernard Pierce left guard for 1 yard (tackle by Billy Winn),2.980,2.580
3,8:36,2,9,CLE 38,6,0,Bernard Pierce right guard for 2 yards (tackle by T.J. Ward and Billy Winn),2.580,2.150
3,8:07,3,7,CLE 36,6,0,Joe Flacco pass complete short middle to Marlon Brown for 10 yards (tackle by Tashaun Gipson and Jabaal Sheard),2.150,3.840
3,7:38,1,10,CLE 26,6,0,Ray Rice right guard for 2 yards (tackle by Desmond Bryant and D'Qwell Jackson),3.840,3.570
3,7:06,2,8,CLE 24,6,0,Ray Rice right end for no gain (tackle by Craig Robertson),3.570,2.870
3,6:29,3,8,CLE 24,6,0,Joe Flacco pass complete short right to Brandon Stokley for 11 yards (tackle by Buster Skrine),2.870,4.710
3,5:55,1,10,CLE 13,6,0,Bernard Pierce left guard for 8 yards (tackle by Joe Haden),4.710,5.540
3,5:18,2,2,CLE 5,6,6,"Bernard Pierce up the middle for 5 yards, touchdown",5.540,7.000
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
3,5:18,,,CLE 2,6,7,Justin Tucker kicks extra point good,0.000,0.000
3,5:18,,,BAL 35,6,7,"Justin Tucker kicks off 70 yards, returned by Bobby Rainey for 26 yards (tackle by Brynden Trawick)",0.000,-0.340
3,5:08,1,10,CLE 21,6,7,Trent Richardson left guard for 9 yards (tackle by Courtney Upshaw and Terrell Suggs),0.340,1.020
3,4:31,2,1,CLE 30,6,7,Trent Richardson up the middle for -3 yards (tackle by Josh Bynes),1.020,-0.100
3,3:54,3,4,CLE 27,6,7,Brandon Weeden pass complete short left to Davone Bess for 8 yards (tackle by Corey Graham),-0.100,1.270
3,3:16,1,10,CLE 35,6,7,Trent Richardson up the middle for 3 yards (tackle by Haloti Ngata and Elvis Dumervil),1.270,1.130
3,2:38,2,7,CLE 38,6,7,Brandon Weeden pass incomplete deep left intended for Chris Ogbonnaya,1.130,0.430
3,2:32,3,7,CLE 38,6,7,"Penalty on Brandon Weeden: Delay of Game, 5 yards (no play)",0.430,-0.230
3,2:32,3,12,CLE 33,6,7,Brandon Weeden pass incomplete deep middle intended for Greg Little (defended by Jimmy Smith),-0.230,-1.180
3,2:26,4,12,CLE 33,6,7,"Spencer Lanning punts 39 yards, returned by Tandon Doss for no gain",-1.180,-0.810
3,2:16,1,10,BAL 28,6,7,Joe Flacco pass complete short right to Vonta Leach for 12 yards (tackle by Jabaal Sheard),0.810,1.600
3,1:36,1,10,BAL 40,6,7,Ray Rice right tackle for 2 yards (tackle by Paul Kruger),1.600,1.320
3,1:09,2,8,BAL 42,6,7,"Ray Rice up the middle for 1 yard (tackle by Craig Robertson). Ray Rice fumbles (forced by Craig Robertson), recovered by D'Qwell Jackson at BAL-45 (tackle by Gino Gradkowski)",1.320,-2.590
3,1:01,1,10,BAL 45,6,7,Brandon Weeden sacked by Arthur Jones for -9 yards,2.590,0.830
3,0:20,2,19,CLE 46,6,7,Brandon Weeden pass incomplete deep middle intended for Greg Little (defended by Daryl Smith),0.830,0.170
3,0:15,3,19,CLE 46,6,7,Brandon Weeden pass complete short right to Chris Ogbonnaya for 15 yards (tackle by Lardarius Webb),0.170,0.660
Quarter,Time,Down,ToGo,Location,CLE,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,4,BAL 39,6,7,Brandon Weeden pass complete short left to Jordan Cameron for 3 yards (tackle by Courtney Upshaw),0.660,-1.330
,,,,,,,"CLE challenged the first down ruling, and the play was upheld.",,
4,14:44,1,10,BAL 36,6,7,"Bernard Pierce left end for 3 yards (tackle by T.J. Ward). Penalty on Ed Dickson: Offensive Holding, 10 yards (no play)",1.330,0.670
4,14:27,1,20,BAL 26,6,7,Joe Flacco pass complete short right to Bernard Pierce for -2 yards (tackle by Jabaal Sheard),0.670,-0.830
4,14:00,2,22,BAL 24,6,7,Bernard Pierce left guard for 1 yard (tackle by D'Qwell Jackson),-0.830,-1.350
4,13:29,3,21,BAL 25,6,7,Joe Flacco pass incomplete short right intended for Torrey Smith (defended by Jabaal Sheard),-1.350,-1.700
4,13:23,4,21,BAL 25,6,7,Sam Koch punts 43 yards,-1.700,-1.140
4,13:18,1,10,CLE 33,6,7,Brandon Weeden pass incomplete short middle intended for Greg Little,1.140,0.590
4,13:12,2,10,CLE 33,6,7,Brandon Weeden pass incomplete short right intended for Tori Gurley,0.590,0.590
4,13:05,2,10,CLE 33,6,7,Timeout #1 by Baltimore Ravens,0.590,-0.100
4,13:05,3,10,CLE 33,6,7,Brandon Weeden sacked by Daryl Smith for -10 yards,-0.100,-1.830
4,12:31,4,20,CLE 23,6,7,"Spencer Lanning punts 40 yards, returned by Tandon Doss for 21 yards (tackle by Josh Aubrey)",-1.830,-2.790
4,12:17,1,10,CLE 42,6,7,Ray Rice right tackle for no gain (tackle by Billy Winn),2.790,2.240
4,11:54,2,10,CLE 42,6,7,Joe Flacco pass incomplete short left intended for Vonta Leach,2.240,1.550
4,11:48,3,10,CLE 42,6,7,Joe Flacco pass complete deep middle to Brandon Stokley for 16 yards (tackle by Buster Skrine),1.550,3.840
4,11:23,1,10,CLE 26,6,7,Bernard Pierce right tackle for 3 yards (tackle by Billy Winn),3.840,3.700
4,10:51,2,7,CLE 23,6,7,Bernard Pierce right guard for -1 yards (tackle by Paul Kruger),3.700,2.870
4,10:17,3,8,CLE 24,6,7,Joe Flacco pass complete short right to Marlon Brown for 18 yards (tackle by Chris Owens),2.870,5.830
4,9:46,1,6,CLE 6,6,7,Bernard Pierce left tackle for 1 yard (tackle by Ishmaa'ily Kitchen),5.830,5.150
4,9:03,2,5,CLE 5,6,13,"Joe Flacco pass complete short middle to Marlon Brown for 5 yards, touchdown",5.150,7.000
4,9:03,,,CLE 2,6,14,Justin Tucker kicks extra point good,0.000,0.000
4,9:03,,,BAL 35,6,14,"Justin Tucker kicks off 65 yards, touchback",0.000,-0.280
4,8:57,1,10,CLE 20,6,14,Brandon Weeden pass complete short middle to Trent Richardson for 4 yards (tackle by Daryl Smith),0.280,0.270
4,8:27,2,6,CLE 24,6,14,Brandon Weeden pass complete deep middle to Jordan Cameron for 21 yards (tackle by Matt Elam),0.270,1.930
4,8:05,1,10,CLE 45,6,14,Brandon Weeden pass incomplete deep left intended for Greg Little (defended by Jimmy Smith),1.930,1.380
4,7:59,2,10,CLE 45,6,14,Brandon Weeden pass incomplete deep middle intended for Greg Little,1.380,0.700
4,7:53,3,10,CLE 45,6,14,"Penalty on Brandon Weeden: Delay of Game, 5 yards (no play)",0.700,0.040
4,7:53,3,15,CLE 40,6,14,Brandon Weeden pass complete short left to Chris Ogbonnaya for 9 yards (tackle by Josh Bynes),0.040,-0.130
4,7:24,4,6,CLE 49,6,14,"Spencer Lanning punts 51 yards, touchback",-0.130,-0.280
4,7:14,1,10,BAL 20,6,14,Bernard Pierce left tackle for 8 yards (tackle by Paul Kruger and Tashaun Gipson),0.280,0.810
4,6:41,2,2,BAL 28,6,14,Bernard Pierce left tackle for 3 yards (tackle by John Hughes),0.810,1.000
4,5:58,1,10,BAL 31,6,14,Bernard Pierce left end for 5 yards (tackle by Tashaun Gipson),1.000,1.140
4,5:27,2,5,BAL 36,6,14,Bernard Pierce left guard for 2 yards (tackle by Jabaal Sheard and Ishmaa'ily Kitchen),1.140,0.700
4,4:47,3,3,BAL 38,6,14,Joe Flacco pass complete short right to Brandon Stokley for 4 yards (tackle by Buster Skrine),0.700,1.730
4,4:05,1,10,BAL 42,6,14,Bernard Pierce right end for no gain (tackle by D'Qwell Jackson),1.730,1.190
4,3:59,2,10,BAL 42,6,14,Bernard Pierce left guard for 3 yards (tackle by Craig Robertson),1.190,1.190
4,3:53,2,10,BAL 42,6,14,Timeout #2 by Cleveland Browns,1.190,0.890
4,3:53,3,7,BAL 45,6,14,Joe Flacco pass complete short right to Brandon Stokley for 5 yards (tackle by Buster Skrine),0.890,0.890
4,3:46,3,7,BAL 45,6,14,Timeout #3 by Cleveland Browns,0.890,-0.060
4,3:46,4,2,BAL 50,6,14,Sam Koch punts 49 yards,-0.060,0.380
4,3:34,1,10,CLE 1,6,14,"Jason Campbell pass incomplete deep middle intended for Davone Bess. Penalty on Matt Elam: Defensive Pass Interference, 21 yards (no play)",-0.380,0.410
,,,,,,,"BAL challenged the tipped pass ruling, and the play was upheld.",,
4,3:27,1,10,CLE 22,6,14,Jason Campbell pass incomplete short left intended for Davone Bess,0.410,-0.130
4,3:22,2,10,CLE 22,6,14,Jason Campbell pass incomplete deep left intended for Greg Little,-0.130,-0.820
4,3:14,3,10,CLE 22,6,14,Jason Campbell pass incomplete short left intended for Davone Bess,-0.820,-1.900
4,3:09,4,10,CLE 22,6,14,Jason Campbell pass complete short left to Jordan Cameron for 6 yards (tackle by Corey Graham),-1.900,-3.710
4,3:01,1,10,CLE 28,6,14,Bernard Pierce left guard for 6 yards (tackle by Tashaun Gipson),3.710,3.980
4,2:18,2,4,CLE 22,6,14,Bernard Pierce right guard for no gain (tackle by D'Qwell Jackson and T.J. Ward),3.980,3.270
4,2:00,3,4,CLE 22,6,14,Bernard Pierce left end for 4 yards (tackle by D'Qwell Jackson),3.270,4.370
4,1:17,1,10,CLE 18,6,14,Joe Flacco kneels for -1 yards,4.370,3.670
4,0:34,2,11,CLE 19,6,14,Joe Flacco kneels for -1 yards,3.670,2.870
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
