Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Lions won the coin toss and deferred, Bears to receive the opening kickoff.",,
1,15:00,,,DET 35,0,0,"Matt Prater kicks off 64 yards, returned by Cordarrelle Patterson for 45 yards (tackle by Mike Ford)",0.000,1.990
1,14:51,1,10,CHI 46,0,0,David Montgomery left guard for 4 yards (tackle by Jamie Collins and Jahlani Tavai),1.990,1.990
1,14:29,2,6,CHI 50,0,0,Mitchell Trubisky pass complete short middle to Allen Robinson for 16 yards (tackle by Darryl Roberts),1.990,3.310
1,14:09,1,10,DET 34,0,0,Mitchell Trubisky pass incomplete short left intended for Cole Kmet,3.310,2.770
1,14:06,2,10,DET 34,0,0,David Montgomery right tackle for 8 yards (tackle by Jahlani Tavai),2.770,3.140
1,13:27,3,2,DET 26,0,0,David Montgomery right tackle for -1 yards (tackle by Romeo Okwara),3.140,1.770
1,12:42,4,3,DET 27,0,3,Cairo Santos 45 yard field goal good,1.770,3.000
1,12:37,,,CHI 35,0,3,"Cairo Santos kicks off 61 yards, returned by Jamal Agnew for 16 yards (tackle by DeAndre Houston-Carson)",0.000,0.280
1,12:33,1,10,DET 20,0,3,Matthew Stafford pass complete short middle to Mohamed Sanu for 21 yards (tackle by Kyle Fuller),0.280,1.660
1,12:02,1,10,DET 41,0,3,Adrian Peterson left tackle for 2 yards (tackle by Roquan Smith and Bilal Nichols),1.660,1.390
1,11:25,2,8,DET 43,0,3,Matthew Stafford pass complete short left to Jamal Agnew for 19 yards (tackle by Roquan Smith),1.390,3.050
1,11:02,1,10,CHI 38,0,3,Matthew Stafford pass complete short left to Jamal Agnew for 5 yards (tackle by Jaylon Johnson),3.050,3.180
1,10:39,2,5,CHI 33,0,3,Kerryon Johnson right guard for no gain (tackle by Danny Trevathan and Bilal Nichols),3.180,2.480
1,9:59,3,5,CHI 33,0,3,Matthew Stafford pass complete short right to T.J. Hockenson for 4 yards (tackle by DeAndre Houston-Carson),2.480,1.620
1,9:35,4,1,CHI 29,0,3,Jamal Agnew left end for no gain (tackle by Buster Skrine),1.620,-0.870
1,9:29,1,10,CHI 29,0,3,Anthony Miller left end for 3 yards (tackle by Jayron Kearse),0.870,0.730
1,9:02,2,7,CHI 32,0,3,Mitchell Trubisky pass complete deep middle to Allen Robinson for 17 yards (tackle by Duron Harmon and Will Harris),0.730,2.190
1,8:27,1,10,CHI 49,0,3,Cordarrelle Patterson left tackle for 12 yards (tackle by Reggie Ragland),2.190,2.980
1,7:50,1,10,DET 39,0,3,"Penalty on Romeo Okwara: Neutral Zone Infraction, 5 yards (no play)",2.980,3.710
1,7:27,1,5,DET 34,0,3,Cordarrelle Patterson right end for 13 yards (tackle by Will Harris),3.710,4.170
1,7:00,1,10,DET 21,0,3,David Montgomery right tackle for 8 yards (tackle by Jamie Collins and Everson Griffen),4.170,4.950
1,6:21,2,2,DET 13,0,9,"David Montgomery left tackle for 13 yards, touchdown",4.950,7.000
1,6:13,,,DET 15,0,9,Cairo Santos kicks extra point blocked by Romeo Okwara,0.000,-1.000
1,6:13,,,CHI 35,0,9,"Cairo Santos kicks off 47 yards, returned by Jonathan Williams for 10 yards (tackle by J.P. Holtz)",0.000,0.810
1,6:08,1,10,DET 28,0,9,Matthew Stafford pass incomplete short right intended for Quintez Cephus,0.810,0.260
1,6:05,2,10,DET 28,0,9,Matthew Stafford sacked by Barkevious Mingo for no gain,0.260,-0.430
1,5:21,3,10,DET 28,0,9,Matthew Stafford pass complete short right to Marvin Jones for 15 yards (tackle by Kyle Fuller),-0.430,1.800
1,4:45,1,10,DET 43,0,9,Adrian Peterson left guard for 4 yards (tackle by John Jenkins),1.800,1.790
1,4:12,2,6,DET 47,0,9,Matthew Stafford pass complete short left to Quintez Cephus for 14 yards (tackle by Roquan Smith),1.790,2.980
1,3:35,1,10,CHI 39,0,9,Adrian Peterson left guard for 15 yards (tackle by Buster Skrine),2.980,3.970
1,2:58,1,10,CHI 24,0,9,Adrian Peterson left guard for 4 yards (tackle by Roquan Smith),3.970,3.970
1,2:20,2,6,CHI 20,0,9,Adrian Peterson right guard for 2 yards (tackle by Tashaun Gipson),3.970,3.570
1,1:42,3,4,CHI 18,0,9,Matthew Stafford pass complete short left to T.J. Hockenson for 14 yards (tackle by Tashaun Gipson),3.570,6.280
1,1:03,1,4,CHI 4,0,9,Matthew Stafford pass incomplete short left intended for Danny Amendola (defended by Jaylon Johnson),6.280,5.340
1,1:00,2,4,CHI 4,0,9,Adrian Peterson right tackle for 1 yard (tackle by Akiem Hicks and Danny Trevathan),5.340,4.720
1,0:19,3,3,CHI 3,6,9,"Adrian Peterson left tackle for 3 yards, touchdown",4.720,7.000
1,0:15,,,CHI 15,6,9,Matt Prater kicks extra point good. Penalty on Sherrick McManis: Defensive Offside (Offsetting) Penalty on DET: Offensive Holding (Offsetting) (no play),0.000,0.000
1,0:15,,,CHI 15,6,9,Matt Prater kicks extra point no good hit right upright,0.000,-1.000
1,0:15,,,DET 35,6,9,"Matt Prater kicks off 65 yards, touchback.",0.000,0.610
1,0:15,1,10,CHI 25,6,9,Mitchell Trubisky pass incomplete short right,0.610,0.060
1,0:08,2,10,CHI 25,6,9,David Montgomery left tackle for 4 yards (tackle by Jarrad Davis),0.060,-0.100
Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,6,CHI 29,6,9,Mitchell Trubisky pass complete deep middle to Allen Robinson for 21 yards (tackle by Duron Harmon),-0.100,2.260
2,14:22,1,10,CHI 50,6,9,Cordarrelle Patterson left end for 1 yard (tackle by Jamie Collins),2.260,1.850
2,13:41,2,9,DET 49,6,9,Mitchell Trubisky pass complete short right to Darnell Mooney for 10 yards (tackle by Tracy Walker),1.850,2.980
2,13:09,1,10,DET 39,6,9,"Penalty on Frank Herron: Neutral Zone Infraction, 5 yards (no play)",2.980,3.710
2,12:49,1,5,DET 34,6,9,David Montgomery left guard for 2 yards (tackle by Jamie Collins and John Penisini),3.710,3.390
2,12:05,2,3,DET 32,6,9,Mitchell Trubisky pass complete short left to Javon Wims for 13 yards (tackle by Mike Ford),3.390,4.310
2,11:36,1,10,DET 19,6,9,David Montgomery right end for 4 yards (tackle by Romeo Okwara),4.310,4.350
2,10:56,2,6,DET 15,6,9,David Montgomery right tackle for 10 yards (tackle by Jarrad Davis and Jamie Collins),4.350,6.060
2,10:14,1,5,DET 5,6,15,"Cordarrelle Patterson right end for 5 yards, touchdown",6.060,7.000
2,10:10,,,DET 15,6,16,Cairo Santos kicks extra point good,0.000,0.000
2,10:10,,,CHI 35,6,16,"Cairo Santos kicks off 57 yards, returned by Jamal Agnew for 23 yards (tackle by Ryan Nall)",0.000,1.000
2,10:03,1,10,DET 31,6,16,Matthew Stafford pass incomplete deep right intended for Marvin Jones,1.000,0.460
2,9:57,2,10,DET 31,6,16,Adrian Peterson right guard for 5 yards (tackle by Brent Urban),0.460,0.430
2,9:18,3,5,DET 36,6,16,"Matthew Stafford sacked by Khalil Mack for no gain. Penalty on Buster Skrine: Illegal Contact, 5 yards (no play)",0.430,1.660
2,9:03,1,10,DET 41,6,16,Kerryon Johnson left tackle for 2 yards (tackle by Bilal Nichols),1.660,1.390
2,8:30,2,8,DET 43,6,16,Matthew Stafford pass incomplete deep middle intended for Marvin Jones,1.390,0.700
2,8:23,3,8,DET 43,6,16,Matthew Stafford pass incomplete deep middle intended for Quintez Cephus,0.700,-0.520
2,8:16,4,8,DET 43,6,16,Jack Fox punts 45 yards downed by C.J. Moore,-0.520,0.350
2,8:06,1,10,CHI 12,6,16,Cordarrelle Patterson right guard for 7 yards (tackle by Darryl Roberts),-0.350,0.100
2,7:27,2,3,CHI 19,6,16,Mitchell Trubisky pass complete short middle to David Montgomery for 10 yards (tackle by Amani Oruwariye),0.100,0.870
2,6:43,1,10,CHI 29,6,16,Mitchell Trubisky pass complete short right to Allen Robinson for 7 yards (tackle by Amani Oruwariye),0.870,1.270
2,6:07,2,3,CHI 36,6,16,Cordarrelle Patterson right tackle for 3 yards (tackle by Romeo Okwara),1.270,1.530
2,5:24,1,10,CHI 39,6,16,Cordarrelle Patterson left end for no gain (tackle by John Penisini and Jahlani Tavai),1.530,0.990
2,4:41,2,10,CHI 39,6,16,Mitchell Trubisky pass incomplete short right intended for Allen Robinson,0.990,0.300
2,4:36,3,10,CHI 39,6,16,Mitchell Trubisky pass incomplete short middle intended for Cole Kmet (defended by Jayron Kearse),0.300,-0.780
2,4:31,4,10,CHI 39,6,16,"Pat O'Donnell punts 44 yards, returned by Jamal Agnew for 11 yards (tackle by Joel Iyiegbuniwe)",-0.780,-0.810
2,4:20,1,10,DET 28,6,16,Matthew Stafford pass incomplete short right intended for Kerryon Johnson,0.810,0.260
2,4:16,2,10,DET 28,6,16,Adrian Peterson left guard for 5 yards (tackle by Buster Skrine and Danny Trevathan). Penalty on Jonah Jackson: Offensive Holding (Offsetting) . Penalty on Christian Jones: Defensive Offside (Offsetting) (no play),0.260,0.260
2,3:53,2,10,DET 28,6,16,Matthew Stafford pass complete short left to Kerryon Johnson for 3 yards (tackle by Roquan Smith),0.260,-0.030
2,3:20,3,7,DET 31,6,16,"Penalty on Mohamed Sanu: False Start, 5 yards (no play)",-0.030,-0.690
2,2:59,3,12,DET 26,6,16,Matthew Stafford pass complete deep middle to Marvin Jones for 25 yards (tackle by Jaylon Johnson),-0.690,2.320
2,2:33,1,10,CHI 49,12,16,"Matthew Stafford pass complete deep right to Quintez Cephus for 49 yards, touchdown",2.320,7.000
2,2:22,,,CHI 15,13,16,Matt Prater kicks extra point good,0.000,0.000
2,2:22,,,DET 35,13,16,"Matt Prater kicks off 45 yards, returned by J.P. Holtz for 12 yards (tackle by Jalen Reeves-Maybin)",0.000,1.070
2,2:18,1,10,CHI 32,13,16,Mitchell Trubisky pass complete short middle to Allen Robinson for 10 yards (tackle by Jarrad Davis),1.070,1.730
2,2:00,1,10,CHI 42,13,16,Mitchell Trubisky pass complete short middle to Anthony Miller for 15 yards (tackle by Justin Coleman),1.730,2.720
2,1:38,1,10,DET 43,13,16,David Montgomery left guard for 6 yards (tackle by Kevin Strong and Jayron Kearse),2.720,2.990
2,1:13,2,4,DET 37,13,16,Mitchell Trubisky pass complete short middle to Anthony Miller for 19 yards (tackle by Justin Coleman),2.990,4.370
2,0:55,,,,,,Timeout #1 by Chicago Bears,,
2,0:55,1,10,DET 18,13,16,"Mitchell Trubisky pass incomplete deep left intended for Allen Robinson. Penalty on Darryl Roberts: Defensive Holding, 5 yards (no play)",4.370,4.710
2,0:48,1,10,DET 13,13,16,Mitchell Trubisky pass complete short middle to Anthony Miller for 9 yards (tackle by Jayron Kearse),4.710,5.730
2,0:40,,,,,,Timeout #1 by Detroit Lions,,
2,0:40,2,1,DET 4,13,22,"David Montgomery left guard for 4 yards, touchdown",5.730,7.000
2,0:36,,,DET 15,13,23,Cairo Santos kicks extra point good,0.000,0.000
2,0:36,,,CHI 35,13,23,"Cairo Santos kicks off 47 yards, returned by Jason Cabinda for 13 yards (tackle by Barkevious Mingo)",0.000,1.000
2,0:30,1,10,DET 31,13,23,Matthew Stafford pass incomplete short left intended for Danny Amendola (defended by Mario Edwards),1.000,0.460
2,0:24,2,10,DET 31,13,23,Matthew Stafford pass complete short left to Kerryon Johnson for 5 yards (tackle by Jaylon Johnson and Tashaun Gipson),0.460,0.430
2,0:18,,,,,,Timeout #2 by Detroit Lions,,
2,0:18,3,5,DET 36,13,23,"Penalty on Jonah Jackson: False Start, 5 yards (no play)",0.430,-0.230
2,0:18,3,10,DET 31,13,23,Matthew Stafford pass complete deep middle to Marvin Jones for 22 yards (tackle by Buster Skrine),-0.230,2.460
2,0:11,,,,,,Timeout #3 by Detroit Lions,,
2,0:11,,,,,,Timeout #2 by Chicago Bears,,
