Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
2,10:16,1,10,NWE 49,3,10,Mac Jones pass incomplete short right,2.190,1.650
2,10:11,2,10,NWE 49,3,10,Damien Harris right tackle for 1 yard (tackle by John Franklin-Myers),1.650,1.090
2,9:33,3,9,NYJ 50,3,10,Mac Jones pass deep left (defended by Bryce Huff) intended for Kendrick Bourne is intercepted by Michael Carter at NYJ-24 and returned for no gain (tackle by Jakobi Meyers),1.090,-0.540
2,9:24,1,10,NYJ 24,3,10,James Robinson left tackle for 7 yards (tackle by Ja'Whaun Bentley and Adrian Phillips),0.540,0.940
2,8:49,2,3,NYJ 31,3,10,Zach Wilson pass complete short middle to Garrett Wilson for 2 yards (tackle by Jabrill Peppers),0.940,0.500
2,8:04,3,1,NYJ 33,3,10,Zach Wilson pass incomplete short right intended for Elijah Moore (defended by Deatrich Wise),0.500,-1.180
2,8:00,4,1,NYJ 33,3,10,"Braden Mann punts 67 yards, touchback.. Penalty on Pierre Strong: Offensive Illegal Block Above the Waist, 11 yards (accepted)",-1.180,0.380
2,7:49,1,10,NWE 9,3,10,Mac Jones pass complete short right to Jakobi Meyers for -2 yards (tackle by Sauce Gardner),-0.380,-0.930
2,7:08,2,12,NWE 7,3,10,Mac Jones pass complete short middle to Damien Harris for 7 yards (tackle by C.J. Mosley),-0.930,-0.840
2,6:24,3,5,NWE 14,3,10,"Mac Jones scrambles left end for 5 yards (tackle by C.J. Mosley). Penalty on C.J. Mosley: Unnecessary Roughness / Defense, 15 yards (accepted)",-0.840,1.200
2,6:10,1,10,NWE 34,3,10,"Rhamondre Stevenson left tackle for 1 yard (tackle by Micheal Clemons). Penalty on Cole Strange: Offensive Holding, 10 yards (accepted)",1.200,0.610
2,5:48,1,19,NWE 25,3,10,Mac Jones scrambles left end for 12 yards (tackle by D.J. Reed),0.610,1.060
2,5:28,2,7,NWE 37,3,10,Mac Jones pass incomplete short middle intended for Jonnu Smith (defended by C.J. Mosley),1.060,0.370
2,5:24,3,7,NWE 37,3,10,Mac Jones pass complete short middle to Jonnu Smith for 7 yards (tackle by Michael Carter),0.370,1.860
2,4:37,1,10,NWE 44,3,10,Damien Harris up the middle for 4 yards (tackle by John Franklin-Myers and Quinnen Williams),1.860,1.860
2,4:00,2,6,NWE 48,3,10,Mac Jones pass complete deep right to Hunter Henry for 22 yards (tackle by Michael Carter),1.860,3.580
2,3:32,1,10,NYJ 30,3,10,"Penalty on NWE: Offensive Too Many Men on Field, 5 yards (accepted) (no play)",3.580,3.250
2,3:11,1,15,NYJ 35,3,10,Mac Jones pass incomplete short left intended for Tyquan Thornton,3.250,2.360
2,3:06,2,15,NYJ 35,3,10,Mac Jones pass complete short right to Rhamondre Stevenson for 13 yards (tackle by Sauce Gardner and Lamarcus Joyner),2.360,3.400
2,2:27,3,2,NYJ 22,3,10,Damien Harris up the middle for 1 yard (tackle by Nathan Shepherd),3.400,2.210
2,2:00,4,1,NYJ 21,3,10,Mac Jones pass incomplete short left intended for Jakobi Meyers,2.210,-0.340
2,1:55,1,10,NYJ 21,3,10,Michael Carter right guard for 4 yards (tackle by Jabrill Peppers and Davon Godchaux),0.340,0.340
2,1:21,2,6,NYJ 25,3,10,Zach Wilson pass complete short right to Tyler Conklin for 10 yards (tackle by Jonathan Jones),0.340,1.270
2,1:16,1,10,NYJ 35,3,10,Zach Wilson pass complete short left to Michael Carter for 8 yards (tackle by Marcus Jones),1.270,1.800
2,0:56,2,2,NYJ 43,3,10,Zach Wilson pass incomplete short left intended for Garrett Wilson,1.800,1.090
2,0:48,3,2,NYJ 43,3,10,Zach Wilson pass intended for Ty Johnson is intercepted by Ja'Whaun Bentley at NYJ-47 and returned for 7 yards (tackle by Ty Johnson and Braxton Berrios),1.090,-2.920
2,0:42,1,10,NYJ 40,3,10,Mac Jones pass complete short right to Rhamondre Stevenson for 15 yards (tackle by Jordan Whitehead),2.920,3.910
2,0:37,1,10,NYJ 25,3,10,"Mac Jones pass is intercepted by Michael Carter at NYJ-16 and returned for no gain, touchdown. Penalty on John Franklin-Myers: Roughing the Passer, 13 yards (accepted) (no play)",3.910,4.780
2,0:23,,,,,,Timeout #1 by New York Jets,,
2,0:23,1,10,NYJ 12,3,10,"Rhamondre Stevenson for no gain. Penalty on Cole Strange: Offensive Holding, 10 yards (accepted) (no play)",4.780,4.110
2,0:18,,,,,,Timeout #2 by New York Jets,,
2,0:18,1,20,NYJ 22,3,10,Rhamondre Stevenson left guard for no gain (tackle by Quinnen Williams),4.110,2.870
2,0:13,,,,,,Timeout #1 by New England Patriots,,
2,0:13,2,20,NYJ 22,3,10,Rhamondre Stevenson left tackle for -1 yards (tackle by Carl Lawson),2.870,2.080
2,0:08,,,,,,Timeout #2 by New England Patriots,,
2,0:08,3,21,NYJ 23,3,10,Mac Jones right guard for -1 yards,2.080,1.870
2,0:05,,,,,,Timeout #3 by New England Patriots,,
2,0:05,4,22,NYJ 24,6,10,Nick Folk 42 yard field goal good,1.870,3.000
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,6,10,"Braden Mann kicks off 43 yards, returned by Jonnu Smith for 16 yards (tackle by Will Parks)",0.000,1.470
3,14:56,1,10,NWE 38,6,10,Rhamondre Stevenson up the middle for 35 yards (tackle by C.J. Mosley),1.470,3.780
3,14:16,1,10,NYJ 27,6,10,Mac Jones pass complete short left to Tyquan Thornton for 13 yards (tackle by D.J. Reed),3.780,4.650
3,13:47,1,10,NYJ 14,6,10,Mac Jones pass complete short right to Jakobi Meyers for 9 yards (tackle by D.J. Reed),4.650,5.670
3,13:03,2,1,NYJ 5,6,10,Rhamondre Stevenson up the middle for no gain (tackle by Kwon Alexander and D.J. Reed),5.670,4.960
3,12:16,3,1,NYJ 5,6,10,Mac Jones pass incomplete short right intended for Jakobi Meyers,4.960,3.030
3,12:12,4,1,NYJ 5,12,10,"Mac Jones pass complete short right to Jakobi Meyers for 5 yards, touchdown",3.030,7.000
3,12:07,,,NYJ 15,13,10,Nick Folk kicks extra point good,0.000,0.000
3,12:07,,,NWE 35,13,10,"Jake Bailey kicks off 65 yards, touchback.",0.000,0.610
3,12:07,1,10,NYJ 25,13,10,Michael Carter left guard for 4 yards (tackle by Deatrich Wise),0.610,0.600
3,11:26,2,6,NYJ 29,13,10,Zach Wilson pass complete short left to Garrett Wilson for 18 yards (tackle by Devin McCourty),0.600,2.060
3,10:58,1,10,NYJ 47,13,10,Zach Wilson pass complete deep right to Tyler Conklin for 27 yards (tackle by Devin McCourty and Ja'Whaun Bentley),2.060,3.840
3,10:32,1,10,NWE 26,13,10,Michael Carter left end for -1 yards (tackle by Jabrill Peppers and Jahlani Tavai),3.840,3.160
3,9:52,2,11,NWE 27,13,10,Zach Wilson pass incomplete deep left intended for Tyler Conklin,3.160,2.480
3,9:38,3,11,NWE 27,13,10,Zach Wilson pass incomplete short right intended for Braxton Berrios,2.480,1.670
3,9:34,4,11,NWE 27,13,10,Greg Zuerlein 45 yard field goal no good,1.670,-1.270
3,9:29,1,10,NWE 35,13,10,Mac Jones pass complete short left to Jakobi Meyers for 6 yards (tackle by Michael Carter),1.270,1.530
3,9:05,2,4,NWE 41,13,10,Damien Harris up the middle for 7 yards (tackle by Solomon Thomas),1.530,2.130
3,8:45,1,10,NWE 48,13,10,Mac Jones pass complete short right to Damien Harris for 8 yards (tackle by Quincy Williams),2.130,2.590
3,8:24,2,3,NYJ 44,13,10,Damien Harris up the middle for 5 yards (tackle by C.J. Mosley and Jordan Whitehead),2.590,2.980
3,8:02,1,10,NYJ 39,13,10,Damien Harris up the middle for 5 yards (tackle by Sheldon Rankins),2.980,3.120
3,7:40,2,5,NYJ 34,13,10,Mac Jones pass complete short middle to Jakobi Meyers for 7 yards (tackle by C.J. Mosley),3.120,3.780
3,7:14,1,10,NYJ 27,13,10,Mac Jones pass complete short middle to Jonnu Smith for 5 yards (tackle by C.J. Mosley),3.780,3.910
3,6:47,2,5,NYJ 22,13,10,Damien Harris left guard for 1 yard (tackle by Kwon Alexander),3.910,3.340
3,6:07,3,4,NYJ 21,13,10,Mac Jones sacked by Quinnen Williams for -10 yards,3.340,1.320
3,5:28,4,14,NYJ 31,16,10,Nick Folk 49 yard field goal good,1.320,3.000
3,5:23,,,NWE 35,16,10,"Jake Bailey kicks off 63 yards, returned by Braxton Berrios for 15 yards (tackle by Brenden Schooler)",0.000,-0.060
3,5:19,1,10,NYJ 17,16,10,"James Robinson for no gain. Penalty on Nate Herbig: Offensive Holding, 8 yards (accepted) (no play)",-0.060,-0.680
3,4:57,1,18,NYJ 9,16,10,Zach Wilson pass incomplete short right intended for James Robinson (defended by Matt Judon),-0.680,-1.360
3,4:52,2,18,NYJ 9,16,10,Zach Wilson pass incomplete deep left,-1.360,-2.360
3,4:43,3,18,NYJ 9,16,10,Ty Johnson up the middle for 2 yards (tackle by Mack Wilson and Myles Bryant),-2.360,-2.490
3,4:03,4,16,NYJ 11,16,10,"Braden Mann punts 48 yards, returned by Marcus Jones for 32 yards (tackle by Micheal Clemons)",-2.490,-3.780
3,3:49,1,10,NYJ 27,16,10,Rhamondre Stevenson left guard for -2 yards (tackle by Quincy Williams),3.780,2.960
3,3:26,2,12,NYJ 29,16,10,Mac Jones pass complete short right to Jakobi Meyers for 2 yards (tackle by Michael Carter and Jordan Whitehead),2.960,2.540
3,2:49,3,10,NYJ 27,16,10,Mac Jones pass incomplete short left,2.540,1.670
3,2:43,4,10,NYJ 27,19,10,Nick Folk 45 yard field goal good,1.670,3.000
3,2:39,,,NWE 35,19,10,"Jake Bailey kicks off 65 yards, touchback.",0.000,0.610
3,2:39,1,10,NYJ 25,19,10,Zach Wilson pass short right is intercepted by Devin McCourty at NYJ-40 and returned for no gain,0.610,-2.920
3,2:29,1,10,NYJ 40,19,10,Damien Harris left end for 5 yards (tackle by D.J. Reed and Nathan Shepherd),2.920,3.050
3,1:53,2,5,NYJ 35,19,10,"Mac Jones sacked by Jacob Martin for -7 yards. Mac Jones fumbles (forced by Jacob Martin), recovered by Cole Strange at NYJ-45",3.050,1.030
3,1:10,3,15,NYJ 45,19,10,Mac Jones pass complete short middle to Rhamondre Stevenson for 6 yards (tackle by Quincy Williams and C.J. Mosley),1.030,0.660
3,0:38,4,9,NYJ 39,19,10,"Jake Bailey punts 39 yards, touchback.",0.660,-0.280
3,0:27,1,10,NYJ 20,19,10,James Robinson left end for 2 yards (tackle by Jack Jones),0.280,0.000
Quarter,Time,Down,ToGo,Location,NWE,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,NYJ 22,19,10,James Robinson right guard for 2 yards (tackle by Mack Wilson and Myles Bryant),0.000,-0.430
4,14:15,3,6,NYJ 24,19,10,Zach Wilson pass complete short right to Garrett Wilson for 8 yards (tackle by Myles Bryant),-0.430,1.070
4,13:38,1,10,NYJ 32,19,10,Michael Carter left end for 11 yards (tackle by Jack Jones),1.070,1.800
4,12:58,1,10,NYJ 43,19,10,Michael Carter up the middle for 3 yards (tackle by Lawrence Guy),1.800,1.660
4,12:20,2,7,NYJ 46,19,10,Zach Wilson pass incomplete short right,1.660,0.960
4,12:13,3,7,NYJ 46,19,10,Zach Wilson pass deep right intended for Tyler Conklin is intercepted by Devin McCourty at NE-27 and returned for 36 yards (tackle by Zach Wilson),0.960,-3.120
4,11:58,1,10,NYJ 37,19,10,Mac Jones pass complete short left to Jakobi Meyers for 4 yards (tackle by D.J. Reed),3.120,3.110
4,11:22,2,6,NYJ 33,19,10,Rhamondre Stevenson right end for no gain (tackle by Sheldon Rankins),3.110,2.410
4,10:45,3,6,NYJ 33,19,10,Mac Jones pass incomplete short middle intended for Jakobi Meyers,2.410,1.160
4,10:38,4,6,NYJ 33,22,10,Nick Folk 52 yard field goal good,1.160,3.000
4,10:35,,,NWE 35,22,10,"Jake Bailey kicks off 65 yards, touchback.",0.000,0.610
4,10:35,1,10,NYJ 25,22,10,Zach Wilson pass complete short middle to Denzel Mims for 13 yards (tackle by Jabrill Peppers),0.610,1.470
4,9:57,1,10,NYJ 38,22,10,Zach Wilson pass complete short left to C.J. Uzomah for 27 yards (tackle by Devin McCourty),1.470,3.250
4,9:11,1,10,NWE 35,22,10,Zach Wilson pass incomplete short right intended for Ty Johnson,3.250,2.700
4,9:07,2,10,NWE 35,22,10,Zach Wilson pass incomplete short right,2.700,2.010
4,9:00,3,10,NWE 35,22,10,Zach Wilson pass incomplete short right,2.010,0.970
4,8:54,4,10,NWE 35,22,10,"Penalty on Josh Uche: Neutral Zone Infraction, 5 yards (accepted) (no play)",0.970,1.450
4,8:54,4,5,NWE 30,22,10,Zach Wilson pass incomplete deep middle intended for Tyler Conklin,1.450,-0.940
4,8:49,1,10,NWE 30,22,10,Mac Jones pass incomplete deep right intended for Jakobi Meyers,0.940,0.390
4,8:44,2,10,NWE 30,22,10,Mac Jones sacked by Micheal Clemons for -1 yards,0.390,-0.430
4,7:59,3,11,NWE 29,22,10,Mac Jones pass complete short left to Rhamondre Stevenson for 7 yards (tackle by C.J. Mosley),-0.430,-0.980
4,7:15,4,4,NWE 36,22,10,"Jake Bailey punts 43 yards, fair catch by Braxton Berrios at NYJ-21",-0.980,-0.340
4,7:09,1,10,NYJ 21,22,10,"Penalty on Garrett Wilson: False Start, 5 yards (accepted) (no play)",0.340,-0.220
4,7:09,1,15,NYJ 16,22,10,Zach Wilson pass complete short middle to Michael Carter for 6 yards (tackle by Jabrill Peppers),-0.220,-0.070
4,6:47,2,9,NYJ 22,22,10,Zach Wilson sacked by Lawrence Guy for -12 yards,-0.070,-2.710
4,6:00,3,21,NYJ 10,22,10,Zach Wilson pass complete short left to Tyler Conklin for 9 yards (tackle by Mack Wilson and Jabrill Peppers),-2.710,-2.140
4,5:25,4,12,NYJ 19,22,10,"Braden Mann punts 51 yards, returned by Marcus Jones for no gain (tackle by Justin Hardee)",-2.140,-0.940
4,5:16,1,10,NWE 30,22,10,Rhamondre Stevenson up the middle for 7 yards (tackle by Kwon Alexander),0.940,1.340
4,4:42,2,3,NWE 37,22,10,Rhamondre Stevenson left guard for 8 yards (tackle by Sauce Gardner),1.340,1.930
4,3:59,1,10,NWE 45,22,10,Rhamondre Stevenson up the middle for 1 yard (tackle by D.J. Reed and Quincy Williams),1.930,1.520
4,3:53,,,,,,Timeout #1 by New York Jets,,
4,3:53,2,9,NWE 46,22,10,Rhamondre Stevenson right end for 3 yards (tackle by C.J. Mosley),1.520,1.220
4,3:42,,,,,,Timeout #2 by New York Jets,,
4,3:42,3,6,NWE 49,22,10,Rhamondre Stevenson left end for -2 yards (tackle by Michael Carter and Quinnen Williams),1.220,-0.260
4,3:42,,,,,,Timeout #3 by New York Jets,,
4,3:42,4,8,NWE 47,22,10,"Jake Bailey punts 41 yards, fair catch by Braxton Berrios at NYJ-12",-0.260,0.350
4,3:35,1,10,NYJ 12,22,10,Zach Wilson pass complete deep right to Denzel Mims for 63 yards (tackle by Myles Bryant),-0.350,3.910
4,2:59,1,10,NWE 25,22,10,Zach Wilson pass incomplete short right,3.910,3.360
4,2:53,2,10,NWE 25,22,10,Zach Wilson pass complete short middle to Jeff Smith for 23 yards (tackle by Jack Jones),3.360,6.740
4,2:26,1,2,NWE 2,22,10,Zach Wilson sacked by Josh Uche for -7 yards,6.740,4.380
4,2:04,2,9,NWE 9,22,10,Zach Wilson pass incomplete short left intended for Michael Carter,4.380,3.360
4,1:56,3,9,NWE 9,22,16,"Zach Wilson pass complete short middle to Tyler Conklin for 9 yards, touchdown",3.360,7.000
4,1:51,,,NWE 15,22,17,Greg Zuerlein kicks extra point good,0.000,0.000
4,1:51,,,,,,Timeout #1 by New England Patriots,,
4,1:51,,,NYJ 35,22,17,"Braden Mann kicks onside 8 yards, returned by Jabrill Peppers for no gain",0.000,2.720
4,1:50,1,10,NYJ 43,22,17,Mac Jones kneels for -2 yards,2.720,1.910
4,1:09,2,12,NYJ 45,22,17,Mac Jones kneels for -2 yards,1.910,0.960
4,0:32,3,14,NYJ 47,22,17,Mac Jones kneels for -2 yards,0.960,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
