Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
1,5:56,2,10,PHI 4,7,0,Correll Buckhalter left guard for 7 yards (tackle by Jessie Armstead),-0.780,-0.600
1,5:22,3,3,PHI 11,7,0,Donovan McNabb pass complete to Duce Staley for 6 yards (tackle by Jeremiah Trotter),-0.600,-0.060
1,4:37,1,10,PHI 17,7,0,"Brian Westbrook left end for 28 yards (tackle by Fred Smoot and Matt Bowen). Penalty on Hank Fraley: Offensive Holding, 8 yards (no play)",-0.060,-0.680
1,4:10,1,18,PHI 9,7,0,Donovan McNabb pass complete to Todd Pinkston for 40 yards (tackle by Fred Smoot),-0.680,2.190
1,3:22,1,10,PHI 49,7,0,Donovan McNabb pass complete to James Thrash for 5 yards (tackle by Matt Bowen),2.190,2.320
1,2:44,2,5,WAS 46,7,0,Brian Westbrook right end for 4 yards (tackle by Jessie Armstead),2.320,2.150
1,1:58,3,1,WAS 42,7,0,Brian Westbrook right end for no gain (tackle by Jeremiah Trotter),2.150,0.460
1,1:38,4,1,WAS 42,7,0,Donovan McNabb up the middle for 2 yards (tackle by LaVar Arrington),0.460,2.920
1,0:56,1,10,WAS 40,7,0,Donovan McNabb pass complete to Duce Staley for 24 yards (tackle by Jeremiah Trotter),2.920,4.510
1,0:10,1,10,WAS 16,7,0,Donovan McNabb pass incomplete intended for Freddie Mitchell (defended by Matt Bowen),4.510,3.900
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,WAS 16,7,0,Donovan McNabb pass complete to Brian Westbrook for -2 yards (tackle by Jeremiah Trotter),3.900,2.940
2,14:20,3,12,WAS 18,7,0,"Donovan McNabb pass complete to Freddie Mitchell for no gain. Penalty on Todd Franz: Illegal Contact, 5 yards (no play)",2.940,4.710
2,13:52,1,10,WAS 13,7,0,Correll Buckhalter right end for 2 yards (tackle by LaVar Arrington),4.710,4.390
2,13:07,2,8,WAS 11,7,0,Donovan McNabb pass complete to Todd Pinkston for 10 yards (tackle by Andre Lott),4.390,6.970
2,12:29,1,1,WAS 1,13,0,"Donovan McNabb right end for 1 yard, touchdown",6.970,7.000
2,,,,WAS 2,14,0,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,14,0,"David Akers kicks off 70 yards, touchback",0.000,0.280
2,12:21,1,10,WAS 20,14,0,"Chad Morton up the middle for 4 yards (tackle by Sheldon Brown). Penalty on Randy Thomas: Offensive Holding, 10 yards (no play)",0.280,-0.760
2,11:53,1,20,WAS 10,14,0,Chad Morton left end for 10 yards (tackle by Nate Wayne),-0.760,-0.270
2,11:16,2,10,WAS 20,14,0,"Tim Hasselbeck sacked by Corey Simon for -1 yards. Tim Hasselbeck fumbles (forced by Corey Simon), recovered by N.D. Kalu at WAS-19 (tackle by Jon Jansen)",-0.270,-4.310
2,11:01,1,10,WAS 19,14,0,Donovan McNabb pass complete to Freddie Mitchell for 12 yards (tackle by Champ Bailey),4.310,5.600
2,10:19,1,7,WAS 7,14,0,Duce Staley left guard for -1 yards (tackle by LaVar Arrington),5.600,4.570
2,9:38,2,8,WAS 8,20,0,"Donovan McNabb pass complete to Freddie Mitchell for 8 yards, touchdown",4.570,7.000
2,,,,WAS 2,21,0,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,21,0,"David Akers kicks off 66 yards, returned by Chad Morton for 20 yards (tackle by Quintin Mikell)",0.000,0.540
2,9:24,1,10,WAS 24,21,0,Rock Cartwright right end for 3 yards (tackle by Corey Simon),0.540,0.400
2,8:55,2,7,WAS 27,21,0,"Penalty on Darwin Walker: Encroachment, 5 yards (no play)",0.400,1.080
2,8:35,2,2,WAS 32,21,0,Rock Cartwright left end for 8 yards (tackle by Lito Sheppard and Michael Lewis),1.080,1.600
2,8:03,1,10,WAS 40,21,0,Tim Hasselbeck pass complete to Laveranues Coles for 23 yards (tackle by Michael Lewis),1.600,3.120
2,7:29,1,10,PHI 37,21,0,Tim Hasselbeck pass complete to Chad Morton for 3 yards (tackle by Nate Wayne),3.120,2.980
2,6:45,2,7,PHI 34,21,0,Tim Hasselbeck pass complete to Rod Gardner for 3 yards (tackle by Brian Dawkins),2.980,2.680
2,6:01,3,4,PHI 31,21,0,Tim Hasselbeck pass complete to Chad Morton for 6 yards (tackle by Bobby Taylor),2.680,3.910
2,5:20,1,10,PHI 25,21,0,Tim Hasselbeck sacked by Ike Reese for -6 yards,3.910,2.550
2,4:47,2,16,PHI 31,21,0,"Tim Hasselbeck pass complete to Laveranues Coles for 15 yards (tackle by Bobby Taylor). Penalty on Rod Gardner: Offensive Pass Interference, 10 yards (no play)",2.550,1.200
2,4:15,2,26,PHI 41,21,0,Tim Hasselbeck pass complete to Rock Cartwright for 40 yards (tackle by Brian Dawkins),1.200,6.970
2,3:44,1,1,PHI 1,21,0,Rock Cartwright up the middle for no gain (tackle by Jerome McDougle),6.970,5.910
2,3:01,2,1,PHI 1,21,6,"Rock Cartwright right guard for 1 yard, touchdown",5.910,7.000
2,,,,PHI 2,21,7,John Hall kicks extra point good,0.000,0.000
2,,,,WAS 30,21,7,"John Hall kicks off 66 yards, returned by James Thrash for 18 yards (tackle by Todd Franz)",0.000,0.410
2,2:47,1,10,PHI 22,21,7,Donovan McNabb pass complete to Correll Buckhalter for 4 yards (tackle by Champ Bailey),0.410,0.410
2,2:13,2,6,PHI 26,21,7,Donovan McNabb pass complete to Freddie Mitchell for 15 yards (tackle by Jeremiah Trotter),0.410,1.660
2,2:00,1,10,PHI 41,21,7,Donovan McNabb pass complete to Donovan McNabb for -7 yards (tackle by Renaldo Wynn),1.660,0.180
2,1:26,2,17,PHI 34,21,7,Duce Staley left end for 5 yards (tackle by Bruce Smith),0.180,0.170
2,0:52,3,12,PHI 39,21,7,Donovan McNabb pass complete to Freddie Mitchell for 12 yards (tackle by Matt Bowen),0.170,2.320
2,0:37,,,,21,7,Timeout #1 by Philadelphia Eagles,0.000,2.320
2,0:37,1,10,WAS 49,21,7,Donovan McNabb pass incomplete intended for Todd Pinkston,2.320,1.780
2,0:32,2,10,WAS 49,21,7,Donovan McNabb pass incomplete intended for Todd Pinkston,1.780,1.090
2,0:24,3,10,WAS 49,21,7,Donovan McNabb pass complete to Duce Staley for 4 yards (tackle by Champ Bailey),1.090,0.270
2,0:10,,,,21,7,Timeout #1 by Washington Redskins,0.000,0.270
2,0:10,4,6,WAS 45,21,7,"Penalty on Keith Adams: False Start, 10 yards (no play)",0.270,-0.390
2,0:10,4,16,PHI 45,21,7,Dirk Johnson punts 37 yards,-0.390,-0.040
2,0:02,1,10,WAS 18,21,7,Tim Hasselbeck kneels for -1 yards,0.040,-0.650
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 30,21,7,"John Hall kicks off 66 yards, returned by James Thrash for 22 yards (tackle by Andre Lott)",0.000,0.670
3,14:55,1,10,PHI 26,21,7,Donovan McNabb pass incomplete intended for L.J. Smith,0.670,0.130
3,14:48,2,10,PHI 26,21,7,Correll Buckhalter left end for 6 yards (tackle by Renaldo Wynn),0.130,0.230
3,14:04,3,4,PHI 32,21,7,Donovan McNabb pass complete to L.J. Smith for 5 yards (tackle by Jessie Armstead),0.230,1.400
3,13:25,1,10,PHI 37,21,7,Correll Buckhalter right end for 4 yards (tackle by Jeremiah Trotter),1.400,1.400
3,12:51,2,6,PHI 41,21,7,Correll Buckhalter left end for -2 yards (tackle by Todd Franz),1.400,0.430
3,12:05,3,8,PHI 39,21,7,Donovan McNabb pass complete to Duce Staley for 12 yards (tackle by Fred Smoot),0.430,2.320
3,11:21,1,10,WAS 49,21,7,Correll Buckhalter up the middle for 6 yards (tackle by Todd Franz),2.320,2.590
3,10:36,2,4,WAS 43,21,7,Correll Buckhalter left end for 4 yards (tackle by Lemar Marshall),2.590,2.980
3,9:55,1,10,WAS 39,21,7,Donovan McNabb pass complete to James Thrash for 3 yards (tackle by LaVar Arrington),2.980,2.850
3,9:15,2,7,WAS 36,21,7,Donovan McNabb pass incomplete intended for Jon Ritchie,2.850,2.150
3,9:08,3,7,WAS 36,21,7,Donovan McNabb pass complete to Greg Lewis for 25 yards (tackle by Andre Lott),2.150,4.840
3,8:21,1,10,WAS 11,27,7,"Donovan McNabb pass complete to Correll Buckhalter for 11 yards, touchdown",4.840,7.000
3,,,,WAS 2,28,7,David Akers kicks extra point good,0.000,0.000
3,,,,PHI 30,28,7,"David Akers kicks off 63 yards, returned by Chad Morton for 22 yards (tackle by Quintin Mikell)",0.000,0.870
3,8:06,1,10,WAS 29,28,7,Tim Hasselbeck pass complete to Rock Cartwright for -4 yards (tackle by Darwin Walker),0.870,-0.210
3,7:37,2,14,WAS 25,28,7,Tim Hasselbeck pass complete to Rock Cartwright for 12 yards (tackle by Ike Reese),-0.210,0.700
3,6:53,3,2,WAS 37,28,7,Chad Morton left end for 9 yards (tackle by Darwin Walker),0.700,1.990
3,6:19,1,10,WAS 46,28,7,Tim Hasselbeck pass complete to Rod Gardner for 1 yard (tackle by Brian Dawkins),1.990,1.590
3,5:30,2,9,WAS 47,28,7,Tim Hasselbeck left end for 9 yards (tackle by Sheldon Brown),1.590,2.650
3,5:04,1,10,PHI 44,28,7,Tim Hasselbeck sacked by Sam Rayburn for -6 yards,2.650,1.300
3,4:30,2,16,WAS 50,28,7,"Penalty on Rod Gardner: False Start, 5 yards (no play)",1.300,0.630
3,4:10,2,21,WAS 45,28,7,Tim Hasselbeck pass complete to Laveranues Coles for 16 yards (tackle by Sheldon Brown),0.630,2.080
3,3:21,3,5,PHI 39,28,7,Tim Hasselbeck pass incomplete intended for Chad Morton (defended by Michael Lewis),2.080,0.660
3,3:12,4,5,PHI 39,28,7,Tim Hasselbeck pass incomplete intended for Darnerien McCants,0.660,-1.600
3,3:04,1,10,PHI 40,28,7,Correll Buckhalter left end for -1 yards (tackle by Lional Dalton and Clifton Smith),1.600,0.920
3,2:28,2,11,PHI 39,28,7,Donovan McNabb pass incomplete intended for Todd Pinkston (defended by Champ Bailey),0.920,0.230
3,2:19,3,11,PHI 39,28,7,Donovan McNabb pass incomplete intended for Freddie Mitchell,0.230,-0.780
3,2:15,4,11,PHI 39,28,7,"Dirk Johnson punts 46 yards, returned by Chad Morton for 11 yards (tackle by Kori Dickerson). Penalty on John Simon: Offensive Holding, 8 yards",-0.780,0.380
3,2:03,1,10,WAS 8,28,7,Rock Cartwright up the middle for 1 yard (tackle by Jerome McDougle),-0.380,-0.710
3,1:30,2,9,WAS 9,28,7,Tim Hasselbeck pass complete to Darnerien McCants for 14 yards (tackle by Brian Dawkins),-0.710,0.480
3,0:57,1,10,WAS 23,28,7,Tim Hasselbeck pass complete to Byron Chamberlain for 6 yards (tackle by Brian Dawkins),0.480,0.740
3,0:24,2,4,WAS 29,28,7,Tim Hasselbeck pass complete to Laveranues Coles for 8 yards (tackle by Corey Simon),0.740,1.400
Quarter,Time,Down,ToGo,Location,PHI,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,WAS 37,28,7,Tim Hasselbeck pass incomplete intended for Patrick Johnson,1.400,0.860
4,14:57,2,10,WAS 37,28,7,"Tim Hasselbeck pass complete to Laveranues Coles for 13 yards (tackle by Michael Lewis). Penalty on Patrick Johnson: Unnecessary Roughness, 15 yards",0.860,1.270
4,14:47,1,10,WAS 35,28,7,Tim Hasselbeck for 9 yards (tackle by Ike Reese and N.D. Kalu),1.270,1.940
4,13:56,2,1,WAS 44,28,7,Rock Cartwright left end for 6 yards (tackle by Michael Lewis),1.940,2.260
4,13:22,1,10,WAS 50,28,7,Tim Hasselbeck sacked by Brandon Whiting for -3 yards,2.260,1.310
4,12:49,2,13,WAS 47,28,7,Tim Hasselbeck pass incomplete intended for Laveranues Coles (defended by Bobby Taylor),1.310,0.630
4,12:41,3,13,WAS 47,28,7,Tim Hasselbeck pass complete to Cliff Russell for 7 yards (tackle by Lito Sheppard),0.630,0.200
4,12:13,4,6,PHI 46,28,7,"Tim Hasselbeck pass incomplete intended for Patrick Johnson. Penalty on Brandon Whiting: Defensive Offside, 5 yards (no play)",0.200,0.530
4,12:05,4,1,PHI 41,28,7,Tim Hasselbeck pass incomplete intended for Laveranues Coles (defended by Sheldon Brown),0.530,-1.660
4,11:58,1,10,PHI 41,28,7,"Donovan McNabb pass incomplete intended for James Thrash. Penalty on Todd Franz: Defensive Holding, 5 yards (no play)",1.660,1.990
4,11:52,1,10,PHI 46,28,7,Correll Buckhalter right end for 7 yards (tackle by Fred Smoot),1.990,2.400
4,11:21,2,3,WAS 47,28,7,"Correll Buckhalter left end for 1 yard (tackle by Matt Bowen). Penalty on Chad Lewis: Offensive Holding, 10 yards",2.400,1.180
4,10:52,2,12,PHI 44,28,7,Duce Staley for -4 yards (tackle by Jessie Armstead),1.180,-0.030
4,10:17,3,16,PHI 40,28,7,Donovan McNabb left end for 13 yards (tackle by Todd Franz and Jessie Armstead),-0.030,0.130
4,9:37,4,3,WAS 47,28,7,Dirk Johnson punts 31 yards,0.130,0.140
4,9:18,1,10,WAS 16,28,7,Tim Hasselbeck pass complete to Rock Cartwright for 4 yards (tackle by Mark Simoneau),-0.140,0.010
4,8:47,2,6,WAS 20,28,7,Rock Cartwright right end for 5 yards (tackle by Brian Dawkins),0.010,-0.200
4,8:13,3,1,WAS 25,28,7,Rock Cartwright up the middle for 2 yards (tackle by Sam Rayburn),-0.200,0.740
4,7:36,1,10,WAS 27,28,7,Tim Hasselbeck pass incomplete intended for Laveranues Coles,0.740,0.200
4,7:26,2,10,WAS 27,28,7,"Tim Hasselbeck pass incomplete intended for Patrick Johnson. Penalty on Darwin Walker: Defensive Offside, 5 yards (no play)",0.200,0.870
4,7:20,2,5,WAS 32,28,7,Rock Cartwright right guard for 8 yards (tackle by Ike Reese),0.870,1.600
4,6:49,1,10,WAS 40,28,7,Tim Hasselbeck pass complete to Cliff Russell for 3 yards (tackle by Brian Dawkins),1.600,1.460
4,6:15,2,7,WAS 43,28,7,"Penalty on Jon Jansen: False Start, 5 yards (no play)",1.460,0.780
4,6:03,2,12,WAS 38,28,7,Tim Hasselbeck pass incomplete intended for Laveranues Coles is intercepted by Michael Lewis at PHI-41 and returned for 3 yards (tackle by Laveranues Coles),0.780,-1.860
4,5:52,1,10,PHI 44,28,7,Correll Buckhalter left end for 4 yards (tackle by Martin Chase),1.860,1.860
4,5:13,2,6,PHI 48,28,7,Koy Detmer pass complete to L.J. Smith for 7 yards (tackle by Jeremiah Trotter),1.860,2.590
4,4:28,1,10,WAS 45,28,7,Correll Buckhalter up the middle for 4 yards (tackle by Jessie Armstead),2.590,2.580
4,3:47,2,6,WAS 41,28,7,"Correll Buckhalter right end for 12 yards (tackle by Jeremiah Trotter and Fred Smoot). Penalty on Jeremiah Trotter: Face Mask (15 Yards), 15 yards",2.580,4.650
4,3:36,1,10,WAS 14,28,7,Duce Staley right guard for 4 yards (tackle by Peppi Zellner),4.650,4.710
4,2:56,2,6,WAS 10,28,7,Duce Staley left tackle for 3 yards (tackle by LaVar Arrington),4.710,4.500
4,2:11,3,3,WAS 7,28,7,Koy Detmer pass incomplete intended for Duce Staley,4.500,2.990
4,2:03,4,3,WAS 7,31,7,David Akers 26 yard field goal good,2.990,3.000
4,,,,PHI 30,31,7,"David Akers kicks off 70 yards, touchback",0.000,0.280
4,2:00,1,10,WAS 20,31,7,Gibran Hamdan pass complete to Kevin Ware for 7 yards (tackle by Lito Sheppard),0.280,0.680
4,1:38,2,3,WAS 27,31,7,Rock Cartwright up the middle for 4 yards (tackle by Keith Adams),0.680,1.000
4,1:12,1,10,WAS 31,31,7,Gibran Hamdan pass incomplete intended for Darnerien McCants,1.000,0.460
4,1:02,2,10,WAS 31,31,7,"John Simon right guard for no gain (tackle by Jerome McDougle). John Simon fumbles (forced by Jerome McDougle), recovered by John Simon at WAS-31",0.460,-0.230
4,0:31,3,10,WAS 31,31,7,Gibran Hamdan sacked by Marco Coleman and Darwin Walker for -2 yards,-0.230,-1.440
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
