Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jake Matthews,T,68,100%,0,0%,5,14%
Chris Lindstrom,G,68,100%,0,0%,5,14%
Kaleb McGary,T,68,100%,0,0%,5,14%
Matthew Bergeron,G,68,100%,0,0%,5,14%
Drew Dalman,C,68,100%,0,0%,0,0%
Bijan Robinson,RB,50,74%,0,0%,0,0%
Van Jefferson,WR,48,71%,0,0%,0,0%
Jonnu Smith,TE,48,71%,0,0%,0,0%
Kyle Pitts,TE,41,60%,0,0%,0,0%
Drake London,WR,37,54%,0,0%,0,0%
Taylor Heinicke,QB,37,54%,0,0%,0,0%
Desmond Ridder,QB,31,46%,0,0%,0,0%
KhaDarel Hodge,WR,29,43%,0,0%,20,57%
Scott Miller,WR,23,34%,0,0%,7,20%
MyCole Pruitt,TE,19,28%,0,0%,5,14%
Tyler Allgeier,RB,15,22%,0,0%,3,9%
Mack Hollins,WR,14,21%,0,0%,25,72%
Cordarrelle Patterson,RB,12,18%,0,0%,5,14%
Keith Smith,FB,4,6%,0,0%,14,40%
Richie Grant,SS,0,0%,68,100%,16,46%
AJ Terrell,CB,0,0%,68,100%,0,0%
Jessie Bates III,FS,0,0%,68,100%,0,0%
Kaden Elliss,LB,0,0%,65,96%,0,0%
Jeff Okudah,CB,0,0%,63,93%,0,0%
Nathan Landman,LB,0,0%,56,82%,9,26%
David Onyemata,DT,0,0%,53,78%,4,11%
Calais Campbell,DE,0,0%,45,66%,9,26%
Bud Dupree,LB,0,0%,42,62%,0,0%
LaCale London,DT,0,0%,41,60%,4,11%
DeAundre Alford,CB,0,0%,39,57%,4,11%
Arnold Ebiketie,LB,0,0%,33,49%,0,0%
Lorenzo Carter,LB,0,0%,30,44%,7,20%
Zach Harrison,DE,0,0%,27,40%,9,26%
Ta'Quon Graham,DE,0,0%,26,38%,4,11%
DeMarcco Hellams,SS,0,0%,12,18%,29,83%
Mike Hughes,CB,0,0%,5,7%,13,37%
Grady Jarrett,DT,0,0%,4,6%,0,0%
Andre Smith,LB,0,0%,3,4%,28,80%
DeAngelo Malone,LB,0,0%,0,0%,30,86%
Micah Abernathy,FS,0,0%,0,0%,26,74%
Tre Flowers,CB,0,0%,0,0%,26,74%
John FitzPatrick,TE,0,0%,0,0%,19,54%
Bradley Pinion,P,0,0%,0,0%,17,49%
Liam McCullough,LS,0,0%,0,0%,11,32%
Kyle Hinton,G,0,0%,0,0%,5,14%
Storm Norton,T,0,0%,0,0%,5,14%
Ryan Neuzil,C,0,0%,0,0%,5,14%
Younghoe Koo,K,0,0%,0,0%,5,14%
