Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Lardarius Webb,BAL,2,59,29.5,0,38,2,37,18.5,0,36
Le'Ron McClain,BAL,2,22,11.0,0,12,0,0,,0,0
Jalen Parmele,BAL,2,36,18.0,0,19,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antonio Brown,PIT,4,85,21.3,0,27,2,16,8.0,0,12
Antwaan Randle El,PIT,0,0,,0,0,1,6,6.0,0,6
David Johnson,PIT,1,16,16.0,0,16,0,0,,0,0
