Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
2,10:58,3,10,PHI 41,0,3,Jalen Hurts pass incomplete short right intended for Dallas Goedert (defended by James Bradberry),,
2,10:53,4,10,PHI 41,0,3,Arryn Siposs punts 46 yards out of bounds,,
2,10:45,1,10,NYG 13,0,3,Saquon Barkley up the middle for 32 yards (tackle by Steven Nelson),,
2,10:08,1,10,NYG 45,0,3,Daniel Jones pass complete short middle to Kenny Golladay for 14 yards (tackle by Steven Nelson),,
2,9:24,1,10,PHI 41,0,3,Daniel Jones pass complete short left to John Ross for 9 yards (tackle by Steven Nelson),,
2,9:00,2,1,PHI 32,0,3,Devontae Booker up the middle for 6 yards (tackle by Derek Barnett),,
2,8:17,1,10,PHI 26,0,3,Saquon Barkley up the middle for -1 yards (tackle by Derek Barnett and Alex Singleton),,
2,7:33,2,11,PHI 27,0,3,"Daniel Jones sacked by Milton Williams for no gain. Penalty on Andrew Thomas: Offensive Holding, 10 yards (accepted) (no play)",,
2,7:12,2,21,PHI 37,0,3,Saquon Barkley up the middle for -3 yards (tackle by Alex Singleton),,
2,6:28,3,24,PHI 40,0,3,Daniel Jones pass incomplete short right intended for Evan Engram,,
2,6:22,4,24,PHI 40,0,3,Riley Dixon punts 33 yards out of bounds,,
2,6:12,1,10,PHI 7,0,3,Miles Sanders up the middle for 2 yards (tackle by Benardrick McKinney and Julian Love),,
2,5:35,2,8,PHI 9,0,3,"Jalen Hurts left tackle for 24 yards (tackle by Azeez Ojulari). Penalty on Nate Herbig: Offensive Holding, 4 yards (accepted) (no play)",,
2,4:59,2,12,PHI 5,0,3,Miles Sanders up the middle for 11 yards (tackle by Quincy Roche and Azeez Ojulari),,
2,4:15,3,1,PHI 16,0,3,Jalen Hurts pass complete short left to JJ Arcega-Whiteside for 13 yards (tackle by Xavier McKinney and Darnay Holmes),,
2,3:28,1,10,PHI 29,0,3,Jalen Hurts left guard for 5 yards (tackle by Quincy Roche),,
2,2:46,2,5,PHI 34,0,3,Boston Scott right end for 7 yards (tackle by Adoree' Jackson and Benardrick McKinney),,
2,2:02,1,10,PHI 41,0,3,Boston Scott right guard for 2 yards (tackle by Leonard Williams and Austin Johnson),,
2,1:57,2,8,PHI 43,0,3,Jalen Hurts right tackle for 14 yards (tackle by J.R. Reed and Darnay Holmes),,
2,1:26,1,10,NYG 43,0,3,Jalen Hurts pass complete short right to Quez Watkins for 4 yards (tackle by Tae Crowder),,
2,1:01,2,6,NYG 39,0,3,Jalen Hurts right tackle for 18 yards (tackle by Xavier McKinney),,
2,0:53,,,,,,Timeout #1 by Philadelphia Eagles,,
2,0:53,1,10,NYG 21,0,3,"Boston Scott right end for 2 yards, touchdown. Penalty on Nate Herbig: Offensive Holding, 10 yards (accepted)",,
2,0:46,1,18,NYG 29,0,3,Boston Scott left guard for 6 yards (tackle by Tae Crowder and Xavier McKinney),,
2,0:21,2,12,NYG 23,0,3,Jalen Hurts pass complete deep left to Jalen Reagor for 21 yards (tackle by Darnay Holmes),,
2,0:15,,,,,,Timeout #2 by Philadelphia Eagles,,
2,0:15,1,2,NYG 2,0,3,Jalen Hurts pass incomplete short right intended for Greg Ward,,
2,0:12,2,2,NYG 2,0,3,Jalen Hurts right guard for 1 yard (tackle by Lorenzo Carter),,
2,0:08,,,,,,Timeout #3 by Philadelphia Eagles,,
2,0:08,,,,,,Timeout #2 by New York Giants,,
2,0:08,3,1,NYG 1,0,3,Jalen Hurts pass short right intended for Boston Scott is intercepted by Tae Crowder in end zone and returned for 9 yards. Tae Crowder fumbles (forced by DeVonta Smith). Tae Crowder fumbles out of bounds,,
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,0,3,"Graham Gano kicks off 65 yards, touchback.",,
3,15:00,1,10,PHI 25,0,3,Miles Sanders right end for 27 yards (tackle by Xavier McKinney and Benardrick McKinney),,
3,14:19,1,10,NYG 48,0,3,Boston Scott left tackle for 3 yards (tackle by Austin Johnson and Leonard Williams),,
3,13:42,2,7,NYG 45,0,3,Boston Scott right tackle for 5 yards (tackle by Azeez Ojulari and Reggie Ragland),,
3,12:55,3,2,NYG 40,0,3,Jalen Hurts pass incomplete short left intended for Kenneth Gainwell (defended by Julian Love),,
3,12:51,4,2,NYG 40,0,3,Jalen Hurts pass incomplete short left intended for Jalen Reagor (defended by Aaron Robinson),,
3,12:48,1,10,NYG 41,0,3,Daniel Jones pass complete short left to Saquon Barkley for no gain (tackle by Alex Singleton),,
3,12:12,2,10,NYG 41,0,3,Daniel Jones pass complete short left to Evan Engram for 10 yards (tackle by Steven Nelson),,
3,11:30,1,10,PHI 49,0,3,Saquon Barkley left guard for 7 yards (tackle by Alex Singleton and Steven Nelson),,
3,10:40,2,3,PHI 42,0,3,Saquon Barkley left guard for -4 yards (tackle by Fletcher Cox),,
3,9:55,3,7,PHI 46,0,3,Daniel Jones pass complete short right to Devontae Booker for 17 yards (tackle by Derek Barnett),,
3,9:08,1,10,PHI 29,0,3,Devontae Booker right guard for 3 yards (tackle by T.J. Edwards and Derek Barnett),,
3,8:26,2,7,PHI 26,0,3,Daniel Jones pass complete short middle to Darius Slayton for 17 yards (tackle by Avonte Maddox),,
3,7:47,1,9,PHI 9,0,3,Daniel Jones up the middle for 4 yards (tackle by Fletcher Cox),,
3,7:02,2,5,PHI 5,0,3,Daniel Jones pass incomplete short left intended for Kenny Golladay (defended by Steven Nelson),,
3,6:58,3,5,PHI 5,0,3,"Daniel Jones pass incomplete short middle intended for Evan Engram. Penalty on Steven Nelson: Defensive Pass Interference, 4 yards (accepted) (no play)",,
3,6:55,1,1,PHI 1,0,9,"Daniel Jones pass complete short middle to Chris Myarick for 1 yard, touchdown",,
3,6:50,,,PHI 15,0,10,Graham Gano kicks extra point good,,
3,6:50,,,NYG 35,0,10,"Graham Gano kicks off 63 yards, returned by Kenneth Gainwell for 15 yards (tackle by Cam Brown and Elijhaa Penny)",,
3,6:42,1,10,PHI 17,0,10,"Jalen Hurts left end for no gain (tackle by Quincy Roche). Penalty on JJ Arcega-Whiteside: Offensive Illegal Block Above the Waist, 8 yards (accepted) (no play)",,
3,6:10,1,18,PHI 9,0,10,Jalen Hurts pass deep right intended for Jalen Reagor is intercepted by Xavier McKinney at NYG-46 and returned for no gain (tackle by Jalen Reagor),,
3,6:02,1,10,NYG 46,0,10,Darius Slayton right end for -13 yards (tackle by Derek Barnett),,
3,5:22,2,23,NYG 33,0,10,Daniel Jones pass incomplete short right intended for Evan Engram,,
3,5:19,3,23,NYG 33,0,10,Saquon Barkley right end for -1 yards (tackle by Alex Singleton),,
3,4:39,4,24,NYG 32,0,10,"Riley Dixon punts 36 yards, returned by Jalen Reagor for 2 yards (tackle by Julian Love)",,
3,4:33,1,10,PHI 34,0,10,Jalen Hurts pass incomplete short left intended for Quez Watkins,,
3,4:29,2,10,PHI 34,0,10,Jalen Hurts right tackle for 12 yards (tackle by Aaron Robinson),,
3,3:58,1,10,PHI 46,0,10,Miles Sanders left guard for 5 yards (tackle by Leonard Williams),,
3,3:21,2,5,NYG 49,0,10,Miles Sanders up the middle for 4 yards (tackle by Tae Crowder and Azeez Ojulari),,
3,2:34,3,1,NYG 45,0,10,Jalen Hurts left end for 13 yards (tackle by Aaron Robinson),,
3,2:00,1,10,NYG 32,0,10,Boston Scott left tackle for 5 yards (tackle by Aaron Robinson and J.R. Reed),,
3,1:16,2,5,NYG 27,0,10,Jalen Hurts scrambles up the middle for 13 yards (tackle by Benardrick McKinney),,
3,0:49,1,10,NYG 14,0,10,Boston Scott up the middle for 12 yards (tackle by Aaron Robinson and Julian Love),,
3,0:15,1,2,NYG 2,0,10,Boston Scott up the middle for 1 yard (tackle by J.R. Reed),,
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,NYG 1,6,10,"Boston Scott right guard for 1 yard, touchdown",,
4,14:55,,,NYG 15,7,10,Jake Elliott kicks extra point good,,
4,14:55,,,PHI 35,7,10,"Jake Elliott kicks off 65 yards, touchback.",,
4,14:55,1,10,NYG 25,7,10,Saquon Barkley up the middle for 1 yard (tackle by Milton Williams and Javon Hargrave),,
4,14:13,2,9,NYG 26,7,10,Daniel Jones pass incomplete short right intended for Kenny Golladay,,
4,14:10,3,9,NYG 26,7,10,Daniel Jones pass incomplete deep right,,
4,14:03,4,9,NYG 26,7,10,"Riley Dixon punts 42 yards, returned by Jalen Reagor for 3 yards (tackle by Quincy Roche)",,
4,13:53,1,10,PHI 35,7,10,Boston Scott left guard for 6 yards (tackle by Leonard Williams),,
4,13:22,2,4,PHI 41,7,10,Boston Scott right guard for 3 yards (tackle by J.R. Reed and Aaron Robinson),,
4,12:36,3,1,PHI 44,7,10,Boston Scott left guard for 4 yards (tackle by Austin Johnson),,
4,11:59,1,10,PHI 48,7,10,Jalen Hurts pass incomplete short right,,
4,11:50,2,10,PHI 48,7,10,Jalen Hurts pass complete short right to Boston Scott for 6 yards (tackle by Reggie Ragland),,
4,11:02,3,4,NYG 46,7,10,Jalen Hurts sacked by and Austin Johnson for -5 yards and Julian Love for -5 yards,,
4,10:23,4,9,PHI 49,7,10,"Arryn Siposs punts 42 yards, fair catch by Pharoh Cooper at NYG-9",,
4,10:16,1,10,NYG 9,7,10,Daniel Jones right end for 4 yards (tackle by Anthony Harris),,
4,9:39,2,6,NYG 13,7,10,Pharoh Cooper left end for 3 yards (tackle by Steven Nelson and T.J. Edwards),,
4,8:55,3,3,NYG 16,7,10,Daniel Jones pass complete short middle to Kenny Golladay for 18 yards (tackle by Rodney McLeod),,
4,8:08,1,10,NYG 34,7,10,Daniel Jones pass complete deep right to Kenny Golladay for 18 yards (tackle by Rodney McLeod),,
4,7:30,1,10,PHI 48,7,10,Saquon Barkley left guard for 5 yards (tackle by T.J. Edwards and Hassan Ridgeway),,
4,6:50,2,5,PHI 43,7,10,Daniel Jones pass complete short right to Darius Slayton for 5 yards (tackle by Avonte Maddox),,
4,6:05,1,10,PHI 38,7,10,Daniel Jones pass complete short left to Saquon Barkley for 4 yards (tackle by Avonte Maddox),,
4,5:28,2,6,PHI 34,7,10,Daniel Jones pass complete short right to Chris Myarick for 10 yards (tackle by Alex Singleton),,
4,4:40,1,10,PHI 24,7,10,Saquon Barkley right tackle for no gain (tackle by Milton Williams and Genard Avery),,
4,3:50,2,10,PHI 24,7,10,Daniel Jones pass complete short left to Saquon Barkley for 8 yards (tackle by Avonte Maddox),,
4,3:05,3,2,PHI 16,7,10,"Penalty on Matt Skura: False Start, 5 yards (accepted) (no play)",,
4,3:03,3,7,PHI 19,7,10,Daniel Jones pass incomplete short right intended for Pharoh Cooper (defended by Avonte Maddox),,
4,2:59,4,7,PHI 21,7,13,Graham Gano 39 yard field goal good,,
4,2:54,,,NYG 35,7,13,"Graham Gano kicks off 61 yards, returned by Jalen Reagor for 26 yards (tackle by Steven Parker and J.R. Reed)",,
4,2:46,1,10,PHI 30,7,13,Jalen Hurts pass complete short middle to Jalen Reagor for 10 yards (tackle by James Bradberry),,
4,2:19,1,10,PHI 40,7,13,Boston Scott right tackle for 3 yards (tackle by Azeez Ojulari),,
4,2:00,2,7,PHI 43,7,13,Jalen Hurts pass complete short middle to DeVonta Smith for 8 yards (tackle by James Bradberry),,
4,1:42,1,10,NYG 49,7,13,"Boston Scott right guard for 4 yards. Boston Scott fumbles (forced by Dexter Lawrence), recovered by Julian Love at NYG-40 and returned for -3 yards (tackle by Dexter Lawrence)",,
4,1:34,1,10,NYG 37,7,13,Saquon Barkley left guard for 1 yard (tackle by Milton Williams and Tarron Jackson),,
4,1:30,,,,,,Timeout #1 by Philadelphia Eagles,,
4,1:30,2,9,NYG 38,7,13,Daniel Jones right tackle for -1 yards (tackle by Alex Singleton),,
4,1:25,,,,,,Timeout #2 by Philadelphia Eagles,,
4,1:25,3,10,NYG 37,7,13,Daniel Jones sacked by Javon Hargrave for -8 yards,,
4,1:19,,,,,,Timeout #3 by Philadelphia Eagles,,
4,1:19,,,,,,Timeout #1 by New York Giants,,
4,1:19,4,18,NYG 29,7,13,"Riley Dixon punts 39 yards, returned by Jalen Reagor for 9 yards (tackle by Gary Brightwell)",,
4,1:11,1,10,PHI 41,7,13,Jalen Hurts pass complete short right to Kenneth Gainwell for 7 yards (tackle by Tae Crowder),,
4,1:07,2,3,PHI 48,7,13,Jalen Hurts pass complete to Kenneth Gainwell for 14 yards (tackle by J.R. Reed),,
4,1:01,1,10,NYG 38,7,13,Jalen Hurts pass incomplete deep left intended for Jalen Reagor (defended by Aaron Robinson),,
4,0:54,2,10,NYG 38,7,13,Jalen Hurts pass complete short middle to Kenneth Gainwell for 11 yards (tackle by Steven Parker and Tae Crowder),,
4,0:38,1,10,NYG 27,7,13,Jalen Hurts spiked the ball,,
4,0:37,2,10,NYG 27,7,13,Jalen Hurts pass incomplete short right intended for Dallas Goedert (defended by Steven Parker),,
4,0:31,3,10,NYG 27,7,13,Jalen Hurts pass incomplete deep middle intended for Jalen Reagor (defended by Xavier McKinney),,
4,0:25,4,10,NYG 27,7,13,Jalen Hurts pass incomplete deep middle intended for Jalen Reagor,,
4,0:15,1,10,NYG 27,7,13,Daniel Jones kneels for -1 yards,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
