Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Bobby Wade,CHI,0,0,,0,0,4,26,6.5,0,0
Jerry Azumah,CHI,2,37,18.5,0,0,0,0,,0,0
Israel Idonije,CHI,1,0,0.0,0,0,0,0,,0,0
Jason McKie,CHI,1,17,17.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antwaan Randle El,PIT,0,0,,0,0,5,23,4.6,0,0
Ike Taylor,PIT,0,0,,0,0,1,19,19.0,0,0
Quincy Morgan,PIT,2,38,19.0,0,0,0,0,,0,0
Ricardo Colclough,PIT,1,21,21.0,0,0,0,0,,0,0
