Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Kevin Byard,TEN,0,9,7,77.8%,105,15.0,11.7,0,115.3,9.0,54,51,0,0,0,0.0,0,8,0,0.0%
Azeez Al-Shaair,TEN,0,3,3,100.0%,29,9.7,9.7,0,106.9,5.7,17,12,0,0,0,0.0,0,6,0,0.0%
Sean Murphy-Bunting,TEN,0,4,3,75.0%,46,15.3,11.5,1,152.1,14.5,44,2,0,0,0,0.0,0,6,0,0.0%
Kristian Fulton,TEN,0,4,3,75.0%,70,23.3,17.5,0,116.7,23.8,66,4,0,0,0,0.0,0,2,0,0.0%
Amani Hooker,TEN,1,6,3,50.0%,34,11.3,5.7,0,27.8,7.8,13,21,0,0,0,0.0,0,5,0,0.0%
Harold Landry,TEN,0,1,1,100.0%,5,5.0,5.0,0,87.5,0.0,0,5,1,0,1,0.0,1,1,0,0.0%
Kindle Vildor,TEN,0,1,1,100.0%,7,7.0,7.0,0,95.8,7.0,7,0,0,0,0,0.0,0,1,0,0.0%
Elijah Molden,TEN,0,2,1,50.0%,7,7.0,3.5,0,58.3,28.0,4,3,1,0,0,0.0,0,8,0,0.0%
Roger McCreary,TEN,0,3,1,33.3%,2,2.0,0.7,0,42.4,5.7,-3,5,0,0,0,0.0,0,0,0,
Denico Autry,TEN,0,0,0,,,,,,,,,,0,0,2,1.5,4,5,0,0.0%
Arden Key,TEN,0,0,0,,,,,,,,,,0,1,0,1.5,3,4,0,0.0%
Jeffery Simmons,TEN,0,0,0,,,,,,,,,,0,0,0,1.0,1,5,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Alontae Taylor,NOR,0,8,6,75.0%,73,12.2,9.1,0,102.6,5.0,26,47,0,0,0,0.0,0,4,1,20.0%
Paulson Adebo,NOR,1,5,3,60.0%,40,13.3,8.0,0,45.8,7.0,23,17,1,0,0,0.0,0,2,0,0.0%
Tyrann Mathieu,NOR,0,5,2,40.0%,47,23.5,9.4,0,74.6,7.8,-3,50,0,0,0,0.0,0,5,0,0.0%
Marcus Maye,NOR,1,2,2,100.0%,19,9.5,9.5,0,66.7,4.5,9,10,0,0,0,0.0,0,6,0,0.0%
Pete Werner,NOR,0,2,1,50.0%,4,4.0,2.0,0,56.2,5.5,4,0,4,0,0,0.5,1,8,0,0.0%
Marshon Lattimore,NOR,1,6,1,16.7%,9,9.0,1.5,0,0.0,14.2,9,0,0,0,0,0.0,0,2,2,50.0%
Demario Davis,NOR,0,2,1,50.0%,6,6.0,3.0,0,56.2,16.5,6,0,2,0,0,0.0,0,10,0,0.0%
Carl Granderson,NOR,0,0,0,,,,,,,,,,0,0,2,1.5,4,3,0,0.0%
Tanoh Kpassagnon,NOR,0,0,0,,,,,,,,,,0,0,2,0.0,2,1,0,0.0%
Bryan Bresee,NOR,0,0,0,,,,,,,,,,0,0,1,0.5,2,1,0,0.0%
Cameron Jordan,NOR,0,0,0,,,,,,,,,,0,0,0,0.5,1,5,0,0.0%
Ugo Amadi,NOR,0,2,0,0.0%,,,0.0,,39.6,-0.5,,,0,0,0,0.0,0,0,0,
Isaac Yiadom,NOR,0,1,0,0.0%,,,0.0,,39.6,46.0,,,0,0,0,0.0,0,1,0,0.0%
