Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
2,15:00,2,5,ARI 5,0,14,Steven Jackson right tackle for 2 yards (tackle by Aaron Francisco and Antonio Smith),5.150,4.720
2,14:19,3,3,ARI 3,6,14,"Marc Bulger pass complete short right to Steven Jackson for 3 yards, touchdown",4.720,7.000
2,,,,ARI 2,7,14,Josh Brown kicks extra point good,0.000,0.000
2,,,,STL 30,7,14,"Josh Brown kicks off 72 yards, returned by J.J. Arrington for 23 yards (tackle by Jason Craft)",0.000,0.340
2,14:09,1,10,ARI 21,7,14,Kurt Warner pass complete short left to Larry Fitzgerald for 5 yards (tackle by Todd Johnson),0.340,0.480
2,13:30,2,5,ARI 26,7,14,Tim Hightower right tackle for 5 yards (tackle by Quinton Culberson),0.480,1.000
2,12:45,1,10,ARI 31,7,14,Kurt Warner pass incomplete short right intended for Tim Hightower,1.000,0.460
2,12:39,2,10,ARI 31,7,14,Kurt Warner pass complete short right to J.J. Arrington for 15 yards (tackle by Jonathan Wade),0.460,1.990
2,11:56,1,10,ARI 46,7,14,Tim Hightower right tackle for 2 yards (tackle by Pisa Tinoisamoa),1.990,1.720
2,11:18,2,8,ARI 48,7,14,Kurt Warner pass complete short right to Stephen Spach for 8 yards (tackle by La'Roi Glover),1.720,2.650
2,10:33,1,10,STL 44,7,14,Kurt Warner pass complete short left to Larry Fitzgerald for 5 yards (tackle by Jason Craft),2.650,2.780
2,9:53,2,5,STL 39,7,14,Kurt Warner pass incomplete deep right intended for Leonard Pope,2.780,2.080
2,9:46,3,5,STL 39,7,14,"Penalty on Kurt Warner: Delay of Game, 5 yards (no play)",2.080,1.420
2,9:46,3,10,STL 44,7,14,Kurt Warner pass complete short middle to J.J. Arrington for 10 yards (tackle by Quinton Culberson),1.420,3.310
2,9:13,1,10,STL 34,7,14,Kurt Warner pass complete short left to Steve Breaston for 6 yards (tackle by Fakhir Brown),3.310,3.580
2,8:32,2,4,STL 28,7,14,Tim Hightower left tackle for -2 yards (tackle by Pisa Tinoisamoa and La'Roi Glover),3.580,2.610
2,7:50,3,6,STL 30,7,14,Kurt Warner pass complete short right to Steve Breaston for 4 yards (tackle by Jason Craft),2.610,1.860
2,7:05,4,2,STL 26,7,17,Neil Rackers 44 yard field goal good,1.860,3.000
2,,,,ARI 30,7,17,"Neil Rackers kicks off 73 yards, returned by Derek Stanley for 27 yards (tackle by Aaron Francisco)",0.000,0.540
2,6:54,1,10,STL 24,7,17,Antonio Pittman left end for 9 yards (tackle by Karlos Dansby),0.540,1.210
2,6:31,2,1,STL 33,7,17,Steven Jackson left tackle for 32 yards (tackle by Roderick Hood),1.210,3.250
2,5:47,1,10,ARI 35,7,17,Antonio Pittman left end for 6 yards (tackle by Dominique Rodgers-Cromartie and Gerald Hayes),3.250,3.510
2,5:06,2,4,ARI 29,7,17,Steven Jackson right tackle for 6 yards (tackle by Adrian Wilson and Antrel Rolle),3.510,4.040
2,4:19,1,10,ARI 23,7,17,Steven Jackson left tackle for 3 yards (tackle by Gerald Hayes),4.040,3.900
2,3:43,2,7,ARI 20,7,17,Dane Looker pass incomplete deep right intended for Anthony Becht,3.900,3.200
2,3:35,,,,7,17,Timeout #1 by St. Louis Rams,0.000,3.200
2,3:35,3,7,ARI 20,7,17,Marc Bulger pass complete short left to Steven Jackson for -4 yards (tackle by Dominique Rodgers-Cromartie),3.200,1.870
2,2:51,4,11,ARI 24,7,17,Josh Brown 42 yard field goal no good,1.870,-1.070
2,2:47,1,10,ARI 32,7,17,Tim Hightower up the middle for -2 yards (tackle by Leonard Little),1.070,0.260
2,2:11,2,12,ARI 30,7,17,Kurt Warner pass complete deep middle to Steve Breaston for 58 yards (tackle by Corey Chavous),0.260,4.780
2,2:00,1,10,STL 12,7,17,Kurt Warner pass incomplete short right intended for J.J. Arrington,4.780,4.100
2,1:55,2,10,STL 12,7,17,J.J. Arrington up the middle for -4 yards (tackle by James Hall),4.100,2.930
2,1:12,3,14,STL 16,7,17,Kurt Warner pass complete short middle to Anquan Boldin for 12 yards (tackle by O.J. Atogwe),2.930,3.040
2,1:03,,,,7,17,Timeout #1 by Arizona Cardinals,0.000,3.040
2,1:03,4,2,STL 4,7,20,Neil Rackers 22 yard field goal good,3.040,3.000
2,,,,ARI 30,7,20,"Neil Rackers kicks off 65 yards, returned by Derek Stanley for 17 yards (tackle by Sean Morey)",0.000,0.410
2,0:54,1,10,STL 22,7,20,Marc Bulger pass complete short left to Steven Jackson for -5 yards (tackle by Adrian Wilson),0.410,-0.940
2,0:41,,,,7,20,Timeout #2 by Arizona Cardinals,0.000,-0.940
2,0:41,2,15,STL 17,7,20,Marc Bulger kneels for -2 yards,-0.940,-2.050
2,0:37,,,,7,20,Timeout #3 by Arizona Cardinals,0.000,-2.050
2,0:35,3,17,STL 15,7,20,Marc Bulger kneels for -3 yards,-2.050,-2.490
Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,7,20,"Neil Rackers kicks off 72 yards, returned by Derek Stanley for 34 yards (tackle by Sean Morey)",0.000,1.070
3,14:54,1,10,STL 32,7,20,Marc Bulger pass complete short middle to Torry Holt for 17 yards (tackle by Roderick Hood),1.070,2.190
3,14:14,1,10,STL 49,7,20,Steven Jackson up the middle for 2 yards (tackle by Bryan Robinson),2.190,1.920
3,13:32,2,8,ARI 49,7,20,"Penalty on Darnell Dockett: Encroachment, 5 yards (no play)",1.920,2.590
3,13:18,2,3,ARI 44,7,20,Steven Jackson left tackle for 1 yard (tackle by Gerald Hayes and Karlos Dansby),2.590,2.010
3,12:40,3,2,ARI 43,7,20,Steven Jackson left tackle for 1 yard (tackle by Karlos Dansby),2.010,0.460
3,11:40,4,1,ARI 42,7,20,Steven Jackson up the middle for 4 yards (tackle by Antonio Smith),0.460,3.050
3,11:02,1,10,ARI 38,7,20,Marc Bulger pass incomplete deep right intended for Torry Holt,3.050,2.510
3,10:55,2,10,ARI 38,7,20,Marc Bulger pass complete short right to Anthony Becht for 5 yards (tackle by Ralph Brown),2.510,2.480
3,10:10,3,5,ARI 33,7,20,Marc Bulger pass complete short middle to Steven Jackson for 9 yards (tackle by Karlos Dansby),2.480,3.970
3,9:29,1,10,ARI 24,7,20,"Steven Jackson left tackle for 2 yards (tackle by Gerald Hayes). Steven Jackson fumbles (forced by Gerald Hayes), recovered by Karlos Dansby at ARI-22 (tackle by Steven Jackson)",3.970,-0.410
3,9:22,1,10,ARI 22,7,20,Kurt Warner pass complete short middle to Larry Fitzgerald for 14 yards (tackle by Ronald Bartell),0.410,1.330
3,8:47,1,10,ARI 36,7,20,Kurt Warner pass incomplete short right intended for Larry Fitzgerald (defended by Ronald Bartell),1.330,0.790
3,8:42,2,10,ARI 36,7,20,"Penalty on Kurt Warner: Delay of Game, 5 yards (no play)",0.790,0.120
3,8:42,2,15,ARI 31,7,20,Kurt Warner pass complete short right to Steve Breaston for 10 yards (tackle by Ronald Bartell),0.120,0.760
3,8:17,3,5,ARI 41,7,20,Kurt Warner pass complete short right to Anquan Boldin for 8 yards (tackle by Ronald Bartell),0.760,2.190
3,7:36,1,10,ARI 49,7,20,Edgerrin James right tackle for 7 yards (tackle by Victor Adeyanju),2.190,2.590
3,7:00,2,3,STL 44,7,20,Edgerrin James up the middle for 4 yards (tackle by Pisa Tinoisamoa and Clifton Ryan),2.590,2.920
3,6:23,1,10,STL 40,7,20,Kurt Warner pass incomplete deep right intended for Steve Breaston,2.920,2.370
3,6:16,2,10,STL 40,7,20,Kurt Warner pass complete short right to Anquan Boldin for 1 yard (tackle by Jason Craft),2.370,1.820
3,5:37,3,9,STL 39,7,20,Kurt Warner sacked by Leonard Little and La'Roi Glover for -7 yards,1.820,0.200
3,5:11,4,16,STL 46,7,20,"Ben Graham punts 38 yards, fair catch by Derek Stanley",0.200,0.380
3,5:04,1,10,STL 8,7,20,Steven Jackson right tackle for 7 yards (tackle by Roderick Hood),-0.380,-0.210
3,4:27,2,3,STL 15,7,26,"Steven Jackson right tackle for -4 yards (tackle by Gerald Hayes). Steven Jackson fumbles (forced by Gerald Hayes), recovered by Darnell Dockett at STL-11 and returned for 11 yards, touchdown. Penalty on Richie Incognito: Unnecessary Roughness (Offsetting), Penalty on Darnell Dockett: Unsportsmanlike Conduct (Offsetting)",-0.210,-7.000
3,,,,STL 2,7,27,Neil Rackers kicks extra point good,0.000,0.000
3,,,,ARI 30,7,27,"Neil Rackers kicks off 73 yards, returned by Derek Stanley for 22 yards (tackle by Aaron Francisco)",0.000,0.150
3,4:12,1,10,STL 19,7,27,Steven Jackson right tackle for 5 yards (tackle by Karlos Dansby and Chike Okeafor),0.150,0.340
3,3:32,2,5,STL 24,7,27,Marc Bulger pass complete short right to Torry Holt for 14 yards (tackle by Gerald Hayes),0.340,1.470
3,2:47,1,10,STL 38,7,27,Marc Bulger pass complete short right to Derek Stanley for 6 yards (tackle by Roderick Hood),1.470,1.730
3,2:19,2,4,STL 44,7,27,Marc Bulger pass complete short right to Torry Holt for 13 yards (tackle by Adrian Wilson),1.730,2.720
3,1:37,1,10,ARI 43,7,27,"Penalty on Joe Klopfenstein: False Start, 5 yards (no play)",2.720,2.390
3,1:15,1,15,ARI 48,7,27,Marc Bulger pass complete short middle to Antonio Pittman for 14 yards (tackle by Antrel Rolle),2.390,3.390
3,0:35,2,1,ARI 34,7,27,Marc Bulger pass incomplete short left intended for Torry Holt (defended by Dominique Rodgers-Cromartie),3.390,2.680
3,0:30,3,1,ARI 34,7,27,Steven Jackson up the middle for -2 yards (tackle by Karlos Dansby and Antonio Smith),2.680,0.890
Quarter,Time,Down,ToGo,Location,STL,ARI,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,3,ARI 36,7,27,Marc Bulger pass incomplete short right intended for Dane Looker (defended by Ralph Brown),0.890,-1.330
4,14:57,1,10,ARI 36,7,27,"Kurt Warner pass complete short right to Steve Breaston for 2 yards (tackle by Ronald Bartell). Penalty on Jerheme Urban: Offensive Holding, 10 yards",1.330,0.810
4,14:31,1,18,ARI 28,7,27,Kurt Warner pass complete short left to Anquan Boldin for 5 yards (tackle by Will Witherspoon),0.810,0.390
4,14:00,2,13,ARI 33,7,27,Kurt Warner pass complete short left to J.J. Arrington for 5 yards (tackle by Quinton Culberson),0.390,0.370
4,13:18,3,8,ARI 38,7,27,J.J. Arrington right end for 1 yard (tackle by Quinton Culberson),0.370,-0.780
4,12:38,4,7,ARI 39,7,27,"Ben Graham punts 50 yards, returned by Derek Stanley for 33 yards (tackle by Aaron Francisco)",-0.780,-1.860
,,,,,,,"ARI challenged the runner was in bounds ruling, and the original play was overturned.",,
4,12:23,1,10,STL 44,7,27,Marc Bulger pass incomplete short right intended for Donnie Avery,1.860,1.320
4,12:19,2,10,STL 44,7,27,Marc Bulger pass complete short right to Torry Holt for 9 yards (tackle by Roderick Hood),1.320,1.820
4,11:49,3,1,ARI 47,7,27,Marc Bulger pass complete short left to Daniel Fells for 19 yards (tackle by Dominique Rodgers-Cromartie),1.820,3.710
4,11:10,1,10,ARI 28,7,27,Marc Bulger sacked by Adrian Wilson and Gerald Hayes for -5 yards,3.710,2.490
4,10:36,2,15,ARI 33,7,27,Marc Bulger pass incomplete short left intended for Steven Jackson,2.490,1.820
4,10:31,3,15,ARI 33,7,27,Marc Bulger pass incomplete deep right intended for Dane Looker (defended by Roderick Hood),1.820,1.150
4,10:26,4,15,ARI 33,10,27,Josh Brown 51 yard field goal good,1.150,3.000
4,,,,STL 30,10,27,"Josh Brown kicks off 67 yards, returned by J.J. Arrington for 26 yards (tackle by Chris Chamberlain)",0.000,0.870
4,10:15,1,10,ARI 29,10,27,Tim Hightower right tackle for 7 yards (tackle by O.J. Atogwe and Ronald Bartell),0.870,1.270
4,9:32,2,3,ARI 36,10,27,Tim Hightower left tackle for 5 yards (tackle by Fakhir Brown),1.270,1.660
4,8:46,1,10,ARI 41,10,27,Tim Hightower up the middle for 1 yard (tackle by Victor Adeyanju),1.660,1.260
4,8:02,2,9,ARI 42,10,27,Kurt Warner pass complete short right to Stephen Spach for 7 yards (tackle by Pisa Tinoisamoa),1.260,1.490
4,7:19,3,2,ARI 49,10,27,Kurt Warner pass incomplete deep right intended for J.J. Arrington,1.490,-0.130
4,7:11,4,2,ARI 49,10,27,"Ben Graham punts 38 yards, fair catch by Derek Stanley",-0.130,0.320
4,7:06,1,10,STL 13,10,27,Steven Jackson up the middle for -1 yards (tackle by Gabe Watson and Bertrand Berry),-0.320,-0.850
4,6:28,2,11,STL 12,10,27,Marc Bulger pass incomplete short right intended for Donnie Avery,-0.850,-1.540
4,6:22,3,11,STL 12,10,27,Marc Bulger pass complete short middle to Dane Looker for 15 yards (tackle by Chike Okeafor),-1.540,0.740
4,5:46,1,10,STL 27,10,27,Marc Bulger pass complete short left to Joe Klopfenstein for 14 yards (tackle by Adrian Wilson),0.740,1.660
4,5:21,1,10,STL 41,10,27,Marc Bulger pass complete deep middle to Joe Klopfenstein for 23 yards (tackle by Aaron Francisco),1.660,3.180
4,4:51,1,10,ARI 36,10,27,Marc Bulger pass complete short left to Dane Looker for 12 yards (tackle by Adrian Wilson),3.180,3.970
4,4:18,1,10,ARI 24,10,27,Marc Bulger pass complete short left to Torry Holt for 8 yards (tackle by Dominique Rodgers-Cromartie),3.970,4.650
4,3:56,2,2,ARI 16,10,27,Marc Bulger pass complete short left to Daniel Fells for 6 yards (tackle by Antrel Rolle),4.650,4.910
4,3:28,1,10,ARI 10,10,33,"Marc Bulger pass incomplete short left intended for Torry Holt is intercepted by Dominique Rodgers-Cromartie at ARI-1 and returned for 99 yards, touchdown",4.910,-7.000
4,,,,STL 2,10,34,Neil Rackers kicks extra point good,0.000,0.000
4,,,,ARI 30,10,34,"Neil Rackers kicks off 70 yards, touchback",0.000,0.280
4,3:05,1,10,STL 20,10,34,Antonio Pittman left tackle for 1 yard (tackle by Antrel Rolle),0.280,-0.130
4,2:38,2,9,STL 21,10,34,Marc Bulger pass incomplete short left intended for Derek Stanley,-0.130,-0.820
4,2:34,3,9,STL 21,10,34,Marc Bulger pass complete short right to Antonio Pittman for 27 yards (tackle by Calais Campbell),-0.820,2.130
4,2:22,1,10,STL 48,10,34,Antonio Pittman up the middle for 8 yards (tackle by Monty Beisel),2.130,2.660
4,2:00,2,2,ARI 44,10,34,Antonio Pittman left tackle for 3 yards (tackle by Monty Beisel),2.660,2.850
4,1:35,1,10,ARI 41,10,34,Marc Bulger pass incomplete short middle intended for Antonio Pittman,2.850,2.310
4,1:30,2,10,ARI 41,10,34,Marc Bulger pass incomplete deep right intended for Keenan Burton,2.310,1.620
4,1:24,3,10,ARI 41,10,34,Marc Bulger pass incomplete deep right intended for Donnie Avery,1.620,0.530
4,1:19,,,,10,34,Timeout #1 by St. Louis Rams,0.000,0.530
4,1:19,4,10,ARI 41,10,34,Marc Bulger pass incomplete short left intended for Dane Looker,0.530,-1.660
4,1:09,1,10,ARI 41,10,34,Kurt Warner kneels for -1 yards,1.660,0.990
4,0:37,2,11,ARI 40,10,34,Kurt Warner kneels for -1 yards,0.990,0.170
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
