Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
2,14:55,1,10,BAL 32,0,10,Samaje Perine right tackle for 6 yards (tackle by Roquan Smith),3.450,3.710
2,14:22,2,4,BAL 26,0,10,Joe Burrow pass incomplete deep left intended for Tee Higgins,3.710,3.010
2,14:17,3,4,BAL 26,0,16,"Joe Burrow pass complete deep left to Ja'Marr Chase for 26 yards, touchdown",3.010,7.000
2,14:12,,,BAL 15,0,17,Evan McPherson kicks extra point good,0.000,0.000
2,14:12,,,CIN 35,0,17,"Evan McPherson kicks off 62 yards, returned by Justice Hill for 21 yards (tackle by Markus Bailey)",0.000,0.540
2,14:06,1,10,BAL 24,0,17,Anthony Brown pass complete short left to Kenyan Drake for 9 yards (tackle by D.J. Reader and Logan Wilson),0.540,1.210
2,13:25,2,1,BAL 33,0,17,Kenyan Drake right tackle for 18 yards (tackle by Cam Taylor-Britt),1.210,2.320
2,12:45,1,10,CIN 49,0,17,Kenyan Drake up the middle for 6 yards (tackle by Cam Taylor-Britt and Joseph Ossai),2.320,2.590
2,12:01,2,4,CIN 43,0,17,Justice Hill right end for 6 yards (tackle by Cam Taylor-Britt),2.590,3.120
2,11:23,1,10,CIN 37,0,17,"Kenyan Drake left end for no gain (tackle by Sam Hubbard). Penalty on Tyler Linderbaum: Offensive Holding, 10 yards (accepted) (no play)",3.120,2.460
2,11:02,1,20,CIN 47,0,17,Anthony Brown pass complete short right to Isaiah Likely for 7 yards (tackle by Logan Wilson and Germaine Pratt),2.460,2.170
2,10:19,2,13,CIN 40,0,17,Justice Hill right end for no gain (tackle by Germaine Pratt and Joseph Ossai),2.170,1.490
2,9:39,3,13,CIN 40,0,17,Anthony Brown pass complete short middle to Isaiah Likely for 12 yards (tackle by Logan Wilson),1.490,1.720
2,9:01,4,1,CIN 28,0,17,Kenyan Drake left guard for -1 yards (tackle by Cam Taylor-Britt),1.720,-0.870
2,8:52,1,10,CIN 29,0,17,Joe Burrow up the middle for 4 yards (tackle by Travis Jones and Broderick Washington),0.870,0.870
2,8:12,2,6,CIN 33,0,17,Joe Burrow pass complete short right to Tyler Boyd for 8 yards (tackle by Roquan Smith and Daryl Worley),0.870,1.660
2,7:50,1,10,CIN 41,0,17,Joe Burrow pass complete short right to Joe Mixon for 2 yards (tackle by Travis Jones and Roquan Smith),1.660,1.390
2,7:07,2,8,CIN 43,0,17,Joe Burrow pass incomplete short right intended for Ja'Marr Chase (defended by Jason Pierre-Paul),1.390,0.700
2,7:03,3,8,CIN 43,0,17,Joe Burrow pass complete short left to Ja'Marr Chase for -2 yards (tackle by Roquan Smith),0.700,-0.650
2,6:16,4,10,CIN 41,0,17,"Drue Chrisman punts 43 yards, returned by James Proche for 8 yards (tackle by Clay Johnston)",-0.650,-0.540
2,6:05,1,10,BAL 24,0,17,Kenyan Drake right guard for 2 yards (tackle by Cameron Sample),0.540,0.270
2,5:42,2,8,BAL 26,0,17,"Anthony Brown pass complete short left to Isaiah Likely for no gain (tackle by Akeem Davis-Gaither). Penalty on Josh Oliver: Illegal Shift, 5 yards (accepted) (no play)",0.270,-0.410
2,5:15,2,13,BAL 21,0,17,Anthony Brown pass incomplete short right intended for Demarcus Robinson,-0.410,-1.090
2,5:12,3,13,BAL 21,0,17,"Anthony Brown pass incomplete short right intended for Isaiah Likely. Penalty on Tre Flowers: Face Mask (15 Yards), 15 yards (declined) . Penalty on Trey Hendrickson: Roughing the Passer, 15 yards (accepted) (no play)",-1.090,1.330
2,4:54,1,10,BAL 36,0,17,Anthony Brown pass complete deep left to Isaiah Likely for 28 yards (tackle by Eli Apple),1.330,3.180
2,4:41,1,10,CIN 36,0,17,Kenyan Drake left tackle for 1 yard (tackle by D.J. Reader and Joseph Ossai),3.180,2.770
2,4:11,2,9,CIN 35,0,17,Anthony Brown pass complete short middle to Charlie Kolar for 15 yards (tackle by Logan Wilson),2.770,4.240
2,3:42,1,10,CIN 20,0,17,Kenyan Drake right guard for 1 yard (tackle by B.J. Hill and Cameron Sample),4.240,3.820
2,3:12,2,9,CIN 19,0,17,Anthony Brown pass incomplete short right intended for Kenyan Drake (defended by Germaine Pratt),3.820,3.100
2,3:04,3,9,CIN 19,0,17,Anthony Brown pass complete short middle to Isaiah Likely for 12 yards (tackle by Tre Flowers),3.100,5.600
2,2:24,1,7,CIN 7,0,17,Kenyan Drake right tackle for 3 yards (tackle by Josh Tupou and Cam Taylor-Britt),5.600,5.340
2,2:00,2,4,CIN 4,6,17,"Kenyan Drake left tackle for 4 yards, touchdown",5.340,7.000
2,1:57,,,CIN 15,7,17,Justin Tucker kicks extra point good,0.000,0.000
2,1:57,,,BAL 35,7,17,"Justin Tucker kicks off 57 yards, returned by Trayveon Williams for 19 yards (tackle by Del'Shawn Phillips)",0.000,0.740
2,1:52,1,10,CIN 27,7,17,Joe Burrow pass complete short right to Ja'Marr Chase for 10 yards (tackle by Daryl Worley),0.740,1.400
2,1:33,1,10,CIN 37,7,17,Joe Burrow pass complete short right to Hayden Hurst for -2 yards (tackle by Patrick Queen),1.400,0.590
2,1:07,2,12,CIN 35,7,17,Joe Burrow pass incomplete short right intended for Tee Higgins (defended by Daryl Worley),0.590,-0.100
2,1:02,3,12,CIN 35,7,17,Joe Burrow pass complete short left to Samaje Perine for 4 yards (tackle by Roquan Smith),-0.100,-0.780
2,0:55,,,,,,Timeout #1 by Baltimore Ravens,,
2,0:55,4,8,CIN 39,7,17,Drue Chrisman punts 56 yards out of bounds,-0.780,0.380
2,0:47,1,10,BAL 5,7,17,Kenyan Drake left tackle for 1 yard (tackle by Zachary Carter and Germaine Pratt),-0.380,-0.710
2,0:35,,,,,,Timeout #1 by Cincinnati Bengals,,
2,0:35,2,9,BAL 6,7,17,Anthony Brown pass incomplete short left intended for Sammy Watkins,-0.710,-1.300
2,0:36,3,9,BAL 6,7,23,"Anthony Brown sacked by Trey Hendrickson for -6 yards. Anthony Brown fumbles (forced by Trey Hendrickson), recovered by Joseph Ossai in end zone, touchdown",-1.300,-7.000
2,0:30,,,BAL 15,7,24,Evan McPherson kicks extra point good,0.000,0.000
2,0:30,,,CIN 35,7,24,"Evan McPherson kicks off 65 yards, touchback.",0.000,0.610
2,0:30,1,10,BAL 25,7,24,Justice Hill left end for 9 yards (tackle by Tre Flowers),0.610,1.280
2,0:22,,,,,,Timeout #2 by Cincinnati Bengals,,
2,0:22,2,1,BAL 34,7,24,Anthony Brown pass incomplete short left intended for James Proche,1.280,0.560
2,0:19,3,1,BAL 34,7,24,Justice Hill right guard for 3 yards (tackle by Sam Hubbard and Mike Hilton),0.560,1.400
2,0:14,,,,,,Timeout #2 by Baltimore Ravens,,
2,0:14,1,10,BAL 37,7,24,Anthony Brown pass incomplete short left intended for Demarcus Robinson,1.400,0.860
2,0:11,2,10,BAL 37,7,24,Anthony Brown pass incomplete deep right intended for Sammy Watkins,0.860,0.170
2,0:05,3,10,BAL 37,7,24,Justice Hill right tackle for 12 yards (tackle by Jessie Bates and Sam Hubbard),0.170,2.190
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,BAL 35,7,24,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CIN 25,7,24,Joe Burrow pass complete short left to Tyler Boyd for 3 yards (tackle by Kyle Hamilton),0.610,0.470
3,14:30,2,7,CIN 28,7,24,Joe Burrow pass incomplete short middle intended for Ja'Marr Chase (defended by Marcus Williams),0.470,-0.230
3,14:25,3,7,CIN 28,7,24,Joe Burrow pass incomplete short right intended for Ja'Marr Chase (defended by Kyle Hamilton),-0.230,-1.500
3,14:21,4,7,CIN 28,7,24,"Drue Chrisman punts 42 yards downed by Akeem Davis-Gaither. Penalty on Cal Adomitis: Offensive Holding, 10 yards (accepted)",-1.500,-1.600
3,14:11,1,10,BAL 40,7,24,Justice Hill left tackle for no gain (tackle by Sam Hubbard),1.600,1.050
3,13:33,2,10,BAL 40,7,24,Anthony Brown pass complete short middle to Isaiah Likely for 5 yards (tackle by Eli Apple),1.050,1.030
3,12:57,3,5,BAL 45,7,24,Anthony Brown pass incomplete deep right intended for James Proche. Penalty on James Proche: Illegal Touch Pass (accepted),1.030,-0.390
3,12:39,4,5,BAL 45,7,24,"Jordan Stout punts 49 yards, returned by Trent Taylor for 3 yards (tackle by Kyle Hamilton)",-0.390,0.380
3,12:23,1,10,CIN 9,7,24,Joe Mixon left tackle for no gain (tackle by Roquan Smith and Kyle Hamilton),-0.380,-0.780
3,11:40,2,10,CIN 9,7,24,"Joe Burrow sacked by David Ojabo for -5 yards. Joe Burrow fumbles (forced by David Ojabo), recovered by Patrick Queen at CIN-9 (tackle by David Ojabo)",-0.780,-5.140
3,11:26,1,9,CIN 9,7,24,Kenyan Drake left tackle for 1 yard (tackle by Germaine Pratt and Zachary Carter),5.140,4.570
3,10:48,2,8,CIN 8,7,24,Anthony Brown pass incomplete short middle intended for Demarcus Robinson (defended by Cam Taylor-Britt),4.570,3.580
3,10:42,3,8,CIN 8,7,24,Anthony Brown pass incomplete short middle intended for Charlie Kolar,3.580,2.950
3,10:37,4,8,CIN 8,10,24,Justin Tucker 26 yard field goal good,2.950,3.000
3,10:34,,,BAL 35,10,24,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,10:34,1,10,CIN 25,10,24,Joe Mixon left tackle for 2 yards (tackle by Justin Madubuike),0.610,0.330
3,10:00,2,8,CIN 27,10,24,Joe Burrow pass complete short right to Joe Mixon for 33 yards (tackle by Chuck Clark),0.330,2.920
3,9:20,1,10,BAL 40,10,24,Joe Burrow pass complete deep left to Ja'Marr Chase for 20 yards (tackle by Marlon Humphrey),2.920,4.240
3,8:42,1,10,BAL 20,10,24,Samaje Perine left guard for 2 yards (tackle by Roquan Smith),4.240,3.960
3,7:59,2,8,BAL 18,10,24,"Joe Burrow pass incomplete short middle intended for Hayden Hurst. Penalty on Patrick Queen: Defensive Pass Interference, 2 yards (accepted) (no play)",3.960,4.510
3,7:54,1,10,BAL 16,10,24,Joe Burrow pass complete short left to Joe Mixon for 2 yards (tackle by Patrick Queen),4.510,4.210
3,7:18,2,8,BAL 14,10,24,Joe Burrow pass incomplete short right intended for Ja'Marr Chase,4.210,3.370
3,7:13,3,8,BAL 14,10,24,Joe Burrow pass complete short right to Tyler Boyd for 6 yards (tackle by Damarion Williams),3.370,2.990
3,6:31,4,2,BAL 8,10,27,Evan McPherson 26 yard field goal good,2.990,3.000
3,6:27,,,CIN 35,10,27,"Evan McPherson kicks off 65 yards, touchback.",0.000,0.610
3,6:27,1,10,BAL 25,10,27,Anthony Brown sacked by B.J. Hill for -1 yards,0.610,-0.070
3,5:46,2,11,BAL 24,10,27,Anthony Brown pass incomplete short middle intended for Isaiah Likely (defended by Mike Hilton),-0.070,-0.760
3,5:42,,,,,,Timeout #1 by Baltimore Ravens,,
3,5:42,3,11,BAL 24,10,27,Anthony Brown pass complete short left to Charlie Kolar for 14 yards (tackle by Daxton Hill),-0.760,1.470
3,5:06,1,10,BAL 38,10,27,Kenyan Drake left tackle for 8 yards (tackle by B.J. Hill),1.470,2.000
3,4:23,2,2,BAL 46,10,27,Justice Hill left tackle for 4 yards (tackle by D.J. Reader and Vonn Bell),2.000,2.260
3,3:32,1,10,BAL 50,10,27,Anthony Brown pass incomplete short right intended for Isaiah Likely,2.260,1.710
3,3:31,2,10,BAL 50,10,27,Anthony Brown pass complete short left to Demarcus Robinson for 11 yards (tackle by Eli Apple),1.710,2.980
3,2:53,1,10,CIN 39,10,27,Anthony Brown pass incomplete short middle intended for Josh Oliver,2.980,2.440
3,2:42,2,10,CIN 39,10,27,Kenyan Drake right tackle for 6 yards (tackle by Jessie Bates and Cam Taylor-Britt),2.440,2.540
3,2:08,3,4,CIN 33,10,27,Anthony Brown pass incomplete short middle intended for Isaiah Likely (defended by Zachary Carter),2.540,1.180
3,2:04,4,4,CIN 33,13,27,Justin Tucker 51 yard field goal good,1.180,3.000
3,1:59,,,BAL 35,13,27,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,1:59,1,10,CIN 25,13,27,Joe Burrow pass incomplete deep right intended for Tee Higgins,0.610,0.060
3,1:54,2,10,CIN 25,13,27,Joe Burrow pass complete short right to Ja'Marr Chase for 9 yards (tackle by Damarion Williams and Roquan Smith),0.060,0.560
3,1:11,3,1,CIN 34,13,27,Joe Burrow pass incomplete deep right intended for Tee Higgins,0.560,-1.110
3,1:04,4,1,CIN 34,13,27,Drue Chrisman punts 48 yards out of bounds,-1.110,-0.040
3,0:57,1,10,BAL 18,13,27,Anthony Brown pass complete short right to Tylan Wallace for 12 yards (tackle by Logan Wilson),0.040,0.940
3,0:36,1,10,BAL 30,13,27,Kenyan Drake right end for 2 yards (tackle by B.J. Hill and Jessie Bates),0.940,0.660
3,0:04,2,8,BAL 32,13,27,Anthony Brown pass incomplete short left intended for Kenyan Drake (defended by Germaine Pratt),0.660,-0.030
Quarter,Time,Down,ToGo,Location,BAL,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,8,BAL 32,13,27,Anthony Brown pass complete short right to Sammy Watkins for 32 yards (tackle by Cam Taylor-Britt and Jessie Bates),-0.030,3.180
4,14:18,1,10,CIN 36,13,27,Anthony Brown pass complete deep middle to Isaiah Likely for 22 yards (tackle by Jessie Bates and Logan Wilson),3.180,4.650
4,13:52,1,10,CIN 14,13,27,Kenyan Drake left end for 5 yards (tackle by Eli Apple),4.650,4.900
4,13:12,2,5,CIN 9,13,27,Anthony Brown pass incomplete short middle intended for Isaiah Likely (defended by Logan Wilson),4.900,4.050
4,13:07,3,5,CIN 9,13,27,Anthony Brown sacked by Joseph Ossai for no gain,4.050,2.880
4,12:19,4,5,CIN 9,16,27,Justin Tucker 27 yard field goal good,2.880,3.000
4,12:17,,,BAL 35,16,27,"Justin Tucker kicks off 54 yards, returned by Trayveon Williams for 29 yards (tackle by Tylan Wallace)",0.000,1.600
4,12:10,1,10,CIN 40,16,27,Joe Mixon right guard for 5 yards (tackle by Patrick Queen),1.600,1.730
4,11:34,2,5,CIN 45,16,27,Joe Burrow pass incomplete deep middle intended for Tyler Boyd,1.730,1.030
4,11:29,3,5,CIN 45,16,27,Joe Burrow sacked by and Justin Houston for -8 yards and Odafe Oweh for -8 yards,1.030,-0.910
4,10:47,4,13,CIN 37,16,27,"Drue Chrisman punts 52 yards, fair catch by James Proche at BAL-11",-0.910,0.370
4,10:39,1,10,BAL 11,16,27,Kenyan Drake right tackle for 2 yards (tackle by Vonn Bell),-0.370,-0.630
4,10:14,2,8,BAL 13,16,27,Anthony Brown pass incomplete short middle intended for Charlie Kolar (defended by Vonn Bell),-0.630,-1.190
4,10:10,3,8,BAL 13,16,27,Anthony Brown sacked by Trey Hendrickson for -3 yards,-1.190,-2.490
4,9:34,4,11,BAL 10,16,27,"Jordan Stout punts 54 yards, returned by Trent Taylor for 9 yards (tackle by Justice Hill). Penalty on Justice Hill: Player Out of Bounds on a Punt, 5 yards (accepted)",-2.490,-2.260
4,9:23,1,10,CIN 50,16,27,Joe Mixon up the middle for 1 yard (tackle by Broderick Washington),2.260,1.850
4,8:46,2,9,BAL 49,16,27,Joe Burrow pass complete short middle to Ja'Marr Chase for 8 yards (tackle by Roquan Smith and Marcus Williams),1.850,2.210
4,8:21,3,1,BAL 41,16,27,Joe Burrow up the middle for no gain (tackle by Justin Madubuike),2.210,0.530
4,7:20,,,,,,Timeout #2 by Baltimore Ravens,,
4,7:20,4,1,BAL 41,16,27,Joe Burrow pass incomplete short right,0.530,-1.660
4,7:18,1,10,BAL 41,16,27,Anthony Brown pass complete short left to Demarcus Robinson for 13 yards (tackle by Eli Apple),1.660,2.520
4,6:53,1,10,CIN 46,16,27,Kenyan Drake left guard for 1 yard (tackle by Jessie Bates),2.520,2.110
4,6:11,2,9,CIN 45,16,27,"Anthony Brown pass incomplete short left intended for Demarcus Robinson BAL challenged the pass completion ruling, and the play was upheld.",2.110,1.420
4,6:06,3,9,CIN 45,16,27,Anthony Brown pass incomplete short left intended for Demarcus Robinson,1.420,0.270
4,6:03,4,9,CIN 45,16,27,"Anthony Brown pass incomplete short right intended for James Proche. Penalty on Morgan Moses: Offensive Holding, 10 yards (declined)",0.270,-1.930
4,5:55,1,10,CIN 45,16,27,"Samaje Perine right tackle for no gain. Penalty on Hakeem Adeniji: Offensive Holding, 10 yards (accepted) (no play)",1.930,1.270
4,5:31,,,,,,Timeout #1 by Cincinnati Bengals,,
4,5:31,1,20,CIN 35,16,27,Joe Mixon up the middle for 4 yards (tackle by Jason Pierre-Paul and Patrick Queen),1.270,0.570
4,4:48,2,16,CIN 39,16,27,Joe Mixon left tackle for -2 yards (tackle by Marcus Williams),0.570,-0.360
4,4:04,3,18,CIN 37,16,27,Samaje Perine right tackle for 4 yards (tackle by Roquan Smith),-0.360,-0.650
4,3:20,4,14,CIN 41,16,27,"Drue Chrisman punts 59 yards, touchback.",-0.650,-0.280
4,3:10,1,10,BAL 20,16,27,"Anthony Brown pass complete deep right to Sammy Watkins for 47 yards. Sammy Watkins fumbles (forced by Jessie Bates), recovered by Vonn Bell at CIN-32 (tackle by Demarcus Robinson)",0.280,-1.070
4,2:56,1,10,CIN 32,16,27,Samaje Perine right guard for 4 yards (tackle by Justin Madubuike and Jason Pierre-Paul),1.070,1.070
4,2:12,2,6,CIN 36,16,27,Samaje Perine left tackle for 1 yard (tackle by Roquan Smith and Jason Pierre-Paul),1.070,0.500
4,2:00,3,5,CIN 37,16,27,Samaje Perine right tackle for 1 yard (tackle by Roquan Smith),0.500,-0.850
4,1:16,,,,,,Timeout #2 by Cincinnati Bengals,,
4,1:16,4,4,CIN 38,16,27,"Drue Chrisman punts 62 yards, touchback.",-0.850,-0.280
4,1:07,1,10,BAL 20,16,27,Anthony Brown pass complete short right to Charlie Kolar for 6 yards (tackle by Mike Hilton),0.280,0.540
4,0:49,2,4,BAL 26,16,27,Anthony Brown pass incomplete short middle intended for Kenyan Drake,0.540,-0.160
4,0:44,3,4,BAL 26,16,27,Anthony Brown pass complete short middle to Charlie Kolar for 14 yards (tackle by Logan Wilson),-0.160,1.600
4,0:31,1,10,BAL 40,16,27,Anthony Brown spiked the ball,1.600,1.050
4,0:29,2,10,BAL 40,16,27,Anthony Brown pass complete short middle to Kenyan Drake for 10 yards (tackle by Vonn Bell and Logan Wilson),1.050,2.260
4,0:11,1,10,BAL 50,16,27,Anthony Brown spiked the ball,2.260,1.710
4,0:10,2,10,BAL 50,16,27,Anthony Brown pass complete short middle to Isaiah Likely for 12 yards (tackle by Mike Hilton),1.710,3.050
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
