Quarter,Time,Down,ToGo,Location,PHI,NWE,Detail,EPB,EPA
2,7:46,1,10,PHI 41,0,14,Sam Bradford pass complete short middle to Jordan Matthews for 6 yards (tackle by Jonathan Freeny),1.660,1.930
2,7:21,2,4,PHI 47,0,14,DeMarco Murray left end for -6 yards (tackle by Malcom Brown),1.930,0.430
2,6:48,3,10,PHI 41,0,14,"Sam Bradford pass complete short right to Jordan Matthews for 20 yards (tackle by Patrick Chung). Jordan Matthews fumbles (forced by Patrick Chung), ball out of bounds at NWE-39",0.430,2.980
2,6:25,1,10,NWE 39,0,14,Darren Sproles right end for 12 yards (tackle by Duron Harmon),2.980,3.780
2,6:01,1,10,NWE 27,0,14,Sam Bradford pass complete short right to Brent Celek for 16 yards (tackle by Devin McCourty),3.780,4.840
2,5:28,1,10,NWE 11,0,14,Kenjon Barner right tackle for 1 yard (tackle by Chandler Jones),4.840,4.320
2,4:46,2,9,NWE 10,0,14,Kenjon Barner middle for 5 yards (tackle by Patrick Chung),4.320,4.440
2,4:10,3,4,NWE 5,6,14,"Sam Bradford pass complete short middle to Zach Ertz for 5 yards, touchdown",4.440,7.000
2,4:10,,,NWE 5,7,14,Caleb Sturgis kicks extra point good,0.000,0.000
2,4:10,,,PHI 35,7,14,"Caleb Sturgis kicks off 65 yards, returned by Keshawn Martin for 18 yards (tackle by Marcus Smith). Penalty on Nate Ebner: Illegal Block Above the Waist, 9 yards",0.000,0.380
2,3:57,1,10,NWE 9,7,14,Tom Brady pass incomplete short middle intended for Keshawn Martin,-0.380,-0.780
2,3:52,2,10,NWE 9,7,14,Tom Brady pass complete short right to Brandon Bolden for 2 yards (tackle by Malcolm Jenkins),-0.780,-1.190
2,3:18,3,8,NWE 11,7,14,Tom Brady pass incomplete short left intended for Danny Amendola,-1.190,-2.490
2,3:14,4,8,NWE 11,7,14,"Ryan Allen punts 51 yards, returned by Darren Sproles for 6 yards (tackle by Darius Fleming)",-2.490,-1.860
2,3:04,1,10,PHI 44,7,14,Sam Bradford pass complete short right to Darren Sproles for 16 yards,1.860,2.920
2,2:43,1,10,NWE 40,7,14,Sam Bradford pass incomplete short middle intended for Jordan Matthews (defended by Jerod Mayo),2.920,2.370
2,2:39,2,10,NWE 40,7,14,Darren Sproles right end for -3 yards (tackle by Jabaal Sheard),2.370,1.290
2,2:00,3,13,NWE 43,7,14,Sam Bradford pass complete short right to Darren Sproles for 4 yards (tackle by Tavon Wilson and Jamie Collins),1.290,1.290
2,1:39,3,13,NWE 43,7,14,Timeout #1 by New England Patriots,1.290,0.660
2,1:39,4,9,NWE 39,7,14,"Donnie Jones punts 26 yards, fair catch by Danny Amendola",0.660,0.320
2,1:32,1,10,NWE 13,7,14,Brandon Bolden left end for 6 yards (tackle by Malcolm Jenkins),-0.320,0.030
2,0:57,2,4,NWE 19,7,14,Brandon Bolden left tackle for 14 yards (tackle by Kiko Alonso and Walter Thurmond),0.030,0.030
2,0:50,2,4,NWE 19,7,14,Timeout #2 by New England Patriots,0.030,1.140
2,0:50,1,10,NWE 33,7,14,Tom Brady sacked by Brandon Graham for -3 yards,1.140,1.140
2,0:50,1,10,NWE 33,7,14,Timeout #1 by Philadelphia Eagles,1.140,0.190
2,0:40,2,13,NWE 30,7,14,James White middle for 8 yards (tackle by Brandon Graham),0.190,0.560
2,0:19,3,5,NWE 38,7,14,Tom Brady pass incomplete short left intended for Scott Chandler,0.560,-0.850
2,0:15,4,5,NWE 38,13,14,"Ryan Allen punts, blocked by Chris Maragos, recovered by Najee Goode and returned 24 yards, touchdown",-0.850,-7.000
2,0:08,,,NWE 38,14,14,Caleb Sturgis kicks extra point good,0.000,0.000
2,0:08,,,PHI 35,14,14,Caleb Sturgis kicks off 40 yards,0.000,-0.610
2,0:06,1,10,NWE 25,14,14,"Tom Brady kneels for -1 yards. Penalty on PHI: Defensive 12 On-field, 5 yards (no play)",0.610,1.340
2,0:03,1,5,NWE 30,14,14,Tom Brady kneels for -1 yards,1.340,0.600
Quarter,Time,Down,ToGo,Location,PHI,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 35,14,14,"Caleb Sturgis kicks off 60 yards, returned by Keshawn Martin for 15 yards (tackle by Jaylen Watkins)",0.000,0.280
3,14:57,1,10,NWE 20,14,14,LeGarrette Blount middle for 4 yards (tackle by Taylor Hart and Fletcher Cox),0.280,0.270
3,14:25,2,6,NWE 24,14,14,Tom Brady pass complete short left to James White for 5 yards (tackle by Eric Rowe),0.270,0.230
3,13:42,3,1,NWE 29,14,14,Tom Brady middle for 2 yards (tackle by Brandon Graham),0.230,1.000
3,13:09,1,10,NWE 31,14,14,Tom Brady pass incomplete short right intended for Brandon Bolden,1.000,0.460
3,13:05,2,10,NWE 31,14,14,Tom Brady right guard for 1 yard (tackle by Vinny Curry),0.460,-0.100
3,12:24,3,9,NWE 32,14,14,Tom Brady pass complete short middle to Brandon LaFell for 8 yards (tackle by Walter Thurmond and Byron Maxwell),-0.100,-0.720
3,11:46,4,1,NWE 40,14,14,Ryan Allen punts 54 yards,-0.720,0.380
3,11:35,1,10,PHI 6,14,14,Sam Bradford pass incomplete short middle intended for Zach Ertz,-0.380,-0.780
3,11:28,2,10,PHI 6,14,14,DeMarco Murray right end for 1 yard (tackle by Alan Branch and Jamie Collins),-0.780,-1.300
3,10:54,3,9,PHI 7,14,14,Sam Bradford pass incomplete short right intended for Darren Sproles,-1.300,-2.490
3,10:47,4,9,PHI 7,14,14,Donnie Jones punts 39 yards,-2.490,-2.520
3,10:40,1,10,PHI 46,14,14,Tom Brady pass complete short left to Scott Chandler for 6 yards (tackle by Eric Rowe),2.520,2.790
3,10:11,2,4,PHI 40,14,14,Tom Brady pass complete short left to Keshawn Martin for 7 yards,2.790,3.380
3,9:37,1,10,PHI 33,14,14,Tom Brady pass incomplete deep right intended for Danny Amendola,3.380,2.840
3,9:23,2,10,PHI 33,14,14,Tom Brady pass complete short left to Danny Amendola for 8 yards (tackle by Kiko Alonso),2.840,3.200
3,8:51,3,2,PHI 25,14,14,Tom Brady pass complete short right to James White for 24 yards (tackle by Walter Thurmond),3.200,6.970
3,8:26,1,1,PHI 1,14,14,James White right guard for -4 yards (tackle by Malcolm Jenkins),6.970,5.150
3,7:49,2,5,PHI 5,14,14,Tom Brady pass incomplete short right intended for Danny Amendola,5.150,4.260
3,7:42,3,5,PHI 5,20,14,"Tom Brady pass incomplete short middle intended for Danny Amendola is intercepted by Malcolm Jenkins at PHI-1 and returned for 99 yards, touchdown",4.260,-7.000
3,7:26,,,NWE 5,21,14,Caleb Sturgis kicks extra point good,0.000,0.000
3,7:26,,,PHI 35,21,14,"Caleb Sturgis kicks off 65 yards, touchback",0.000,-0.280
3,7:26,1,10,NWE 20,21,14,"Keshawn Martin left end for 10 yards (tackle by Ed Reynolds). Penalty on Sebastian Vollmer: Illegal Block Above the Waist, 10 yards (no play)",0.280,-0.760
3,7:00,1,20,NWE 10,21,14,Tom Brady pass incomplete deep right intended for Keshawn Martin,-0.760,-1.510
3,6:53,2,20,NWE 10,21,14,Tom Brady pass complete short left to Danny Amendola for 8 yards (tackle by Mychal Kendricks),-1.510,-1.330
3,6:20,3,12,NWE 18,21,14,Tom Brady pass complete short middle to Danny Amendola for 14 yards (tackle by Malcolm Jenkins),-1.330,1.070
3,5:37,1,10,NWE 32,21,14,Tom Brady sacked by Brandon Graham for -7 yards. Penalty on Bryan Stork: Offensive Holding (Declined),1.070,-0.420
3,5:24,2,17,NWE 25,21,14,Tom Brady pass incomplete short right intended for Keshawn Martin,-0.420,-1.090
3,5:20,3,17,NWE 25,21,14,Tom Brady left end for 12 yards (tackle by Walter Thurmond),-1.090,-0.910
3,4:37,4,5,NWE 37,27,14,"Ryan Allen punts 46 yards, returned by Darren Sproles for 83 yards, touchdown",-0.910,-7.000
3,4:18,,,NWE 37,28,14,Caleb Sturgis kicks extra point good,0.000,0.000
3,4:18,,,PHI 35,28,14,"Caleb Sturgis kicks off 64 yards, returned by Keshawn Martin for 17 yards (tackle by Mychal Kendricks)",0.000,-0.040
3,4:12,1,10,NWE 18,28,14,LeGarrette Blount right tackle for 4 yards (tackle by Byron Maxwell and DeMeco Ryans),0.040,0.140
3,3:39,2,6,NWE 22,28,14,LeGarrette Blount left guard for 3 yards (tackle by Brandon Bair and Beau Allen),0.140,-0.270
3,2:59,3,3,NWE 25,28,14,Danny Amendola pass complete short right to Tom Brady for 36 yards,-0.270,2.980
3,2:26,1,10,PHI 39,28,14,Tom Brady pass incomplete deep right intended for Brandon LaFell is intercepted by Byron Maxwell at PHI--2,2.980,-0.280
3,2:16,1,10,PHI 20,28,14,Darren Sproles middle for 7 yards (tackle by Patrick Chung),0.280,0.680
3,1:53,2,3,PHI 27,28,14,Darren Sproles middle for 4 yards (tackle by Alan Branch),0.680,1.000
3,1:12,1,10,PHI 31,28,14,Kenjon Barner middle for 2 yards (tackle by Jabaal Sheard and Sealver Siliga),1.000,0.730
3,0:31,2,8,PHI 33,28,14,Kenjon Barner right guard for 6 yards (tackle by Devin McCourty and Jamie Collins),0.730,0.830
Quarter,Time,Down,ToGo,Location,PHI,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,PHI 39,28,14,Kenjon Barner right tackle for 6 yards (tackle by Duron Harmon),0.830,1.930
4,14:37,1,10,PHI 45,28,14,Kenjon Barner right end for 2 yards (tackle by Devin McCourty and Jonathan Freeny),1.930,1.650
4,13:44,2,8,PHI 47,28,14,Sam Bradford pass complete short right to Kenjon Barner for 5 yards (tackle by Devin McCourty),1.650,1.620
4,13:07,3,3,NWE 48,28,14,"Sam Bradford pass incomplete short right intended for Nelson Agholor. Penalty on Malcolm Butler: Defensive Pass Interference, 11 yards (no play)",1.620,3.120
4,13:01,1,10,NWE 37,28,14,Sam Bradford pass incomplete short middle intended for Jordan Matthews (defended by Jamie Collins),3.120,2.570
4,12:57,2,10,NWE 37,28,14,DeMarco Murray for 19 yards,2.570,4.370
4,12:23,1,10,NWE 18,28,14,DeMarco Murray for 3 yards,4.370,4.250
4,11:50,2,7,NWE 15,28,14,Darren Sproles right end for 5 yards (tackle by Jamie Collins),4.250,4.250
4,11:14,2,7,NWE 15,28,14,Timeout #1 by New England Patriots,4.250,4.510
4,11:14,3,2,NWE 10,34,14,"Sam Bradford pass complete short right to Jordan Matthews for 10 yards, touchdown",4.510,7.000
4,11:14,,,NWE 10,35,14,Caleb Sturgis kicks extra point good,0.000,0.000
4,11:14,,,PHI 35,35,14,"Caleb Sturgis kicks off 66 yards, returned by Keshawn Martin for 18 yards (tackle by Trey Burton)",0.000,0.060
4,11:04,1,10,NWE 17,35,14,Tom Brady pass incomplete short right intended for Scott Chandler,-0.060,-0.580
4,11:00,2,10,NWE 17,35,14,Tom Brady pass complete short right to Danny Amendola for no gain,-0.580,-1.250
4,10:25,3,10,NWE 17,35,14,Tom Brady pass incomplete short middle intended for Danny Amendola,-1.250,-2.320
4,10:21,4,10,NWE 17,35,14,"Ryan Allen punts 55 yards, returned by Darren Sproles for 6 yards (tackle by Matt Slater)",-2.320,-1.200
4,10:10,1,10,PHI 34,35,14,Darren Sproles middle for 5 yards (tackle by Rob Ninkovich and Patrick Chung),1.200,1.330
4,9:32,2,5,PHI 39,35,14,Darren Sproles middle for -3 yards (tackle by Jerod Mayo),1.330,0.230
4,8:45,3,8,PHI 36,35,14,Kenjon Barner right end for -5 yards (tackle by Jamie Collins and Rob Ninkovich),0.230,-1.310
4,8:03,4,13,PHI 31,35,14,"Donnie Jones punts 55 yards, returned by Damaris Johnson for 9 yards (tackle by Chris Maragos). Penalty on Marcus Smith: Illegal Formation, 5 yards (no play)",-1.310,-1.630
4,7:54,4,18,PHI 26,35,14,"Donnie Jones punts 48 yards, returned by Damaris Johnson for 3 yards (tackle by Najee Goode)",-1.630,-0.870
4,7:45,1,10,NWE 29,35,14,Tom Brady pass complete short middle to Scott Chandler for 11 yards (tackle by Ed Reynolds),0.870,1.600
4,7:14,1,10,NWE 40,35,14,Tom Brady pass incomplete short right intended for James White,1.600,1.050
4,7:09,2,10,NWE 40,35,14,Tom Brady pass complete deep middle to Keshawn Martin for 19 yards (tackle by Byron Maxwell),1.050,2.850
4,6:38,1,10,PHI 41,35,14,Tom Brady pass incomplete short left intended for Brandon LaFell,2.850,2.310
4,6:35,2,10,PHI 41,35,14,Tom Brady pass complete short left to James White for 19 yards (tackle by Walter Thurmond),2.310,4.110
4,5:58,1,10,PHI 22,35,14,Tom Brady pass complete short left to James White for 8 yards,4.110,4.850
4,5:33,2,2,PHI 14,35,20,"Tom Brady pass complete short left to Scott Chandler for 14 yards, touchdown",4.850,7.000
4,5:33,,,PHI 14,35,21,Stephen Gostkowski kicks extra point good,0.000,0.000
4,5:33,,,NWE 35,35,21,"Stephen Gostkowski kicks onside 9 yards, recovered by Rashaan Melvin (onside kick successful)",0.000,1.860
4,5:25,1,10,NWE 44,35,21,Tom Brady pass incomplete deep left intended for Keshawn Martin,1.860,1.320
4,5:19,2,10,NWE 44,35,21,Tom Brady pass complete short left to James White for 11 yards (tackle by Walter Thurmond),1.320,2.590
4,4:52,1,10,PHI 45,35,21,Tom Brady pass incomplete short left intended for James White,2.590,2.040
4,4:44,2,10,PHI 45,35,21,Tom Brady pass incomplete short left intended for Scott Chandler (defended by E.J. Biggers),2.040,1.360
4,4:37,3,10,PHI 45,35,21,Tom Brady pass complete short right to James White for -2 yards (tackle by Kiko Alonso),1.360,0.130
4,4:12,4,12,PHI 47,35,21,Tom Brady pass complete deep left to James White for 25 yards (tackle by E.J. Biggers),0.130,4.110
4,3:44,1,10,PHI 22,35,21,Tom Brady pass complete short middle to James White for 9 yards (tackle by Ed Reynolds),4.110,5.060
4,3:24,2,1,PHI 13,35,21,Tom Brady pass complete short middle to Brandon LaFell for 12 yards (tackle by Walter Thurmond and Ed Reynolds),5.060,6.970
4,3:02,1,1,PHI 1,35,27,"Tom Brady middle for 1 yard, touchdown",6.970,7.000
4,3:02,,,PHI 1,35,28,Stephen Gostkowski kicks extra point good,0.000,0.000
4,3:02,,,NWE 35,35,28,Nate Ebner kicks onside 11 yards,0.000,-2.520
4,2:59,1,10,NWE 46,35,28,Sam Bradford sacked by Jerod Mayo for 0 yards,2.520,2.520
4,2:53,1,10,NWE 46,35,28,Timeout #2 by New England Patriots,2.520,1.980
4,2:53,2,10,NWE 46,35,28,Darren Sproles middle for -1 yards (tackle by Patrick Chung and Jerod Mayo),1.980,1.980
4,2:49,2,10,NWE 46,35,28,Timeout #3 by New England Patriots,1.980,1.160
4,2:49,3,11,NWE 47,35,28,Sam Bradford pass complete short left to Riley Cooper for 14 yards (tackle by Logan Ryan),1.160,3.380
4,2:04,1,10,NWE 33,35,28,Darren Sproles left guard for 1 yard (tackle by Jamie Collins and Jerod Mayo),3.380,2.970
4,2:00,2,9,NWE 32,35,28,Darren Sproles right end for 4 yards (tackle by Malcom Brown),2.970,2.970
4,1:13,2,9,NWE 32,35,28,Timeout #1 by Philadelphia Eagles,2.970,2.810
4,1:13,3,5,NWE 28,35,28,"Kenjon Barner middle for 3 yards (tackle by Jamie Collins). Kenjon Barner fumbles (forced by Jamie Collins), recovered by Malcom Brown at NWE-25",2.810,-0.610
4,1:02,1,10,NWE 25,35,28,Tom Brady pass incomplete deep left intended for Brandon LaFell,0.610,0.060
4,0:56,2,10,NWE 25,35,28,Tom Brady pass incomplete short middle intended for James White (defended by Mychal Kendricks),0.060,-0.620
4,0:50,3,10,NWE 25,35,28,Tom Brady pass complete short middle to James White for 12 yards (tackle by Connor Barwin),-0.620,1.400
4,0:35,1,10,NWE 37,35,28,Tom Brady spiked the ball,1.400,0.860
4,0:34,2,10,NWE 37,35,28,Tom Brady pass incomplete short left intended for Brandon LaFell,0.860,0.170
4,0:31,3,10,NWE 37,35,28,Tom Brady pass incomplete short left intended for Danny Amendola,0.170,-0.910
4,0:26,4,10,NWE 37,35,28,Tom Brady pass incomplete deep middle intended for Keshawn Martin. Penalty on Shaq Mason: Offensive Holding (Declined),-0.910,-3.120
4,0:20,1,10,NWE 37,35,28,Sam Bradford kneels for -1 yards,3.120,2.440
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
