Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Darren Sproles,PHI,0,0,,0,0,5,115,23.0,1,83
Josh Huff,PHI,2,35,17.5,0,19,0,0,,0,0
Seyi Ajirotutu,PHI,1,0,0.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Damaris Johnson,NWE,0,0,,0,0,2,3,1.5,0,3
Danny Amendola,NWE,0,0,,0,0,1,1,1.0,0,1
Keshawn Martin,NWE,4,68,17.0,0,18,0,0,,0,0
Michael Williams,NWE,1,0,0.0,0,0,0,0,,0,0
