Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
2,8:14,3,15,NYG 19,3,7,Eli Manning pass complete to Ike Hilliard for 8 yards (tackle by Nate Jones),-1.430,-1.570
2,7:42,4,7,NYG 27,3,7,"Jeff Feagles punts 40 yards, returned by Lance Frazier for 5 yards (tackle by Derrick Ward)",-1.570,-1.470
2,7:25,1,10,DAL 38,3,7,Vinny Testaverde pass complete to Patrick Crayton for 12 yards (tackle by Carlos Emmons),1.470,2.260
2,6:47,1,10,NYG 50,3,7,Julius Jones up the middle for -2 yards (tackle by Osi Umenyiora and Davern Williams),2.260,1.440
2,6:04,2,12,DAL 48,3,7,Vinny Testaverde pass complete to Quincy Morgan for 9 yards,1.440,1.950
2,5:23,3,3,NYG 43,3,7,Julius Jones right end for 13 yards (tackle by Will Allen),1.950,3.580
2,4:42,1,10,NYG 30,3,7,Julius Jones left guard for -3 yards (tackle by Davern Williams and Damane Duckett),3.580,2.630
2,4:11,2,13,NYG 33,3,7,Julius Jones left tackle for 20 yards (tackle by Curtis DeLoatch),2.630,4.710
2,3:24,1,10,NYG 13,3,7,Vinny Testaverde for -4 yards (tackle by Curry Burns),4.710,3.500
2,2:53,2,14,NYG 17,3,7,Vinny Testaverde pass complete to Lousaka Polite for 4 yards (tackle by Nick Greisen),3.500,3.120
2,2:07,3,10,NYG 13,3,7,Vinny Testaverde pass complete to Quincy Morgan for 8 yards (tackle by Will Allen),3.120,3.030
2,1:59,4,2,NYG 5,6,7,Billy Cundiff 24 yard field goal good,3.030,3.000
2,,,,DAL 30,6,7,"Billy Cundiff kicks off 63 yards, returned by Derrick Ward for 20 yards (tackle by Tony Dixon)",0.000,0.740
2,1:46,1,10,NYG 27,6,7,Tiki Barber up the middle for 7 yards (tackle by La'Roi Glover and Dat Nguyen),0.740,1.140
2,1:30,2,3,NYG 34,6,7,Eli Manning pass incomplete intended for David Tyree (defended by Lance Frazier),1.140,0.430
2,1:24,3,3,NYG 34,6,7,Eli Manning pass incomplete intended for Marcellus Rivers,0.430,-1.110
2,1:18,4,3,NYG 34,6,7,"Jeff Feagles punts 42 yards, returned by Lance Frazier for 5 yards (tackle by Reggie Torbor)",-1.110,-0.870
2,1:07,1,10,DAL 29,6,7,Julius Jones for 6 yards (tackle by Will Allen),0.870,1.140
2,1:00,2,4,DAL 35,6,7,Vinny Testaverde pass complete to Jason Witten for 3 yards (tackle by Will Allen),1.140,0.830
2,0:40,3,1,DAL 38,6,7,Julius Jones up the middle for 7 yards (tackle by Reggie Torbor and Brent Alexander),0.830,1.930
2,0:34,,,,6,7,Timeout #1 by Dallas Cowboys,0.000,1.930
2,0:34,1,10,DAL 45,6,7,Vinny Testaverde pass complete to Jason Witten for 9 yards (tackle by Kevin Lewis),1.930,2.600
2,0:23,,,,6,7,Timeout #2 by Dallas Cowboys,0.000,2.600
2,0:23,2,1,NYG 46,6,7,Vinny Testaverde pass incomplete intended for Quincy Morgan (defended by Will Allen),2.600,1.880
2,0:13,3,1,NYG 46,6,7,Julius Jones left guard for no gain (tackle by Fred Robbins and Osi Umenyiora),1.880,0.200
2,0:08,,,,6,7,Timeout #3 by Dallas Cowboys,0.000,0.200
2,0:08,4,1,NYG 46,6,7,Vinny Testaverde pass complete to Patrick Crayton for 19 yards,0.200,3.780
2,0:02,1,10,NYG 27,9,7,Billy Cundiff 45 yard field goal good. Penalty on Curtis DeLoatch: Defensive Offside (Declined),3.780,3.000
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DAL 30,9,7,"Billy Cundiff kicks off 60 yards, returned by Derrick Ward for 17 yards (tackle by Bradie James)",0.000,0.740
3,14:55,1,10,NYG 27,9,7,Tiki Barber right guard for 3 yards (tackle by Leonardo Carson and Dat Nguyen),0.740,0.600
3,14:23,2,7,NYG 30,9,7,Eli Manning pass complete to Marcellus Rivers for 13 yards (tackle by Dat Nguyen),0.600,1.800
3,13:39,1,10,NYG 43,9,7,Tiki Barber left end for 8 yards (tackle by Roy Williams),1.800,2.330
3,13:03,2,2,DAL 49,9,7,Eli Manning pass complete to Ike Hilliard for 7 yards (tackle by Terence Newman). Penalty on Terence Newman: Illegal Use of Hands (Declined),2.330,2.790
3,12:29,1,10,DAL 42,9,7,"Eli Manning pass complete to Jamaar Taylor for 16 yards (tackle by Roy Williams). Penalty on Jason Whittle: Offensive Holding, 10 yards (no play)",2.790,2.130
3,11:54,1,20,NYG 48,9,7,Eli Manning pass complete to Ike Hilliard for 7 yards (tackle by Nate Jones),2.130,1.840
3,11:18,2,13,DAL 45,9,7,Tiki Barber left guard for 5 yards (tackle by La'Roi Glover and Dat Nguyen),1.840,1.820
3,10:38,3,8,DAL 40,9,7,Eli Manning pass incomplete intended for Tiki Barber is intercepted by Dat Nguyen at DAL-31 and returned for -2 yards (tackle by Visanthe Shiancoe),1.820,-0.870
3,10:24,1,10,DAL 29,9,7,Julius Jones left tackle for 2 yards (tackle by Nick Greisen),0.870,0.600
3,9:57,2,8,DAL 31,9,7,Vinny Testaverde pass complete to Patrick Crayton for 9 yards (tackle by Will Allen),0.600,1.600
3,9:25,1,10,DAL 40,9,7,Julius Jones left end for 5 yards (tackle by Curry Burns),1.600,1.730
3,8:45,2,5,DAL 45,9,7,Julius Jones left end for 5 yards (tackle by Kevin Lewis),1.730,2.260
3,8:08,1,10,NYG 50,9,7,Vinny Testaverde pass complete to Patrick Crayton for 9 yards (tackle by Brent Alexander),2.260,2.930
3,7:27,2,1,NYG 41,9,7,"Julius Jones up the middle for 4 yards (tackle by Kevin Lewis and Damane Duckett). Penalty on Kurt Vollers: Offensive Holding, 10 yards (no play)",2.930,1.580
3,6:58,2,11,DAL 49,9,7,Vinny Testaverde pass complete to Julius Jones for 7 yards (tackle by Carlos Emmons),1.580,1.820
3,6:21,3,4,NYG 44,9,7,Vinny Testaverde pass complete to Patrick Crayton for 9 yards (tackle by Curtis DeLoatch),1.820,3.250
3,5:43,1,10,NYG 35,9,7,Julius Jones right tackle for 3 yards (tackle by Osi Umenyiora and Nick Greisen),3.250,3.110
3,5:01,2,7,NYG 32,9,7,Julius Jones up the middle for no gain (tackle by Nick Greisen and Damane Duckett),3.110,2.410
3,4:20,3,7,NYG 32,9,7,Vinny Testaverde pass complete to Jason Witten for 8 yards (tackle by Will Allen),2.410,3.970
3,3:29,,,,9,7,Timeout #1 by Dallas Cowboys,0.000,3.970
3,3:29,1,10,NYG 24,9,7,Julius Jones left tackle for 7 yards (tackle by Will Allen and Osi Umenyiora),3.970,4.460
3,2:56,2,3,NYG 17,9,7,Julius Jones right guard for 11 yards (tackle by Will Allen),4.460,5.830
3,2:13,1,6,NYG 6,9,7,Julius Jones right tackle for 1 yard (tackle by Fred Robbins),5.830,5.150
3,1:34,2,5,NYG 5,9,7,Vinny Testaverde pass complete to Julius Jones for -2 yards (tackle by Curry Burns),5.150,3.810
3,0:52,3,7,NYG 7,15,7,"Vinny Testaverde pass complete to Jason Witten for 7 yards, touchdown",3.810,7.000
3,,,,NYG 2,16,7,Billy Cundiff kicks extra point good,0.000,0.000
3,,,,DAL 30,16,7,"Billy Cundiff kicks off 58 yards, returned by Willie Ponder for 26 yards (tackle by Keith O'Neil)",0.000,1.470
3,0:40,1,10,NYG 38,16,7,"Eli Manning pass incomplete intended for Jamaar Taylor. Penalty on Lance Frazier: Defensive Pass Interference, 43 yards (no play)",1.470,4.310
3,0:32,1,10,DAL 19,16,7,Tiki Barber left end for 4 yards (tackle by Lance Frazier),4.310,4.350
Quarter,Time,Down,ToGo,Location,DAL,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,DAL 15,16,13,"Eli Manning pass complete to David Tyree for 15 yards, touchdown",4.350,7.000
4,,,,DAL 2,16,14,Steve Christie kicks extra point good,0.000,0.000
4,,,,NYG 30,16,14,"Steve Christie kicks off 53 yards, returned by Jacques Reeves for no gain",0.000,0.150
4,14:49,1,10,DAL 19,16,14,"Vinny Testaverde sacked by Osi Umenyiora for -7 yards. Vinny Testaverde fumbles (forced by Osi Umenyiora), recovered by Reggie Torbor at DAL-20 (tackle by Lousaka Polite)",0.150,-4.240
4,14:41,1,10,DAL 20,16,14,Tiki Barber up the middle for 4 yards (tackle by Dat Nguyen and Leonardo Carson),4.240,4.280
4,14:04,2,6,DAL 16,16,14,Eli Manning pass incomplete intended for Marcellus Rivers (defended by Tony Dixon),4.280,3.520
4,13:57,3,6,DAL 16,16,14,"Penalty on Luke Petitgout: False Start, 5 yards (no play)",3.520,2.870
4,13:57,,,,16,14,Timeout #1 by New York Giants,0.000,2.870
4,13:57,3,11,DAL 21,16,14,Eli Manning pass complete to David Tyree for 12 yards (tackle by Nate Jones),2.870,5.140
4,13:21,1,9,DAL 9,16,14,Tiki Barber right guard for 2 yards (tackle by Roy Williams and Dat Nguyen),5.140,4.760
4,12:42,2,7,DAL 7,16,14,Eli Manning pass complete to Visanthe Shiancoe for 4 yards (tackle by Dexter Coakley),4.760,4.720
4,12:04,3,3,DAL 3,16,20,"Eli Manning pass complete to Tiki Barber for 3 yards, touchdown",4.720,7.000
4,,,,DAL 2,16,21,Steve Christie kicks extra point good,0.000,0.000
4,,,,NYG 30,16,21,"Steve Christie kicks off 62 yards, returned by Jacques Reeves for 21 yards (tackle by Derrick Ward)",0.000,0.870
4,11:46,1,10,DAL 29,16,21,Vinny Testaverde pass incomplete intended for Quincy Morgan (defended by Nick Greisen),0.870,0.330
4,11:39,2,10,DAL 29,16,21,Julius Jones right end for 5 yards (tackle by Davern Williams),0.330,0.300
4,11:01,3,5,DAL 34,16,21,Vinny Testaverde pass incomplete intended for Jason Witten (defended by Kevin Lewis),0.300,-1.110
4,10:52,4,5,DAL 34,16,21,"Mat McBriar punts 37 yards, returned by Ike Hilliard for 8 yards (tackle by Jacques Reeves)",-1.110,-1.400
4,10:43,1,10,NYG 37,16,21,Tiki Barber right tackle for no gain (tackle by Scott Shanle),1.400,0.860
4,10:04,2,10,NYG 37,16,21,Eli Manning pass complete to David Tyree for 9 yards (tackle by Lance Frazier),0.860,1.360
4,9:22,3,1,NYG 46,16,21,Tiki Barber left tackle for no gain (tackle by Roy Williams and Eric Ogbogu),1.360,-0.320
4,8:48,4,1,NYG 46,16,21,"Jeff Feagles punts 54 yards, touchback",-0.320,-0.280
4,8:29,1,10,DAL 20,16,21,Julius Jones up the middle for -1 yards (tackle by Damane Duckett and Davern Williams),0.280,-0.460
4,7:53,2,11,DAL 19,16,21,Vinny Testaverde pass complete to Jason Witten for 23 yards (tackle by Curry Burns),-0.460,1.730
4,7:12,1,10,DAL 42,16,21,Vinny Testaverde sacked by Reggie Torbor and Davern Williams for -5 yards,1.730,0.510
4,6:31,2,15,DAL 37,16,21,Julius Jones up the middle for 13 yards (tackle by Brent Alexander),0.510,1.550
4,5:47,3,2,NYG 50,16,21,Vinny Testaverde pass complete to Jason Witten for 7 yards (tackle by Nick Greisen),1.550,2.720
4,4:57,1,10,NYG 43,16,21,Julius Jones right end for 3 yards (tackle by Nick Greisen and Kevin Lewis),2.720,2.580
4,4:16,2,7,NYG 40,16,21,Vinny Testaverde pass complete to Jason Witten for 10 yards (tackle by Kevin Lewis),2.580,3.580
4,3:35,1,10,NYG 30,16,21,Julius Jones left tackle for 23 yards (tackle by Terry Cousin),3.580,5.600
4,2:46,1,7,NYG 7,16,21,Eddie George left guard for 2 yards (tackle by Kevin Lewis),5.600,5.150
4,2:06,2,5,NYG 5,16,21,Julius Jones left tackle for 4 yards (tackle by Nick Greisen and Will Allen),5.150,5.170
4,1:58,3,1,NYG 1,16,21,Julius Jones right guard for no gain (tackle by Nick Greisen and Osi Umenyiora),5.170,3.550
4,1:52,,,,16,21,Timeout #2 by New York Giants,0.000,3.550
4,1:52,4,1,NYG 1,22,21,"Julius Jones left tackle for 1 yard, touchdown",3.550,7.000
4,,,,,24,21,"Two Point Attempt: Vinny Testaverde pass complete to Jason Witten, conversion succeeds",1.000,1.000
4,,,,DAL 30,24,21,"Billy Cundiff kicks off 44 yards, returned by Marcellus Rivers for 8 yards (tackle by Ryan Fowler). Marcellus Rivers fumbles (forced by Ryan Fowler), recovered by Marcellus Rivers at NYG-34",0.000,1.200
4,1:41,1,10,NYG 34,24,21,"Eli Manning pass complete to Tiki Barber for 23 yards (tackle by Tony Dixon). Penalty on Leonardo Carson: Roughing the Passer, 15 yards",1.200,3.710
4,1:29,1,10,DAL 28,24,21,Tiki Barber up the middle for 10 yards (tackle by Roy Williams),3.710,4.370
4,1:09,1,10,DAL 18,24,21,Eli Manning pass complete to Marcellus Rivers for 5 yards (tackle by Dexter Coakley),4.370,4.610
4,0:44,2,5,DAL 13,24,21,Tiki Barber right guard for 2 yards (tackle by Leonardo Carson),4.610,4.260
4,0:24,3,3,DAL 11,24,21,Tiki Barber right guard for 8 yards (tackle by Greg Ellis and Roy Williams),4.260,6.510
4,0:16,,,,24,21,Timeout #3 by New York Giants,0.000,6.510
4,0:16,1,3,DAL 3,24,27,"Tiki Barber up the middle for 3 yards, touchdown",6.510,7.000
4,,,,DAL 2,24,28,Steve Christie kicks extra point good,0.000,0.000
4,,,,NYG 30,24,28,"Steve Christie kicks off 37 yards, returned by Sean Ryan for -4 yards, lateral to Jacques Reeves for 8 yards (tackle by David Tyree)",0.000,1.400
4,0:05,1,10,DAL 37,24,28,Vinny Testaverde pass incomplete intended for Jason Witten,1.400,0.860
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
