Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,17,3,"Ryan Longwell kicks off 65 yards, returned by Sam Shields for 22 yards (tackle by Madieu Williams)",0.000,0.740
3,14:56,1,10,GNB 27,17,3,Brandon Jackson right tackle for 2 yards (tackle by Pat Williams),0.740,0.470
3,14:18,2,8,GNB 29,17,3,Aaron Rodgers pass incomplete short left intended for Greg Jennings,0.470,-0.230
3,14:14,3,8,GNB 29,17,3,Aaron Rodgers right tackle for 15 yards (tackle by Asher Allen),-0.230,1.860
3,13:28,1,10,GNB 44,17,3,Aaron Rodgers pass complete short right to Jordy Nelson for 8 yards (tackle by Chad Greenway),1.860,2.400
3,12:56,2,2,MIN 48,17,3,Brandon Jackson right end for 2 yards (tackle by Antoine Winfield),2.400,2.520
3,12:12,1,10,MIN 46,23,3,"Aaron Rodgers pass complete short left to Greg Jennings for 46 yards, touchdown",2.520,7.000
3,12:12,,,MIN 2,24,3,Mason Crosby kicks extra point good,0.000,0.000
3,12:01,,,GNB 30,24,3,"Mason Crosby kicks off 65 yards, returned by Percy Harvin for 25 yards (tackle by Erik Walden)",0.000,0.940
3,11:52,1,10,MIN 30,24,3,Brett Favre pass incomplete deep left intended for Sidney Rice (defended by Sam Shields),0.940,0.390
3,11:48,2,10,MIN 30,24,3,Adrian Peterson left guard for 3 yards (tackle by B.J. Raji),0.390,0.100
3,11:05,3,7,MIN 33,24,3,Brett Favre pass complete deep middle to Sidney Rice for 19 yards (tackle by Sam Shields),0.100,2.390
3,10:21,1,10,GNB 48,24,3,Brett Favre pass complete short middle to Adrian Peterson for 16 yards (tackle by Desmond Bishop),2.390,3.450
3,9:52,1,10,GNB 32,24,3,"Adrian Peterson right end for 1 yard (tackle by Tramon Williams). Penalty on Phil Loadholt: Offensive Holding, 10 yards (no play)",3.450,2.790
3,9:30,1,20,GNB 42,24,3,Adrian Peterson middle for 3 yards (tackle by Clay Matthews),2.790,1.960
3,8:46,2,17,GNB 39,24,3,Brett Favre pass incomplete deep left intended for Percy Harvin,1.960,1.290
3,8:40,3,17,GNB 39,24,3,"Penalty on Brett Favre: Delay of Game, 5 yards (no play)",1.290,0.630
3,8:40,3,22,GNB 44,24,3,Brett Favre pass complete short left to Greg Lewis for 11 yards (tackle by Charles Woodson),0.630,1.150
3,7:55,4,11,GNB 33,24,3,"Ryan Longwell 51 yard field goal good. Penalty on Jim Kleinsasser: Offensive Holding, 10 yards (no play)",1.150,0.400
3,7:50,4,21,GNB 43,24,3,"Chris Kluwe punts 40 yards, returned by Tramon Williams for 13 yards (tackle by Cullen Loeffler)",0.400,0.140
3,7:39,1,10,GNB 16,24,3,Aaron Rodgers pass complete short left to Greg Jennings for 8 yards (tackle by Asher Allen),-0.140,0.550
3,6:58,2,2,GNB 24,24,3,Aaron Rodgers pass complete short middle to Brandon Jackson for 5 yards (tackle by Antoine Winfield),0.550,0.870
3,6:18,1,10,GNB 29,24,3,Dimitri Nance left end for 11 yards (tackle by Husain Abdullah),0.870,1.600
3,5:36,1,10,GNB 40,24,3,Dimitri Nance left end for no gain (tackle by E.J. Henderson and Jared Allen),1.600,1.050
3,4:54,2,10,GNB 40,24,3,Aaron Rodgers pass complete short right to Brandon Jackson for 11 yards (tackle by Frank Walker),1.050,2.320
3,4:08,1,10,MIN 49,24,3,Brandon Jackson right end for -5 yards (tackle by Jimmy Kennedy),2.320,1.110
3,3:24,2,15,GNB 46,24,3,Brandon Jackson right end for 1 yard (tackle by Frank Walker),1.110,0.560
3,2:38,3,14,GNB 47,24,3,Aaron Rodgers pass complete short middle to Greg Jennings for 5 yards (tackle by Chad Greenway),0.560,0.070
3,2:05,4,9,MIN 48,24,3,"Tim Masthay punts 39 yards, fair catch by Greg Camarillo",0.070,0.380
3,1:58,1,10,MIN 9,24,3,Brett Favre pass complete deep left to Sidney Rice for 20 yards (tackle by Nick Collins),-0.380,0.870
3,1:20,1,10,MIN 29,24,3,Brett Favre pass incomplete short left intended for Sidney Rice (defended by Sam Shields),0.870,0.330
3,1:13,2,10,MIN 29,24,3,Brett Favre pass incomplete short left intended for Adrian Peterson,0.330,-0.360
3,1:10,3,10,MIN 29,24,3,Brett Favre pass incomplete deep right intended for Greg Camarillo,-0.360,-1.440
3,1:04,4,10,MIN 29,24,3,Chris Kluwe punts 38 yards,-1.440,-1.140
3,0:55,1,10,GNB 33,24,3,Brandon Jackson middle for 4 yards (tackle by E.J. Henderson and Letroy Guion),1.140,1.130
3,0:13,2,6,GNB 37,24,3,Brandon Jackson middle for -1 yards (tackle by Husain Abdullah),1.130,0.300
Quarter,Time,Down,ToGo,Location,GNB,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,7,GNB 36,24,3,Aaron Rodgers sacked by Ray Edwards for -8 yards,0.300,-1.500
4,14:25,4,15,GNB 28,24,3,"Tim Masthay punts 42 yards, returned by Greg Camarillo for 5 yards (tackle by Patrick Lee)",-1.500,-1.270
4,14:14,1,10,MIN 35,24,3,Brett Favre pass incomplete deep middle intended for Sidney Rice,1.270,0.720
4,14:07,2,10,MIN 35,24,3,Brett Favre pass complete short left to Greg Camarillo for 8 yards (tackle by Frank Zombo),0.720,1.090
4,13:28,3,2,MIN 43,24,3,Brett Favre pass incomplete short left intended for Adrian Peterson,1.090,-0.520
4,13:23,4,2,MIN 43,24,3,Brett Favre pass incomplete short right intended for Toby Gerhart,-0.520,-2.790
4,13:14,1,10,MIN 42,24,3,Aaron Rodgers middle for 1 yard (tackle by Ben Leber),2.790,2.380
4,12:30,2,9,MIN 41,24,3,Brandon Jackson right end for 2 yards (tackle by Antoine Winfield),2.380,1.950
4,11:43,3,7,MIN 39,24,3,Aaron Rodgers pass complete short right to Donald Driver for 8 yards (tackle by Frank Walker),1.950,3.510
4,11:15,1,10,MIN 31,24,3,Brandon Jackson left end for 2 yards (tackle by E.J. Henderson and Jared Allen),3.510,3.240
4,10:33,2,8,MIN 29,24,3,Dimitri Nance left tackle for 7 yards (tackle by Chad Greenway and Ben Leber),3.240,3.470
4,9:48,3,1,MIN 22,30,3,"Aaron Rodgers pass complete deep left to Greg Jennings for 22 yards, touchdown",3.470,7.000
4,9:48,,,MIN 2,31,3,Mason Crosby kicks extra point good,0.000,0.000
4,9:42,,,GNB 30,31,3,"Mason Crosby kicks off 54 yards, returned by Jeff Dugan for 5 yards (tackle by Nick Collins)",0.000,0.340
4,9:36,1,10,MIN 21,31,3,Brett Favre pass complete short right to Greg Camarillo for 17 yards (tackle by Nick Collins and Charlie Peprah),0.340,1.470
4,9:03,1,10,MIN 38,31,3,Brett Favre pass incomplete deep middle intended for Sidney Rice,1.470,0.920
4,8:56,2,10,MIN 38,31,3,Brett Favre pass complete short right to Percy Harvin for 9 yards (tackle by Tramon Williams),0.920,1.420
4,8:36,3,1,MIN 47,31,3,Adrian Peterson left end for 15 yards (tackle by Charles Woodson),1.420,3.050
4,8:08,1,10,GNB 38,31,3,Brett Favre pass incomplete short left intended for Sidney Rice,3.050,2.510
4,8:03,2,10,GNB 38,31,3,Brett Favre pass complete short left to Visanthe Shiancoe for no gain,2.510,1.820
4,7:16,3,10,GNB 38,31,3,"Brett Favre for no gain. Brett Favre fumbles, recovered by Brett Favre at MIN-GB",1.820,0.530
4,6:44,4,13,GNB 41,31,3,Brett Favre pass incomplete deep middle intended for Percy Harvin,0.530,-1.660
4,6:37,1,10,GNB 41,31,3,Dimitri Nance right end for 3 yards (tackle by Brian Robison),1.660,1.530
4,5:51,2,7,GNB 44,31,3,Dimitri Nance left end for 3 yards (tackle by Jasper Brinkley),1.530,1.220
4,5:15,3,4,GNB 47,31,3,Matt Flynn pass complete short left to Jordy Nelson for 5 yards (tackle by Asher Allen),1.220,2.390
4,4:43,1,10,MIN 48,31,3,Dimitri Nance left end for 2 yards (tackle by Heath Farwell),2.390,2.120
4,3:58,2,8,MIN 46,31,3,Dimitri Nance middle for 7 yards (tackle by Everson Griffen),2.120,2.340
4,3:14,3,1,MIN 39,31,3,Dimitri Nance right guard for 2 yards (tackle by Brian Robison and Jimmy Kennedy),2.340,3.120
4,2:30,1,10,MIN 37,31,3,Matt Flynn right end for 5 yards (tackle by Tyrell Johnson),3.120,3.250
4,2:00,2,5,MIN 32,31,3,Dimitri Nance right tackle for 3 yards (tackle by Jimmy Kennedy),3.250,2.940
4,1:16,3,2,MIN 29,31,3,Dimitri Nance right guard for 1 yard (tackle by Heath Farwell and Letroy Guion),2.940,1.720
4,0:33,4,1,MIN 28,31,3,Dimitri Nance middle for -4 yards (tackle by Jasper Brinkley),1.720,-1.140
4,0:24,1,10,MIN 33,31,3,Brett Favre pass incomplete deep right intended for Greg Camarillo,1.140,0.590
4,0:21,2,10,MIN 33,31,3,Brett Favre pass complete short middle to Toby Gerhart for 12 yards (tackle by A.J. Hawk),0.590,1.930
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
