Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Joe Barksdale,T,53,100%,0,0%,1,3%
Tim Barnes,C,53,100%,0,0%,1,3%
Chris Williams,G,53,100%,0,0%,1,3%
Kellen Clemens,QB,53,100%,0,0%,0,0%
Shelley Smith,G,52,98%,0,0%,1,3%
Zac Stacy,RB,52,98%,0,0%,0,0%
Jared Cook,TE,39,74%,0,0%,0,0%
Stedman Bailey,WR,38,72%,0,0%,8,28%
Rodger Saffold,T,38,72%,0,0%,1,3%
Chris Givens,WR,36,68%,0,0%,0,0%
Lance Kendricks,TE,35,66%,0,0%,0,0%
Austin Pettis,WR,23,43%,0,0%,4,14%
Cory Harkey,TE,20,38%,0,0%,8,28%
Brian Quick,WR,20,38%,0,0%,1,3%
Brandon Washington,G,17,32%,0,0%,0,0%
Benny Cunningham,RB,1,2%,0,0%,7,24%
T.J. McDonald,SS,0,0%,65,100%,9,31%
Rodney McLeod,FS,0,0%,65,100%,6,21%
James Laurinaitis,LB,0,0%,65,100%,6,21%
Alec Ogletree,LB,0,0%,65,100%,4,14%
Jackrabbit Jenkins,CB,0,0%,64,98%,12,41%
Michael Brockers,DT,0,0%,54,83%,5,17%
Chris Long,DE,0,0%,53,82%,6,21%
Trumaine Johnson,CB,0,0%,49,75%,2,7%
Robert Quinn,DE,0,0%,48,74%,6,21%
Jo-Lonn Dunbar,LB,0,0%,43,66%,1,3%
Kendall Langford,DT,0,0%,38,58%,2,7%
Jermelle Cudjo,DT,0,0%,24,37%,8,28%
William Hayes,DE,0,0%,23,35%,8,28%
Eugene Sims,DE,0,0%,22,34%,10,34%
Darian Stewart,FS,0,0%,22,34%,3,10%
Brandon McGee,CB,0,0%,15,23%,21,72%
Cody Davis,DB,0,0%,0,0%,22,76%
Chase Reynolds,RB,0,0%,0,0%,22,76%
Daren Bates,LB,0,0%,0,0%,21,72%
Ray-Ray Armstrong,LB,0,0%,0,0%,21,72%
Matt Giordano,SS,0,0%,0,0%,20,69%
Isaiah Pead,RB,0,0%,0,0%,17,59%
Will Witherspoon,LB,0,0%,0,0%,17,59%
Mike McNeill,TE,0,0%,0,0%,11,38%
Johnny Hekker,P,0,0%,0,0%,9,31%
Jake McQuaide,LS,0,0%,0,0%,8,28%
Justin Veltung,WR,0,0%,0,0%,5,17%
Greg Zuerlein,K,0,0%,0,0%,3,10%
Barrett Jones,C,0,0%,0,0%,1,3%
