Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Hunter Renfrow,LVR,9,6,84,1,4,43,7.2,41,6.8,12.4,1,6.0,0,0.0,0,133.6
Jalen Richard,LVR,3,3,8,0,0,5,1.7,3,1.0,1.7,0,,0,0.0,0,79.2
Zay Jones,LVR,3,3,32,0,2,14,4.7,18,6.0,4.7,0,,0,0.0,0,111.1
Josh Jacobs,LVR,4,3,12,0,0,-1,-0.3,13,4.3,0.0,0,,0,0.0,0,77.1
Darren Waller,LVR,4,2,9,0,,8,4.0,1,0.5,7.3,0,,0,0.0,0,56.2
Nelson Agholor,LVR,3,2,32,0,2,26,13.0,6,3.0,11.0,0,,0,0.0,0,102.1
Foster Moreau,LVR,2,2,25,1,2,21,10.5,4,2.0,10.5,0,,0,0.0,0,158.3
Bryan Edwards,LVR,3,2,48,0,2,30,15.0,18,9.0,11.0,0,,0,0.0,0,109.7
Alec Ingold,LVR,1,1,11,0,1,0,0.0,11,11.0,0.0,1,1.0,0,0.0,0,112.5
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Rex Burkhead,NWE,10,7,49,1,3,-14,-2.0,63,9.0,0.1,1,7.0,0,0.0,1,74.6
Damiere Byrd,NWE,3,3,27,0,1,10,3.3,17,5.7,3.3,1,3.0,0,0.0,0,104.2
N'Keal Harry,NWE,4,2,34,0,1,16,8.0,18,9.0,9.8,1,2.0,0,0.0,0,79.2
Sony Michel,NWE,2,2,23,0,1,-1,-0.5,24,12.0,-0.5,0,,0,0.0,0,114.6
Julian Edelman,NWE,6,2,23,0,2,19,9.5,4,2.0,12.0,0,,0,0.0,0,45.8
Jakob Johnson,NWE,1,1,6,0,,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7
Ryan Izzo,NWE,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6
J.J. Taylor,NWE,1,0,0,0,0,0,,0,,-3.0,0,,1,100.0,0,39.6
