Week,Day,Date,Time,Winner/tie,Unnamed: 5,Loser/tie,Unnamed: 7,PtsW,PtsL,YdsW,TOW,YdsL,TOL,url,Home,Away,File
Week2,Sun,2008-09-14,4:06PM,San Francisco 49ers,@,Seattle Seahawks,boxscore,33,30,365,1,351,3,https://www.pro-football-reference.com/boxscores/200809140sea.htm,SEA,SF,2008_Week2_SEA_vs_SF
Week2,Sun,2008-09-14,4:15PM,Arizona Cardinals,,Miami Dolphins,boxscore,31,10,445,0,236,0,https://www.pro-football-reference.com/boxscores/200809140crd.htm,ARI,MIA,2008_Week2_ARI_vs_MIA
Week2,Sun,2008-09-14,4:15PM,Denver Broncos,,San Diego Chargers,boxscore,39,38,486,1,456,1,https://www.pro-football-reference.com/boxscores/200809140den.htm,DEN,LAC,2008_Week2_DEN_vs_LAC
Week2,Sun,2008-09-14,4:15PM,New England Patriots,@,New York Jets,boxscore,19,10,260,0,256,1,https://www.pro-football-reference.com/boxscores/200809140nyj.htm,NYJ,NE,2008_Week2_NYJ_vs_NE
Week2,Sun,2008-09-14,8:23PM,Pittsburgh Steelers,@,Cleveland Browns,boxscore,10,6,281,0,208,2,https://www.pro-football-reference.com/boxscores/200809140cle.htm,CLE,PIT,2008_Week2_CLE_vs_PIT
Week2,Mon,2008-09-15,8:40PM,Dallas Cowboys,,Philadelphia Eagles,boxscore,41,37,380,2,337,1,https://www.pro-football-reference.com/boxscores/200809150dal.htm,DAL,PHI,2008_Week2_DAL_vs_PHI
Week3,Sun,2008-09-21,1:02PM,Tennessee Titans,,Houston Texans,boxscore,31,12,343,2,317,3,https://www.pro-football-reference.com/boxscores/200809210oti.htm,TEN,HOU,2008_Week3_TEN_vs_HOU
Week3,Sun,2008-09-21,1:02PM,Atlanta Falcons,,Kansas City Chiefs,boxscore,38,14,378,1,301,3,https://www.pro-football-reference.com/boxscores/200809210atl.htm,ATL,KC,2008_Week3_ATL_vs_KC
Week3,Sun,2008-09-21,1:02PM,Buffalo Bills,,Oakland Raiders,boxscore,24,23,378,3,247,1,https://www.pro-football-reference.com/boxscores/200809210buf.htm,BUF,LVR,2008_Week3_BUF_vs_LVR
Week3,Sun,2008-09-21,1:02PM,Tampa Bay Buccaneers,@,Chicago Bears,boxscore,27,24,454,4,405,2,https://www.pro-football-reference.com/boxscores/200809210chi.htm,CHI,TB,2008_Week3_CHI_vs_TB
Week3,Sun,2008-09-21,1:02PM,New York Giants,,Cincinnati Bengals,boxscore,26,23,406,0,347,0,https://www.pro-football-reference.com/boxscores/200809210nyg.htm,NYG,CIN,2008_Week3_NYG_vs_CIN
Week3,Sun,2008-09-21,1:02PM,Washington Redskins,,Arizona Cardinals,boxscore,24,17,323,0,313,2,https://www.pro-football-reference.com/boxscores/200809210was.htm,WAS,ARI,2008_Week3_WAS_vs_ARI
Week3,Sun,2008-09-21,1:02PM,Miami Dolphins,@,New England Patriots,boxscore,38,13,461,0,215,2,https://www.pro-football-reference.com/boxscores/200809210nwe.htm,NE,MIA,2008_Week3_NE_vs_MIA
Week3,Sun,2008-09-21,1:05PM,Minnesota Vikings,,Carolina Panthers,boxscore,20,10,305,1,204,2,https://www.pro-football-reference.com/boxscores/200809210min.htm,MIN,CAR,2008_Week3_MIN_vs_CAR
Week3,Sun,2008-09-21,4:06PM,Denver Broncos,,New Orleans Saints,boxscore,34,32,369,2,502,1,https://www.pro-football-reference.com/boxscores/200809210den.htm,DEN,NO,2008_Week3_DEN_vs_NO
Week3,Sun,2008-09-21,4:06PM,San Francisco 49ers,,Detroit Lions,boxscore,31,13,370,0,240,2,https://www.pro-football-reference.com/boxscores/200809210sfo.htm,SF,DET,2008_Week3_SF_vs_DET
Week3,Sun,2008-09-21,4:06PM,Seattle Seahawks,,St. Louis Rams,boxscore,37,13,407,1,240,2,https://www.pro-football-reference.com/boxscores/200809210sea.htm,SEA,LAR,2008_Week3_SEA_vs_LAR
Week3,Sun,2008-09-21,4:14PM,Philadelphia Eagles,,Pittsburgh Steelers,boxscore,15,6,260,3,181,3,https://www.pro-football-reference.com/boxscores/200809210phi.htm,PHI,PIT,2008_Week3_PHI_vs_PIT
Week3,Sun,2008-09-21,4:15PM,Jacksonville Jaguars,@,Indianapolis Colts,boxscore,23,21,403,1,325,2,https://www.pro-football-reference.com/boxscores/200809210clt.htm,IND,JAX,2008_Week3_IND_vs_JAX
Week3,Sun,2008-09-21,4:16PM,Baltimore Ravens,,Cleveland Browns,boxscore,28,10,273,2,169,3,https://www.pro-football-reference.com/boxscores/200809210rav.htm,BAL,CLE,2008_Week3_BAL_vs_CLE
Week3,Sun,2008-09-21,8:23PM,Dallas Cowboys,@,Green Bay Packers,boxscore,27,16,453,2,334,1,https://www.pro-football-reference.com/boxscores/200809210gnb.htm,GB,DAL,2008_Week3_GB_vs_DAL
Week3,Mon,2008-09-22,8:40PM,San Diego Chargers,,New York Jets,boxscore,48,29,357,1,308,4,https://www.pro-football-reference.com/boxscores/200809220sdg.htm,LAC,NYJ,2008_Week3_LAC_vs_NYJ
Week4,Sun,2008-09-28,1:00PM,Kansas City Chiefs,,Denver Broncos,boxscore,33,19,370,1,446,4,https://www.pro-football-reference.com/boxscores/200809280kan.htm,KC,DEN,2008_Week4_KC_vs_DEN
Week4,Sun,2008-09-28,1:02PM,Jacksonville Jaguars,,Houston Texans,boxscore,30,27,375,0,386,0,https://www.pro-football-reference.com/boxscores/200809280jax.htm,JAX,HOU,2008_Week4_JAX_vs_HOU
Week4,Sun,2008-09-28,1:02PM,Cleveland Browns,@,Cincinnati Bengals,boxscore,20,12,261,2,211,5,https://www.pro-football-reference.com/boxscores/200809280cin.htm,CIN,CLE,2008_Week4_CIN_vs_CLE
Week4,Sun,2008-09-28,1:02PM,New York Jets,,Arizona Cardinals,boxscore,56,35,373,1,468,7,https://www.pro-football-reference.com/boxscores/200809280nyj.htm,NYJ,ARI,2008_Week4_NYJ_vs_ARI
Week4,Sun,2008-09-28,1:02PM,Tampa Bay Buccaneers,,Green Bay Packers,boxscore,30,21,327,3,181,4,https://www.pro-football-reference.com/boxscores/200809280tam.htm,TB,GB,2008_Week4_TB_vs_GB
Week4,Sun,2008-09-28,1:03PM,Tennessee Titans,,Minnesota Vikings,boxscore,30,17,275,1,333,4,https://www.pro-football-reference.com/boxscores/200809280oti.htm,TEN,MIN,2008_Week4_TEN_vs_MIN
Week4,Sun,2008-09-28,1:03PM,New Orleans Saints,,San Francisco 49ers,boxscore,31,17,467,2,312,3,https://www.pro-football-reference.com/boxscores/200809280nor.htm,NO,SF,2008_Week4_NO_vs_SF
Week4,Sun,2008-09-28,1:04PM,Carolina Panthers,,Atlanta Falcons,boxscore,24,9,401,0,268,0,https://www.pro-football-reference.com/boxscores/200809280car.htm,CAR,ATL,2008_Week4_CAR_vs_ATL
Week4,Sun,2008-09-28,4:05PM,Buffalo Bills,@,St. Louis Rams,boxscore,31,14,277,1,380,2,https://www.pro-football-reference.com/boxscores/200809280ram.htm,LAR,BUF,2008_Week4_LAR_vs_BUF
Week4,Sun,2008-09-28,4:05PM,San Diego Chargers,@,Oakland Raiders,boxscore,28,18,295,2,323,2,https://www.pro-football-reference.com/boxscores/200809280rai.htm,LVR,LAC,2008_Week4_LVR_vs_LAC
Week4,Sun,2008-09-28,4:15PM,Washington Redskins,@,Dallas Cowboys,boxscore,26,24,381,0,344,1,https://www.pro-football-reference.com/boxscores/200809280dal.htm,DAL,WAS,2008_Week4_DAL_vs_WAS
Week4,Sun,2008-09-28,8:23PM,Chicago Bears,,Philadelphia Eagles,boxscore,24,20,256,4,340,2,https://www.pro-football-reference.com/boxscores/200809280chi.htm,CHI,PHI,2008_Week4_CHI_vs_PHI
Week4,Mon,2008-09-29,8:40PM,Pittsburgh Steelers,,Baltimore Ravens,boxscore,23,20,237,1,243,1,https://www.pro-football-reference.com/boxscores/200809290pit.htm,PIT,BAL,2008_Week4_PIT_vs_BAL
Week5,Sun,2008-10-05,1:02PM,Indianapolis Colts,@,Houston Texans,boxscore,31,27,314,1,391,3,https://www.pro-football-reference.com/boxscores/200810050htx.htm,HOU,IND,2008_Week5_HOU_vs_IND
Week5,Sun,2008-10-05,1:02PM,Atlanta Falcons,@,Green Bay Packers,boxscore,27,24,370,1,408,1,https://www.pro-football-reference.com/boxscores/200810050gnb.htm,GB,ATL,2008_Week5_GB_vs_ATL
Week5,Sun,2008-10-05,1:02PM,Chicago Bears,@,Detroit Lions,boxscore,34,7,425,1,185,2,https://www.pro-football-reference.com/boxscores/200810050det.htm,DET,CHI,2008_Week5_DET_vs_CHI
Week5,Sun,2008-10-05,1:02PM,Tennessee Titans,@,Baltimore Ravens,boxscore,13,10,210,2,285,2,https://www.pro-football-reference.com/boxscores/200810050rav.htm,BAL,TEN,2008_Week5_BAL_vs_TEN
Week5,Sun,2008-10-05,1:03PM,Miami Dolphins,,San Diego Chargers,boxscore,17,10,390,1,202,0,https://www.pro-football-reference.com/boxscores/200810050mia.htm,MIA,LAC,2008_Week5_MIA_vs_LAC
Week5,Sun,2008-10-05,1:03PM,New York Giants,,Seattle Seahawks,boxscore,44,6,523,0,187,1,https://www.pro-football-reference.com/boxscores/200810050nyg.htm,NYG,SEA,2008_Week5_NYG_vs_SEA
Week5,Sun,2008-10-05,1:04PM,Carolina Panthers,,Kansas City Chiefs,boxscore,34,0,441,2,127,3,https://www.pro-football-reference.com/boxscores/200810050car.htm,CAR,KC,2008_Week5_CAR_vs_KC
Week5,Sun,2008-10-05,1:04PM,Washington Redskins,@,Philadelphia Eagles,boxscore,23,17,388,0,254,0,https://www.pro-football-reference.com/boxscores/200810050phi.htm,PHI,WAS,2008_Week5_PHI_vs_WAS
Week5,Sun,2008-10-05,4:05PM,Denver Broncos,,Tampa Bay Buccaneers,boxscore,16,13,333,1,307,1,https://www.pro-football-reference.com/boxscores/200810050den.htm,DEN,TB,2008_Week5_DEN_vs_TB
Week5,Sun,2008-10-05,4:15PM,New England Patriots,@,San Francisco 49ers,boxscore,30,21,377,2,199,3,https://www.pro-football-reference.com/boxscores/200810050sfo.htm,SF,NE,2008_Week5_SF_vs_NE
Week5,Sun,2008-10-05,4:15PM,Dallas Cowboys,,Cincinnati Bengals,boxscore,31,22,373,2,269,2,https://www.pro-football-reference.com/boxscores/200810050dal.htm,DAL,CIN,2008_Week5_DAL_vs_CIN
Week5,Sun,2008-10-05,4:16PM,Arizona Cardinals,,Buffalo Bills,boxscore,41,17,373,0,287,4,https://www.pro-football-reference.com/boxscores/200810050crd.htm,ARI,BUF,2008_Week5_ARI_vs_BUF
Week5,Sun,2008-10-05,8:23PM,Pittsburgh Steelers,@,Jacksonville Jaguars,boxscore,26,21,415,1,213,0,https://www.pro-football-reference.com/boxscores/200810050jax.htm,JAX,PIT,2008_Week5_JAX_vs_PIT
Week5,Mon,2008-10-06,8:40PM,Minnesota Vikings,@,New Orleans Saints,boxscore,30,27,270,0,375,4,https://www.pro-football-reference.com/boxscores/200810060nor.htm,NO,MIN,2008_Week5_NO_vs_MIN
Week6,Sun,2008-10-12,1:02PM,Indianapolis Colts,,Baltimore Ravens,boxscore,31,3,334,0,260,5,https://www.pro-football-reference.com/boxscores/200810120clt.htm,IND,BAL,2008_Week6_IND_vs_BAL
Week6,Sun,2008-10-12,1:02PM,Houston Texans,,Miami Dolphins,boxscore,29,28,485,4,370,1,https://www.pro-football-reference.com/boxscores/200810120htx.htm,HOU,MIA,2008_Week6_HOU_vs_MIA
Week6,Sun,2008-10-12,1:02PM,Atlanta Falcons,,Chicago Bears,boxscore,22,20,376,1,361,1,https://www.pro-football-reference.com/boxscores/200810120atl.htm,ATL,CHI,2008_Week6_ATL_vs_CHI
Week6,Sun,2008-10-12,1:02PM,Tampa Bay Buccaneers,,Carolina Panthers,boxscore,27,3,315,0,282,3,https://www.pro-football-reference.com/boxscores/200810120tam.htm,TB,CAR,2008_Week6_TB_vs_CAR
Week6,Sun,2008-10-12,1:02PM,New York Jets,,Cincinnati Bengals,boxscore,26,14,252,3,171,1,https://www.pro-football-reference.com/boxscores/200810120nyj.htm,NYJ,CIN,2008_Week6_NYJ_vs_CIN
Week6,Sun,2008-10-12,1:02PM,New Orleans Saints,,Oakland Raiders,boxscore,34,3,441,0,226,2,https://www.pro-football-reference.com/boxscores/200810120nor.htm,NO,LVR,2008_Week6_NO_vs_LVR
Week6,Sun,2008-10-12,1:03PM,St. Louis Rams,@,Washington Redskins,boxscore,19,17,200,1,368,3,https://www.pro-football-reference.com/boxscores/200810120was.htm,WAS,LAR,2008_Week6_WAS_vs_LAR
Week6,Sun,2008-10-12,1:05PM,Minnesota Vikings,,Detroit Lions,boxscore,12,10,392,3,212,1,https://www.pro-football-reference.com/boxscores/200810120min.htm,MIN,DET,2008_Week6_MIN_vs_DET
Week6,Sun,2008-10-12,4:05PM,Jacksonville Jaguars,@,Denver Broncos,boxscore,24,17,416,2,323,3,https://www.pro-football-reference.com/boxscores/200810120den.htm,DEN,JAX,2008_Week6_DEN_vs_JAX
Week6,Sun,2008-10-12,4:15PM,Arizona Cardinals,,Dallas Cowboys,boxscore,30,24,276,3,374,1,https://www.pro-football-reference.com/boxscores/200810120crd.htm,ARI,DAL,2008_Week6_ARI_vs_DAL
Week6,Sun,2008-10-12,4:15PM,Philadelphia Eagles,@,San Francisco 49ers,boxscore,40,26,383,1,306,3,https://www.pro-football-reference.com/boxscores/200810120sfo.htm,SF,PHI,2008_Week6_SF_vs_PHI
Week6,Sun,2008-10-12,4:16PM,Green Bay Packers,@,Seattle Seahawks,boxscore,27,17,313,1,177,2,https://www.pro-football-reference.com/boxscores/200810120sea.htm,SEA,GB,2008_Week6_SEA_vs_GB
Week6,Sun,2008-10-12,8:20PM,San Diego Chargers,,New England Patriots,boxscore,30,10,404,1,299,1,https://www.pro-football-reference.com/boxscores/200810120sdg.htm,LAC,NE,2008_Week6_LAC_vs_NE
Week6,Mon,2008-10-13,8:41PM,Cleveland Browns,,New York Giants,boxscore,35,14,454,0,373,3,https://www.pro-football-reference.com/boxscores/200810130cle.htm,CLE,NYG,2008_Week6_CLE_vs_NYG
Week7,Sun,2008-10-19,1:00PM,Tennessee Titans,@,Kansas City Chiefs,boxscore,34,10,455,0,272,0,https://www.pro-football-reference.com/boxscores/200810190kan.htm,KC,TEN,2008_Week7_KC_vs_TEN
Week7,Sun,2008-10-19,1:00PM,St. Louis Rams,,Dallas Cowboys,boxscore,34,14,325,0,341,4,https://www.pro-football-reference.com/boxscores/200810190ram.htm,LAR,DAL,2008_Week7_LAR_vs_DAL
Week7,Sun,2008-10-19,1:02PM,Buffalo Bills,,San Diego Chargers,boxscore,23,14,370,0,263,3,https://www.pro-football-reference.com/boxscores/200810190buf.htm,BUF,LAC,2008_Week7_BUF_vs_LAC
Week7,Sun,2008-10-19,1:02PM,Baltimore Ravens,@,Miami Dolphins,boxscore,27,13,357,1,359,1,https://www.pro-football-reference.com/boxscores/200810190mia.htm,MIA,BAL,2008_Week7_MIA_vs_BAL
Week7,Sun,2008-10-19,1:02PM,New York Giants,,San Francisco 49ers,boxscore,29,17,273,0,253,3,https://www.pro-football-reference.com/boxscores/200810190nyg.htm,NYG,SF,2008_Week7_NYG_vs_SF
Week7,Sun,2008-10-19,1:02PM,Chicago Bears,,Minnesota Vikings,boxscore,48,41,327,1,439,5,https://www.pro-football-reference.com/boxscores/200810190chi.htm,CHI,MIN,2008_Week7_CHI_vs_MIN
Week7,Sun,2008-10-19,1:04PM,Carolina Panthers,,New Orleans Saints,boxscore,30,7,336,0,343,2,https://www.pro-football-reference.com/boxscores/200810190car.htm,CAR,NO,2008_Week7_CAR_vs_NO
Week7,Sun,2008-10-19,1:04PM,Pittsburgh Steelers,@,Cincinnati Bengals,boxscore,38,10,375,0,212,1,https://www.pro-football-reference.com/boxscores/200810190cin.htm,CIN,PIT,2008_Week7_CIN_vs_PIT
Week7,Sun,2008-10-19,4:05PM,Houston Texans,,Detroit Lions,boxscore,28,21,404,1,326,0,https://www.pro-football-reference.com/boxscores/200810190htx.htm,HOU,DET,2008_Week7_HOU_vs_DET
Week7,Sun,2008-10-19,4:15PM,Green Bay Packers,,Indianapolis Colts,boxscore,34,14,302,0,302,2,https://www.pro-football-reference.com/boxscores/200810190gnb.htm,GB,IND,2008_Week7_GB_vs_IND
Week7,Sun,2008-10-19,4:15PM,Oakland Raiders,,New York Jets,boxscore,16,13,344,0,418,3,https://www.pro-football-reference.com/boxscores/200810190rai.htm,LVR,NYJ,2008_Week7_LVR_vs_NYJ
Week7,Sun,2008-10-19,4:16PM,Washington Redskins,,Cleveland Browns,boxscore,14,11,351,1,236,0,https://www.pro-football-reference.com/boxscores/200810190was.htm,WAS,CLE,2008_Week7_WAS_vs_CLE
Week7,Sun,2008-10-19,8:23PM,Tampa Bay Buccaneers,,Seattle Seahawks,boxscore,20,10,402,1,176,2,https://www.pro-football-reference.com/boxscores/200810190tam.htm,TB,SEA,2008_Week7_TB_vs_SEA
Week7,Mon,2008-10-20,8:40PM,New England Patriots,,Denver Broncos,boxscore,41,7,404,0,275,5,https://www.pro-football-reference.com/boxscores/200810200nwe.htm,NE,DEN,2008_Week7_NE_vs_DEN
Week8,Sun,2008-10-26,1:02PM,Philadelphia Eagles,,Atlanta Falcons,boxscore,27,14,432,1,335,3,https://www.pro-football-reference.com/boxscores/200810260phi.htm,PHI,ATL,2008_Week8_PHI_vs_ATL
Week8,Sun,2008-10-26,1:02PM,New England Patriots,,St. Louis Rams,boxscore,23,16,348,2,358,1,https://www.pro-football-reference.com/boxscores/200810260nwe.htm,NE,LAR,2008_Week8_NE_vs_LAR
Week8,Sun,2008-10-26,1:02PM,Baltimore Ravens,,Oakland Raiders,boxscore,29,10,375,1,234,1,https://www.pro-football-reference.com/boxscores/200810260rav.htm,BAL,LVR,2008_Week8_BAL_vs_LVR
Week8,Sun,2008-10-26,1:02PM,Dallas Cowboys,,Tampa Bay Buccaneers,boxscore,13,9,172,0,262,1,https://www.pro-football-reference.com/boxscores/200810260dal.htm,DAL,TB,2008_Week8_DAL_vs_TB
Week8,Sun,2008-10-26,1:03PM,Washington Redskins,@,Detroit Lions,boxscore,25,17,439,1,274,0,https://www.pro-football-reference.com/boxscores/200810260det.htm,DET,WAS,2008_Week8_DET_vs_WAS
Week8,Sun,2008-10-26,1:04PM,Carolina Panthers,,Arizona Cardinals,boxscore,27,23,351,1,425,2,https://www.pro-football-reference.com/boxscores/200810260car.htm,CAR,ARI,2008_Week8_CAR_vs_ARI
Week8,Sun,2008-10-26,1:05PM,Miami Dolphins,,Buffalo Bills,boxscore,25,16,358,1,339,4,https://www.pro-football-reference.com/boxscores/200810260mia.htm,MIA,BUF,2008_Week8_MIA_vs_BUF
Week8,Sun,2008-10-26,1:05PM,New York Jets,,Kansas City Chiefs,boxscore,28,24,420,3,330,0,https://www.pro-football-reference.com/boxscores/200810260nyj.htm,NYJ,KC,2008_Week8_NYJ_vs_KC
Week8,Sun,2008-10-26,1:06PM,New Orleans Saints,,San Diego Chargers,boxscore,37,32,409,0,451,2,https://www.pro-football-reference.com/boxscores/200810260nor.htm,NO,LAC,2008_Week8_NO_vs_LAC
Week8,Sun,2008-10-26,3:47PM,Houston Texans,,Cincinnati Bengals,boxscore,35,6,384,0,253,3,https://www.pro-football-reference.com/boxscores/200810260htx.htm,HOU,CIN,2008_Week8_HOU_vs_CIN
Week8,Sun,2008-10-26,4:05PM,Cleveland Browns,@,Jacksonville Jaguars,boxscore,23,17,327,0,380,1,https://www.pro-football-reference.com/boxscores/200810260jax.htm,JAX,CLE,2008_Week8_JAX_vs_CLE
Week8,Sun,2008-10-26,4:15PM,New York Giants,@,Pittsburgh Steelers,boxscore,21,14,282,0,249,4,https://www.pro-football-reference.com/boxscores/200810260pit.htm,PIT,NYG,2008_Week8_PIT_vs_NYG
Week8,Sun,2008-10-26,4:15PM,Seattle Seahawks,@,San Francisco 49ers,boxscore,34,13,261,0,388,2,https://www.pro-football-reference.com/boxscores/200810260sfo.htm,SF,SEA,2008_Week8_SF_vs_SEA
Week8,Mon,2008-10-27,8:39PM,Tennessee Titans,,Indianapolis Colts,boxscore,31,21,281,0,317,2,https://www.pro-football-reference.com/boxscores/200810270oti.htm,TEN,IND,2008_Week8_TEN_vs_IND
Week9,Sun,2008-11-02,1:00PM,Arizona Cardinals,@,St. Louis Rams,boxscore,34,13,510,0,231,3,https://www.pro-football-reference.com/boxscores/200811020ram.htm,LAR,ARI,2008_Week9_LAR_vs_ARI
Week9,Sun,2008-11-02,1:02PM,New York Jets,@,Buffalo Bills,boxscore,26,17,297,1,292,3,https://www.pro-football-reference.com/boxscores/200811020buf.htm,BUF,NYJ,2008_Week9_BUF_vs_NYJ
Week9,Sun,2008-11-02,1:02PM,Chicago Bears,,Detroit Lions,boxscore,27,23,320,2,333,3,https://www.pro-football-reference.com/boxscores/200811020chi.htm,CHI,DET,2008_Week9_CHI_vs_DET
Week9,Sun,2008-11-02,1:02PM,Baltimore Ravens,@,Cleveland Browns,boxscore,37,27,429,0,274,2,https://www.pro-football-reference.com/boxscores/200811020cle.htm,CLE,BAL,2008_Week9_CLE_vs_BAL
Week9,Sun,2008-11-02,1:02PM,Tennessee Titans,,Green Bay Packers,boxscore,19,16,347,0,390,2,https://www.pro-football-reference.com/boxscores/200811020oti.htm,TEN,GB,2008_Week9_TEN_vs_GB
Week9,Sun,2008-11-02,1:02PM,Cincinnati Bengals,,Jacksonville Jaguars,boxscore,21,19,312,2,282,1,https://www.pro-football-reference.com/boxscores/200811020cin.htm,CIN,JAX,2008_Week9_CIN_vs_JAX
Week9,Sun,2008-11-02,1:03PM,Tampa Bay Buccaneers,@,Kansas City Chiefs,boxscore,30,27,423,4,384,1,https://www.pro-football-reference.com/boxscores/200811020kan.htm,KC,TB,2008_Week9_KC_vs_TB
Week9,Sun,2008-11-02,1:05PM,Minnesota Vikings,,Houston Texans,boxscore,28,21,345,1,389,3,https://www.pro-football-reference.com/boxscores/200811020min.htm,MIN,HOU,2008_Week9_MIN_vs_HOU
