Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Taylor Moton,T,68,100%,0,0%,5,19%
Chris Reed,G,68,100%,0,0%,5,19%
Teddy Bridgewater,QB,68,100%,0,0%,0,0%
John Miller,G,68,100%,0,0%,0,0%
Russell Okung,T,68,100%,0,0%,0,0%
Matt Paradis,C,68,100%,0,0%,0,0%
D.J. Moore,WR,64,94%,0,0%,0,0%
Mike Davis,RB,60,88%,0,0%,0,0%
Robbie Chosen,WR,59,87%,0,0%,0,0%
Ian Thomas,TE,47,69%,0,0%,0,0%
Keith Kirkwood,WR,35,51%,0,0%,5,19%
Chris Manhertz,TE,33,49%,0,0%,11,42%
Seth Roberts,WR,15,22%,0,0%,0,0%
Colin Thompson,TE,9,13%,0,0%,6,23%
Trenton Cannon,RB,8,12%,0,0%,8,31%
Alex Armah,FB,6,9%,0,0%,12,46%
Pharoh Cooper,WR,4,6%,0,0%,10,38%
Shaq Thompson,LB,0,0%,66,100%,7,27%
Tre Boston,S,0,0%,66,100%,7,27%
Rasul Douglas,CB,0,0%,65,98%,7,27%
Jeremy Chinn,S,0,0%,63,95%,7,27%
Brian Burns,DE,0,0%,57,86%,6,23%
Derrick Brown,DT,0,0%,47,71%,7,27%
Juston Burris,S,0,0%,43,65%,8,31%
Stephen Weatherly,DE,0,0%,39,59%,7,27%
Zach Kerr,DT,0,0%,38,58%,9,35%
Tahir Whitehead,LB,0,0%,38,58%,5,19%
Donte Jackson,CB,0,0%,33,50%,0,0%
Marquis Haynes,DE,0,0%,29,44%,0,0%
Efe Obada,DE,0,0%,28,42%,11,42%
Corn Elder,CB,0,0%,28,42%,3,12%
Troy Pride Jr.,CB,0,0%,27,41%,9,35%
Sam Franklin,S,0,0%,23,35%,7,27%
Bravvion Roy,DT,0,0%,17,26%,3,12%
Adarius Taylor,LB,0,0%,10,15%,14,54%
Austin Larkin,DE,0,0%,5,8%,3,12%
Jermaine Carter Jr.,LB,0,0%,3,5%,14,54%
Julian Stanford,LB,0,0%,1,2%,14,54%
Myles Hartsfield,DB,0,0%,0,0%,14,54%
Brandon Zylstra,WR,0,0%,0,0%,14,54%
Stantley Thomas-Oliver,CB,0,0%,0,0%,11,42%
Joey Slye,K,0,0%,0,0%,10,38%
J.J. Jansen,LS,0,0%,0,0%,6,23%
Joseph Charlton,P,0,0%,0,0%,6,23%
Michael Schofield,G,0,0%,0,0%,5,19%
Trenton Scott,T,0,0%,0,0%,5,19%
Greg Little,T,0,0%,0,0%,5,19%
