0,1
Game Info,Game Info
Won Toss,Packers (deferred)
Roof,outdoors
Surface,grass
Duration,2:58
Attendance,62534
Weather,"44 degrees, relative humidity 79%, wind 9 mph"
Vegas Line,Green Bay Packers -3.0
Over/Under,43.5 (under)
