Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
1,5:48,1,10,WAS 13,0,0,Darius Slayton left end for -3 yards (tackle by Cole Holcomb),4.710,3.620
1,4:58,2,13,WAS 16,0,0,Devonta Freeman right guard for 5 yards (tackle by Daron Payne),3.620,3.450
1,4:14,3,8,WAS 11,0,0,Daniel Jones sacked by Ryan Kerrigan for -4 yards,3.450,2.440
1,3:27,4,12,WAS 15,0,3,Graham Gano 33 yard field goal good,2.440,3.000
1,3:23,,,NYG 35,0,3,"Graham Gano kicks off 60 yards, returned by Danny Johnson for 23 yards (tackle by Corey Ballentine)",0.000,0.810
1,3:18,1,10,WAS 28,0,3,Peyton Barber right guard for no gain (tackle by Jabrill Peppers and Dalvin Tomlinson),0.810,0.260
1,2:41,2,10,WAS 28,0,3,Kyle Allen pass deep left intended for Terry McLaurin is intercepted by James Bradberry at WAS-46 and returned for 19 yards,0.260,-3.780
1,2:31,1,10,WAS 27,0,3,Devonta Freeman left guard for 4 yards (tackle by Chase Young),3.780,3.770
1,1:48,2,6,WAS 23,0,3,Daniel Jones pass incomplete short right intended for C.J. Board,3.770,3.070
1,1:41,3,6,WAS 23,0,9,"Daniel Jones pass complete deep left to Darius Slayton for 23 yards, touchdown, touchdown",3.070,7.000
1,1:36,,,WAS 15,0,10,Graham Gano kicks extra point good,0.000,0.000
1,1:36,,,NYG 35,0,10,"Graham Gano kicks off 56 yards, returned by Danny Johnson for 4 yards (tackle by Corey Ballentine and Julian Love)",0.000,-0.320
1,1:33,1,10,WAS 13,0,10,Kyle Allen pass complete deep left to Logan Thomas for 29 yards (tackle by Ryan Lewis),-0.320,1.730
1,0:55,1,10,WAS 42,0,10,Kyle Allen pass complete short right to Antonio Gibson for 10 yards (tackle by Jabrill Peppers),1.730,2.390
1,0:21,1,10,NYG 48,0,10,Kyle Allen pass incomplete short right,2.390,1.850
1,0:15,2,10,NYG 48,0,10,J.D. McKissic right tackle for 6 yards (tackle by Blake Martinez and Dexter Lawrence),1.850,1.950
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,4,NYG 42,0,10,Kyle Allen pass complete short right to Terry McLaurin for 8 yards (tackle by Ryan Lewis),1.950,3.310
2,14:22,1,10,NYG 34,0,10,Peyton Barber right end for no gain (tackle by Leonard Williams and B.J. Hill),3.310,2.770
2,13:43,2,10,NYG 34,0,10,Kyle Allen pass complete short left to Terry McLaurin for 11 yards (tackle by Logan Ryan),2.770,4.040
2,13:04,1,10,NYG 23,0,10,Kyle Allen sacked by Leonard Williams for -14 yards,4.040,1.610
2,12:14,2,24,NYG 37,0,10,J.D. McKissic right end for no gain (tackle by Leonard Williams and Dalvin Tomlinson),1.610,0.960
2,11:32,3,24,NYG 37,0,10,Kyle Allen pass complete short left to Terry McLaurin for 20 yards (tackle by Julian Love),0.960,2.390
2,10:53,4,4,NYG 17,3,10,Dustin Hopkins 35 yard field goal good,2.390,3.000
2,10:50,,,WAS 35,3,10,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
2,10:50,1,10,NYG 25,3,10,Daniel Jones left tackle for 49 yards (tackle by Jimmy Moreland),0.610,3.840
2,10:13,1,10,WAS 26,3,10,Devonta Freeman up the middle for no gain (tackle by Kevin Pierre-Louis and Jonathan Bostic),3.840,3.300
2,9:34,2,10,WAS 26,3,10,Daniel Jones pass complete short left to Kaden Smith for 5 yards (tackle by Landon Collins),3.300,3.270
2,8:57,3,5,WAS 21,3,10,"Daniel Jones pass complete short right to Evan Engram for 9 yards (tackle by Jimmy Moreland and Jonathan Bostic). Penalty on Tim Settle: Roughing the Passer, 6 yards",3.270,5.830
2,8:28,1,6,WAS 6,3,10,Daniel Jones pass complete short middle to Devonta Freeman for -4 yards (tackle by Jonathan Allen),5.830,4.190
2,7:49,2,10,WAS 10,3,10,Devonta Freeman right tackle for -1 yards (tackle by Daron Payne),4.190,3.120
2,7:05,3,11,WAS 11,3,10,Daniel Jones up the middle for 9 yards (tackle by Cole Holcomb),3.120,3.250
2,6:18,4,2,WAS 2,3,13,Graham Gano 20 yard field goal good,3.250,3.000
2,6:15,,,NYG 35,3,13,"Graham Gano kicks off 56 yards, returned by Danny Johnson for 21 yards (tackle by David Mayo and Carter Coughlin)",0.000,0.940
2,6:10,1,10,WAS 30,3,13,Antonio Gibson right tackle for 3 yards (tackle by Tae Crowder),0.940,0.800
2,5:36,2,7,WAS 33,3,13,Antonio Gibson up the middle for 8 yards (tackle by Dalvin Tomlinson),0.800,1.660
2,4:58,1,10,WAS 41,3,13,Kyle Allen sacked by Logan Ryan for -7 yards,1.660,0.180
2,4:13,2,17,WAS 34,3,13,Kyle Allen pass complete short middle to Logan Thomas for 8 yards (tackle by Blake Martinez),0.180,0.560
2,3:29,3,9,WAS 42,3,13,Kyle Allen pass complete short left to Isaiah Wright for 12 yards (tackle by Tae Crowder and Julian Love),0.560,2.520
2,2:54,1,10,NYG 46,3,13,Kyle Allen pass complete short right to Isaiah Wright for 2 yards (tackle by B.J. Hill),2.520,2.250
2,2:14,2,8,NYG 44,3,13,Antonio Gibson right guard for -1 yards (tackle by Dalvin Tomlinson and Austin Johnson),2.250,1.420
2,2:00,3,9,NYG 45,3,13,Kyle Allen pass complete short left to J.D. McKissic for no gain (tackle by James Bradberry and Ryan Lewis),1.420,0.270
2,1:20,4,9,NYG 45,3,13,"Tress Way punts 44 yards downed by Danny Johnson. Penalty on Austin Johnson: Running Into the Kicker, 5 yards (no play)",0.270,0.590
2,1:11,4,4,NYG 40,3,13,Kyle Allen pass complete short right to Dontrelle Inman for 15 yards (tackle by Jabrill Peppers),0.590,3.910
2,0:42,1,10,NYG 25,3,13,Kyle Allen pass incomplete deep left intended for Terry McLaurin (defended by Ryan Lewis),3.910,3.360
2,0:38,2,10,NYG 25,3,13,Kyle Allen pass complete short right to J.D. McKissic for 8 yards (tackle by Tae Crowder),3.360,3.850
2,0:31,,,,,,Timeout #1 by Washington Football Team,,
2,0:31,,,,,,Timeout #1 by New York Giants,,
2,0:31,3,2,NYG 17,3,13,Kyle Allen pass complete short left to Terry McLaurin for 7 yards (tackle by Tae Crowder),3.850,4.910
2,0:25,,,,,,Timeout #2 by Washington Football Team,,
2,0:25,1,10,NYG 10,3,13,"Kyle Allen pass incomplete short left. Penalty on Blake Martinez: Defensive Holding, 5 yards (no play)",4.910,6.060
2,0:17,1,5,NYG 5,9,13,"Kyle Allen pass complete short left to Logan Thomas for 5 yards, touchdown",6.060,7.000
2,0:13,,,NYG 15,10,13,Dustin Hopkins kicks extra point good,0.000,0.000
2,0:13,,,WAS 35,10,13,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
2,0:13,1,10,NYG 25,10,13,Daniel Jones kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,10,13,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NYG 25,10,13,Daniel Jones pass complete short right to Austin Mack for 1 yard (tackle by Jimmy Moreland),0.610,0.200
3,14:20,2,9,NYG 26,10,13,Devonta Freeman left guard for 5 yards (tackle by Daron Payne),0.200,0.170
3,13:34,3,4,NYG 31,10,13,"Daniel Jones up the middle for 8 yards (tackle by Deshazor Everett). Penalty on Deshazor Everett: Unnecessary Roughness, 15 yards",0.170,2.520
3,13:18,1,10,WAS 46,10,13,Daniel Jones pass incomplete short middle intended for C.J. Board (defended by Deshazor Everett),2.520,1.980
3,13:14,2,10,WAS 46,10,13,Devonta Freeman right guard for 9 yards (tackle by Kevin Pierre-Louis and Deshazor Everett),1.980,2.480
3,12:34,3,1,WAS 37,10,13,Devonta Freeman right tackle for -1 yards (tackle by Montez Sweat and Landon Collins),2.480,0.720
3,11:46,4,2,WAS 38,10,13,"Penalty on NYG: Delay of Game, 5 yards (no play)",0.720,0.400
3,11:46,4,7,WAS 43,10,13,Riley Dixon punts 24 yards downed by Madre Harper,0.400,-0.150
3,11:33,1,10,WAS 19,10,13,Kyle Allen up the middle for 2 yards (tackle by Dexter Lawrence),0.150,-0.060
3,10:53,2,8,WAS 21,10,13,Antonio Gibson left tackle for 4 yards (tackle by Jabrill Peppers),-0.060,-0.290
3,10:17,3,4,WAS 25,10,13,Kyle Allen pass incomplete deep middle intended for Terry McLaurin,-0.290,-1.700
3,10:12,4,4,WAS 25,10,13,"Tress Way punts 55 yards, fair catch by Golden Tate at NYG-20",-1.700,-0.280
3,10:05,1,10,NYG 20,10,13,Devonta Freeman up the middle for 1 yard (tackle by Jonathan Bostic). Penalty on Golden Tate: Offensive Offside (Declined),0.280,-0.130
3,9:34,2,9,NYG 21,10,13,Daniel Jones pass complete short right to Kaden Smith for 9 yards (tackle by Landon Collins and Chase Young),-0.130,0.940
3,8:53,1,10,NYG 30,10,13,Devonta Freeman left guard for 8 yards (tackle by Deshazor Everett),0.940,1.470
3,8:12,2,2,NYG 38,10,13,Devonta Freeman right guard for 3 yards (tackle by Landon Collins),1.470,1.660
3,7:30,1,10,NYG 41,10,13,"Penalty on Jonathan Allen: Encroachment, 5 yards (no play)",1.660,2.390
3,7:13,1,5,NYG 46,10,13,Devonta Freeman right guard for 4 yards (tackle by Cole Holcomb),2.390,2.340
3,6:27,,,,,,Timeout #1 by New York Giants,,
3,6:27,2,1,NYG 50,10,13,Devonta Freeman right tackle for no gain (tackle by Daron Payne),2.340,1.620
3,5:50,3,1,NYG 50,10,13,Devonta Freeman left guard for 3 yards (tackle by Cole Holcomb),1.620,2.460
3,5:15,1,10,WAS 47,10,13,Daniel Jones pass complete deep middle to Darius Slayton for 18 yards (tackle by Deshazor Everett and Cole Holcomb),2.460,3.640
3,4:40,1,10,WAS 29,10,13,Devonta Freeman right end for 7 yards (tackle by Kevin Pierre-Louis),3.640,4.050
3,3:55,2,3,WAS 22,10,13,Devonta Freeman right guard for 2 yards (tackle by Jonathan Allen),4.050,3.600
3,3:10,3,1,WAS 20,10,13,Daniel Jones pass complete short left to Kaden Smith for 1 yard (tackle by Cole Holcomb),3.600,4.310
3,2:29,1,10,WAS 19,10,13,Daniel Jones up the middle for 7 yards (tackle by Deshazor Everett),4.310,4.920
3,1:46,2,3,WAS 12,10,13,Devonta Freeman right tackle for 1 yard (tackle by Kevin Pierre-Louis and Daron Payne),4.920,4.430
3,1:02,3,2,WAS 11,10,13,"Daniel Jones pass incomplete short left intended for Austin Mack (defended by Kendall Fuller). Penalty on Kendall Fuller: Defensive Pass Interference, 4 yards (no play)",4.430,5.600
3,0:58,1,7,WAS 7,10,13,Daniel Jones pass short left intended for Darius Slayton is intercepted by Kendall Fuller at WAS-0 and returned for no gain,5.600,-0.280
3,0:51,1,10,WAS 20,10,13,J.D. McKissic left end for 11 yards (tackle by Logan Ryan),0.280,1.000
3,0:15,1,10,WAS 31,10,13,J.D. McKissic up the middle for 6 yards (tackle by Tae Crowder and Blake Martinez),1.000,1.270
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,4,WAS 37,10,13,"Kyle Allen pass incomplete short left intended for Logan Thomas. Penalty on Kyler Fackrell: Unnecessary Roughness, 15 yards (no play)",1.270,2.390
4,14:56,1,10,NYG 48,10,13,Antonio Gibson left end for 2 yards (tackle by Tae Crowder and Dalvin Tomlinson),2.390,2.120
4,14:21,2,8,NYG 46,10,13,Kyle Allen pass complete short right to Antonio Gibson for 2 yards (tackle by Logan Ryan),2.120,1.690
4,13:40,3,6,NYG 44,10,13,Kyle Allen up the middle for 6 yards (tackle by Madre Harper),1.690,3.050
4,12:52,1,10,NYG 38,10,13,Isaiah Wright right end for 1 yard (tackle by Tae Crowder),3.050,2.640
4,12:18,2,9,NYG 37,10,13,Kyle Allen pass complete short right to Dontrelle Inman for 11 yards (tackle by Jabrill Peppers),2.640,3.840
4,11:39,1,10,NYG 26,10,13,Antonio Gibson up the middle for 4 yards (tackle by Dalvin Tomlinson and Dexter Lawrence),3.840,3.840
4,11:00,2,6,NYG 22,10,13,Kyle Allen pass incomplete short right intended for Antonio Gibson. Penalty on Morgan Moses: Ineligible Downfield Pass (Declined),3.840,3.140
4,10:56,3,6,NYG 22,10,13,Kyle Allen pass complete short middle to Dontrelle Inman for 6 yards (tackle by James Bradberry),3.140,4.510
4,10:31,1,10,NYG 16,10,13,J.D. McKissic right end for 2 yards (tackle by Leonard Williams and B.J. Hill),4.510,4.210
4,9:53,2,8,NYG 14,10,13,Kyle Allen pass complete short middle to Antonio Gibson for 4 yards (tackle by Blake Martinez and B.J. Hill),4.210,4.170
4,9:07,3,4,NYG 10,10,13,Kyle Allen pass incomplete short left intended for Isaiah Wright (defended by Logan Ryan),4.170,2.840
4,8:59,4,4,NYG 10,13,13,Dustin Hopkins 28 yard field goal good,2.840,3.000
4,8:56,,,WAS 35,13,13,"Dustin Hopkins kicks off 61 yards, returned by Corey Ballentine for 12 yards (tackle by Danny Johnson)",0.000,-0.140
4,8:51,1,10,NYG 16,13,13,Daniel Jones pass incomplete short right intended for Devonta Freeman (defended by Kevin Pierre-Louis),-0.140,-0.660
4,8:45,2,10,NYG 16,13,13,Daniel Jones pass incomplete short middle intended for Evan Engram (defended by Daron Payne),-0.660,-1.320
4,8:41,3,10,NYG 16,13,13,Daniel Jones pass complete short middle to Golden Tate for 11 yards (tackle by Kamren Curl),-1.320,0.740
4,8:02,1,10,NYG 27,13,13,Daniel Jones left end for 4 yards (tackle by Landon Collins),0.740,0.740
4,7:21,2,6,NYG 31,13,13,Daniel Jones pass incomplete short left intended for Darius Slayton,0.740,0.040
4,7:17,3,6,NYG 31,13,13,Daniel Jones pass incomplete deep right,0.040,-1.310
4,7:08,4,6,NYG 31,13,13,"Riley Dixon punts 46 yards, returned by Isaiah Wright for 2 yards (tackle by Madre Harper and Corey Ballentine)",-1.310,-0.610
4,6:57,1,10,WAS 25,13,13,Kyle Allen pass complete short right to Terry McLaurin for 5 yards (tackle by Tae Crowder),0.610,0.740
4,6:24,2,5,WAS 30,13,13,Antonio Gibson right guard for 3 yards (tackle by Kyler Fackrell and Dalvin Tomlinson),0.740,0.430
4,5:46,3,2,WAS 33,13,13,Kyle Allen pass complete short left to Dontrelle Inman for 10 yards (tackle by Logan Ryan),0.430,1.800
4,5:07,1,10,WAS 43,13,13,Kyle Allen pass complete short left to J.D. McKissic for 11 yards (tackle by Blake Martinez),1.800,2.520
4,4:26,1,10,NYG 46,13,13,J.D. McKissic right tackle for 1 yard (tackle by Blake Martinez),2.520,2.110
4,3:48,2,9,NYG 45,13,13,Kyle Allen pass incomplete short right,2.110,1.420
4,3:41,3,9,NYG 45,13,19,"Kyle Allen sacked by Kyler Fackrell for -8 yards. Kyle Allen fumbles (forced by Kyler Fackrell), recovered by Tae Crowder at WAS-43 and returned for 43 yards, touchdown",1.420,-7.000
4,3:29,,,WAS 15,13,20,Graham Gano kicks extra point good,0.000,0.000
4,3:29,,,NYG 35,13,20,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
4,3:29,1,10,WAS 25,13,20,Kyle Allen pass complete short right to Isaiah Wright for 5 yards (tackle by Logan Ryan),0.610,0.740
4,2:53,2,5,WAS 30,13,20,Kyle Allen pass incomplete short right intended for Logan Thomas,0.740,0.040
4,2:47,3,5,WAS 30,13,20,Kyle Allen pass complete deep middle to Terry McLaurin for 18 yards (tackle by Julian Love),0.040,2.130
4,2:21,1,10,WAS 48,13,20,"Penalty on Morgan Moses: False Start, 5 yards (no play)",2.130,1.800
4,2:21,1,15,WAS 43,13,20,Kyle Allen pass complete short right to Terry McLaurin for 5 yards (tackle by Logan Ryan),1.800,1.580
4,2:00,2,10,WAS 48,13,20,Kyle Allen pass complete short left to Dontrelle Inman for 3 yards (tackle by Logan Ryan),1.580,1.290
4,1:37,3,7,NYG 49,13,20,Kyle Allen pass complete short middle to J.D. McKissic for 13 yards (tackle by Blake Martinez),1.290,3.180
4,1:15,1,10,NYG 36,13,20,Kyle Allen pass complete short left to Isaiah Wright for 6 yards (tackle by David Mayo),3.180,3.450
4,1:07,,,,,,Timeout #1 by Washington Football Team,,
4,1:07,2,4,NYG 30,13,20,Kyle Allen pass complete short middle to J.D. McKissic for 8 yards (tackle by Blake Martinez),3.450,4.110
4,0:46,1,10,NYG 22,13,20,Kyle Allen pass incomplete short left intended for Terry McLaurin (defended by Markus Golden),4.110,3.560
4,0:43,2,10,NYG 22,19,20,"Kyle Allen pass complete deep left to Cam Sims for 22 yards, touchdown",3.560,7.000
4,0:36,,,NYG 2,19,20,"Two Point Attempt: Kyle Allen pass incomplete intended for Terry McLaurin, conversion fails",1.000,-1.000
4,0:36,,,,,,Timeout #2 by New York Giants,,
4,0:36,,,WAS 35,19,20,"Dustin Hopkins kicks onside 8 yards, returned by Logan Ryan for no gain. Penalty on Khaleke Hudson: Offside on Free Kick, 5 yards",0.000,3.050
4,0:35,1,10,WAS 38,19,20,"Daniel Jones kneels for no gain Penalty on WAS: Defensive Too Many Men on Field, 5 yards (no play)",3.050,3.780
4,0:31,1,5,WAS 33,19,20,Daniel Jones kneels for -2 yards,3.780,2.910
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
