Quarter,Time,Down,ToGo,Location,CLE,HOU,Detail,EPB,EPA
2,11:27,1,15,HOU 22,3,10,Kevin Hogan pass incomplete short right intended for Seth Devalve,4.110,3.220
2,11:23,2,15,HOU 22,3,16,"Kevin Hogan pass incomplete short right intended for Duke Johnson is intercepted by Johnathan Joseph at HOU-18 and returned for 82 yards, touchdown",3.220,-7.000
2,,,,CLE 15,3,16,Ka'imi Fairbairn kicks extra point no good,,
2,11:08,,,HOU 35,3,16,"Ka'imi Fairbairn kicks off 65 yards, touchback",0.000,-0.610
2,11:08,1,10,CLE 25,3,16,Kevin Hogan pass incomplete deep right intended for Ricardo Louis,0.610,0.060
2,11:03,2,10,CLE 25,3,16,Kevin Hogan pass complete short right to Sammie Coates for 11 yards (tackle by Andre Hal),0.060,1.330
2,10:34,1,10,CLE 36,3,16,Kevin Hogan pass complete short right to David Njoku for -3 yards (tackle by Johnathan Joseph),1.330,0.390
2,9:55,2,13,CLE 33,3,16,Kevin Hogan right end for 11 yards (tackle by Benardrick McKinney),0.390,1.160
2,9:26,3,2,CLE 44,3,16,"Kevin Hogan pass incomplete deep right intended for Duke Johnson is intercepted by Dylan Cole at HOU-22 and returned for 3 yards. Penalty on Marcus Burley: Illegal Block Above the Waist, 10 yards",1.160,0.220
2,9:12,1,10,HOU 15,3,16,Deshaun Watson pass incomplete short left intended for DeAndre Hopkins (defended by Jason McCourty),-0.220,-0.710
2,9:05,2,10,HOU 15,3,16,D'Onta Foreman middle for 1 yard (tackle by Emmanuel Ogbah and Christian Kirksey),-0.710,-1.250
2,8:32,3,9,HOU 16,3,16,Deshaun Watson middle for 3 yards (tackle by Joe Schobert and Myles Garrett). Penalty on Chris Clark: Offensive Holding (Declined),-1.250,-2.140
2,8:14,4,6,HOU 19,3,16,"Shane Lechler punts 57 yards, returned by Jabrill Peppers for no gain. Penalty on Sammie Coates: Illegal Block Above the Waist, 10 yards",-2.140,0.280
2,8:01,1,10,CLE 14,3,16,Kevin Hogan pass complete short right to Ricardo Louis for 4 yards (tackle by Marcus Burley),-0.280,-0.210
2,7:25,2,6,CLE 18,3,16,Isaiah Crowell right guard for 4 yards (tackle by Benardrick McKinney),-0.210,0.000
2,6:44,,,,,,Timeout #1 by Cleveland Browns,0.000,0.440
2,6:44,3,2,CLE 22,3,16,Kevin Hogan sacked by D.J. Reader for -2 yards,-0.440,-2.030
2,6:00,4,4,CLE 20,3,16,"Britton Colquitt punts 51 yards, fair catch by Will Fuller",-2.030,-0.870
2,5:53,1,10,HOU 29,3,16,"Lamar Miller left end for no gain (tackle by Myles Garrett). Penalty on Jamie Meder: Defensive Holding, 5 yards (no play)",0.870,1.200
2,5:29,1,10,HOU 34,3,16,Deshaun Watson pass complete short middle to Bruce Ellington for 16 yards (tackle by Jamie Collins),1.200,2.260
2,5:08,1,10,,3,16,Lamar Miller left tackle for no gain (tackle by Jamie Meder),2.260,1.710
2,4:38,2,10,,3,16,Deshaun Watson pass complete short left to Stephen Anderson for 9 yards (tackle by Joe Schobert),1.710,2.210
2,4:00,3,1,CLE 41,3,16,D'Onta Foreman left tackle for 39 yards (tackle by Jabrill Peppers),2.210,6.740
2,3:49,1,2,CLE 2,3,16,Deshaun Watson left guard for 1 yard (tackle by Christian Kirksey and Jamar Taylor),6.740,5.910
2,3:10,2,1,CLE 1,3,22,"Deshaun Watson pass complete short middle to Braxton Miller for 1 yard, touchdown",5.910,7.000
2,3:04,,,CLE 2,3,24,"Ka'imi Fairbairn kicks extra point good. Penalty on Briean Boddy-Calhoun: Running Into the Kicker, 1 yards, Penalty on Briean Boddy-Calhoun: Defensive Offside (Declined) (no play)",0.000,-1.000
2,3:04,,,CLE 1,3,24,"Two Point Attempt: Deshaun Watson pass complete to Ryan Griffin, conversion succeeds. Penalty on Emmanuel Ogbah: Defensive Holding, 5 yards",0.000,1.000
2,3:04,,,HOU 40,3,24,"Ka'imi Fairbairn kicks off 60 yards, touchback",0.000,-0.610
2,3:04,1,10,CLE 25,3,24,Kevin Hogan pass incomplete deep middle intended for Kasen Williams,0.610,0.060
2,2:57,2,10,CLE 25,3,24,Kevin Hogan pass incomplete short left intended for Bryce Treggs,0.060,-0.620
2,2:52,3,10,CLE 25,3,24,Kevin Hogan pass incomplete deep left intended for Rashard Higgins,-0.620,-1.700
2,2:47,4,10,CLE 25,3,24,Britton Colquitt punts 52 yards (tackle by Briean Boddy-Calhoun),-1.700,-1.800
2,2:33,1,10,HOU 43,3,24,Deshaun Watson pass incomplete short right intended for Lamar Miller,1.800,1.250
2,2:27,2,10,HOU 43,3,24,Lamar Miller left tackle for no gain (tackle by Jamie Collins and Christian Kirksey),1.250,0.560
2,2:00,3,10,HOU 43,3,24,Deshaun Watson sacked by Myles Garrett for -8 yards,0.560,0.000
2,1:54,,,,,,Timeout #2 by Cleveland Browns,0.000,1.040
2,1:54,4,18,HOU 35,3,24,"Shane Lechler punts 49 yards, returned by Jabrill Peppers for 5 yards (tackle by Alfred Blue)",-1.040,-0.340
2,1:42,1,10,CLE 21,3,24,"Kevin Hogan pass incomplete short middle intended for Duke Johnson. Penalty on Eddie Pleasant: Defensive Pass Interference, 6 yards (no play)",0.340,0.740
2,1:35,1,10,CLE 27,3,24,Kevin Hogan pass complete short left to Ricardo Louis for 8 yards (tackle by Marcus Williams),0.740,1.280
2,1:13,2,2,CLE 35,3,24,Kevin Hogan pass complete short left to Duke Johnson for 9 yards (tackle by Eddie Pleasant),1.280,1.860
2,0:51,1,10,CLE 44,3,24,Kevin Hogan sacked by Ufomba Kamalu for -7 yards,1.860,0.000
2,0:44,,,,,,Timeout #3 by Cleveland Browns,0.000,-0.370
2,0:44,2,17,CLE 37,3,24,Kevin Hogan pass complete short right to Seth Devalve for 6 yards (tackle by Johnathan Joseph and Kareem Jackson),0.370,0.500
2,0:19,3,11,CLE 43,3,24,Kevin Hogan pass incomplete short right intended for Sammie Coates is intercepted by Johnathan Joseph at HOU-45 and returned for 3 yards,0.500,-2.130
2,0:11,1,10,HOU 48,3,24,Deshaun Watson pass incomplete short left intended for DeAndre Hopkins,2.130,1.580
2,0:07,2,10,HOU 48,3,24,Deshaun Watson pass complete short right to Lamar Miller for 26 yards (tackle by Jamar Taylor),1.580,3.840
Quarter,Time,Down,ToGo,Location,CLE,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,HOU 35,3,24,"Ka'imi Fairbairn kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,CLE 25,3,24,Isaiah Crowell left guard for 3 yards (tackle by Brandon Dunn and Christian Covington),0.610,0.470
3,14:26,2,7,CLE 28,3,24,Kevin Hogan pass incomplete deep left intended for Ricardo Louis,0.470,-0.230
3,14:19,3,7,CLE 28,3,24,Kevin Hogan pass incomplete short right intended for David Njoku (defended by Kareem Jackson),-0.230,-1.500
3,14:09,4,7,CLE 28,3,24,Britton Colquitt punts 61 yards (tackle by Deon King),-1.500,-0.940
3,13:56,1,10,HOU 30,3,24,Lamar Miller right end for 14 yards (tackle by Briean Boddy-Calhoun),0.940,1.860
3,13:28,1,10,HOU 44,3,24,Lamar Miller right tackle for -3 yards (tackle by Danny Shelton),1.860,0.910
3,12:57,2,13,HOU 41,3,24,Deshaun Watson pass complete short right to Lamar Miller for 12 yards (tackle by Derrick Kindred),0.910,1.820
3,12:16,3,1,CLE 47,3,24,Deshaun Watson pass complete short middle to Braxton Miller for -6 yards (tackle by Derrick Kindred),1.820,-0.260
3,11:46,4,7,HOU 47,3,24,Shane Lechler punts 50 yards,-0.260,0.380
3,11:38,1,10,CLE 3,3,24,Isaiah Crowell right tackle for no gain (tackle by Carlos Watkins),-0.380,-0.780
3,10:51,2,10,CLE 3,3,24,Isaiah Crowell left tackle for 3 yards (tackle by Kareem Jackson and D.J. Reader),-0.780,-1.070
3,10:17,3,7,CLE 6,3,26,"Kevin Hogan pass incomplete, safety. Penalty on Kevin Hogan: Intentional Grounding, 6 yards, Penalty on CLE: Illegal Formation (Declined)",-1.070,-2.000
3,10:10,,,CLE 20,3,26,"Britton Colquitt kicks off 64 yards, returned by Chris Thompson for 19 yards (tackle by Matthew Dayes)",0.000,-1.270
3,10:04,1,10,HOU 35,3,26,Deshaun Watson right end for 3 yards (tackle by Joe Schobert and Emmanuel Ogbah),1.270,1.130
3,9:29,2,7,HOU 38,3,26,Deshaun Watson pass complete short left to Lamar Miller for 2 yards (tackle by Carl Nassib),1.130,0.700
3,8:47,3,5,HOU 40,3,26,"Deshaun Watson pass incomplete deep right intended for Will Fuller. Penalty on Christian Kirksey: Defensive Holding, 5 yards (no play)",0.700,1.930
3,8:40,1,10,HOU 45,3,26,D'Onta Foreman right tackle for 8 yards (tackle by Jabrill Peppers),1.930,2.460
3,8:14,2,2,CLE 47,3,26,Deshaun Watson pass incomplete short middle intended for Ryan Griffin (defended by Jamie Collins),2.460,1.750
3,8:09,3,2,CLE 47,3,26,Deshaun Watson pass complete short left to Bruce Ellington for 6 yards (tackle by Christian Kirksey),1.750,2.850
3,7:35,1,10,CLE 41,3,26,D'Onta Foreman left end for -4 yards (tackle by Briean Boddy-Calhoun and Myles Garrett),2.850,1.770
3,6:53,2,14,CLE 45,3,26,Deshaun Watson pass incomplete short left intended for Ryan Griffin (defended by Christian Kirksey),1.770,1.090
3,6:48,3,14,CLE 45,3,26,Deshaun Watson pass complete short left to Will Fuller for 23 yards (tackle by Jamie Collins and Ibraheim Campbell),1.090,4.110
3,6:17,1,10,CLE 22,3,26,D'Onta Foreman left end for -1 yards (tackle by Trevon Coley),4.110,3.430
3,5:42,2,11,CLE 23,3,26,Deshaun Watson pass complete short middle to Ryan Griffin for 13 yards (tackle by Jabrill Peppers),3.430,4.910
3,5:08,1,10,CLE 10,3,26,D'Onta Foreman left tackle for 6 yards (tackle by Derrick Kindred),4.910,5.340
3,4:46,2,4,CLE 4,3,26,D'Onta Foreman middle for 1 yard (tackle by Joe Schobert and Jamie Collins),5.340,4.720
3,4:10,3,3,CLE 3,3,32,"Deshaun Watson pass complete short middle to DeAndre Hopkins for 3 yards, touchdown",4.720,7.000
3,4:05,,,CLE 15,3,33,Ka'imi Fairbairn kicks extra point good,0.000,0.000
3,4:05,,,HOU 35,3,33,"Ka'imi Fairbairn kicks off 65 yards, touchback",0.000,-0.610
3,4:05,1,10,CLE 25,3,33,Duke Johnson right end for 15 yards (tackle by Kareem Jackson),0.610,1.600
3,3:27,1,10,CLE 40,3,33,Kevin Hogan middle for 10 yards (tackle by Kurtis Drummond),1.600,2.260
3,2:56,1,10,,3,33,"Duke Johnson right end for 5 yards (tackle by Benardrick McKinney). Penalty on Randall Telfer: Offensive Holding, 10 yards (no play)",2.260,1.600
3,2:28,1,20,CLE 40,3,33,Kevin Hogan pass complete short left to Dan Vitale for 7 yards (tackle by Kareem Jackson),1.600,0.000
3,1:50,,,,,,Timeout #1 by Houston Texans,0.000,-1.310
3,1:50,2,13,CLE 47,3,33,Kevin Hogan pass complete short left to Isaiah Crowell for 6 yards (tackle by Marcus Williams),1.310,1.420
3,1:09,3,7,HOU 47,3,33,"Kevin Hogan pass complete short right to Ricardo Louis for 7 yards (tackle by Johnathan Joseph). Penalty on J.C. Tretter: Offensive Holding, 10 yards (no play)",1.420,0.100
3,0:40,3,17,CLE 43,3,33,Kevin Hogan pass incomplete short middle intended for Ricardo Louis,0.100,-0.520
3,0:27,4,17,CLE 43,3,33,"Britton Colquitt punts 52 yards, returned by Chris Thompson for 6 yards (tackle by Dan Vitale)",-0.520,0.370
3,0:20,1,10,HOU 11,3,33,Lamar Miller left tackle for -2 yards (tackle by Myles Garrett),-0.370,-0.930
Quarter,Time,Down,ToGo,Location,CLE,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,12,HOU 9,3,33,Deshaun Watson pass complete short right to Jay Prosch for 18 yards (tackle by Briean Boddy-Calhoun and Jamie Collins),-0.930,0.740
4,14:15,1,10,HOU 27,3,33,Lamar Miller right tackle for 5 yards (tackle by Joe Schobert),0.740,0.870
4,13:40,2,5,HOU 32,9,33,"Deshaun Watson pass incomplete deep left intended for Will Fuller is intercepted by Jason McCourty at CLE-44 and returned for 56 yards, touchdown",0.870,-7.000
4,,,,HOU 15,10,33,Zane Gonzalez kicks extra point good,,
4,13:27,,,CLE 35,10,33,"Zane Gonzalez kicks off 65 yards, touchback",0.000,-0.610
4,13:27,1,10,HOU 25,10,33,D'Onta Foreman left tackle for -3 yards (tackle by Carl Nassib and Christian Kirksey),0.610,-0.340
4,12:48,2,13,HOU 22,10,33,Deshaun Watson pass incomplete short middle intended for Ryan Griffin (defended by Emmanuel Ogbah),-0.340,-1.020
4,12:43,3,13,HOU 22,10,33,Deshaun Watson middle for 9 yards (tackle by Christian Kirksey),-1.020,-1.310
4,12:10,4,4,HOU 31,10,33,"Shane Lechler punts 49 yards, returned by Jabrill Peppers for -1 yards (tackle by Brian Peters)",-1.310,-0.150
4,11:58,1,10,CLE 19,10,33,Kevin Hogan pass complete short right to Isaiah Crowell for 9 yards (tackle by Benardrick McKinney),0.150,0.880
4,11:35,2,1,CLE 28,10,33,Isaiah Crowell right guard for 14 yards (tackle by Marcus Gilchrist),0.880,1.730
4,10:59,1,10,CLE 42,10,33,Kevin Hogan pass incomplete deep right intended for Ricardo Louis,1.730,1.190
4,10:47,2,10,CLE 42,10,33,Kevin Hogan pass complete short left to Duke Johnson for -6 yards (tackle by D.J. Reader and Brennan Scarlett),1.190,-0.290
4,10:05,3,16,CLE 36,10,33,Kevin Hogan middle for 4 yards (tackle by Benardrick McKinney). Penalty on Shon Coleman: Offensive Holding (Declined),-0.290,-0.720
4,9:42,4,12,CLE 40,10,33,"Britton Colquitt punts 52 yards, returned by Chris Thompson for 12 yards (tackle by Joe Schobert)",-0.720,-0.280
4,9:33,1,10,HOU 20,10,33,D'Onta Foreman left guard for 1 yard (tackle by Caleb Brantley),0.280,0.000
4,8:59,,,,,,Timeout #2 by Houston Texans,0.000,0.130
4,8:59,2,9,HOU 21,10,33,D'Onta Foreman left tackle for 5 yards (tackle by Caleb Brantley and Nate Orchard),-0.130,-0.160
4,8:15,3,4,HOU 26,10,33,Deshaun Watson pass incomplete deep right intended for Will Fuller,-0.160,-1.630
4,8:08,4,4,HOU 26,10,33,"Shane Lechler punts 51 yards, returned by Jabrill Peppers for 11 yards (tackle by Alfred Blue)",-1.630,-1.200
4,7:57,1,10,CLE 34,10,33,Kevin Hogan pass complete short right to Kasen Williams for 9 yards (tackle by Treston Decoud),1.200,1.870
4,7:16,2,1,CLE 43,10,33,Kevin Hogan pass incomplete short middle intended for Kasen Williams,1.870,1.160
4,7:11,3,1,CLE 43,10,33,Duke Johnson right tackle for 14 yards (tackle by Kurtis Drummond),1.160,2.720
4,6:39,1,10,HOU 43,10,33,Kevin Hogan pass complete short left to Rashard Higgins for 13 yards (tackle by Kurtis Drummond),2.720,3.580
4,6:01,1,10,HOU 30,10,33,Isaiah Crowell right guard for 3 yards (tackle by Benardrick McKinney),3.580,3.440
4,5:20,2,7,HOU 27,10,33,Kevin Hogan sacked by Kurtis Drummond for -9 yards,3.440,1.550
4,4:37,3,16,HOU 36,10,33,"Kevin Hogan sacked by Lamarr Houston for -5 yards. Kevin Hogan fumbles (forced by Lamarr Houston), recovered by Isaiah Crowell at HOU-45",1.550,0.270
4,3:49,4,25,HOU 45,10,33,Britton Colquitt punts 43 yards,0.270,0.380
4,3:39,1,10,HOU 2,10,33,Lamar Miller right guard for 4 yards (tackle by Joe Schobert and Danny Shelton),-0.380,-0.490
4,2:56,2,6,HOU 6,10,33,Lamar Miller right guard for 2 yards (tackle by Christian Kirksey),-0.490,-0.720
4,2:13,3,4,HOU 8,10,33,Lamar Miller left tackle for no gain (tackle by Christian Kirksey),-0.720,-2.490
4,2:00,4,4,HOU 8,10,33,"Shane Lechler punts 53 yards, returned by Jabrill Peppers for 11 yards (tackle by Kurtis Drummond)",-2.490,-2.260
4,1:49,1,10,,10,33,Kevin Hogan pass complete short right to Kasen Williams for 8 yards (tackle by Treston Decoud),2.260,2.790
4,1:25,2,2,HOU 42,10,33,Kevin Hogan pass complete short left to Ricardo Louis for 13 yards (tackle by Marcus Williams),2.790,3.640
4,1:19,1,10,HOU 29,10,33,"Kevin Hogan pass incomplete deep left intended for Kasen Williams. Penalty on Marcus Williams: Defensive Pass Interference, 26 yards (no play)",3.640,6.510
4,1:12,1,3,HOU 3,10,33,Kevin Hogan pass incomplete short left intended for David Njoku (defended by Marcus Williams),6.510,5.530
4,1:08,2,3,HOU 3,16,33,"Kevin Hogan pass complete short left to Seth Devalve for 3 yards, touchdown",5.530,7.000
4,1:03,,,HOU 15,17,33,Zane Gonzalez kicks extra point good,0.000,0.000
4,1:03,,,CLE 35,17,33,"Zane Gonzalez kicks onside 16 yards, recovered by Braxton Miller",0.000,-2.190
4,0:59,1,10,HOU 49,17,33,Lamar Miller middle for 2 yards (tackle by Carl Nassib and Christian Kirksey),2.190,1.920
4,0:24,2,8,CLE 49,17,33,Deshaun Watson kneels for -1 yards,1.920,1.090
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
