Quarter,Time,Down,ToGo,Location,NWE,OAK,Detail,EPB,EPA
1,5:11,1,10,NWE 43,14,0,"Matt Cassel left end for 10 yards (tackle by Kalimba Edwards). Penalty on Nnamdi Asomugha: Defensive Holding, 5 yards",1.800,2.790
1,4:55,1,10,OAK 42,14,0,Sammy Morris right end for no gain (tackle by Thomas Howard and Gibril Wilson),2.790,2.240
1,4:17,2,10,OAK 42,14,0,Matt Cassel pass complete short left to Randy Moss for 13 yards (tackle by Nnamdi Asomugha). Penalty on Nnamdi Asomugha: Defensive Holding (Declined),2.240,3.640
1,3:55,1,10,OAK 29,14,0,Matt Cassel pass incomplete short left intended for Sammy Morris,3.640,3.100
1,3:50,2,10,OAK 29,20,0,"Sammy Morris up the middle for 29 yards, touchdown",3.100,7.000
1,,,,OAK 2,21,0,Stephen Gostkowski kicks extra point good,0.000,0.000
1,,,,NWE 30,21,0,"Stephen Gostkowski kicks off 58 yards, returned by Justin Miller for 22 yards (tackle by Sam Aiken)",0.000,1.200
1,3:37,1,10,OAK 34,21,0,Justin Fargas up the middle for 5 yards (tackle by Vince Wilfork),1.200,1.330
1,3:05,2,5,OAK 39,21,0,Justin Fargas right tackle for 4 yards (tackle by Jerod Mayo),1.330,1.160
1,2:30,3,1,OAK 43,21,0,Justin Fargas right tackle for 1 yard (tackle by Jerod Mayo),1.160,1.860
1,1:47,1,10,OAK 44,21,6,"JaMarcus Russell pass complete short middle to Johnnie Lee Higgins for 56 yards, touchdown",1.860,7.000
1,,,,NWE 2,21,7,Sebastian Janikowski kicks extra point good,0.000,0.000
1,,,,OAK 30,21,7,"Sebastian Janikowski kicks off 70 yards, returned by Ellis Hobbs for 23 yards (tackle by Isaiah Ekejiuba)",0.000,0.480
1,1:26,1,10,NWE 23,21,7,LaMont Jordan left tackle for 2 yards (tackle by Derrick Burgess and Tommy Kelly),0.480,0.200
1,0:52,2,8,NWE 25,21,7,Matt Cassel pass complete short right to Kevin Faulk for 6 yards (tackle by Kirk Morrison),0.200,0.300
1,0:09,,,,21,7,Timeout #1 by Oakland Raiders,0.000,0.300
1,0:09,3,2,NWE 31,21,7,"Penalty on Derrick Burgess: Defensive Offside, 5 yards (no play)",0.300,1.330
1,0:09,1,10,NWE 36,21,7,LaMont Jordan up the middle for 4 yards (tackle by Gerard Warren),1.330,1.330
Quarter,Time,Down,ToGo,Location,NWE,OAK,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,6,NWE 40,21,7,Matt Cassel pass complete short middle to Kevin Faulk for 14 yards (tackle by Kirk Morrison),1.330,2.520
2,14:22,1,10,OAK 46,21,7,Matt Cassel pass complete deep middle to Wes Welker for 30 yards (tackle by Rashad Baker),2.520,4.510
2,13:58,1,10,OAK 16,21,7,LaMont Jordan left end for 3 yards (tackle by Kalimba Edwards),4.510,4.390
2,13:19,2,7,OAK 13,27,7,"Matt Cassel pass complete short middle to Wes Welker for 13 yards, touchdown",4.390,7.000
2,,,,OAK 2,28,7,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 30,28,13,"Stephen Gostkowski kicks off 61 yards, returned by Justin Miller for 91 yards, touchdown",0.000,7.000
2,,,,NWE 2,28,14,Sebastian Janikowski kicks extra point good,0.000,0.000
2,,,,OAK 30,34,14,"Sebastian Janikowski kicks off 65 yards, returned by Ellis Hobbs for 95 yards, touchdown",0.000,7.000
2,,,,OAK 2,35,14,Stephen Gostkowski kicks extra point good,0.000,0.000
2,,,,NWE 30,35,14,"Stephen Gostkowski kicks off 44 yards, fair catch by Tony Stewart",0.000,0.670
2,12:46,1,10,OAK 26,35,14,"Justin Fargas up the middle for no gain (tackle by Vince Wilfork and Mike Vrabel). Penalty on Ty Warren: Defensive Offside, 5 yards (no play)",0.670,1.400
2,12:26,1,5,OAK 31,35,14,JaMarcus Russell pass incomplete deep middle intended for Chaz Schilens,1.400,0.810
2,12:19,2,5,OAK 31,35,14,Darren McFadden right tackle for 6 yards (tackle by Jonathan Wilhite),0.810,1.400
2,11:44,1,10,OAK 37,35,14,Darren McFadden left tackle for no gain (tackle by Richard Seymour and Vince Wilfork),1.400,0.860
2,11:03,2,10,OAK 37,35,14,Darren McFadden right end for 1 yard (tackle by Gary Guyton),0.860,0.300
2,10:20,3,9,OAK 38,35,14,JaMarcus Russell pass incomplete short middle intended for Ronald Curry,0.300,-0.850
2,10:15,4,9,OAK 38,35,14,"Shane Lechler punts 42 yards, returned by Kevin Faulk for no gain",-0.850,-0.280
2,10:05,1,10,NWE 20,35,14,Matt Cassel pass incomplete short middle intended for Wes Welker (defended by Derrick Burgess),0.280,-0.270
2,10:01,2,10,NWE 20,35,14,LaMont Jordan up the middle for 9 yards (tackle by Rashad Baker and Gibril Wilson),-0.270,0.230
2,9:35,3,1,NWE 29,35,14,LaMont Jordan left end for 2 yards (tackle by Kirk Morrison and Thomas Howard),0.230,1.000
2,8:55,1,10,NWE 31,35,14,Matt Cassel up the middle for 8 yards (tackle by Thomas Howard),1.000,1.540
2,8:21,2,2,NWE 39,35,14,LaMont Jordan up the middle for 10 yards (tackle by Gibril Wilson),1.540,2.190
2,7:37,1,10,NWE 49,35,14,LaMont Jordan right tackle for 4 yards (tackle by Jay Richardson),2.190,2.190
2,7:17,2,6,OAK 47,35,14,LaMont Jordan right tackle for 4 yards (tackle by Gibril Wilson and William Joseph),2.190,2.010
2,6:35,3,2,OAK 43,35,14,Matt Cassel pass incomplete deep middle intended for Ben Watson is intercepted by Gibril Wilson at OAK-21 and returned for 5 yards (tackle by Wes Welker),2.010,-0.670
2,6:25,1,10,OAK 26,35,14,Justin Fargas left tackle for 7 yards (tackle by Jerod Mayo),0.670,1.070
2,5:51,2,3,OAK 33,35,14,Justin Fargas right tackle for 8 yards (tackle by Jarvis Green),1.070,1.660
2,5:13,1,10,OAK 41,35,14,Justin Fargas up the middle for 4 yards (tackle by Jarvis Green),1.660,1.660
2,4:35,2,6,OAK 45,35,14,JaMarcus Russell pass complete deep left to Zach Miller for 23 yards (tackle by Brandon Meriweather),1.660,3.450
2,3:52,,,,35,14,Timeout #2 by New England Patriots,0.000,3.450
2,3:52,1,10,NWE 32,35,14,JaMarcus Russell pass complete short right to Johnnie Lee Higgins for 8 yards (tackle by Junior Seau),3.450,3.980
2,3:07,2,2,NWE 24,35,14,JaMarcus Russell pass incomplete deep right intended for Ashley Lelie is intercepted by Jonathan Wilhite at NWE-1 and returned for 16 yards (tackle by Mario Henderson),3.980,0.060
2,2:54,1,10,NWE 17,35,14,Kevin Faulk right end for 23 yards (tackle by Chris Johnson),-0.060,1.600
2,2:23,1,10,NWE 40,35,14,Matt Cassel pass complete short left to Kevin Faulk for 12 yards (tackle by Gibril Wilson),1.600,2.390
2,2:00,1,10,OAK 48,35,14,Matt Cassel pass incomplete,2.390,1.850
2,1:52,2,10,OAK 48,35,14,Matt Cassel pass complete short left to Kevin Faulk for 19 yards (tackle by Rashad Baker),1.850,3.640
2,1:43,,,,35,14,Timeout #3 by New England Patriots,0.000,3.640
2,1:43,1,10,OAK 29,35,14,Sammy Morris right guard for 2 yards (tackle by Gibril Wilson and William Joseph),3.640,3.370
2,1:13,2,8,OAK 27,35,14,Matt Cassel pass complete short middle to Wes Welker for 7 yards (tackle by Rashad Baker),3.370,3.600
2,0:49,3,1,OAK 20,35,14,Kevin Faulk left tackle for 7 yards (tackle by Jay Richardson),3.600,4.710
2,0:29,1,10,OAK 13,35,14,Matt Cassel sacked by Trevor Scott for -1 yards,4.710,3.900
2,0:29,2,11,OAK 14,35,14,"Matt Cassel spiked the ball. Penalty on Jabar Gaffney: Illegal Shift, 5 yards (no play)",3.900,3.080
Quarter,Time,Down,ToGo,Location,NWE,OAK,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,OAK 30,35,14,"Sebastian Janikowski kicks off 46 yards, returned by Ellis Hobbs for 8 yards (tackle by Hiram Eugene)",0.000,1.070
3,14:57,1,10,NWE 32,35,14,Sammy Morris left tackle for 1 yard (tackle by Kirk Morrison),1.070,0.660
3,14:28,2,9,NWE 33,35,14,Matt Cassel pass complete short left to Randy Moss for 11 yards (tackle by Nnamdi Asomugha),0.660,1.860
3,13:46,1,10,NWE 44,35,14,Matt Cassel pass complete short middle to Randy Moss for 14 yards (tackle by Nnamdi Asomugha),1.860,2.790
3,13:10,1,10,OAK 42,35,14,Sammy Morris left tackle for 35 yards (tackle by Chris Johnson and Stanford Routt),2.790,5.600
3,12:27,1,7,OAK 7,35,14,Matt Cassel pass incomplete short middle intended for Wes Welker (defended by Nnamdi Asomugha),5.600,4.760
3,12:20,2,7,OAK 7,35,14,Sammy Morris up the middle for -2 yards,4.760,3.360
3,11:42,3,9,OAK 9,41,14,"Matt Cassel pass complete short middle to Randy Moss for 9 yards, touchdown",3.360,7.000
3,,,,OAK 2,42,14,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 30,42,14,"Stephen Gostkowski kicks off 70 yards, returned by Justin Miller for 23 yards (tackle by Kelley Washington)",0.000,0.480
3,11:31,1,10,OAK 23,42,14,JaMarcus Russell pass complete short right to Darren McFadden for 27 yards (tackle by Rosevelt Colvin),0.480,2.260
3,10:52,1,10,,42,14,Darren McFadden left guard for no gain (tackle by Junior Seau and Jerod Mayo),2.260,1.710
3,10:09,2,10,,42,14,JaMarcus Russell pass incomplete deep left intended for Chaz Schilens (defended by Lewis Sanders),1.710,1.030
3,9:59,3,10,,42,14,"JaMarcus Russell sacked by Mike Wright for -15 yards. JaMarcus Russell fumbles (forced by Mike Wright), recovered by JaMarcus Russell at OAK-34",1.030,-1.110
3,9:25,4,26,OAK 34,42,14,"Shane Lechler punts 66 yards, touchback",-1.110,-0.280
3,9:20,1,10,NWE 20,42,14,Sammy Morris up the middle for 3 yards (tackle by Jay Richardson),0.280,0.140
3,8:50,2,7,NWE 23,42,14,Matt Cassel pass incomplete short left intended for Randy Moss (defended by Nnamdi Asomugha),0.140,-0.560
3,8:46,3,7,NWE 23,42,14,"Matt Cassel pass incomplete short right intended for Wes Welker. Penalty on Nnamdi Asomugha: Defensive Holding, 5 yards (no play)",-0.560,0.810
3,8:41,1,10,NWE 28,42,14,Matt Cassel pass incomplete deep right intended for Jabar Gaffney (defended by Chris Johnson),0.810,0.260
3,8:33,2,10,NWE 28,42,14,Sammy Morris left guard for 4 yards (tackle by Jay Richardson and William Joseph),0.260,0.100
3,7:54,3,6,NWE 32,42,14,Matt Cassel sacked by Trevor Scott for -7 yards,0.100,-1.700
3,7:21,4,13,NWE 25,42,14,"Chris Hanson punts 43 yards, returned by Johnnie Lee Higgins for 9 yards (tackle by Larry Izzo). Penalty on Jerod Mayo: Ineligible Downfield Kick, 5 yards",-1.700,-2.390
3,7:09,1,5,OAK 46,42,14,JaMarcus Russell pass complete short left to Darren McFadden for 24 yards (tackle by Lewis Sanders),2.390,3.580
3,6:29,1,10,NWE 30,42,14,Justin Fargas right tackle for 13 yards (tackle by Lewis Sanders),3.580,4.440
3,5:45,1,10,NWE 17,42,14,Darren McFadden left end for 12 yards (tackle by Brandon Meriweather),4.440,6.060
3,5:09,1,5,NWE 5,42,14,JaMarcus Russell pass incomplete short right intended for Zach Miller,6.060,5.150
3,5:09,2,5,NWE 5,42,14,"Penalty on Tony Stewart: False Start, 5 yards (no play)",5.150,4.190
3,5:07,2,10,NWE 10,42,20,"JaMarcus Russell pass complete short right to Ronald Curry for 10 yards, touchdown",4.190,7.000
3,,,,NWE 2,42,20,Sebastian Janikowski kicks extra point no good,0.000,-1.000
3,,,,OAK 30,42,20,"Sebastian Janikowski kicks off 47 yards, returned by Sammy Morris for 24 yards (tackle by Rashad Baker)",0.000,2.060
3,4:53,1,10,NWE 47,42,20,LaMont Jordan left end for -2 yards (tackle by Trevor Scott),2.060,1.250
3,4:18,2,12,NWE 45,42,20,Matt Cassel up the middle for 2 yards (tackle by Thomas Howard),1.250,0.830
3,3:40,3,10,NWE 47,42,20,Matt Cassel pass incomplete short middle intended for Kevin Faulk,0.830,-0.260
3,3:35,4,10,NWE 47,42,20,Chris Hanson punts 41 yards,-0.260,0.350
3,3:23,1,10,OAK 12,42,20,JaMarcus Russell pass complete short middle to Darren McFadden for 17 yards (tackle by Lewis Sanders),-0.350,0.870
3,2:46,1,10,OAK 29,42,20,Justin Fargas up the middle for 4 yards (tackle by Junior Seau and Rosevelt Colvin),0.870,0.870
3,2:12,2,6,OAK 33,42,20,JaMarcus Russell pass incomplete short right intended for Luke Lawton (defended by Jerod Mayo),0.870,0.170
3,2:02,3,6,OAK 33,42,20,JaMarcus Russell pass complete short right to Ronald Curry for 9 yards (tackle by Deltha O'Neal),0.170,1.730
3,1:24,1,10,OAK 42,42,20,JaMarcus Russell pass incomplete deep middle intended for Johnnie Lee Higgins,1.730,1.190
3,1:19,2,10,OAK 42,42,20,"Justin Fargas right end for 3 yards (tackle by Jonathan Wilhite). Penalty on Cooper Carlisle: Offensive Holding, 10 yards",1.190,0.240
3,1:11,2,17,OAK 35,42,20,JaMarcus Russell pass complete short left to Zach Miller for 13 yards (tackle by Deltha O'Neal),0.240,1.290
3,0:21,3,4,OAK 48,42,20,JaMarcus Russell pass incomplete short left intended for Ronald Curry (defended by Jonathan Wilhite),1.290,-0.190
3,0:15,4,4,OAK 48,42,20,Shane Lechler punts 30 yards,-0.190,-0.410
3,0:06,1,10,NWE 22,42,20,Matt Cassel pass complete short left to Sam Aiken for 16 yards (tackle by Kirk Morrison),0.410,1.470
Quarter,Time,Down,ToGo,Location,NWE,OAK,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NWE 38,42,20,LaMont Jordan up the middle for 9 yards (tackle by Gibril Wilson),1.470,2.140
4,14:26,2,1,NWE 47,42,20,LaMont Jordan up the middle for 3 yards (tackle by Gibril Wilson),2.140,2.260
4,13:49,1,10,,42,20,Matt Cassel pass complete short right to Wes Welker for -4 yards (tackle by Chris Johnson),2.260,1.170
4,13:13,2,14,NWE 46,42,20,Matt Cassel pass incomplete short right intended for Kevin Faulk,1.170,0.500
4,13:07,3,14,NWE 46,42,20,Kevin Faulk up the middle for 9 yards (tackle by Gibril Wilson),0.500,0.270
4,12:25,4,5,OAK 45,42,20,Chris Hanson punts 24 yards,0.270,-0.340
4,12:17,1,10,OAK 21,42,20,Justin Fargas right tackle for 5 yards (tackle by Brandon Meriweather),0.340,0.480
4,11:48,2,5,OAK 26,42,20,Justin Fargas right tackle for 3 yards (tackle by Vince Wilfork and Mike Vrabel),0.480,0.170
4,11:08,3,2,OAK 29,42,20,JaMarcus Russell pass complete short right to Luke Lawton for 3 yards (tackle by Junior Seau),0.170,1.070
4,10:29,1,10,OAK 32,42,20,JaMarcus Russell pass complete short middle to Zach Miller for 5 yards (tackle by Mike Vrabel),1.070,1.200
4,9:52,2,5,OAK 37,42,20,Justin Fargas left end for 3 yards (tackle by Jerod Mayo),1.200,0.890
4,9:12,3,2,OAK 40,42,20,JaMarcus Russell pass complete deep middle to Tony Stewart for 17 yards (tackle by Ellis Hobbs),0.890,2.720
4,8:39,1,10,NWE 43,42,20,Darren McFadden right tackle for no gain (tackle by Jerod Mayo),2.720,2.180
4,7:55,2,10,NWE 43,42,20,Michael Bush pass incomplete short right intended for JaMarcus Russell,2.180,1.490
4,7:48,3,10,NWE 43,42,20,JaMarcus Russell pass incomplete short left intended for Zach Miller,1.490,0.400
4,7:44,,,,42,20,Timeout #1 by New England Patriots,0.000,0.400
4,7:44,4,10,NWE 43,42,20,JaMarcus Russell pass incomplete short right intended for Michael Bush,0.400,-1.800
4,7:37,1,10,NWE 43,42,20,Sammy Morris up the middle for 4 yards (tackle by Gibril Wilson and Tommy Kelly),1.800,1.790
4,6:59,2,6,NWE 47,42,20,Sammy Morris up the middle for 4 yards (tackle by Trevor Scott and Gibril Wilson),1.790,1.620
4,6:19,3,2,OAK 49,48,20,"LaMont Jordan right tackle for 49 yards, touchdown",1.620,7.000
4,,,,OAK 2,49,20,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 30,49,20,"Stephen Gostkowski kicks off 41 yards, returned by Michael Bush for 14 yards (tackle by Larry Izzo)",0.000,1.800
4,6:02,1,10,OAK 43,49,20,JaMarcus Russell pass complete short middle to Zach Miller for 14 yards (tackle by Jerod Mayo),1.800,2.720
4,5:31,1,10,NWE 43,49,20,Darren McFadden right end for 3 yards (tackle by LeKevin Smith and Jerod Mayo),2.720,2.580
4,4:50,2,7,NWE 40,49,20,Darren McFadden right end for 4 yards (tackle by Jarvis Green),2.580,2.410
4,4:13,3,3,NWE 36,49,20,JaMarcus Russell pass complete short middle to Tony Stewart for 5 yards (tackle by Jerod Mayo),2.410,3.510
4,3:36,1,10,NWE 31,49,20,JaMarcus Russell pass incomplete deep right intended for Johnnie Lee Higgins,3.510,2.970
4,3:29,2,10,NWE 31,49,20,Darren McFadden up the middle for 6 yards (tackle by Jerod Mayo),2.970,3.070
4,2:57,3,4,NWE 25,49,20,Darren McFadden left tackle for no gain (tackle by LeKevin Smith),3.070,1.880
4,2:39,,,,49,20,Timeout #1 by Oakland Raiders,0.000,1.880
4,2:36,4,4,NWE 25,49,20,JaMarcus Russell pass complete short right to Chaz Schilens for 4 yards (tackle by Jonathan Wilhite),1.880,4.170
,,,,,,,"NWE challenged the first down ruling, and the play was upheld.",,
4,2:33,1,10,NWE 21,49,20,Darren McFadden right tackle for 3 yards (tackle by Junior Seau and Jerod Mayo),4.170,4.040
4,2:10,,,,49,20,Timeout #2 by Oakland Raiders,0.000,0.000
4,2:10,,,,49,20,Timeout #3 by New England Patriots,0.000,4.040
4,2:10,2,7,NWE 18,49,20,"JaMarcus Russell pass incomplete short left intended for Johnnie Lee Higgins. Penalty on Ellis Hobbs: Illegal Use of Hands, 5 yards (no play)",4.040,4.710
4,2:06,1,10,NWE 13,49,20,JaMarcus Russell pass complete short left to Johnnie Lee Higgins for 2 yards (tackle by Lewis Sanders),4.710,4.390
4,1:59,2,8,NWE 11,49,26,"Darren McFadden left tackle for 11 yards, touchdown",4.390,7.000
4,,,,,49,26,"Two Point Attempt: JaMarcus Russell pass incomplete intended for Chaz Schilens, conversion fails",1.000,-1.000
4,,,,OAK 30,49,26,"Sebastian Janikowski kicks onside 15 yards, recovered by Randy Moss",0.000,2.590
4,1:41,1,10,OAK 45,49,26,Matt Cassel kneels for no gain,2.590,2.040
4,1:17,2,10,OAK 45,49,26,Matt Cassel kneels for -1 yards,2.040,1.220
4,0:36,3,11,OAK 46,49,26,Matt Cassel kneels for -1 yards,1.220,0.130
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
