Quarter,Time,Down,ToGo,Location,ARI,WAS,Detail,EPB,EPA
1,5:24,2,6,ARI 39,0,0,Tim Hightower right tackle for no gain (tackle by Paris Lenon and Dan Williams),2.720,2.010
1,4:43,3,6,ARI 39,0,0,Rex Grossman pass incomplete short middle intended for Anthony Armstrong is intercepted by Richard Marshall at ARI-30 and returned for 33 yards (tackle by Tim Hightower),2.010,-3.120
1,4:32,1,10,WAS 37,0,0,Kevin Kolb pass complete short right to Andre Roberts for 16 yards (tackle by Kevin Barnes),3.120,4.170
1,4:02,1,10,WAS 21,6,0,"Kevin Kolb pass complete short left to Jeff King for 21 yards, touchdown",4.170,7.000
1,,,,WAS 2,7,0,Jay Feely kicks extra point good,0.000,0.000
1,,,,ARI 35,7,0,"Jay Feely kicks off 73 yards, returned by Brandon Banks for 23 yards (tackle by Alfonso Smith)",0.000,-0.220
1,3:49,1,10,WAS 15,7,0,Tim Hightower left end for 6 yards (tackle by David Carter),-0.220,0.210
1,3:11,2,4,WAS 21,7,0,Tim Hightower left guard for 10 yards (tackle by A.J. Jefferson and Adrian Wilson),0.210,1.000
1,2:33,1,10,WAS 31,7,0,Rex Grossman sacked by Kerry Rhodes for -8 yards,1.000,-0.620
1,1:58,2,18,WAS 23,7,0,"Rex Grossman pass complete short right to Jabar Gaffney for 7 yards (tackle by Adrian Wilson and Richard Marshall). Penalty on Adrian Wilson: Illegal Contact, 5 yards (no play)",-0.620,0.810
1,1:31,1,10,WAS 28,7,0,Roy Helu right end for 4 yards (tackle by Stewart Bradley and Clark Haggans),0.810,0.800
1,0:51,2,6,WAS 32,7,0,Rex Grossman pass complete short middle to Tim Hightower for 10 yards (tackle by Kerry Rhodes and Calais Campbell),0.800,1.730
1,0:10,1,10,WAS 42,7,0,Tim Hightower right tackle for 5 yards (tackle by Stewart Bradley),1.730,1.860
Quarter,Time,Down,ToGo,Location,ARI,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,5,WAS 47,7,0,"Penalty on Darnell Dockett: Neutral Zone Infraction, 5 yards (no play)",1.860,2.390
2,15:00,1,10,ARI 48,7,0,Rex Grossman pass complete short middle to Santana Moss for 7 yards (tackle by Patrick Peterson),2.390,2.790
2,14:20,2,3,ARI 41,7,0,Tim Hightower left end for 4 yards (tackle by Paris Lenon),2.790,3.120
2,13:41,1,10,ARI 37,7,0,Tim Hightower left end for 17 yards (tackle by Kerry Rhodes),3.120,4.240
2,13:00,1,10,ARI 20,7,0,Roy Helu right tackle for 10 yards (tackle by Rashad Johnson),4.240,4.910
2,12:19,1,10,ARI 10,7,0,Roy Helu left guard for 7 yards (tackle by Richard Marshall),4.910,5.530
2,11:42,2,3,ARI 3,7,0,Tim Hightower right end for no gain (tackle by Clark Haggans),5.530,4.720
2,11:42,3,3,ARI 3,7,0,"Penalty on Trent Williams: False Start, 5 yards (no play)",4.720,3.580
2,10:38,3,8,ARI 8,7,0,Rex Grossman pass incomplete short right intended for Anthony Armstrong,3.580,2.950
2,10:29,4,8,ARI 8,7,3,Graham Gano 26 yard field goal good,2.950,3.000
2,,,,WAS 35,7,3,"Graham Gano kicks off 74 yards, touchback",0.000,0.280
2,10:25,1,10,ARI 20,7,3,Kevin Kolb pass complete short middle to Larry Fitzgerald for 5 yards (tackle by DeAngelo Hall),0.280,0.410
2,9:46,2,5,ARI 25,7,3,Kevin Kolb pass incomplete short middle intended for Andre Roberts,0.410,-0.300
2,9:41,3,5,ARI 25,7,3,Kevin Kolb pass complete short middle to Early Doucet for 6 yards (tackle by Reed Doughty and DeAngelo Hall),-0.300,1.000
2,9:03,1,10,ARI 31,7,3,Kevin Kolb pass complete short right to Todd Heap for 8 yards (tackle by Josh Wilson and Rocky McIntosh),1.000,1.540
2,8:17,2,2,ARI 39,7,3,Kevin Kolb pass complete short left to Jeff King for 15 yards (tackle by Rocky McIntosh and Josh Wilson),1.540,2.520
2,7:41,1,10,WAS 46,7,3,Chris Wells left tackle for 3 yards (tackle by O.J. Atogwe),2.520,2.380
2,7:06,2,7,WAS 43,7,3,"Kevin Kolb sacked by Brian Orakpo for -8 yards. Kevin Kolb fumbles (forced by Brian Orakpo), recovered by Lyle Sendlein at ARI-49",2.380,0.630
2,6:13,3,15,ARI 49,7,3,Kevin Kolb pass incomplete short left intended for Andre Roberts (defended by Brian Orakpo),0.630,-0.130
2,6:09,4,15,ARI 49,7,3,"Dave Zastudil punts 51 yards, touchback",-0.130,-0.280
2,6:01,1,10,WAS 20,7,3,Tim Hightower left tackle for 4 yards (tackle by Paris Lenon),0.280,0.270
2,5:23,2,6,WAS 24,7,3,Tim Hightower right end for 20 yards (tackle by Reggie Walker),0.270,1.860
2,4:45,1,10,WAS 44,7,3,Tim Hightower right end for 3 yards (tackle by Clark Haggans),1.860,1.720
2,4:09,2,7,WAS 47,7,3,Rex Grossman pass complete short middle to Roy Helu for 33 yards (tackle by Patrick Peterson),1.720,4.240
2,3:35,1,10,ARI 20,7,3,Roy Helu right guard for 11 yards (tackle by Stewart Bradley and A.J. Jefferson),4.240,5.140
2,3:14,1,9,ARI 9,7,3,"Rex Grossman pass incomplete short middle intended for Jabar Gaffney (defended by A.J. Jefferson). Penalty on A.J. Jefferson: Defensive Pass Interference, 8 yards (no play)",5.140,6.970
2,3:10,1,1,ARI 1,7,9,"Rex Grossman pass complete short left to Fred Davis for 1 yard, touchdown. Penalty on Calais Campbell: Defensive Offside (Declined)",6.970,7.000
2,,,,ARI 2,7,10,Graham Gano kicks extra point good,0.000,0.000
2,,,,WAS 35,7,10,"Graham Gano kicks off 70 yards, returned by A.J. Jefferson for 19 yards (tackle by Mike Sellers). Penalty on Rob Jackson: Offside on Free Kick, 5 yards (no play)",0.000,0.000
2,,,,WAS 30,7,10,"Graham Gano kicks off 71 yards, returned by A.J. Jefferson for 30 yards (tackle by Dejon Gomes)",0.000,0.870
2,2:52,1,10,ARI 29,7,10,Chris Wells left tackle for 1 yard (tackle by Ryan Kerrigan),0.870,0.460
2,2:52,2,9,ARI 30,7,10,"Penalty on Levi Brown: False Start, 5 yards (no play)",0.460,-0.210
2,2:00,2,14,ARI 25,7,10,Kevin Kolb pass incomplete short right intended for Chansi Stuckey,-0.210,-0.890
2,1:55,3,14,ARI 25,7,10,Kevin Kolb pass incomplete short middle intended for Chris Wells,-0.890,-1.700
2,1:51,4,14,ARI 25,7,10,"Dave Zastudil punts 45 yards, returned by Brandon Banks for 35 yards (tackle by Jeff King). Penalty on Jeff King: Face Mask (15 Yards), 15 yards",-1.700,-4.240
2,1:36,1,10,ARI 20,7,10,Rex Grossman pass incomplete short left intended for Jabar Gaffney,4.240,3.690
2,1:33,2,10,ARI 20,7,10,Rex Grossman pass complete short middle to Jabar Gaffney for 8 yards (tackle by Reggie Walker),3.690,4.340
2,0:46,,,,7,10,Timeout #1 by Washington Redskins,0.000,4.340
2,0:46,3,2,ARI 12,7,10,Rex Grossman pass incomplete short middle intended for Jabar Gaffney (defended by A.J. Jefferson),4.340,2.760
2,0:42,4,2,ARI 12,7,10,"Graham Gano 30 yard field goal no good, blocked by Calais Campbell, recovered by A.J. Jefferson",2.760,-0.480
2,0:34,1,10,ARI 23,7,10,Kevin Kolb pass incomplete short middle intended for Chris Wells (defended by Rocky McIntosh),0.480,-0.070
2,0:29,,,,7,10,Timeout #1 by Arizona Cardinals,0.000,-0.070
2,0:29,2,10,ARI 23,7,10,Kevin Kolb sacked by Ryan Kerrigan for -4 yards,-0.070,-1.360
2,0:22,,,,7,10,Timeout #2 by Washington Redskins,0.000,-1.360
2,0:22,3,14,ARI 19,7,10,Kevin Kolb pass complete short right to Andre Roberts for 6 yards (tackle by Josh Wilson),-1.360,-1.700
2,0:15,,,,7,10,Timeout #3 by Washington Redskins,0.000,-1.700
2,0:15,4,8,ARI 25,7,10,"Dave Zastudil punts 53 yards, returned by Brandon Banks for 7 yards (tackle by Hamza Abdullah)",-1.700,-0.870
2,0:03,1,10,WAS 29,7,10,Rex Grossman kneels for -1 yards,0.870,0.190
Quarter,Time,Down,ToGo,Location,ARI,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,7,10,Graham Gano kicks off 60 yards,0.000,1.600
3,15:00,1,10,ARI 40,7,10,Chris Wells right guard for 9 yards (tackle by Reed Doughty and Rocky McIntosh),1.600,2.270
3,14:27,2,1,ARI 49,7,10,Kevin Kolb pass complete short left to Larry Fitzgerald for 3 yards (tackle by DeAngelo Hall and Rocky McIntosh),2.270,2.390
3,13:54,1,10,WAS 48,7,10,Chris Wells right end for 10 yards (tackle by O.J. Atogwe and Rocky McIntosh),2.390,3.050
3,13:20,1,10,WAS 38,7,10,Chris Wells left end for 9 yards (tackle by Rocky McIntosh),3.050,3.720
3,12:56,2,1,WAS 29,7,10,Chris Wells right end for 3 yards (tackle by London Fletcher),3.720,3.840
3,12:19,1,10,WAS 26,7,10,Kevin Kolb pass complete short right to Larry Fitzgerald for 9 yards (tackle by DeAngelo Hall),3.840,4.640
3,11:35,2,1,WAS 17,7,10,Chester Taylor left end for no gain (tackle by Ryan Kerrigan and Reed Doughty),4.640,3.950
3,10:56,,,,7,10,Timeout #1 by Arizona Cardinals,0.000,3.950
3,10:56,3,1,WAS 17,7,10,Chris Wells right guard for 1 yard (tackle by London Fletcher),3.950,4.510
3,10:12,1,10,WAS 16,7,10,Kevin Kolb sacked by Rocky McIntosh for -8 yards,4.510,2.880
3,9:34,2,18,WAS 24,7,10,Kevin Kolb pass incomplete short middle intended for Andre Roberts is intercepted by London Fletcher at WAS-11,2.880,0.370
,,,,,,,"ARI challenged the runner was down by contact ruling, and the original play was overturned.",,
3,9:26,1,10,WAS 11,7,10,Rex Grossman pass complete deep left to Fred Davis for 40 yards (tackle by Joey Porter),-0.370,2.320
3,8:55,1,10,ARI 49,7,10,Tim Hightower left end for 2 yards (tackle by Calais Campbell and Joey Porter),2.320,2.050
3,8:14,2,8,ARI 47,7,10,Tim Hightower right tackle for 3 yards (tackle by Paris Lenon and Stewart Bradley),2.050,1.750
3,7:34,3,5,ARI 44,7,10,Rex Grossman pass incomplete short middle intended for Santana Moss (defended by Paris Lenon),1.750,0.330
3,7:28,4,5,ARI 44,7,10,"Saverio Rocca punts 35 yards, returned by Patrick Peterson for 1 yard (tackle by Byron Westbrook)",0.330,0.380
3,7:18,1,10,ARI 10,7,10,Chris Wells right guard for 5 yards (tackle by Reed Doughty),-0.380,-0.350
3,6:43,2,5,ARI 15,7,10,Kevin Kolb pass incomplete short middle intended for Larry Fitzgerald (defended by DeAngelo Hall),-0.350,-0.840
3,6:38,3,5,ARI 15,7,10,Kevin Kolb pass complete short left to Larry Fitzgerald for 5 yards (tackle by Kevin Barnes and DeAngelo Hall),-0.840,0.280
3,5:55,1,10,ARI 20,7,10,Kevin Kolb pass complete deep right to Larry Fitzgerald for 24 yards (tackle by Byron Westbrook),0.280,1.860
3,5:21,1,10,ARI 44,7,10,Chris Wells left guard for 25 yards (tackle by Brandyn Thompson),1.860,3.510
3,4:46,1,10,WAS 31,7,10,Kevin Kolb pass complete short right to Andre Roberts for 8 yards (tackle by Reed Doughty),3.510,4.050
3,4:08,2,2,WAS 23,7,10,Kevin Kolb pass complete short middle to Chansi Stuckey for 12 yards (tackle by Brandyn Thompson),4.050,4.840
3,3:35,1,10,WAS 11,7,10,Chris Wells up the middle for 9 yards (tackle by Byron Westbrook),4.840,5.850
3,2:51,2,1,WAS 2,13,10,"Chris Wells right end for 2 yards, touchdown",5.850,7.000
3,,,,WAS 2,14,10,Jay Feely kicks extra point good,0.000,0.000
3,,,,ARI 35,14,10,"Jay Feely kicks off 73 yards, returned by Brandon Banks for 31 yards (tackle by O'Brien Schofield)",0.000,0.480
3,2:42,1,10,WAS 23,14,10,Rex Grossman pass incomplete short middle intended for Tim Hightower (defended by Dan Williams),0.480,-0.070
3,2:25,2,10,WAS 23,14,10,"Rex Grossman pass incomplete deep right intended for Jabar Gaffney. Penalty on Kerry Rhodes: Defensive Pass Interference, 23 yards, Penalty on Adrian Wilson: Illegal Contact (Declined) (no play)",-0.070,1.990
3,2:24,1,10,WAS 46,14,10,Rex Grossman pass incomplete short middle intended for Darrel Young,1.990,1.450
3,2:24,2,10,WAS 46,14,10,Tim Hightower left end for 1 yard (tackle by Clark Haggans and Reggie Walker),1.450,0.890
3,1:47,3,9,WAS 47,14,10,Rex Grossman pass incomplete deep middle intended for Donte Stallworth (defended by A.J. Jefferson),0.890,-0.260
3,1:33,4,9,WAS 47,14,10,"Saverio Rocca punts 40 yards, fair catch by Patrick Peterson. Penalty on A.J. Jefferson: Offensive Holding, 6 yards",-0.260,0.380
3,1:33,1,10,ARI 7,14,10,Chris Wells left end for 11 yards (tackle by O.J. Atogwe),-0.380,0.040
3,0:52,1,10,ARI 18,14,10,Kevin Kolb pass incomplete short right intended for Early Doucet (defended by Barry Cofield),0.040,-0.490
3,0:47,2,10,ARI 18,14,10,"Kevin Kolb pass incomplete short right intended for Andre Roberts. Penalty on Kevin Kolb: Intentional Grounding, 15 yards",-0.490,-3.180
3,0:40,3,25,ARI 3,14,10,Kevin Kolb pass complete short middle to Early Doucet for 14 yards (tackle by London Fletcher and Byron Westbrook),-3.180,-2.320
3,0:03,4,11,ARI 17,14,10,"Dave Zastudil punts 53 yards, returned by Brandon Banks for 26 yards (tackle by Rashad Johnson)",-2.320,-2.650
Quarter,Time,Down,ToGo,Location,ARI,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,ARI 44,14,10,Rex Grossman pass complete short right to Anthony Armstrong for 8 yards (tackle by Kerry Rhodes),2.650,3.190
4,14:33,2,2,ARI 36,14,10,Roy Helu right tackle for 7 yards (tackle by Reggie Walker),3.190,3.640
4,13:58,1,10,ARI 29,14,10,Roy Helu left end for 18 yards (tackle by Kerry Rhodes),3.640,4.840
4,13:14,1,10,ARI 11,14,10,Roy Helu right end for -3 yards (tackle by Darnell Dockett),4.840,3.690
4,12:36,2,13,ARI 14,14,10,Rex Grossman pass complete short left to Roy Helu for 5 yards (tackle by Stewart Bradley),3.690,3.530
4,12:08,3,8,ARI 9,14,10,Rex Grossman pass complete short middle to Jabar Gaffney for 4 yards (tackle by Kerry Rhodes and Reggie Walker),3.530,3.010
4,11:23,4,4,ARI 5,14,13,Graham Gano 23 yard field goal good,3.010,3.000
4,,,,WAS 35,14,13,"Graham Gano kicks off 65 yards, returned by A.J. Jefferson for 32 yards (tackle by Rob Jackson)",0.000,1.070
4,11:09,1,10,ARI 32,14,13,"Penalty on Chris Wells: False Start, 5 yards (no play)",1.070,0.740
4,11:09,1,15,ARI 27,20,13,"Kevin Kolb pass complete deep right to Larry Fitzgerald for 73 yards, touchdown",0.740,7.000
4,,,,WAS 2,21,13,Jay Feely kicks extra point good,0.000,0.000
4,,,,ARI 35,21,13,"Jay Feely kicks off 64 yards, returned by Brandon Banks for 26 yards (tackle by Michael Adams)",0.000,0.740
4,10:52,1,10,WAS 27,21,13,Rex Grossman pass incomplete short right intended for Chris Cooley (defended by A.J. Jefferson),0.740,0.200
4,10:45,2,10,WAS 27,21,13,Rex Grossman pass incomplete short middle intended for Donte Stallworth,0.200,-0.490
4,10:41,3,10,WAS 27,21,13,Rex Grossman pass complete deep middle to Jabar Gaffney for 20 yards (tackle by Patrick Peterson),-0.490,2.060
4,10:00,1,10,WAS 47,21,13,Rex Grossman pass complete short middle to Donte Stallworth for 9 yards (tackle by O'Brien Schofield),2.060,2.730
4,9:23,2,1,ARI 44,21,13,Rex Grossman pass complete short right to Roy Helu for no gain,2.730,2.020
4,8:45,3,1,ARI 44,21,13,Darrel Young left end for 7 yards (tackle by O'Brien Schofield and Patrick Peterson),2.020,3.120
4,8:08,1,10,ARI 37,21,13,Roy Helu up the middle for 9 yards (tackle by O'Brien Schofield),3.120,3.790
4,7:32,2,1,ARI 28,21,13,Rex Grossman pass incomplete short middle intended for Donte Stallworth,3.790,3.070
4,7:27,3,1,ARI 28,21,13,Rex Grossman pass complete short left to Fred Davis for 3 yards (tackle by Kerry Rhodes),3.070,3.910
4,6:53,1,10,ARI 25,21,13,Rex Grossman pass incomplete short middle intended for Santana Moss (defended by Vonnie Holliday),3.910,3.360
4,6:49,2,10,ARI 25,21,13,Tim Hightower left end for 5 yards (tackle by Vonnie Holliday),3.360,3.340
4,6:05,3,5,ARI 20,21,13,Tim Hightower left end for 2 yards (tackle by Kerry Rhodes and Vonnie Holliday),3.340,2.350
4,5:23,4,3,ARI 18,21,19,"Rex Grossman pass complete deep right to Santana Moss for 18 yards, touchdown",2.350,7.000
4,,,,,21,19,"Two Point Attempt: Rex Grossman pass incomplete intended for Santana Moss, conversion fails",1.000,-1.000
4,,,,WAS 35,21,19,"Graham Gano kicks off 65 yards, touchback",0.000,0.280
4,5:17,1,10,ARI 20,21,19,Chris Wells right guard for 3 yards (tackle by Rocky McIntosh),0.280,0.140
4,4:35,2,7,ARI 23,21,19,Kevin Kolb pass incomplete short right intended for Early Doucet. Penalty on Early Doucet: Illegal Motion (Declined),0.140,-0.560
4,4:32,3,7,ARI 23,21,19,Kevin Kolb pass incomplete short right intended for Early Doucet (defended by Ryan Kerrigan),-0.560,-1.830
4,4:28,4,7,ARI 23,21,19,Dave Zastudil punts 41 yards,-1.830,-1.330
4,4:20,1,10,WAS 36,21,19,Rex Grossman pass complete short left to Fred Davis for 15 yards (tackle by Joey Porter),1.330,2.320
4,4:14,1,10,ARI 49,21,19,Rex Grossman pass complete short right to Fred Davis for 4 yards (tackle by Reggie Walker and Calais Campbell),2.320,2.320
4,3:36,2,6,ARI 45,21,19,Rex Grossman pass complete short left to Santana Moss for 12 yards (tackle by Patrick Peterson),2.320,3.380
4,2:56,1,10,ARI 33,21,19,Roy Helu up the middle for 11 yards (tackle by Adrian Wilson),3.380,4.110
4,2:09,1,10,ARI 22,21,19,Roy Helu left end for no gain (tackle by Patrick Peterson),4.110,3.560
4,2:03,,,,21,19,Timeout #2 by Arizona Cardinals,0.000,0.000
4,2:03,,,,21,19,Timeout #1 by Washington Redskins,0.000,3.560
4,2:03,2,10,ARI 22,21,19,Rex Grossman pass complete short right to Anthony Armstrong for 6 yards (tackle by Paris Lenon and A.J. Jefferson),3.560,3.740
4,1:56,,,,21,19,Timeout #2 by Washington Redskins,0.000,3.740
4,1:56,3,4,ARI 16,21,19,Rex Grossman pass incomplete short middle intended for Roy Helu (defended by Calais Campbell),3.740,2.450
4,1:50,4,4,ARI 16,21,22,Graham Gano 34 yard field goal good,2.450,3.000
4,,,,WAS 35,21,22,"Graham Gano kicks off 65 yards, touchback",0.000,0.280
4,1:45,1,10,ARI 20,21,22,"Kevin Kolb pass complete short middle to Chansi Stuckey for 12 yards (tackle by Byron Westbrook). Chansi Stuckey fumbles (forced by Byron Westbrook), recovered by Reed Doughty at ARI-32 (tackle by Chansi Stuckey)",0.280,-3.450
,,,,,,,"Replay Assistant challenged the runner was down by contact ruling, and the original play was overturned.",,
4,1:39,1,10,ARI 32,21,22,Rex Grossman kneels for -1 yards,3.450,2.770
4,0:55,,,,21,22,Timeout #3 by Washington Redskins,0.000,2.770
4,0:55,2,11,ARI 33,21,22,Rex Grossman kneels for -1 yards,2.770,1.950
4,0:52,,,,21,22,Timeout #3 by Arizona Cardinals,0.000,1.950
4,0:52,3,12,ARI 34,21,22,Rex Grossman kneels for -2 yards,1.950,0.880
4,0:10,4,14,ARI 36,21,22,"Penalty on Rex Grossman: Delay of Game, 5 yards (no play)",0.880,0.530
4,0:10,4,19,ARI 41,21,22,"Saverio Rocca punts 43 yards, muffed catch by Patrick Peterson, recovered by Patrick Peterson and returned for 29 yards (tackle by Saverio Rocca)",0.530,1.660
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
