Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Rashaad Coward,OL,70,100%,0,0%,5,14%
Charles Leno Jr.,OL,70,100%,0,0%,5,14%
Germain Ifedi,OL,70,100%,0,0%,5,14%
Sam Mustipher,OL,70,100%,0,0%,5,14%
Nick Foles,QB,69,99%,0,0%,0,0%
Allen Robinson,WR,68,97%,0,0%,0,0%
Jason Spriggs,OL,65,93%,0,0%,0,0%
Darnell Mooney,WR,65,93%,0,0%,0,0%
David Montgomery,RB,59,84%,0,0%,0,0%
Anthony Miller,WR,53,76%,0,0%,0,0%
Jimmy Graham,TE,44,63%,0,0%,0,0%
Cole Kmet,TE,30,43%,0,0%,15,43%
Cordarrelle Patterson,WR,10,14%,0,0%,11,31%
Javon Wims,WR,9,13%,0,0%,3,9%
J.P. Holtz,TE,5,7%,0,0%,18,51%
Demetrius Harris,TE,5,7%,0,0%,8,23%
Bobby Massie,OL,4,6%,0,0%,0,0%
Ryan Nall,RB,2,3%,0,0%,21,60%
Alex Bars,OL,1,1%,0,0%,5,14%
Mitchell Trubisky,QB,1,1%,0,0%,0,0%
Kyle Fuller,DB,0,0%,74,100%,9,26%
Roquan Smith,LB,0,0%,74,100%,1,3%
Eddie Jackson,DB,0,0%,74,100%,1,3%
Jaylon Johnson,DB,0,0%,74,100%,1,3%
Tashaun Gipson,DB,0,0%,73,99%,0,0%
Akiem Hicks,DT,0,0%,68,92%,0,0%
Khalil Mack,LB,0,0%,63,85%,1,3%
Danny Trevathan,LB,0,0%,57,77%,9,26%
Buster Skrine,DB,0,0%,54,73%,4,11%
Bilal Nichols,DT,0,0%,41,55%,8,23%
Robert Quinn,LB,0,0%,38,51%,0,0%
Barkevious Mingo,LB,0,0%,35,47%,30,86%
Brent Urban,DE,0,0%,20,27%,14,40%
John Jenkins,DT,0,0%,20,27%,7,20%
Roy Robertson-Harris,DE,0,0%,15,20%,11,31%
James Vaughters,LB,0,0%,12,16%,16,46%
Mario Edwards,DE,0,0%,12,16%,8,23%
DeAndre Houston-Carson,DB,0,0%,6,8%,27,77%
Sherrick McManis,DB,0,0%,3,4%,24,69%
Deon Bush,DB,0,0%,1,1%,15,43%
Joel Iyiegbuniwe,LB,0,0%,0,0%,29,83%
Josh Woods,LB,0,0%,0,0%,16,46%
Dwayne Harris,WR,0,0%,0,0%,13,37%
Cairo Santos,K,0,0%,0,0%,12,34%
Patrick Scales,LS,0,0%,0,0%,10,29%
Pat O'Donnell,P,0,0%,0,0%,10,29%
Arlington Hambright,OL,0,0%,0,0%,5,14%
Kindle Vildor,DB,0,0%,0,0%,3,9%
