Player,Pos
Nick Foles,QB
David Montgomery,RB
Allen Robinson,WR
Darnell Mooney,WR
Anthony Miller,WR
Jimmy Graham,TE
Bobby Massie,OL
Sam Mustipher,OL
Rashaad Coward,OL
Charles Leno Jr.,OL
Germain Ifedi,OL
Roy Robertson-Harris,DE
Akiem Hicks,DT
Bilal Nichols,DT
Khalil Mack,LB
Robert Quinn,LB
Roquan Smith,LB
Danny Trevathan,LB
Jaylon Johnson,DB
Eddie Jackson,DB
Tashaun Gipson,DB
Kyle Fuller,DB
