#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:20,PHI 29,2,0:22,0,Interception
2,1,10:21,PHI 15,5,2:28,31,Punt
3,1,3:36,PHI 29,3,1:46,8,Punt
4,1,0:14,NYG 45,5,2:12,29,Field Goal
5,2,8:17,PHI 26,6,4:06,9,Punt
6,2,0:48,PHI 17,2,0:39,13,Fumble
7,2,0:05,PHI 38,1,0:05,-1,End of Half
8,3,15:00,PHI 27,3,1:18,-2,Punt
9,3,11:34,PHI 8,9,5:44,46,Punt
10,3,5:00,NYG 25,3,1:04,25,Touchdown
11,3,1:36,PHI 27,5,1:59,10,Punt
12,4,12:48,PHI 20,1,0:14,30,Fumble
13,4,8:17,PHI 25,2,0:49,75,Touchdown
14,4,7:28,PHI 43,5,2:00,57,Touchdown
15,4,3:01,PHI 12,8,1:45,88,Touchdown
