Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
1,3:00,2,9,PHI 30,0,7,Michael Vick pass complete short middle to Jerome Harrison for 7 yards (tackle by Antrel Rolle),0.460,0.700
1,2:11,3,2,PHI 37,0,7,Michael Vick pass incomplete short right intended for Jason Avant (defended by Aaron Ross),0.700,-0.910
1,1:59,4,2,PHI 37,0,7,"Saverio Rocca punts 33 yards, out of bounds",-0.910,-0.940
1,1:50,1,10,NYG 30,0,7,Brandon Jacobs left tackle for 11 yards (tackle by Jamar Chaney and Nate Allen),0.940,1.660
1,1:11,1,10,NYG 41,0,7,Eli Manning pass incomplete deep left intended for Kevin Boss,1.660,1.120
1,1:04,2,10,NYG 41,0,7,Eli Manning pass complete short left to Hakeem Nicks for 2 yards (tackle by Dimitri Patterson),1.120,0.700
1,0:22,3,8,NYG 43,0,7,Eli Manning pass incomplete short left intended for Derek Hagan is intercepted by Quintin Mikell at NYG-45,0.700,-2.590
1,0:14,1,10,NYG 45,0,7,"Michael Vick left end for 11 yards (tackle by Barry Cofield). Penalty on Jonathan Goff: Personal Foul, 15 yards",2.590,4.310
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,NYG 19,0,7,Michael Vick pass complete short middle to LeSean McCoy for 5 yards (tackle by Keith Bulluck),4.310,4.530
2,14:19,2,5,NYG 14,0,7,LeSean McCoy left guard for 2 yards (tackle by Antrel Rolle),4.530,4.190
2,13:43,3,3,NYG 12,0,7,Michael Vick sacked by Rocky Bernard for -4 yards,4.190,2.380
2,13:09,4,7,NYG 16,3,7,David Akers 34 yard field goal good,2.380,3.000
2,13:09,,,PHI 30,3,7,"David Akers kicks off 64 yards, returned by Danny Ware for 21 yards (tackle by Colt Anderson)",0.000,0.740
2,12:56,1,10,NYG 27,3,7,Ahmad Bradshaw right tackle for 5 yards (tackle by Moise Fokou),0.740,0.870
2,12:21,2,5,NYG 32,3,7,Ahmad Bradshaw middle for 9 yards (tackle by Jamar Chaney),0.870,1.660
2,11:40,1,10,NYG 41,3,7,Ahmad Bradshaw left guard for 9 yards (tackle by Darryl Tapp),1.660,2.340
2,11:04,2,1,,3,7,Eli Manning pass complete short left to Travis Beckum for 4 yards (tackle by Joselio Hanson and Dimitri Patterson),2.340,2.520
2,10:24,1,10,PHI 46,3,7,Brandon Jacobs left end for 1 yard (tackle by Brodrick Bunkley and Jamar Chaney),2.520,2.110
2,9:49,2,9,PHI 45,3,7,Brandon Jacobs middle for -3 yards (tackle by Jamar Chaney and Trent Cole),2.110,1.030
2,9:06,3,12,PHI 48,3,7,Eli Manning pass complete short right to Hakeem Nicks for 15 yards (tackle by Kurt Coleman),1.030,3.380
2,8:28,1,10,PHI 33,3,13,"Eli Manning pass complete short left to Mario Manningham for 33 yards, touchdown",3.380,7.000
2,8:28,,,PHI 2,3,14,Lawrence Tynes kicks extra point good,0.000,0.000
2,8:28,,,NYG 30,3,14,"Lawrence Tynes kicks off 64 yards, returned by Jorrick Calvin for 20 yards (tackle by Dave Tollefson)",0.000,0.670
2,8:11,1,10,PHI 26,3,14,LeSean McCoy right guard for 4 yards (tackle by Chris Canty),0.670,0.670
2,7:34,2,6,PHI 30,3,14,Michael Vick pass complete short right to Jeremy Maclin for 5 yards (tackle by Terrell Thomas),0.670,0.630
2,6:54,3,1,PHI 35,3,14,Michael Vick right tackle for 9 yards (tackle by Justin Tuck),0.630,1.860
2,6:29,1,10,PHI 44,3,14,Jerome Harrison left guard for 3 yards (tackle by Michael Boley),1.860,1.720
2,5:45,2,7,PHI 47,3,14,Michael Vick pass complete short right to LeSean McCoy for -1 yards (tackle by Justin Tuck),1.720,0.890
2,4:59,3,8,PHI 46,3,14,Michael Vick sacked by Justin Tuck for -11 yards,0.890,-1.040
2,4:28,4,19,PHI 35,3,14,"Saverio Rocca punts 49 yards, returned by Will Blackmon for 22 yards (tackle by Kurt Coleman)",-1.040,-1.470
2,4:11,1,10,NYG 38,3,14,Eli Manning pass incomplete short left intended for Hakeem Nicks (defended by Dimitri Patterson),1.470,0.920
2,4:05,2,10,NYG 38,3,14,Brandon Jacobs right end for 2 yards (tackle by Jamar Chaney and Juqua Parker),0.920,0.500
2,3:20,3,8,NYG 40,3,14,Eli Manning pass complete short left to Derek Hagan for 16 yards (tackle by Dimitri Patterson),0.500,2.650
2,2:53,1,10,PHI 44,3,14,Brandon Jacobs left guard for 4 yards (tackle by Moise Fokou and Jamar Chaney),2.650,2.650
2,2:14,2,6,PHI 40,3,14,Eli Manning pass incomplete deep middle intended for Hakeem Nicks (defended by Dimitri Patterson),2.650,1.950
2,2:05,3,6,PHI 40,3,14,Eli Manning pass complete short left to Ahmad Bradshaw for 11 yards (tackle by Quintin Mikell and Nate Allen),1.950,3.640
2,1:56,1,10,PHI 29,3,14,Ahmad Bradshaw right guard for 4 yards (tackle by Quintin Mikell),3.640,3.640
2,1:30,2,6,PHI 25,3,14,Eli Manning pass complete short left to Derek Hagan for 11 yards (tackle by Trent Cole),3.640,4.650
2,1:20,2,6,PHI 25,3,14,Timeout #1 by New York Giants,3.640,4.650
2,1:20,1,10,PHI 14,3,14,Eli Manning pass complete short middle to Mario Manningham for 4 yards (tackle by Jamar Chaney),4.650,4.710
2,1:20,1,10,PHI 14,3,14,Timeout #1 by Philadelphia Eagles,4.650,4.710
2,1:01,2,6,PHI 10,3,14,Eli Manning pass complete short right to Mario Manningham for 3 yards (tackle by Asante Samuel),4.710,4.500
2,0:56,3,3,PHI 7,3,14,Eli Manning pass incomplete short middle intended for Kevin Boss (defended by Quintin Mikell),4.500,2.990
2,0:52,4,3,PHI 7,3,17,Lawrence Tynes 25 yard field goal good,2.990,3.000
2,0:52,,,NYG 30,3,17,"Lawrence Tynes kicks off 65 yards, returned by Jorrick Calvin for 12 yards (tackle by Gerris Wilkinson)",0.000,-0.060
2,0:44,1,10,PHI 17,3,17,Michael Vick middle for 1 yard (tackle by Osi Umenyiora),-0.060,-0.420
2,0:22,2,9,PHI 18,3,17,"Michael Vick pass complete short middle to Jeremy Maclin for 12 yards (tackle by Terrell Thomas). Jeremy Maclin fumbles (forced by Terrell Thomas), recovered by Kenny Phillips at PHI-30 and returned for 22 yards (tackle by Max Jean-Gilles)",-0.420,-5.370
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
2,0:09,1,8,PHI 8,3,23,"Eli Manning pass complete short left to Hakeem Nicks for 8 yards, touchdown",5.370,7.000
2,0:09,,,PHI 2,3,24,Lawrence Tynes kicks extra point good,0.000,0.000
2,0:09,,,NYG 30,3,24,"Lawrence Tynes kicks off 44 yards, returned by Brent Celek for 12 yards (tackle by Phillip Dillard)",0.000,1.470
2,0:01,1,10,PHI 38,3,24,Michael Vick kneels for -1 yards,1.470,0.790
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,3,24,"Lawrence Tynes kicks off 65 yards, returned by Jorrick Calvin for 22 yards (tackle by Chase Blackburn)",0.000,0.740
3,14:52,1,10,PHI 27,3,24,Michael Vick pass complete short middle to LeSean McCoy for 4 yards (tackle by Michael Boley and Keith Bulluck),0.740,0.740
3,14:21,2,6,PHI 31,3,24,Michael Vick pass incomplete left intended for DeSean Jackson (defended by Chris Canty),0.740,0.040
3,14:13,3,6,PHI 31,3,24,Michael Vick sacked by Jason Pierre-Paul and Justin Tuck for -6 yards,0.040,-1.700
3,13:57,4,12,PHI 25,3,24,"Saverio Rocca punts 44 yards, returned by Will Blackmon for 10 yards (tackle by Kurt Coleman)",-1.700,-1.660
3,13:42,1,10,NYG 41,3,24,Brandon Jacobs right guard for 1 yard (tackle by Trent Cole and Moise Fokou),1.660,1.260
3,13:10,2,9,NYG 42,3,24,Ahmad Bradshaw right tackle for 8 yards (tackle by Juqua Parker and Quintin Mikell),1.260,1.620
3,12:25,3,1,,3,24,Ahmad Bradshaw middle for -1 yards (tackle by Juqua Parker and Trent Cole),1.620,-0.130
3,11:45,4,2,NYG 49,3,24,"Matt Dodge punts 43 yards, fair catch by Jorrick Calvin",-0.130,0.380
3,11:34,1,10,PHI 8,3,24,LeSean McCoy right guard for 11 yards (tackle by Michael Boley and Kenny Phillips),-0.380,0.150
3,10:49,1,10,PHI 19,3,24,LeSean McCoy left guard for 4 yards (tackle by Justin Tuck and Antrel Rolle),0.150,0.210
3,10:16,2,6,PHI 23,3,24,"Michael Vick pass complete short left to Owen Schmitt for 5 yards (tackle by Keith Bulluck). Penalty on Brent Celek: Illegal Formation, 5 yards (no play)",0.210,-0.560
3,9:49,2,11,PHI 18,3,24,LeSean McCoy right tackle for 5 yards (tackle by Kenny Phillips and Michael Boley),-0.560,-0.550
3,9:05,3,6,PHI 23,3,24,Michael Vick pass complete deep middle to Jason Avant for 18 yards (tackle by Kenny Phillips),-0.550,1.660
3,8:28,1,10,PHI 41,3,24,Michael Vick pass complete short left to LeSean McCoy for 5 yards (tackle by Antrel Rolle),1.660,1.800
3,7:49,2,5,PHI 46,3,24,LeSean McCoy middle for 12 yards (tackle by Michael Boley),1.800,2.790
3,7:15,1,10,NYG 42,3,24,"LeSean McCoy left tackle for 7 yards (tackle by Antrel Rolle and Osi Umenyiora). Penalty on Brent Celek: Offensive Holding, 10 yards (no play)",2.790,2.130
3,6:54,1,20,PHI 48,3,24,Michael Vick pass complete short right to Jeremy Maclin for 6 yards (tackle by Keith Bulluck),2.130,1.700
3,6:16,2,14,NYG 46,3,24,Michael Vick pass incomplete short middle intended for Jeremy Maclin,1.700,1.030
3,6:10,3,14,NYG 46,3,24,Michael Vick pass incomplete deep middle intended for Jason Avant,1.030,0.200
3,6:03,4,14,NYG 46,3,24,"Saverio Rocca punts 35 yards, returned by Will Blackmon for no gain. Penalty on Colt Anderson: Illegal Touch Kick, 5 yards",0.200,0.140
3,5:50,1,10,NYG 16,3,24,Ahmad Bradshaw right end for -2 yards (tackle by Kurt Coleman),-0.140,-0.890
3,5:17,2,12,NYG 14,3,24,"Eli Manning pass complete short middle to Mario Manningham for 10 yards (tackle by Jamar Chaney). Mario Manningham fumbles (forced by Jamar Chaney), recovered by Mike Patterson at NYG-25 (tackle by Hakeem Nicks)",-0.890,-3.910
3,5:00,1,10,NYG 25,3,24,Michael Vick left end for 13 yards (tackle by Keith Bulluck),3.910,4.780
3,4:37,1,10,NYG 12,3,24,Michael Vick pass complete short middle to Jason Avant for 4 yards (tackle by Michael Boley),4.780,4.830
3,4:06,2,6,NYG 8,9,24,"Michael Vick pass complete short right to Jeremy Maclin for 8 yards, touchdown",4.830,7.000
3,4:06,,,NYG 2,10,24,David Akers kicks extra point good,0.000,0.000
3,4:06,,,PHI 30,10,24,"David Akers kicks off 62 yards, returned by Danny Ware for 26 yards (tackle by Joselio Hanson)",0.000,1.200
3,3:49,1,10,NYG 34,10,24,Eli Manning pass incomplete short left intended for Brandon Jacobs,1.200,0.660
3,3:43,2,10,NYG 34,10,24,Eli Manning pass complete short left to Hakeem Nicks for 11 yards (tackle by Dimitri Patterson),0.660,1.930
3,3:16,1,10,NYG 45,10,24,Brandon Jacobs middle for no gain (tackle by Akeem Jordan and Trent Cole),1.930,1.380
3,2:33,2,10,NYG 45,10,24,Eli Manning pass incomplete short middle intended for Brandon Jacobs (defended by Ernie Sims),1.380,0.700
3,2:23,3,10,NYG 45,10,24,Eli Manning pass complete short middle to Derek Hagan for 9 yards (tackle by Asante Samuel),0.700,0.200
3,1:48,4,1,PHI 46,10,24,"Matt Dodge punts 28 yards, returned by Jorrick Calvin for 9 yards (tackle by Bear Pascoe)",0.200,-0.740
3,1:36,1,10,PHI 27,10,24,Michael Vick pass complete short left to Clay Harbor for 4 yards (tackle by Terrell Thomas),0.740,0.740
3,1:06,2,6,PHI 31,10,24,Michael Vick pass complete short left to DeSean Jackson for 9 yards (tackle by Corey Webster),0.740,1.600
3,0:33,1,10,PHI 40,10,24,LeSean McCoy middle for 2 yards (tackle by Justin Tuck),1.600,1.320
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,PHI 42,10,24,"Penalty on Brent Celek: False Start, 5 yards (no play)",1.320,0.650
4,15:00,2,13,PHI 37,10,24,Michael Vick pass incomplete short left intended for DeSean Jackson (defended by Antrel Rolle),0.650,-0.030
4,14:56,3,13,PHI 37,10,24,Michael Vick pass incomplete deep right intended for Jeremy Maclin (defended by Terrell Thomas),-0.030,-0.910
4,14:48,4,13,PHI 37,10,24,"Saverio Rocca punts 53 yards, returned by Will Blackmon for 3 yards (tackle by Jon Dorenbos)",-0.910,0.320
4,14:37,1,10,NYG 13,10,24,Eli Manning pass complete short middle to Kevin Boss for 36 yards (tackle by Moise Fokou),-0.320,2.190
4,13:53,1,10,NYG 49,10,24,Ahmad Bradshaw right guard for 5 yards (tackle by Jamar Chaney and Trent Cole),2.190,2.320
4,13:15,2,5,PHI 46,10,24,Eli Manning pass incomplete short left intended for Mario Manningham (defended by Moise Fokou),2.320,1.620
4,13:09,3,5,PHI 46,10,24,Eli Manning pass incomplete,1.620,0.200
4,13:00,4,5,PHI 46,10,24,"Matt Dodge punts 46 yards, touchback",0.200,-0.280
4,12:48,1,10,PHI 20,10,24,"Michael Vick pass complete deep middle to DeSean Jackson for 30 yards. DeSean Jackson fumbles, recovered by Kenny Phillips at 50 and returned for 3 yards (tackle by Owen Schmitt)",0.280,-2.460
4,12:34,1,10,PHI 47,10,24,Brandon Jacobs left end for 5 yards (tackle by Jamar Chaney),2.460,2.590
4,11:54,2,5,PHI 42,10,24,Eli Manning pass complete short left to Kevin Boss for 15 yards (tackle by Jamar Chaney),2.590,3.780
4,11:43,1,10,PHI 27,10,24,Brandon Jacobs right guard for 5 yards (tackle by Kurt Coleman),3.780,3.910
4,10:54,2,5,PHI 22,10,24,Ahmad Bradshaw left end for 3 yards (tackle by Ernie Sims),3.910,3.640
4,10:14,3,2,PHI 19,10,24,"Penalty on Jamar Chaney: Encroachment, 5 yards (no play)",3.640,4.650
4,9:48,1,10,PHI 14,10,24,Brandon Jacobs left tackle for 4 yards (tackle by Ernie Sims),4.650,4.710
4,9:06,2,6,PHI 10,10,24,Brandon Jacobs right guard for 2 yards (tackle by Mike Patterson),4.710,4.280
4,8:23,3,4,PHI 8,10,30,"Eli Manning pass complete short middle to Kevin Boss for 8 yards, touchdown",4.280,7.000
4,8:23,,,PHI 2,10,31,Lawrence Tynes kicks extra point good,0.000,0.000
4,8:23,,,NYG 30,10,31,"Lawrence Tynes kicks off 62 yards, returned by Jorrick Calvin for 17 yards (tackle by Duke Calhoun)",0.000,0.610
4,8:09,1,10,PHI 25,10,31,Michael Vick pass complete short left to Jeremy Maclin for 10 yards (tackle by Osi Umenyiora),0.610,1.270
4,7:43,1,10,PHI 35,16,31,"Michael Vick pass complete deep middle to Brent Celek for 65 yards, touchdown",1.270,7.000
4,7:43,,,NYG 2,17,31,David Akers kicks extra point good,0.000,0.000
4,7:43,,,PHI 30,17,31,"David Akers kicks onside 13 yards, recovered by Riley Cooper",0.000,1.800
4,7:27,1,10,PHI 43,17,31,Michael Vick pass complete short middle to DeSean Jackson for 13 yards (tackle by Terrell Thomas and Deon Grant),1.800,2.650
4,6:58,1,10,NYG 44,17,31,Michael Vick middle for 35 yards (tackle by Aaron Ross),2.650,5.140
4,6:05,1,9,NYG 9,17,31,Michael Vick pass incomplete short right intended for DeSean Jackson,5.140,4.380
4,5:59,2,9,NYG 9,17,31,"Michael Vick middle for -3 yards (tackle by Justin Tuck and Antrel Rolle). Penalty on Justin Tuck: Defensive Offside, 5 yards (no play)",4.380,5.340
4,5:41,2,4,NYG 4,17,31,Michael Vick pass incomplete short middle intended for Jeremy Maclin (defended by Rocky Bernard),5.340,4.490
4,5:32,3,4,NYG 4,23,31,"Michael Vick left tackle for 4 yards, touchdown",4.490,7.000
4,5:32,,,NYG 2,24,31,David Akers kicks extra point good,0.000,0.000
4,5:32,,,PHI 30,24,31,"David Akers kicks off 60 yards, returned by Danny Ware for 25 yards (tackle by Moise Fokou)",0.000,1.270
4,5:21,1,10,NYG 35,24,31,Eli Manning pass complete short left to Mario Manningham for 12 yards (tackle by Dimitri Patterson),1.270,2.060
4,5:04,1,10,NYG 47,24,31,Ahmad Bradshaw left tackle for 7 yards (tackle by Jamar Chaney),2.060,2.460
4,4:25,2,3,PHI 46,24,31,Ahmad Bradshaw left tackle for 2 yards (tackle by Mike Patterson and Trent Cole),2.460,2.020
4,4:15,2,3,PHI 46,24,31,Timeout #1 by Philadelphia Eagles,2.460,2.020
4,4:15,3,1,PHI 44,24,31,Ahmad Bradshaw right end for 2 yards (tackle by Antonio Dixon),2.020,2.790
4,4:02,3,1,PHI 44,24,31,Timeout #2 by Philadelphia Eagles,2.020,2.790
4,4:02,1,10,PHI 42,24,31,Ahmad Bradshaw left end for 4 yards (tackle by Trent Cole),2.790,2.780
4,3:56,1,10,PHI 42,24,31,Timeout #3 by Philadelphia Eagles,2.790,2.780
4,3:56,2,6,PHI 38,24,31,"Penalty on David Diehl: False Start, 5 yards (no play)",2.780,2.110
4,3:56,2,11,PHI 43,24,31,Ahmad Bradshaw right tackle for 3 yards (tackle by Mike Patterson and Trent Cole),2.110,1.820
4,3:13,3,8,PHI 40,24,31,Eli Manning pass incomplete short left intended for Derek Hagan,1.820,0.590
4,3:08,4,8,PHI 40,24,31,"Matt Dodge punts 28 yards, fair catch by Jeremy Maclin",0.590,0.350
4,3:01,1,10,PHI 12,24,31,Michael Vick pass incomplete deep right intended for Brent Celek,-0.350,-0.780
4,2:56,2,10,PHI 12,24,31,Michael Vick pass incomplete short middle intended for Jeremy Maclin,-0.780,-1.420
4,2:50,3,10,PHI 12,24,31,Michael Vick left end for 33 yards (tackle by Terrell Thomas),-1.420,1.930
4,2:41,1,10,PHI 45,24,31,Michael Vick pass complete short middle to Jason Avant for 13 yards (tackle by Deon Grant and Terrell Thomas),1.930,2.790
4,2:13,1,10,NYG 42,24,31,Michael Vick pass incomplete short middle intended for LeSean McCoy (defended by Jason Pierre-Paul),2.790,2.240
4,2:07,2,10,NYG 42,24,31,Michael Vick middle for 22 yards (tackle by Michael Boley),2.240,4.240
4,1:58,1,10,NYG 20,24,31,Michael Vick pass complete short middle to Brent Celek for 7 yards (tackle by Jason Pierre-Paul and Aaron Ross),4.240,4.830
4,1:24,2,3,NYG 13,30,31,"Michael Vick pass complete short left to Jeremy Maclin for 13 yards, touchdown",4.830,7.000
4,1:24,,,NYG 2,31,31,David Akers kicks extra point good,0.000,0.000
4,1:24,,,PHI 30,31,31,"David Akers kicks off 55 yards, returned by Danny Ware for 21 yards (tackle by Moise Fokou)",0.000,1.330
4,1:10,1,10,NYG 36,31,31,Eli Manning pass incomplete short right intended for Derek Hagan,1.330,0.790
4,1:06,2,10,NYG 36,31,31,Eli Manning pass incomplete deep middle intended for Kevin Boss,0.790,0.100
4,1:00,3,10,NYG 36,31,31,Eli Manning sacked by Trevor Laws for -7 yards,0.100,-1.440
4,0:14,3,10,NYG 36,31,31,Timeout #1 by New York Giants,0.100,-1.440
4,0:14,4,17,NYG 29,31,37,"Matt Dodge punts 36 yards, muffed catch by DeSean Jackson, recovered by DeSean Jackson and returned for 65 yards, touchdown",-1.440,7.000
4,0:00,,,NYG 2,31,38,David Akers kicks extra point good,0.000,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
