Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Browns won the coin toss, Browns to receive the opening kickoff.",,
1,15:00,,,BAL 30,0,0,"Billy Cundiff kicks off 72 yards, returned by Josh Cribbs for 37 yards (tackle by Dennis Pitta)",0.000,1.270
1,14:54,1,10,CLE 35,0,0,Peyton Hillis left guard for 1 yard (tackle by Ray Lewis and Jameel McClain),1.270,0.860
1,14:22,2,9,CLE 36,0,0,Peyton Hillis right guard for 2 yards (tackle by Jameel McClain and Ed Reed),0.860,0.430
1,13:39,3,7,CLE 38,0,0,Colt McCoy pass complete short right to Mohamed Massaquoi for 11 yards (tackle by Lardarius Webb),0.430,2.190
1,12:58,1,10,CLE 49,0,0,Colt McCoy pass complete short right to Josh Cribbs for 9 yards (tackle by Jarret Johnson),2.190,2.860
1,12:23,2,1,BAL 42,0,0,Mike Bell left guard for 3 yards (tackle by Dawan Landry and Jarret Johnson),2.860,2.980
1,11:42,1,10,BAL 39,0,0,Colt McCoy pass complete short left to Brian Robiskie for 6 yards (tackle by Josh Wilson and Terrell Suggs),2.980,3.250
1,10:59,2,4,BAL 33,0,0,Colt McCoy pass incomplete deep right intended for Mohamed Massaquoi is intercepted by Lardarius Webb at BAL-4,3.250,0.380
1,10:51,1,10,BAL 4,0,0,Ray Rice left end for 3 yards (tackle by T.J. Ward),-0.380,-0.560
1,10:12,2,7,BAL 7,0,0,Ray Rice left guard for 3 yards (tackle by David Bowens),-0.560,-0.720
1,9:29,3,4,BAL 10,0,0,Joe Flacco pass incomplete short left intended for Ray Rice,-0.720,-2.490
1,9:24,4,4,BAL 10,0,0,"Sam Koch punts 47 yards, returned by Josh Cribbs for 17 yards (tackle by Jameel McClain)",-2.490,-2.920
1,9:13,1,10,BAL 40,0,0,Peyton Hillis left guard for 2 yards (tackle by Ray Lewis),2.920,2.640
1,8:34,2,8,BAL 38,0,0,Peyton Hillis right tackle for 4 yards (tackle by Chris Carr and Jarret Johnson),2.640,2.480
1,7:49,3,4,BAL 34,0,0,Colt McCoy pass complete short left to Ben Watson for 5 yards (tackle by Dawan Landry),2.480,3.640
1,7:11,1,10,BAL 29,0,6,"Mohamed Massaquoi pass complete deep right to Brian Robiskie for 29 yards, touchdown",3.640,7.000
,,,,,,,"BAL challenged the pass completion ruling, and the play was upheld.",,
1,,,,,0,6,"Penalty on Dawan Landry: Encroachment, 5 yards",0.000,0.000
1,,,,BAL 2,0,7,Phil Dawson kicks extra point good,0.000,0.000
1,,,,CLE 35,0,7,"Phil Dawson kicks off 69 yards, returned by Jalen Parmele for 15 yards (tackle by Sabby Piscitelli)",0.000,-0.370
1,6:57,1,10,BAL 11,0,7,Joe Flacco pass complete short right to Anquan Boldin for 9 yards (tackle by Joe Haden),-0.370,0.360
1,6:25,2,1,BAL 20,0,7,Le'Ron McClain right guard for 16 yards (tackle by David Bowens),0.360,1.330
1,5:45,1,10,BAL 36,0,7,Joe Flacco pass complete short right to T.J. Houshmandzadeh for -2 yards (tackle by David Bowens),1.330,0.520
1,4:59,2,12,BAL 34,0,7,Ray Rice right guard for 11 yards (tackle by Eric Barton),0.520,1.290
1,4:17,3,1,BAL 45,0,7,Ray Rice right guard for 5 yards (tackle by Chris Gocong),1.290,2.260
1,3:40,1,10,,0,7,Joe Flacco pass complete short left to Ray Rice for no gain,2.260,1.710
1,2:56,2,10,,0,7,Ray Rice right guard for 4 yards (tackle by Derreck Robinson),1.710,1.550
1,2:14,3,6,CLE 46,0,7,Joe Flacco pass complete short left to Derrick Mason for 9 yards (tackle by Sheldon Brown),1.550,3.120
1,1:58,1,10,CLE 37,0,7,Willis McGahee left guard for 2 yards (tackle by Kenyon Coleman and Chris Gocong),3.120,2.840
1,0:56,2,8,CLE 35,0,7,Joe Flacco pass complete short left to Derrick Mason for 10 yards (tackle by Sheldon Brown),2.840,3.910
1,0:12,1,10,CLE 25,0,7,Willis McGahee right guard for 9 yards (tackle by Chris Gocong),3.910,4.750
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,1,CLE 16,0,7,Ray Rice right guard for 3 yards (tackle by Brian Schaefering),4.750,4.710
2,14:26,1,10,CLE 13,0,7,Ray Rice right guard for 4 yards (tackle by Ahtyba Rubin),4.710,4.770
2,13:51,2,6,CLE 9,0,7,Joe Flacco pass incomplete short right intended for Ed Dickson,4.770,3.880
2,13:43,3,6,CLE 9,0,7,Joe Flacco pass incomplete short middle intended for Anquan Boldin,3.880,2.850
2,13:37,4,6,CLE 9,3,7,Billy Cundiff 27 yard field goal good,2.850,3.000
2,,,,BAL 30,3,7,"Billy Cundiff kicks off 69 yards, returned by Josh Cribbs for 25 yards (tackle by Prescott Burgess)",0.000,0.670
2,13:27,1,10,CLE 26,3,7,"Colt McCoy pass complete short right to Mohamed Massaquoi for 3 yards (tackle by Chris Carr). Mohamed Massaquoi fumbles (forced by Chris Carr), recovered by Jameel McClain at CLE-29 and returned for 9 yards (tackle by John St. Clair)",0.670,-4.240
2,13:17,1,10,CLE 20,3,7,Ray Rice right guard for 3 yards (tackle by Kenyon Coleman),4.240,4.120
2,13:01,2,7,CLE 17,3,7,Ray Rice right guard for 2 yards (tackle by Matt Roth),4.120,3.700
2,11:54,3,5,CLE 15,9,7,"Joe Flacco pass complete short middle to T.J. Houshmandzadeh for 15 yards, touchdown",3.700,7.000
2,,,,CLE 2,10,7,Billy Cundiff kicks extra point good,0.000,0.000
2,,,,BAL 30,10,7,"Billy Cundiff kicks off 59 yards, returned by Josh Cribbs for 21 yards (tackle by Prescott Burgess)",0.000,1.070
2,11:41,1,10,CLE 32,10,7,Peyton Hillis right tackle for 4 yards (tackle by Kelly Gregg and Ray Lewis),1.070,1.070
2,11:02,2,6,CLE 36,10,7,Peyton Hillis left tackle for 3 yards (tackle by Dawan Landry),1.070,0.760
2,10:33,3,3,CLE 39,10,7,Colt McCoy pass complete short middle to Peyton Hillis for 5 yards (tackle by Jarret Johnson),0.760,1.860
2,9:47,1,10,CLE 44,10,7,Colt McCoy pass complete short right to Chansi Stuckey for 3 yards,1.860,1.720
2,9:04,2,7,CLE 47,10,7,Peyton Hillis left guard for 2 yards (tackle by Haloti Ngata),1.720,1.290
2,8:16,3,5,CLE 49,10,7,Colt McCoy pass incomplete deep right intended for Mohamed Massaquoi is intercepted by Ed Reed at BAL-30 and returned for 20 yards,1.290,-2.260
2,8:02,1,10,,10,7,Joe Flacco pass incomplete deep left intended for Donte' Stallworth (defended by T.J. Ward),2.260,1.710
2,7:52,2,10,,10,7,Willis McGahee right guard for 6 yards (tackle by Ahtyba Rubin and Marcus Benard),1.710,1.820
2,7:10,3,4,CLE 44,10,7,Joe Flacco right tackle for 4 yards (tackle by Raymond Ventrone),1.820,2.920
2,6:29,1,10,CLE 40,10,7,Joe Flacco pass complete short left to Derrick Mason for 9 yards (tackle by Sheldon Brown),2.920,3.590
2,5:48,2,1,CLE 31,10,7,Le'Ron McClain left guard for 3 yards (tackle by Ahtyba Rubin and Matt Roth),3.590,3.710
2,5:05,1,10,CLE 28,10,7,Joe Flacco pass incomplete deep left intended for Derrick Mason,3.710,3.170
2,4:59,2,10,CLE 28,10,7,Joe Flacco pass complete short right to T.J. Houshmandzadeh for 6 yards (tackle by Joe Haden),3.170,3.270
2,4:14,3,4,CLE 22,10,7,Joe Flacco pass incomplete deep right intended for Derrick Mason,3.270,2.070
2,4:09,4,4,CLE 22,13,7,Billy Cundiff 40 yard field goal good,2.070,3.000
2,,,,BAL 30,13,7,"Billy Cundiff kicks off 52 yards, returned by Josh Cribbs for 19 yards (tackle by Prescott Burgess)",0.000,1.400
2,3:59,1,10,CLE 37,13,7,Mike Bell left tackle for 5 yards (tackle by Cory Redding),1.400,1.530
2,3:17,2,5,CLE 42,13,7,Mike Bell right guard for 1 yard (tackle by Cory Redding),1.530,0.960
2,2:41,3,4,CLE 43,13,7,Josh Cribbs left tackle for 5 yards (tackle by Ed Reed),0.960,2.130
2,2:00,1,10,CLE 48,13,7,Colt McCoy pass complete short right to Mike Bell for 28 yards (tackle by Ray Lewis),2.130,3.970
2,1:16,1,10,BAL 24,13,7,Mike Bell left guard for 1 yard (tackle by Cory Redding),3.970,3.570
2,0:31,2,9,BAL 23,13,7,Colt McCoy for 7 yards,3.570,3.950
2,0:23,,,,13,7,Timeout #2 by Baltimore Ravens,0.000,3.950
2,0:23,3,2,BAL 16,13,7,Josh Cribbs right tackle for 3 yards (tackle by Cory Redding),3.950,4.710
2,0:17,,,,13,7,Timeout #1 by Cleveland Browns,0.000,4.710
2,0:17,1,10,BAL 13,13,7,Colt McCoy pass incomplete short middle intended for Brian Robiskie,4.710,4.050
2,0:12,2,10,BAL 13,13,7,Colt McCoy pass incomplete short right intended for Brian Robiskie,4.050,3.120
2,0:06,3,10,BAL 13,13,10,Phil Dawson 30 yard field goal good,3.120,3.000
2,,,,CLE 30,13,10,"Phil Dawson kicks off 50 yards, fair catch by Haruki Nakamura",0.000,0.280
2,0:00,1,10,BAL 20,13,10,Joe Flacco kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 30,13,10,Phil Dawson kicks onside 8 yards,0.000,3.050
3,15:00,1,10,CLE 38,13,10,Ray Rice right guard for 3 yards (tackle by Kenyon Coleman),3.050,2.910
3,14:30,2,7,CLE 35,13,10,Joe Flacco right tackle for 13 yards (tackle by Joe Haden),2.910,4.110
3,13:37,1,10,CLE 22,19,10,"Joe Flacco pass complete deep left to Derrick Mason for 22 yards, touchdown. Penalty on Sheldon Brown: Defensive Pass Interfere (Declined), Penalty on Travis Ivey: Illegal Use of Hands (Declined)",4.110,7.000
3,,,,CLE 2,20,10,Billy Cundiff kicks extra point good,0.000,0.000
3,,,,BAL 30,20,10,"Billy Cundiff kicks off 61 yards, returned by Josh Cribbs for 24 yards (tackle by Dawan Landry)",0.000,1.140
3,13:22,1,10,CLE 33,20,10,Colt McCoy pass incomplete short right intended for Josh Cribbs (defended by Jarret Johnson),1.140,0.590
3,13:19,2,10,CLE 33,20,10,Colt McCoy pass complete short left to Chansi Stuckey for 11 yards (tackle by Josh Wilson),0.590,1.860
3,12:40,1,10,CLE 44,20,10,Peyton Hillis right guard for 4 yards (tackle by Haloti Ngata),1.860,1.860
3,11:57,2,6,CLE 48,20,10,Colt McCoy pass incomplete short left intended for Demetrius Williams (defended by Josh Wilson),1.860,1.160
3,11:52,3,6,CLE 48,20,10,Colt McCoy pass incomplete short left intended for Ben Watson (defended by Jarret Johnson),1.160,-0.190
3,11:48,4,6,CLE 48,20,10,"Reggie Hodges punts 36 yards, fair catch by Lardarius Webb",-0.190,0.140
3,11:39,1,10,BAL 16,20,10,Ray Rice right guard for 4 yards (tackle by Matt Roth),-0.140,0.010
3,11:05,2,6,BAL 20,20,10,Joe Flacco pass complete short right to Le'Ron McClain for 5 yards (tackle by Travis Ivey),0.010,-0.200
3,10:26,3,1,BAL 25,20,10,Ray Rice right guard for no gain (tackle by David Bowens and T.J. Ward),-0.200,-1.700
3,9:41,4,1,BAL 25,20,10,"Sam Koch punts 50 yards, returned by Josh Cribbs for no gain",-1.700,-0.610
3,9:32,1,10,CLE 25,20,10,Peyton Hillis right guard for 7 yards (tackle by Jameel McClain),0.610,1.010
3,8:51,2,3,CLE 32,20,10,Peyton Hillis right guard for 2 yards (tackle by Jameel McClain),1.010,0.560
3,8:10,3,1,CLE 34,20,10,Lawrence Vickers right guard for 2 yards (tackle by Jameel McClain),0.560,1.330
3,7:27,1,10,CLE 36,20,10,Colt McCoy pass incomplete short right intended for Mohamed Massaquoi,1.330,0.790
3,7:19,2,10,CLE 36,20,10,Colt McCoy left tackle for 3 yards (tackle by Dawan Landry),0.790,0.500
3,6:42,3,7,CLE 39,20,10,"Colt McCoy pass complete deep right to Brian Robiskie for 42 yards (tackle by Lardarius Webb). Penalty on Brian Robiskie: Offensive Pass Interfere, 10 yards (no play)",0.500,-0.820
3,6:10,3,17,CLE 29,20,10,"Colt McCoy pass complete short middle to Chansi Stuckey for no gain. Penalty on John St. Clair: Offensive Holding, 10 yards, Penalty on Ben Watson: Offensive Pass Interfere (Declined) (no play)",-0.820,-2.300
3,5:58,3,27,CLE 19,20,10,Colt McCoy right tackle for 5 yards (tackle by Dannell Ellerbe),-2.300,-1.770
3,5:21,4,22,CLE 24,20,10,"Reggie Hodges punts 53 yards, returned by Lardarius Webb for 1 yard (tackle by Titus Brown)",-1.770,-0.540
3,5:11,1,10,BAL 24,20,10,Ray Rice right tackle for 4 yards (tackle by Kenyon Coleman),0.540,0.540
3,4:34,2,6,BAL 28,20,10,Joe Flacco pass incomplete deep right intended for Anquan Boldin is intercepted by Joe Haden at CLE-41,0.540,-1.660
3,4:24,1,10,CLE 41,20,10,Mike Bell left tackle for 5 yards (tackle by Dannell Ellerbe),1.660,1.800
3,3:44,2,5,CLE 46,20,10,Mike Bell right tackle for 9 yards (tackle by Dannell Ellerbe),1.800,2.590
3,3:06,1,10,BAL 45,20,10,Mike Bell left tackle for 3 yards (tackle by Cory Redding and Jameel McClain),2.590,2.450
3,2:26,2,7,BAL 42,20,10,Colt McCoy pass incomplete deep right intended for Demetrius Williams,2.450,1.750
3,2:16,,,,20,10,Timeout #1 by Cleveland Browns,0.000,1.750
3,2:16,3,7,BAL 42,20,10,Colt McCoy pass incomplete short right intended for Chansi Stuckey,1.750,0.460
3,2:12,4,7,BAL 42,20,10,"Reggie Hodges punts 27 yards, fair catch by Ed Reed",0.460,0.220
3,2:04,1,10,BAL 15,20,10,Willis McGahee left tackle for 5 yards (tackle by Matt Roth and Chris Gocong),-0.220,0.080
3,1:26,2,5,BAL 20,20,10,Willis McGahee left guard for 4 yards (tackle by Chris Gocong),0.080,-0.270
3,0:41,3,1,BAL 24,20,10,Ray Rice left guard for 4 yards (tackle by Sheldon Brown and Abram Elam),-0.270,0.810
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,BAL 28,20,10,Willis McGahee right guard for 4 yards (tackle by Eric Barton and Derreck Robinson),0.810,0.800
4,14:23,2,6,BAL 32,20,10,Joe Flacco pass complete short right to T.J. Houshmandzadeh for 13 yards (tackle by Joe Haden),0.800,1.930
4,13:40,1,10,BAL 45,20,10,Ray Rice right guard for 5 yards (tackle by Derreck Robinson and Matt Roth),1.930,2.060
4,12:59,2,5,,20,10,Ray Rice left guard for 3 yards (tackle by Kenyon Coleman),2.060,1.750
4,12:14,3,2,CLE 47,20,10,Ray Rice right guard for 2 yards (tackle by Matt Roth),1.750,2.590
4,11:29,1,10,CLE 45,20,10,Willis McGahee right guard for 1 yard (tackle by Abram Elam and David Bowens),2.590,2.180
4,10:54,2,9,CLE 44,20,10,Willis McGahee right tackle for 3 yards (tackle by Eric Barton and Derreck Robinson),2.180,1.880
4,10:13,3,6,CLE 41,20,10,"Joe Flacco sacked by Joe Haden for -5 yards. Joe Flacco fumbles (forced by Joe Haden), ball out of bounds at CLE-46",1.880,0.200
4,9:45,4,11,CLE 46,20,10,Sam Koch punts 40 yards,0.200,0.380
4,9:36,1,10,CLE 6,20,10,Colt McCoy pass complete short middle to Alex Smith for 6 yards (tackle by Jameel McClain),-0.380,-0.340
4,9:00,2,4,CLE 12,20,10,Colt McCoy pass complete short middle to Ben Watson for 7 yards (tackle by Dawan Landry),-0.340,0.150
4,8:45,1,10,CLE 19,20,10,Colt McCoy right guard for 15 yards (tackle by Ed Reed),0.150,1.200
4,7:45,1,10,CLE 34,20,10,Peyton Hillis middle for 3 yards (tackle by Terrell Suggs and Jarret Johnson),1.200,1.060
4,7:20,2,7,CLE 37,20,10,Colt McCoy pass incomplete short left intended for Brian Robiskie,1.060,0.370
4,7:13,3,7,CLE 37,20,10,Colt McCoy pass complete short left to Chansi Stuckey for 9 yards (tackle by Chris Carr),0.370,1.990
4,6:45,1,10,CLE 46,20,10,Colt McCoy pass complete short middle to Chansi Stuckey for 16 yards (tackle by Dannell Ellerbe),1.990,3.050
4,6:07,1,10,BAL 38,20,10,Peyton Hillis right guard for 1 yard (tackle by Lardarius Webb),3.050,2.640
4,5:30,2,9,BAL 37,20,10,Colt McCoy pass complete short right to Ben Watson for 10 yards (tackle by Lardarius Webb),2.640,3.780
4,4:55,,,,20,10,Timeout #1 by Baltimore Ravens,0.000,3.780
4,4:55,1,10,BAL 27,20,10,Colt McCoy pass incomplete short left intended for Chansi Stuckey,3.780,3.230
4,4:51,2,10,BAL 27,20,10,"Colt McCoy pass incomplete deep right intended for Mohamed Massaquoi is intercepted by Ed Reed and returned for 32 yards. Ed Reed fumbles, recovered by Lardarius Webb at BAL-29",3.230,-0.870
4,4:35,1,10,BAL 29,20,10,Ray Rice left tackle for 4 yards (tackle by Kenyon Coleman),0.870,0.870
4,3:52,2,6,BAL 33,20,10,Ray Rice right guard for 2 yards (tackle by Derreck Robinson and Ahtyba Rubin),0.870,0.430
4,3:10,3,4,BAL 35,20,10,Joe Flacco pass complete short middle to Anquan Boldin for 6 yards (tackle by Eric Barton),0.430,1.660
4,2:28,1,10,BAL 41,20,10,Ray Rice left guard for 3 yards (tackle by Abram Elam),1.660,1.530
4,2:00,2,7,BAL 44,20,10,Ray Rice right guard for 11 yards (tackle by Chris Gocong),1.530,2.590
4,1:53,,,,20,10,Timeout #2 by Cleveland Browns,0.000,2.590
4,1:53,1,10,CLE 45,20,10,Ray Rice left tackle for 6 yards (tackle by Eric Barton),2.590,2.850
4,1:47,,,,20,10,Timeout #3 by Cleveland Browns,0.000,2.850
4,1:47,2,4,CLE 39,20,10,Ray Rice left guard for no gain (tackle by Matt Roth),2.850,2.150
4,1:05,3,4,CLE 39,20,10,Ray Rice left guard for 2 yards (tackle by Kenyon Coleman and Ahtyba Rubin),2.150,0.790
4,0:22,4,2,CLE 37,20,10,Ray Rice right guard for 1 yard (tackle by David Bowens),0.790,-1.330
4,0:14,1,10,CLE 36,20,10,Colt McCoy pass incomplete deep right intended for Ben Watson,1.330,0.790
4,0:09,2,10,CLE 36,20,10,Colt McCoy pass complete short middle to Mike Bell for 20 yards (tackle by Dawan Landry),0.790,2.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
