Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
2,12:00,2,4,IND 32,7,14,Peyton Manning pass complete short left to Reggie Wayne for 11 yards (tackle by David Jones),0.940,1.800
2,11:31,1,10,IND 43,7,14,Joseph Addai left end for 6 yards (tackle by Daryl Smith),1.800,2.060
2,10:50,2,4,IND 49,7,14,Peyton Manning pass incomplete short left intended for Reggie Wayne (defended by David Jones),2.060,1.350
2,10:46,3,4,IND 49,7,14,Peyton Manning pass complete deep left to Reggie Wayne for 26 yards (tackle by David Jones),1.350,3.910
2,9:58,1,10,JAX 25,7,14,Peyton Manning pass complete short middle to Austin Collie for 7 yards (tackle by Daryl Smith),3.910,4.370
2,9:15,2,3,JAX 18,7,14,Joseph Addai right end for 2 yards (tackle by Aaron Kampman),4.370,4.060
2,8:30,3,1,JAX 16,7,14,Peyton Manning pass complete short middle to Reggie Wayne for 9 yards (tackle by Anthony Smith),4.060,5.600
2,7:45,1,7,JAX 7,13,14,"Peyton Manning pass complete short middle to Dallas Clark for 7 yards, touchdown",5.600,7.000
2,,,,JAX 2,14,14,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 30,14,14,"Pat McAfee kicks off 66 yards, returned by Tiquan Underwood for 17 yards (tackle by Cody Glenn). Penalty on Jacob Cutrera: Offensive Holding, 10 yards",0.000,-0.370
2,7:33,1,10,JAX 11,14,14,David Garrard pass complete short middle to Mike Thomas for 7 yards (tackle by Justin Tryon),-0.370,0.000
2,6:57,2,3,JAX 18,14,14,David Garrard pass complete short right to Mike Thomas for 18 yards (tackle by Melvin Bullitt),0.000,1.330
2,6:16,1,10,JAX 36,14,14,David Garrard middle for 6 yards (tackle by Keyunta Dawson),1.330,1.600
2,5:33,2,4,JAX 42,14,14,"Maurice Jones-Drew right end for 7 yards (tackle by Clint Session). Penalty on Jordan Black: Offensive Holding, 10 yards (no play)",1.600,0.250
2,5:08,2,14,JAX 32,14,14,David Garrard pass incomplete short middle intended for Mike Sims-Walker (defended by Kelvin Hayden),0.250,-0.430
2,5:03,3,14,JAX 32,14,14,David Garrard pass complete short left to Mike Thomas for 9 yards (tackle by Jerraud Powers),-0.430,-0.650
2,4:23,4,5,JAX 41,14,14,"Adam Podlesh punts 41 yards, returned by Jerraud Powers for 8 yards (tackle by Don Carey)",-0.650,-0.670
2,4:13,1,10,IND 26,14,14,Peyton Manning pass incomplete short right intended for Austin Collie,0.670,0.130
2,4:10,2,10,IND 26,14,14,Peyton Manning pass complete short left to Reggie Wayne for 5 yards (tackle by Daryl Smith),0.130,0.100
2,3:26,3,5,IND 31,14,14,Peyton Manning pass complete short middle to Reggie Wayne for 3 yards (tackle by David Jones),0.100,-1.110
2,2:56,4,2,IND 34,14,14,"Pat McAfee punts 66 yards, touchback",-1.110,-0.280
2,2:46,1,10,JAX 20,14,14,"Maurice Jones-Drew middle for -1 yards (tackle by Clint Session). Penalty on Daniel Muir: Defensive Offside, 5 yards (no play)",0.280,1.010
2,2:22,1,5,JAX 25,14,14,Maurice Jones-Drew left end for 4 yards (tackle by Fili Moala),1.010,0.950
2,2:00,2,1,JAX 29,14,14,Maurice Jones-Drew middle for 2 yards (tackle by Gary Brackett),0.950,1.000
2,1:28,1,10,JAX 31,14,14,David Garrard pass complete short left to Greg Jones for -2 yards (tackle by Jerraud Powers),1.000,0.190
2,0:51,2,12,JAX 29,14,14,Rashad Jennings middle for 4 yards (tackle by Keyunta Dawson),0.190,0.040
2,0:45,,,,14,14,Timeout #1 by Indianapolis Colts,0.000,0.040
2,0:45,3,8,JAX 33,14,14,David Garrard pass complete short left to Maurice Jones-Drew for 8 yards (tackle by Jacob Lacey),0.040,1.660
2,0:25,,,,14,14,Timeout #1 by Jacksonville Jaguars,0.000,1.660
2,0:25,1,10,JAX 41,14,14,David Garrard pass complete short left to Rashad Jennings for 6 yards (tackle by Clint Session),1.660,1.930
2,0:20,,,,14,14,Timeout #2 by Jacksonville Jaguars,0.000,1.930
2,0:20,2,4,JAX 47,14,14,David Garrard pass complete short left to Rashad Jennings for 3 yards (tackle by Jacob Lacey),1.930,1.620
2,0:13,,,,14,14,Timeout #3 by Jacksonville Jaguars,0.000,1.620
2,0:13,3,1,,14,14,David Garrard pass incomplete short left intended for Mike Thomas (defended by Dwight Freeney),1.620,-0.060
2,0:08,4,1,,14,14,Adam Podlesh punts 42 yards,-0.060,0.380
2,0:01,1,10,IND 8,14,14,Peyton Manning kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 30,14,14,"Pat McAfee kicks off 74 yards, returned by Tiquan Underwood for 21 yards (tackle by Tyjuan Hagler)",0.000,-0.060
3,14:56,1,10,JAX 17,14,14,Maurice Jones-Drew middle for 10 yards (tackle by Melvin Bullitt),-0.060,0.740
3,14:15,1,10,JAX 27,14,14,Maurice Jones-Drew middle for no gain (tackle by Antonio Johnson),0.740,0.200
3,13:38,2,10,JAX 27,14,14,Maurice Jones-Drew middle for 1 yard (tackle by Eric Foster),0.200,-0.360
3,12:58,3,9,JAX 28,14,14,David Garrard pass complete short right to Marcedes Lewis for 7 yards (tackle by Jerraud Powers),-0.360,-1.040
3,12:20,4,2,JAX 35,14,14,"Adam Podlesh punts 40 yards, returned by Jerraud Powers for 6 yards (tackle by Zach Miller)",-1.040,-1.000
3,12:11,1,10,IND 31,14,14,Peyton Manning pass complete short middle to Austin Collie for 14 yards (tackle by Gerald Alexander),1.000,1.930
3,11:35,1,10,IND 45,14,14,Peyton Manning pass incomplete short left intended for Dallas Clark,1.930,1.380
3,11:31,2,10,IND 45,14,14,Peyton Manning pass complete short left to Joseph Addai for 5 yards (tackle by Daryl Smith),1.380,1.360
3,10:51,3,5,,14,14,Peyton Manning pass complete short right to Blair White for 6 yards (tackle by William Middleton),1.360,2.650
3,10:16,1,10,JAX 44,14,14,Peyton Manning pass complete short right to Dallas Clark for 12 yards (tackle by Anthony Smith),2.650,3.450
3,9:37,1,10,JAX 32,14,14,Joseph Addai middle for 4 yards (tackle by Russell Allen),3.450,3.440
3,9:37,2,6,JAX 28,14,14,"Penalty on Leger Douzable: Encroachment, 5 yards (no play)",3.440,4.120
3,8:43,2,1,JAX 23,14,14,Peyton Manning pass incomplete deep middle intended for Brody Eldridge is intercepted by Anthony Smith at JAX-4 and returned for 47 yards,4.120,-2.320
3,8:26,1,10,IND 49,14,14,Maurice Jones-Drew middle for 2 yards (tackle by Gary Brackett),2.320,2.050
3,7:45,2,8,IND 47,14,14,Maurice Jones-Drew middle for 4 yards (tackle by Robert Mathis),2.050,1.880
3,7:06,3,4,IND 43,14,14,David Garrard pass complete short left to Mike Thomas for 13 yards (tackle by Philip Wheeler),1.880,3.580
3,6:28,1,10,IND 30,14,14,Maurice Jones-Drew middle for 7 yards (tackle by Daniel Muir),3.580,3.980
3,5:57,2,3,IND 23,14,14,Rashad Jennings middle for 1 yard (tackle by Philip Wheeler),3.980,3.400
3,5:13,3,2,IND 22,14,14,David Garrard for 7 yards,3.400,4.580
3,4:42,1,10,IND 15,14,20,"David Garrard pass complete short middle to Marcedes Lewis for 15 yards, touchdown",4.580,7.000
3,,,,IND 2,14,21,Josh Scobee kicks extra point good,0.000,0.000
3,,,,JAX 30,14,21,"Josh Scobee kicks off 62 yards, returned by Justin Tryon for 18 yards (tackle by Eric Alexander)",0.000,0.670
3,4:31,1,10,IND 26,14,21,Mike Hart middle for 2 yards (tackle by Russell Allen),0.670,0.400
3,3:54,2,8,IND 28,14,21,Peyton Manning pass complete short right to Blair White for 14 yards (tackle by Anthony Smith),0.400,1.730
3,3:19,1,10,IND 42,14,21,Peyton Manning pass complete short left to Reggie Wayne for 5 yards (tackle by David Jones),1.730,1.860
3,2:44,2,5,IND 47,14,21,Joseph Addai middle for 6 yards (tackle by William Middleton),1.860,2.460
3,2:05,1,10,JAX 47,14,21,Peyton Manning pass complete short right to Austin Collie for 5 yards (tackle by William Middleton),2.460,2.590
3,1:27,2,5,JAX 42,14,21,Peyton Manning pass complete short left to Reggie Wayne for 8 yards (tackle by Kirk Morrison),2.590,3.310
3,1:09,1,10,JAX 34,14,21,Joseph Addai left end for 5 yards (tackle by David Jones),3.310,3.450
3,0:43,2,5,JAX 29,14,21,Peyton Manning pass complete short left to Dallas Clark for 3 yards (tackle by Anthony Smith),3.450,3.140
Quarter,Time,Down,ToGo,Location,IND,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,2,JAX 26,14,21,Joseph Addai middle for 7 yards (tackle by Russell Allen),3.140,4.310
4,14:29,1,10,JAX 19,14,21,Peyton Manning sacked by Jeremy Mincey for -4 yards,4.310,3.220
4,13:59,2,14,JAX 23,14,21,"Peyton Manning pass complete short left to Reggie Wayne for 13 yards (tackle by David Jones). Reggie Wayne fumbles (forced by David Jones), recovered by Gerald Alexander at JAX-10 and returned for 43 yards (tackle by Blair White)",3.220,-2.460
4,13:43,1,10,IND 47,14,21,Maurice Jones-Drew middle for 3 yards (tackle by Philip Wheeler),2.460,2.320
4,13:03,2,7,IND 44,14,21,"Penalty on Mike Sims-Walker: False Start, 5 yards (no play)",2.320,1.640
4,12:39,2,12,IND 49,14,21,David Garrard pass incomplete deep middle intended for Mike Thomas,1.640,0.960
4,12:32,3,12,IND 49,14,21,Maurice Jones-Drew middle for -2 yards (tackle by Gary Brackett),0.960,-0.130
4,12:00,4,14,JAX 49,14,21,Adam Podlesh punts 47 yards,-0.130,0.380
4,11:50,1,10,IND 4,14,21,Peyton Manning pass complete deep middle to Reggie Wayne for 21 yards (tackle by Gerald Alexander),-0.380,0.610
4,11:17,1,10,IND 25,14,21,Peyton Manning pass incomplete short right intended for Dallas Clark,0.610,0.060
4,11:12,2,10,IND 25,14,21,Peyton Manning pass complete short left to Reggie Wayne for 13 yards (tackle by David Jones and Anthony Smith),0.060,1.470
4,10:41,1,10,IND 38,14,21,Peyton Manning pass incomplete deep left intended for Reggie Wayne,1.470,0.920
4,10:36,2,10,IND 38,14,21,Peyton Manning pass complete short right to Austin Collie for 12 yards (tackle by Rashean Mathis),0.920,2.260
4,10:10,1,10,,14,21,Peyton Manning pass complete short right to Dallas Clark for 15 yards (tackle by Rashean Mathis),2.260,3.250
4,9:39,1,10,JAX 35,14,21,Peyton Manning pass complete short left to Reggie Wayne for 17 yards (tackle by Kirk Morrison),3.250,4.370
4,9:07,1,10,JAX 18,14,21,Peyton Manning pass complete short left to Reggie Wayne for 12 yards (tackle by David Jones),4.370,5.830
4,8:28,1,6,JAX 6,14,21,Peyton Manning pass incomplete short middle intended for Blair White,5.830,4.950
4,8:22,2,6,JAX 6,14,21,Joseph Addai middle for 4 yards (tackle by Kirk Morrison),4.950,4.950
4,7:39,3,2,JAX 2,20,21,"Joseph Addai middle for 2 yards, touchdown",4.950,7.000
4,,,,JAX 2,21,21,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 30,21,21,"Pat McAfee kicks off 66 yards, returned by Tiquan Underwood for 39 yards (tackle by Tyjuan Hagler)",0.000,1.800
4,7:23,1,10,JAX 43,21,21,Maurice Jones-Drew middle for 3 yards (tackle by Gary Brackett),1.800,1.660
4,6:48,2,7,JAX 46,21,21,David Garrard left end for 3 yards (tackle by Gary Brackett),1.660,1.350
4,6:00,3,4,JAX 49,21,21,"David Garrard pass complete short right to Tiquan Underwood for 13 yards (tackle by DaJuan Morgan). Penalty on Jacob Lacey: Unnecessary Roughness, 15 yards",1.350,4.040
4,5:34,1,10,IND 23,21,21,Maurice Jones-Drew middle for 8 yards (tackle by Eric Foster),4.040,4.750
4,4:55,2,2,IND 15,21,21,Maurice Jones-Drew middle for 1 yard (tackle by Gary Brackett),4.750,4.280
4,4:17,3,1,IND 14,21,21,David Garrard middle for 3 yards (tackle by Gary Brackett),4.280,4.840
4,3:37,1,10,IND 11,21,21,Maurice Jones-Drew middle for 2 yards (tackle by Philip Wheeler),4.840,4.510
4,2:57,2,8,IND 9,21,21,David Garrard pass complete short right to Greg Jones for 6 yards (tackle by Gary Brackett),4.510,4.890
4,2:57,3,2,IND 3,21,21,"Penalty on Justin Smiley: False Start, 5 yards (no play)",4.890,3.760
4,2:13,3,7,IND 8,21,27,"David Garrard pass complete short right to Maurice Jones-Drew for 8 yards, touchdown",3.760,7.000
4,,,,IND 2,21,28,Josh Scobee kicks extra point good,0.000,0.000
4,,,,JAX 30,21,28,"Josh Scobee kicks off 74 yards, returned by Justin Tryon for 39 yards (tackle by Zach Miller)",0.000,1.270
4,2:02,1,10,IND 35,21,28,Peyton Manning pass incomplete short right intended for Blair White,1.270,0.720
4,1:57,2,10,IND 35,21,28,Peyton Manning pass incomplete deep left intended for Reggie Wayne (defended by David Jones),0.720,0.040
4,1:51,3,10,IND 35,21,28,Peyton Manning pass incomplete deep right intended for Dallas Clark,0.040,-1.040
4,1:46,4,10,IND 35,21,28,Peyton Manning pass complete short middle to Dallas Clark for 16 yards (tackle by William Middleton),-1.040,2.320
4,1:24,1,10,JAX 49,21,28,Peyton Manning pass complete deep left to Reggie Wayne for 42 yards (tackle by David Jones),2.320,5.600
4,1:07,,,,21,28,Timeout #1 by Jacksonville Jaguars,0.000,5.600
4,1:07,1,7,JAX 7,21,28,Peyton Manning pass incomplete short right intended for Austin Collie,5.600,4.760
4,1:02,2,7,JAX 7,21,28,Joseph Addai middle for 6 yards (tackle by Kirk Morrison),4.760,5.170
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
4,0:52,,,,21,28,Timeout #2 by Jacksonville Jaguars,0.000,5.170
4,0:52,3,1,JAX 1,27,28,"Peyton Manning pass complete short right to Austin Collie for 1 yard, touchdown",5.170,7.000
4,,,,JAX 2,28,28,"Adam Vinatieri kicks extra point good. Penalty on Don Carey: Defensive Offside, 5 yards",0.000,0.000
4,,,,IND 35,28,28,"Pat McAfee kicks off 71 yards, returned by Tiquan Underwood for 29 yards (tackle by Pat Angerer)",0.000,0.480
4,0:42,1,10,JAX 23,28,28,Maurice Jones-Drew middle for 8 yards (tackle by Jerraud Powers),0.480,1.010
4,0:36,,,,28,28,Timeout #1 by Indianapolis Colts,0.000,1.010
4,0:36,2,2,JAX 31,28,28,David Garrard pass incomplete short left intended for Tiquan Underwood,1.010,0.300
4,0:33,3,2,JAX 31,28,28,David Garrard pass complete short left to Tiquan Underwood for 6 yards (tackle by Jacob Lacey),0.300,1.400
4,0:14,1,10,JAX 37,28,28,David Garrard pass complete deep left to Tiquan Underwood for 22 yards,1.400,2.850
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,0:11,1,10,IND 41,28,28,David Garrard pass incomplete short right intended for Tiquan Underwood (defended by Kelvin Hayden),2.850,2.310
4,0:05,,,,28,28,Timeout #2 by Indianapolis Colts,0.000,2.310
4,0:05,2,10,IND 41,28,31,Josh Scobee 59 yard field goal good,2.310,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
