Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
2,13:44,2,1,NYG 35,7,7,Tiki Barber right tackle for 14 yards (tackle by Brian Dawkins and Sean Considine),1.350,2.190
2,13:00,1,10,NYG 49,7,7,Eli Manning pass complete short right to Brandon Jacobs for 9 yards (tackle by Dhani Jones),2.190,2.860
2,12:24,2,1,PHI 42,7,7,"Brandon Jacobs right guard for 12 yards (tackle by Brian Dawkins). Brandon Jacobs fumbles (forced by Brian Dawkins), recovered by Sean Considine at PHI-27 (tackle by Kareem McKenzie)",2.860,-0.740
2,12:11,1,10,PHI 27,7,7,"Brian Westbrook left guard for 11 yards (tackle by R.W. McQuarters). Penalty on Hank Baskett: Offensive Holding, 10 yards (no play)",0.740,-0.170
2,11:52,1,20,PHI 17,7,7,Correll Buckhalter right guard for 10 yards (tackle by Carlos Emmons and Gibril Wilson),-0.170,0.200
2,11:14,2,10,PHI 27,7,7,Jeff Garcia pass complete deep middle to Hank Baskett for 19 yards (tackle by Kevin Dockery),0.200,1.990
2,10:39,1,10,PHI 46,7,7,Jeff Garcia pass complete short left to Brian Westbrook for 2 yards (tackle by Antonio Pierce and Will Demps),1.990,1.720
2,9:59,2,8,PHI 48,7,7,Jeff Garcia pass incomplete short right intended for Brian Westbrook,1.720,1.030
2,9:51,3,8,PHI 48,7,7,Jeff Garcia pass complete short right to Correll Buckhalter for 9 yards (tackle by Kevin Dockery and Mathias Kiwanuka),1.030,2.720
2,9:15,1,10,NYG 43,7,7,Brian Westbrook left tackle for -1 yards (tackle by Gerris Wilkinson and Adrian Awasom),2.720,2.040
2,8:30,,,,7,7,Timeout #1 by Philadelphia Eagles,0.000,2.040
2,8:30,2,11,NYG 44,7,7,Jeff Garcia pass incomplete deep left intended for Matt Schobel,2.040,1.360
2,8:23,3,11,NYG 44,7,7,"Jeff Garcia left tackle for 15 yards (tackle by Osi Umenyiora). Penalty on PHI: Offensive Holding, 10 yards (no play)",1.360,0.040
2,7:56,3,21,PHI 46,7,7,Jeff Garcia pass incomplete short right intended for Brian Westbrook,0.040,-0.320
2,7:47,4,21,PHI 46,7,7,"Dirk Johnson punts 38 yards, returned by Chad Morton for 11 yards (tackle by Joselio Hanson)",-0.320,-0.740
2,7:34,1,10,NYG 27,7,7,Tiki Barber right guard for 2 yards (tackle by Omar Gaither),0.740,0.470
2,7:04,2,8,NYG 29,7,7,Eli Manning pass complete deep right to Plaxico Burress for 29 yards,0.470,2.790
2,6:19,1,10,PHI 42,7,7,"Tiki Barber left end for 2 yards (tackle by Dhani Jones). Penalty on Visanthe Shiancoe: Offensive Holding, 10 yards (no play)",2.790,2.130
2,5:53,1,20,NYG 48,7,7,"Eli Manning pass complete short left to Tiki Barber for 7 yards (tackle by Sheldon Brown). Penalty on Bob Whitfield: Offensive Holding, 10 yards (no play)",2.130,1.470
2,5:23,1,30,NYG 38,7,7,Tiki Barber right guard for 6 yards (tackle by Jeremiah Trotter),1.470,0.350
2,4:45,2,24,NYG 44,7,7,"Eli Manning pass incomplete short right intended for Jeremy Shockey is intercepted by Brian Dawkins at PHI-44. Penalty on Jeremy Shockey: Personal Foul, 15 yards",0.350,-2.850
2,4:30,1,10,NYG 41,7,7,Jeff Garcia pass complete short middle to Brian Westbrook for 8 yards (tackle by Kevin Dockery),2.850,3.390
2,3:56,2,2,NYG 33,7,7,Correll Buckhalter right guard for 11 yards (tackle by Will Demps),3.390,4.110
2,3:15,1,10,NYG 22,7,7,"Jeff Garcia for no gain. Jeff Garcia fumbles, recovered by Jeff Garcia at NYG-23. Penalty on Carlos Emmons: Defensive Offside, 5 yards (no play)",4.110,4.970
2,2:52,1,5,NYG 17,7,7,Jeff Garcia pass complete short middle to L.J. Smith for 9 yards (tackle by Brandon Short),4.970,5.370
2,2:15,1,8,NYG 8,7,7,Brian Westbrook left tackle for 6 yards (tackle by Brandon Short),5.370,5.720
2,2:00,2,2,NYG 2,7,7,Brian Westbrook left guard for 1 yard (tackle by Antonio Pierce),5.720,5.170
2,1:15,,,,7,7,Timeout #2 by Philadelphia Eagles,0.000,5.170
2,1:15,3,1,NYG 1,7,7,Correll Buckhalter right guard for no gain (tackle by Fred Robbins and William Joseph),5.170,3.550
2,1:06,,,,7,7,Timeout #1 by New York Giants,0.000,3.550
2,1:06,4,1,NYG 1,13,7,"Brian Westbrook right guard for 1 yard, touchdown",3.550,7.000
2,,,,NYG 2,14,7,David Akers kicks extra point good,0.000,0.000
2,,,,PHI 30,14,7,"David Akers kicks off 63 yards, returned by Derrick Ward for 25 yards (tackle by Matt McCoy)",0.000,1.070
2,0:57,1,10,NYG 32,14,7,Eli Manning pass complete short middle to Tim Carter for 15 yards (tackle by Omar Gaither),1.070,2.060
2,0:38,1,10,NYG 47,14,7,Eli Manning pass complete short middle to Jeremy Shockey for 6 yards (tackle by Brian Dawkins),2.060,2.330
2,0:30,,,,14,7,Timeout #2 by New York Giants,0.000,2.330
2,0:30,2,4,PHI 47,14,7,Eli Manning pass complete short left to Jeremy Shockey for 14 yards (tackle by Roderick Hood),2.330,3.380
2,0:22,1,10,PHI 33,14,7,Eli Manning pass complete short middle to Tim Carter for 4 yards (tackle by Sheldon Brown),3.380,3.380
2,0:14,,,,14,7,Timeout #3 by New York Giants,0.000,3.380
2,0:14,2,6,PHI 29,14,7,Eli Manning pass incomplete deep left intended for Jeremy Shockey,3.380,2.680
2,0:08,3,6,PHI 29,14,10,Jay Feely 47 yard field goal good,2.680,3.000
2,,,,NYG 30,14,10,"Jay Feely kicks off 55 yards, returned by Lito Sheppard for 16 yards (tackle by Frank Walker)",0.000,0.940
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 30,14,10,"David Akers kicks off 56 yards, returned by Derrick Ward for 2 yards (tackle by Hank Baskett)",0.000,-0.140
3,14:54,1,10,NYG 16,14,10,Eli Manning pass complete short middle to Plaxico Burress for 5 yards (tackle by Omar Gaither),-0.140,0.150
3,14:23,2,5,NYG 21,14,10,Tiki Barber middle for -2 yards (tackle by Sean Considine and Omar Gaither),0.150,-0.950
3,13:45,3,7,NYG 19,14,10,Eli Manning pass complete short middle to Jeremy Shockey for 14 yards (tackle by Brian Dawkins),-0.950,1.140
3,13:05,1,10,NYG 33,14,10,Tiki Barber left tackle for 4 yards (tackle by Darwin Walker),1.140,1.130
3,12:27,2,6,NYG 37,14,10,Eli Manning pass complete short middle to Jeremy Shockey for 5 yards (tackle by Jeremiah Trotter),1.130,1.090
3,11:43,3,1,NYG 42,14,10,Tiki Barber right guard for 8 yards (tackle by Brian Dawkins),1.090,2.260
3,11:01,1,10,NYG 50,14,10,Eli Manning pass complete short left to Jim Finn for 9 yards (tackle by Sheldon Brown),2.260,2.930
3,10:24,2,1,PHI 41,14,10,Tiki Barber left end for 7 yards (tackle by Sheldon Brown),2.930,3.310
3,9:42,1,10,PHI 34,14,10,Tiki Barber left tackle for -4 yards (tackle by Darwin Walker),3.310,2.230
3,9:05,2,14,PHI 38,14,10,Eli Manning sacked by Omar Gaither for -12 yards,2.230,-0.030
3,8:20,3,26,NYG 50,14,10,Eli Manning pass incomplete short left intended for Jeremy Shockey,-0.030,-0.060
3,8:10,4,26,NYG 50,14,10,Jeff Feagles punts 42 yards,-0.060,0.380
3,8:02,1,10,PHI 8,14,10,Jeff Garcia pass complete short right to Thomas Tapeh for 8 yards (tackle by Gibril Wilson and Osi Umenyiora),-0.380,-0.090
3,7:29,2,2,PHI 16,14,10,Brian Westbrook left end for 4 yards (tackle by Sam Madison),-0.090,0.280
3,6:47,1,10,PHI 20,14,10,Jeff Garcia pass complete short middle to Reggie Brown for 28 yards (tackle by Mathias Kiwanuka),0.280,2.130
3,5:59,1,10,PHI 48,14,10,Jeff Garcia pass incomplete short right intended for L.J. Smith,2.130,1.580
3,5:49,2,10,PHI 48,14,10,Brian Westbrook middle for 15 yards (tackle by Sam Madison and Antonio Pierce),1.580,3.120
3,5:15,1,10,NYG 37,14,10,Brian Westbrook right guard for 3 yards (tackle by Antonio Pierce),3.120,2.980
3,4:36,2,7,NYG 34,14,10,Jeff Garcia sacked by Carlos Emmons for -10 yards,2.980,0.960
3,3:54,3,17,NYG 44,14,10,Jeff Garcia pass complete short middle to L.J. Smith for 14 yards (tackle by Antonio Pierce),0.960,1.480
3,3:17,4,3,NYG 30,14,10,David Akers 48 yard field goal no good,1.480,-1.470
3,3:02,1,10,NYG 38,14,10,Eli Manning pass complete deep right to Plaxico Burress for 52 yards (tackle by Brian Dawkins),1.470,4.910
3,2:35,1,10,PHI 10,14,10,Tiki Barber left guard for -2 yards (tackle by Mike Patterson),4.910,3.860
3,2:02,2,12,PHI 12,14,10,Eli Manning pass complete short middle to David Tyree for 7 yards (tackle by Jeremiah Trotter),3.860,4.260
3,1:27,3,5,PHI 5,14,10,Eli Manning pass incomplete short right intended for Jeremy Shockey,4.260,3.010
3,1:13,4,5,PHI 5,14,13,Jay Feely 23 yard field goal good,3.010,3.000
3,,,,NYG 30,14,13,"Jay Feely kicks off 75 yards, touchback",0.000,0.280
3,1:10,1,10,PHI 20,14,13,Brian Westbrook right tackle for no gain (tackle by Fred Robbins),0.280,-0.270
3,0:39,2,10,PHI 20,14,13,Jeff Garcia pass incomplete short right intended for Thomas Tapeh,-0.270,-0.960
3,0:19,3,10,PHI 20,14,13,"Jeff Garcia sacked by Will Demps for -7 yards. Jeff Garcia fumbles (forced by Will Demps), recovered by Antonio Pierce at PHI-14. Penalty on Brian Westbrook: Chop Block, 7 yards",-0.960,-5.600
,,,,,,,"PHI challenged the ruling, and the play was upheld.",,
3,0:19,1,7,PHI 7,14,13,Tiki Barber right end for no gain (tackle by Michael Lewis and Darwin Walker),5.600,4.760
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,PHI 7,14,13,Tiki Barber middle for 1 yard (tackle by Jeremiah Trotter and Darren Howard),4.760,4.040
4,14:26,3,6,PHI 6,14,13,Eli Manning pass incomplete short middle intended for Plaxico Burress (defended by Juqua Parker),4.040,2.990
4,14:12,4,6,PHI 6,14,16,Jay Feely 24 yard field goal good,2.990,3.000
4,,,,NYG 30,14,16,"Jay Feely kicks off 70 yards, returned by Reno Mahe for 64 yards (tackle by Frank Walker)",0.000,3.180
4,13:59,1,10,NYG 36,14,16,Brian Westbrook right guard for 4 yards (tackle by Antonio Pierce),3.180,3.180
4,13:27,2,6,NYG 32,14,16,Jeff Garcia pass complete short right to L.J. Smith for 4 yards (tackle by Gibril Wilson),3.180,3.010
4,12:42,,,,14,16,Timeout #2 by Philadelphia Eagles,0.000,3.010
4,12:42,3,2,NYG 28,20,16,"Brian Westbrook left guard for 28 yards, touchdown",3.010,7.000
4,,,,,20,16,"Two Point Attempt: Jeff Garcia pass complete to Reggie Brown, conversion succeeds. Penalty on Brian Westbrook: Offensive Pass Interfere, 10 yards (no play)",1.000,0.000
4,,,,NYG 2,21,16,David Akers kicks extra point good,0.000,0.000
4,,,,PHI 30,21,16,"David Akers kicks off 67 yards, returned by Derrick Ward for 20 yards (tackle by Sean Considine)",0.000,0.480
4,12:29,1,10,NYG 23,21,16,Eli Manning pass complete short middle to Tiki Barber for 4 yards (tackle by Omar Gaither),0.480,0.470
4,12:07,2,6,NYG 27,21,16,Tiki Barber right tackle for 3 yards (tackle by Darren Howard),0.470,0.170
4,11:40,3,3,NYG 30,21,16,"Eli Manning pass incomplete short middle intended for David Tyree. Penalty on Sheldon Brown: Defensive Holding, 5 yards (no play)",0.170,1.270
4,11:30,1,10,NYG 35,21,16,Eli Manning pass complete short middle to Tim Carter for 7 yards (tackle by Omar Gaither),1.270,1.670
4,11:09,2,3,NYG 42,21,16,"Eli Manning pass complete short right to Visanthe Shiancoe for 4 yards (tackle by Brian Dawkins). Visanthe Shiancoe fumbles (forced by Brian Dawkins), recovered by Lito Sheppard at 50 (tackle by Visanthe Shiancoe)",1.670,-2.260
4,10:59,1,10,NYG 50,21,16,Jeff Garcia pass complete short left to Greg Lewis for 18 yards (tackle by Will Demps),2.260,3.450
4,10:26,1,10,NYG 32,21,16,"Jeff Garcia right end for 10 yards (tackle by Gibril Wilson). Penalty on Jeff Garcia: Taunting, 15 yards",3.450,3.120
4,10:06,1,10,NYG 37,21,16,Brian Westbrook left guard for 1 yard (tackle by Mathias Kiwanuka and Osi Umenyiora),3.120,2.710
4,9:25,2,9,NYG 36,21,16,Jeff Garcia pass incomplete deep middle intended for Reggie Brown is intercepted by Will Demps at NYG-12 and returned for 29 yards,2.710,-3.250
4,9:02,1,10,PHI 35,21,16,Eli Manning pass complete short middle to Tiki Barber for 11 yards (tackle by Omar Gaither),3.250,3.970
4,8:22,1,10,PHI 24,21,16,Tiki Barber left tackle for 2 yards (tackle by Sheldon Brown and Trent Cole),3.970,3.700
4,7:42,2,8,PHI 22,21,16,"Eli Manning pass incomplete deep left intended for Plaxico Burress. Penalty on Sheldon Brown: Defensive Pass Interfere, 20 yards (no play)",3.700,6.740
4,7:28,1,2,PHI 2,21,16,"Eli Manning pass incomplete short middle intended for Jeremy Shockey (defended by Brian Dawkins). Penalty on Sean Considine: Defensive Holding, 1 yards (no play)",6.740,6.970
4,7:23,1,1,PHI 1,21,16,Brandon Jacobs right tackle for no gain (tackle by Darwin Walker and Darren Howard),6.970,5.910
4,7:05,,,,21,16,Timeout #1 by New York Giants,0.000,5.910
4,7:05,2,1,PHI 1,21,22,"Brandon Jacobs right guard for 1 yard, touchdown",5.910,7.000
4,,,,,21,22,Two Point Attempt: conversion fails,1.000,-1.000
4,,,,NYG 30,21,22,"Jay Feely kicks off 74 yards, touchback",0.000,0.280
4,6:59,1,10,PHI 20,21,22,Brian Westbrook right guard for 9 yards (tackle by Barry Cofield),0.280,0.950
4,6:26,2,1,PHI 29,21,22,Brian Westbrook left tackle for 1 yard (tackle by Barry Cofield),0.950,0.940
4,5:48,1,10,PHI 30,21,22,Jeff Garcia pass complete short right to Hank Baskett for 7 yards (tackle by Gibril Wilson and Antonio Pierce),0.940,1.340
4,5:15,2,3,PHI 37,21,22,Jeff Garcia pass complete deep middle to L.J. Smith for 27 yards (tackle by Antonio Pierce),1.340,3.180
4,4:33,1,10,NYG 36,21,22,Brian Westbrook right end for 5 yards (tackle by Gibril Wilson),3.180,3.310
4,3:56,2,5,NYG 31,21,22,Jeff Garcia pass complete short right to Reggie Brown for 10 yards (tackle by Carlos Emmons),3.310,4.170
4,3:45,1,10,NYG 21,21,22,Brian Westbrook middle for 2 yards (tackle by Gerris Wilkinson),4.170,3.900
4,3:10,2,8,NYG 19,27,22,"Jeff Garcia pass complete deep right to Reggie Brown for 19 yards, touchdown. Penalty on Osi Umenyiora: Roughing the Passer, 15 yards",3.900,7.000
4,,,,,29,22,"Two Point Attempt: Jeff Garcia pass complete to L.J. Smith, conversion succeeds",1.000,1.000
4,,,,PHI 45,29,22,"David Akers kicks off 55 yards, touchback",0.000,0.280
4,2:57,1,10,NYG 20,35,22,"Eli Manning pass incomplete short left intended for Tiki Barber is intercepted by Trent Cole at NYG-19 and returned for 19 yards, touchdown",0.280,-7.000
4,,,,NYG 2,36,22,David Akers kicks extra point good,0.000,0.000
4,,,,PHI 30,36,22,"David Akers kicks off 68 yards, returned by Derrick Ward for 21 yards (tackle by Torrance Daniels)",0.000,0.480
4,2:41,1,10,NYG 23,36,22,Tiki Barber middle for 7 yards (tackle by Quintin Mikell),0.480,0.880
4,2:25,2,3,NYG 30,36,22,Eli Manning pass complete short middle to Jeremy Shockey for 7 yards (tackle by Brian Dawkins),0.880,1.400
4,2:03,1,10,NYG 37,36,22,Eli Manning pass incomplete deep right intended for Tim Carter,1.400,0.860
4,1:55,2,10,NYG 37,36,22,Eli Manning pass complete short left to Plaxico Burress for 5 yards (tackle by Roderick Hood),0.860,0.830
4,1:35,3,5,NYG 42,36,22,Eli Manning pass incomplete short middle intended for Jeremy Shockey,0.830,-0.590
4,1:28,4,5,NYG 42,36,22,Eli Manning pass complete short right to Jeremy Shockey for 9 yards (tackle by Brian Dawkins),-0.590,2.320
4,1:20,,,,36,22,Timeout #2 by New York Giants,0.000,2.320
4,1:20,1,10,PHI 49,36,22,Eli Manning pass complete deep middle to Plaxico Burress for 19 yards (tackle by Brian Dawkins),2.320,3.580
4,0:59,1,10,PHI 30,36,22,Eli Manning pass incomplete deep middle intended for Jeremy Shockey (defended by Brian Dawkins),3.580,3.030
4,0:52,,,,36,22,Timeout #3 by Philadelphia Eagles,0.000,3.030
4,0:52,2,10,PHI 30,36,22,Eli Manning pass complete short right to Visanthe Shiancoe for 4 yards (tackle by Brian Dawkins),3.030,2.870
4,0:29,3,6,PHI 26,36,22,Eli Manning pass complete short middle to Tim Carter for 4 yards (tackle by Lito Sheppard),2.870,2.120
4,0:20,,,,36,22,Timeout #3 by New York Giants,0.000,2.120
4,0:20,4,2,PHI 22,36,22,Eli Manning pass complete short middle to Jeremy Shockey for 6 yards (tackle by Quintin Mikell),2.120,4.510
4,0:08,1,10,PHI 16,36,22,Eli Manning spiked the ball,4.510,3.900
4,0:07,2,10,PHI 16,36,22,Eli Manning pass incomplete deep left intended for Plaxico Burress,3.900,3.080
4,0:03,3,10,PHI 16,36,22,Eli Manning pass complete short left to Tiki Barber for 6 yards (tackle by Quintin Mikell),3.080,2.840
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
