Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Jimmy Smith,BAL,0,9,5,55.6%,47,9.4,5.2,0,70.1,10.0,35,12,0,0,0,0.0,0,4,0,0.0%
Marcus Peters,BAL,0,6,4,66.7%,47,11.8,7.8,1,129.9,12.3,29,18,0,0,0,0.0,0,3,0,0.0%
Marlon Humphrey,BAL,1,5,3,60.0%,13,4.3,2.6,0,25.0,13.2,6,7,3,0,0,0.0,0,4,1,20.0%
Chuck Clark,BAL,0,5,2,40.0%,14,7.0,2.8,1,87.5,1.2,-2,16,8,0,0,0.0,0,3,0,0.0%
Earl Thomas,BAL,0,2,1,50.0%,23,23.0,11.5,0,91.7,14.0,19,4,5,0,0,0.5,1,4,1,20.0%
Josh Bynes,BAL,0,2,1,50.0%,7,7.0,3.5,0,58.3,5.0,4,3,0,0,0,0.0,0,1,0,0.0%
Brandon Carr,BAL,0,2,1,50.0%,33,33.0,16.5,0,95.8,11.0,22,11,3,0,0,0.0,0,2,0,0.0%
L.J. Fort,BAL,0,1,1,100.0%,7,7.0,7.0,0,95.8,6.0,6,1,3,0,0,0.0,0,1,1,50.0%
Jaylon Ferguson,BAL,0,0,0,,,,,,,,,,10,0,1,0.5,2,2,1,33.3%
Tyus Bowser,BAL,0,0,0,,,,,,,,,,7,0,1,0.0,1,2,0,0.0%
Matt Judon,BAL,0,0,0,,,,,,,,,,10,0,1,0.0,1,5,1,16.7%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Joe Schobert,CLE,0,7,5,71.4%,58,11.6,8.3,0,96.1,7.9,41,17,3,1,0,0.0,1,9,1,10.0%
Mack Wilson,CLE,0,7,4,57.1%,36,9.0,5.1,1,110.7,8.7,22,14,8,0,0,0.0,0,4,1,20.0%
Damarious Randall,CLE,0,4,4,100.0%,82,20.5,20.5,2,158.3,13.5,54,28,1,0,0,0.0,0,10,0,0.0%
Sheldrick Redwine,CLE,0,3,2,66.7%,40,20.0,13.3,0,109.7,7.3,22,18,4,0,0,0.0,0,5,1,16.7%
Greedy Williams,CLE,0,3,2,66.7%,15,7.5,5.0,0,78.5,13.3,4,11,0,0,0,0.0,0,3,0,0.0%
Denzel Ward,CLE,0,5,2,40.0%,16,8.0,3.2,0,48.7,4.6,9,7,0,0,0,0.0,0,5,0,0.0%
T.J. Carrie,CLE,0,2,1,50.0%,11,11.0,5.5,0,66.7,6.0,8,3,6,1,0,0.0,1,2,1,33.3%
Juston Burris,CLE,0,1,1,100.0%,7,7.0,7.0,0,95.8,5.0,5,2,2,0,0,0.0,0,3,1,25.0%
Sione Takitaki,CLE,0,1,1,100.0%,7,7.0,7.0,0,95.8,1.0,1,6,1,0,0,0.0,0,6,1,14.3%
Chad Thomas,CLE,0,1,1,100.0%,,,0.0,,79.2,5.0,,,2,0,0,0.0,0,2,0,0.0%
Porter Gustin,CLE,0,0,0,,,,,,,,,,1,1,1,0.0,2,3,0,0.0%
Bryan Cox Jr.,CLE,0,0,0,,,,,,,,,,1,0,2,0.0,2,2,1,33.3%
Rob McCray,CLE,0,0,0,,,,,,,,,,2,1,0,0.0,1,1,0,0.0%
Sheldon Richardson,CLE,0,0,0,,,,,,,,,,1,0,1,0.0,1,3,0,0.0%
Eli Ankou,CLE,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
Justin Zimmer,CLE,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,2,66.7%
