Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter,1st Quarter
,,,,,,,"Browns won the coin toss, Browns to receive the opening kickoff.",,
1,15:00,,,BAL 35,0,0,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
1,15:00,1,10,CLE 25,0,0,Baker Mayfield pass complete short left to Jarvis Landry for 9 yards (tackle by Jimmy Smith),0.610,1.280
1,14:16,2,1,CLE 34,0,0,"Nick Chubb right tackle for no gain (tackle by Chuck Clark). Penalty on J.C. Tretter: Offensive Holding, 10 yards (no play)",1.280,-0.070
1,13:46,2,11,CLE 24,0,0,Baker Mayfield pass complete short middle to Stephen Carlson for 7 yards (tackle by Matt Judon),-0.070,0.170
1,13:03,3,4,CLE 31,0,0,Baker Mayfield pass complete short left to Jarvis Landry for 12 yards (tackle by Marlon Humphrey),0.170,1.800
1,12:25,1,10,CLE 43,0,0,Nick Chubb left tackle for 3 yards (tackle by Patrick Onwuasor),1.800,1.660
1,11:49,2,7,CLE 46,0,0,Kareem Hunt right guard for 2 yards (tackle by Marlon Humphrey and Domata Peko),1.660,1.220
1,11:08,3,5,CLE 48,0,0,Baker Mayfield pass incomplete deep left intended for Ricky Seals-Jones,1.220,-0.190
1,11:04,4,5,CLE 48,0,0,"Jamie Gillan punts 38 yards, fair catch by De'Anthony Thomas at BAL-14",-0.190,0.280
1,10:57,1,10,BAL 14,0,0,Mark Ingram right tackle for 27 yards (tackle by Damarious Randall),-0.280,1.660
1,10:11,1,10,BAL 41,0,0,Mark Ingram right guard for 4 yards (tackle by Eli Ankou and Joe Schobert),1.660,1.660
1,9:30,2,6,BAL 45,0,0,Lamar Jackson pass complete short left to Gus Edwards for 7 yards (tackle by Sione Takitaki),1.660,2.390
1,8:49,1,10,CLE 48,0,0,Gus Edwards left tackle for 3 yards (tackle by Sheldon Richardson),2.390,2.250
1,8:09,2,7,CLE 45,0,0,Lamar Jackson pass incomplete deep right,2.250,1.550
1,8:01,3,7,CLE 45,0,0,Lamar Jackson pass complete short right to Mark Andrews for 4 yards (tackle by Denzel Ward),1.550,0.530
1,7:16,,,,,,Timeout #1 by Baltimore Ravens,,
1,7:16,4,3,CLE 41,0,0,Lamar Jackson pass incomplete short right intended for Mark Andrews,0.530,-1.660
1,7:12,1,10,CLE 41,0,0,"Baker Mayfield pass complete short right to Odell Beckham for 22 yards (tackle by Marcus Peters). Penalty on Odell Beckham: Taunting, 15 yards",1.660,2.130
1,6:56,1,10,CLE 48,0,0,Nick Chubb right guard for 4 yards (tackle by Brandon Williams and Jaylon Ferguson),2.130,2.120
1,6:16,2,6,BAL 48,0,0,Nick Chubb left tackle for 1 yard (tackle by Matt Judon),2.120,1.550
1,5:34,3,5,BAL 47,0,0,Baker Mayfield pass incomplete deep left intended for Damion Ratley,1.550,0.130
1,5:29,,,,,,Timeout #1 by Cleveland Browns,,
1,5:29,4,5,BAL 47,0,0,"Jamie Gillan punts 36 yards, fair catch by De'Anthony Thomas at BAL-11",0.130,0.370
1,5:22,1,10,BAL 11,0,0,Lamar Jackson left tackle for 11 yards (tackle by Denzel Ward),-0.370,0.410
1,4:52,1,10,BAL 22,0,0,Lamar Jackson pass complete short left to Marquise Brown for 6 yards (tackle by Greedy Williams),0.410,0.680
1,4:16,2,4,BAL 28,0,0,Mark Ingram right guard for 2 yards (tackle by Chad Thomas and Joe Schobert),0.680,0.230
1,3:38,3,2,BAL 30,0,0,Lamar Jackson right tackle for 5 yards (tackle by Bryan Cox),0.230,1.270
1,3:02,1,10,BAL 35,0,0,Lamar Jackson pass incomplete short middle intended for Nick Boyle,1.270,0.720
1,2:56,2,10,BAL 35,0,0,Gus Edwards right guard for 10 yards (tackle by Joe Schobert),0.720,1.930
1,2:17,1,10,BAL 45,0,0,"Lamar Jackson aborted snap, recovered by Porter Gustin at BAL-45 (tackle by Lamar Jackson)",1.930,-2.590
1,2:12,1,10,BAL 45,0,0,Baker Mayfield pass complete short right to KhaDarel Hodge for 6 yards,2.590,2.850
1,1:36,2,4,BAL 39,0,0,Nick Chubb right guard for 2 yards (tackle by Domata Peko),2.850,2.410
1,0:53,3,2,BAL 37,0,0,Baker Mayfield pass incomplete short right intended for Demetrius Harris,2.410,0.790
1,0:48,,,,,,Timeout #2 by Baltimore Ravens,,
1,0:48,4,2,BAL 37,0,0,"Baker Mayfield pass deep left is intercepted by L.J. Fort at BAL-14 and returned for -2 yards. Penalty on Marcus Peters: Defensive Holding, 5 yards (no play)",0.790,3.450
1,0:33,1,10,BAL 32,0,0,Baker Mayfield pass complete short left to Jarvis Landry for -4 yards (tackle by Earl Thomas),3.450,2.360
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,14,BAL 36,0,0,Baker Mayfield left end for 5 yards (tackle by Chris Wormley),2.360,2.340
2,14:23,3,9,BAL 31,0,0,Baker Mayfield pass complete short right to Kareem Hunt for 8 yards (tackle by Marlon Humphrey),2.340,2.080
2,13:44,4,1,BAL 23,0,0,"Penalty on Matt Judon: Encroachment, 6 yards (no play)",2.080,4.440
2,13:27,1,10,BAL 17,0,0,Baker Mayfield pass complete short middle to Jarvis Landry for 7 yards (tackle by Chuck Clark),4.440,5.100
2,12:45,2,3,BAL 10,0,0,Nick Chubb left tackle for -3 yards (tackle by Matt Judon and Michael Pierce),5.100,3.680
2,12:02,3,6,BAL 13,0,0,"Baker Mayfield pass incomplete short left intended for Odell Beckham. Penalty on Jimmy Smith: Defensive Pass Interference, 12 yards (no play)",3.680,6.970
2,11:58,1,1,BAL 1,0,6,"Baker Mayfield pass complete short right to Demetrius Harris for 1 yard, touchdown",6.970,7.000
2,11:53,,,BAL 15,0,6,Austin Seibert kicks extra point no good wide left,0.000,-1.000
2,11:53,,,CLE 35,0,6,"Austin Seibert kicks off 64 yards, returned by De'Anthony Thomas for 17 yards (tackle by Adarius Taylor). Penalty on L.J. Fort: Offensive Holding, 9 yards",0.000,-0.380
2,11:48,1,10,BAL 9,0,6,Lamar Jackson left end for 9 yards (tackle by Damarious Randall),-0.380,0.140
2,11:19,2,1,BAL 18,0,6,Mark Ingram right guard for 6 yards (tackle by Mack Wilson),0.140,0.540
2,10:34,1,10,BAL 24,0,6,Lamar Jackson pass complete short right to Mark Andrews for 5 yards (tackle by Damarious Randall),0.540,0.670
2,10:00,2,5,BAL 29,0,6,Lamar Jackson left tackle for 1 yard (tackle by Bryan Cox),0.670,0.100
2,9:18,3,4,BAL 30,0,6,Lamar Jackson pass incomplete short right intended for Mark Andrews (defended by T.J. Carrie). Penalty on Patrick Mekari: Offensive Holding (Declined),0.100,-1.370
2,9:13,4,4,BAL 30,0,6,"Sam Koch punts 60 yards, returned by Dontrell Hilliard for 11 yards (tackle by Chris Moore)",-1.370,-0.340
2,9:01,1,10,CLE 21,0,6,Nick Chubb left tackle for 1 yard (tackle by Matt Judon),0.340,-0.070
2,8:20,2,9,CLE 22,0,6,"Baker Mayfield pass incomplete short left intended for Nick Chubb. Penalty on Greg Robinson: Offensive Holding, 10 yards (no play)",-0.070,-1.440
2,8:14,2,19,CLE 12,0,6,"Penalty on Greg Robinson: False Start, 5 yards (no play)",-1.440,-1.800
2,8:14,2,24,CLE 7,0,6,Kareem Hunt left guard for 6 yards (tackle by Tyus Bowser),-1.800,-2.300
2,7:36,3,18,CLE 13,0,6,Baker Mayfield pass complete short left to Kareem Hunt for 6 yards (tackle by Tyus Bowser),-2.300,-2.140
2,6:55,4,12,CLE 19,0,6,"Jamie Gillan punts 46 yards, returned by De'Anthony Thomas for no gain (tackle by KhaDarel Hodge)",-2.140,-1.270
2,6:46,1,10,BAL 35,0,6,Lamar Jackson pass complete short right to Nick Boyle for 16 yards (tackle by Sheldrick Redwine),1.270,2.320
2,6:04,1,10,CLE 49,0,6,Lamar Jackson pass incomplete short right intended for Mark Andrews,2.320,1.780
2,5:57,2,10,CLE 49,0,6,Lamar Jackson left end for 4 yards (tackle by Chad Thomas),1.780,1.620
2,5:11,3,6,CLE 45,0,6,Lamar Jackson pass incomplete deep left intended for Marquise Brown,1.620,0.270
2,5:05,4,6,CLE 45,0,6,Sam Koch punts 42 yards out of bounds,0.270,0.380
2,4:58,1,10,CLE 3,0,6,Baker Mayfield pass incomplete deep right intended for Odell Beckham (defended by Marcus Peters),-0.380,-0.780
2,4:52,2,10,CLE 3,0,6,Nick Chubb right guard for 4 yards (tackle by Chris Wormley),-0.780,-0.950
2,4:06,3,6,CLE 7,0,6,Baker Mayfield pass complete short right to Jarvis Landry for 12 yards (tackle by Marcus Peters),-0.950,0.150
2,3:31,1,10,CLE 19,0,6,Nick Chubb left tackle for 5 yards (tackle by Chris Wormley),0.150,0.340
2,2:51,2,5,CLE 24,0,6,Baker Mayfield pass complete short right to Dontrell Hilliard for 4 yards (tackle by Marcus Peters),0.340,0.100
2,2:09,3,1,CLE 28,0,6,Kareem Hunt sacked by and Jaylon Ferguson for -8 yards and Earl Thomas for -8 yards,0.100,-2.030
2,2:00,4,9,CLE 20,0,6,"Jamie Gillan punts 50 yards, returned by De'Anthony Thomas for 7 yards (tackle by D'Ernest Johnson)",-2.030,-1.400
2,1:50,1,10,BAL 37,0,6,Lamar Jackson pass complete deep middle to Mark Ingram for 24 yards (tackle by Mack Wilson),1.400,2.980
2,1:24,1,10,CLE 39,6,6,"Lamar Jackson pass complete deep right to Mark Andrews for 39 yards, touchdown",2.980,7.000
2,1:18,,,CLE 15,7,6,Justin Tucker kicks extra point good,0.000,0.000
2,1:18,,,BAL 35,7,6,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
2,1:18,1,10,CLE 25,7,6,Baker Mayfield pass incomplete deep right intended for Damion Ratley,0.610,0.060
2,1:11,2,10,CLE 25,7,6,Baker Mayfield pass incomplete short right intended for Jarvis Landry (defended by Chuck Clark),0.060,-0.620
2,1:07,3,10,CLE 25,7,6,Baker Mayfield pass incomplete short right intended for Jarvis Landry (defended by Chuck Clark),-0.620,-1.700
2,1:02,4,10,CLE 25,7,6,"Jamie Gillan punts 50 yards, fair catch by De'Anthony Thomas at BAL-25",-1.700,-0.610
2,0:55,1,10,BAL 25,7,6,Lamar Jackson pass complete short middle to Mark Andrews for 24 yards (tackle by Sheldrick Redwine),0.610,2.190
2,0:36,1,10,BAL 49,7,6,Lamar Jackson pass incomplete short middle intended for Willie Snead (defended by Mack Wilson),2.190,1.650
2,0:32,2,10,BAL 49,7,6,Lamar Jackson pass complete short right to Justice Hill for 14 yards (tackle by Denzel Ward),1.650,3.120
2,0:27,1,10,CLE 37,7,6,Lamar Jackson pass complete short right to Seth Roberts for 12 yards (tackle by Denzel Ward),3.120,3.910
2,0:22,1,10,CLE 25,7,6,Lamar Jackson pass incomplete short right intended for Justice Hill,3.910,3.360
2,0:19,2,10,CLE 25,7,6,Lamar Jackson pass complete short left to Seth Roberts for 11 yards,3.360,4.650
2,0:15,1,10,CLE 14,13,6,"Lamar Jackson pass complete short middle to Mark Andrews for 14 yards, touchdown, touchdown",4.650,7.000
2,0:09,,,CLE 15,14,6,Justin Tucker kicks extra point good,0.000,0.000
2,0:09,,,BAL 35,14,6,"Justin Tucker kicks off 49 yards, returned by Rashard Higgins for 8 yards (tackle by Jordan Richards)",0.000,0.540
2,0:09,1,10,CLE 24,14,6,Baker Mayfield kneels for -1 yards,0.540,-0.140
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CLE 35,14,6,"Austin Seibert kicks off 63 yards, returned by De'Anthony Thomas for 29 yards (tackle by Adarius Taylor)",0.000,1.000
3,14:55,1,10,BAL 31,14,6,Lamar Jackson pass complete short right to Nick Boyle for no gain (tackle by Mack Wilson),1.000,0.460
3,14:13,2,10,BAL 31,14,6,Lamar Jackson pass incomplete short right intended for Seth Roberts (defended by Sheldon Richardson),0.460,-0.230
3,14:10,3,10,BAL 31,14,6,Lamar Jackson left end for 15 yards (tackle by Mack Wilson),-0.230,1.990
3,13:27,1,10,BAL 46,14,6,Gus Edwards right guard for 2 yards (tackle by Sione Takitaki),1.990,1.720
3,12:49,2,8,BAL 48,14,6,"Gus Edwards left guard for 3 yards (tackle by Sheldon Richardson). Gus Edwards fumbles (forced by Sheldon Richardson), recovered by Gus Edwards at CLE-49",1.720,1.420
3,12:17,3,5,CLE 49,14,6,Lamar Jackson pass complete short left to Mark Andrews for 7 yards (tackle by Juston Burris),1.420,2.790
3,11:37,1,10,CLE 42,14,6,Mark Ingram right guard for no gain (tackle by Joe Schobert),2.790,2.240
3,11:01,2,10,CLE 42,14,6,"Lamar Jackson aborted snap, recovered by Lamar Jackson at CLE-47",2.240,3.640
3,10:18,1,10,CLE 29,14,6,Mark Ingram left tackle for -1 yards (tackle by Greedy Williams),3.640,2.970
3,9:38,2,11,CLE 30,14,6,Lamar Jackson pass complete short right to Nick Boyle for 8 yards (tackle by Damarious Randall),2.970,3.340
3,8:54,3,3,CLE 22,14,6,Lamar Jackson left tackle for 8 yards (tackle by Damarious Randall),3.340,4.650
3,8:20,1,10,CLE 14,14,6,Mark Ingram right tackle for 2 yards (tackle by T.J. Carrie and Joe Schobert),4.650,4.330
3,7:42,2,8,CLE 12,20,6,"Lamar Jackson pass complete short left to Mark Ingram for 12 yards, touchdown",4.330,7.000
3,7:36,,,CLE 15,21,6,Justin Tucker kicks extra point good,0.000,0.000
3,7:36,,,BAL 35,21,6,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
3,7:36,1,10,CLE 25,21,6,Nick Chubb left tackle for 7 yards (tackle by Michael Pierce),0.610,1.010
3,6:58,2,3,CLE 32,21,6,Nick Chubb left guard for 12 yards (tackle by Chuck Clark and Patrick Onwuasor),1.010,1.860
3,6:15,1,10,CLE 44,21,6,Nick Chubb right guard for 11 yards (tackle by Earl Thomas),1.860,2.590
3,5:33,1,10,BAL 45,21,6,Baker Mayfield pass complete short left to Odell Beckham for 4 yards (tackle by Jimmy Smith),2.590,2.580
3,5:02,2,6,BAL 41,21,6,Baker Mayfield pass incomplete short right intended for Demetrius Harris (defended by Chuck Clark),2.580,1.880
3,4:59,3,6,BAL 41,21,6,Baker Mayfield pass complete short left to Kareem Hunt for 7 yards (tackle by Jimmy Smith),1.880,3.310
3,4:20,1,10,BAL 34,21,6,"Baker Mayfield pass incomplete deep left intended for Jarvis Landry. Penalty on Jimmy Smith: Illegal Contact, 5 yards (no play)",3.310,3.640
3,4:15,1,10,BAL 29,21,6,Nick Chubb left tackle for no gain (tackle by Matt Judon),3.640,3.100
3,3:36,2,10,BAL 29,21,6,Baker Mayfield pass incomplete short right intended for Nick Chubb,3.100,2.410
3,3:32,3,10,BAL 29,21,6,Baker Mayfield pass incomplete short left intended for KhaDarel Hodge,2.410,1.500
3,3:29,4,10,BAL 29,21,9,Austin Seibert 47 yard field goal good,1.500,3.000
3,3:25,,,CLE 35,21,9,"Austin Seibert kicks off 65 yards, touchback.",0.000,0.610
3,3:25,1,10,BAL 25,21,9,Lamar Jackson left guard for 5 yards (tackle by Porter Gustin),0.610,0.740
3,2:46,2,5,BAL 30,21,9,Lamar Jackson pass incomplete deep left intended for Hayden Hurst,0.740,0.040
3,2:40,3,5,BAL 30,21,9,Lamar Jackson pass complete short left to Justice Hill for 9 yards (tackle by T.J. Carrie and Greedy Williams),0.040,1.530
3,1:53,1,10,BAL 39,21,9,Lamar Jackson right tackle for 11 yards (tackle by Sione Takitaki and Damarious Randall),1.530,2.260
3,1:13,1,10,BAL 50,21,9,Lamar Jackson pass complete short left to Hayden Hurst for 9 yards (tackle by Joe Schobert),2.260,2.930
3,0:32,2,1,CLE 41,21,9,Mark Ingram right tackle for 15 yards (tackle by Denzel Ward),2.930,3.840
Quarter,Time,Down,ToGo,Location,BAL,CLE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CLE 26,21,9,"Lamar Jackson right end for 2 yards (tackle by Sheldrick Redwine). Penalty on Sheldon Richardson: Defensive Offside, 5 yards (no play)",3.840,4.570
4,14:35,1,5,CLE 21,21,9,Lamar Jackson pass complete short middle to Justice Hill for 9 yards (tackle by Joe Schobert),4.570,4.780
4,13:53,1,10,CLE 12,21,9,"Lamar Jackson pass complete short right to Miles Boykin for 8 yards (tackle by Joe Schobert). Penalty on Sheldon Richardson: Roughing the Passer, 2 yards",4.780,6.740
4,13:29,1,2,CLE 2,21,9,Justice Hill right guard for no gain (tackle by Sheldon Richardson),6.740,5.720
4,12:46,2,2,CLE 2,21,9,Gus Edwards left guard for -1 yards (tackle by Sione Takitaki and Juston Burris),5.720,4.720
4,12:04,3,3,CLE 3,21,9,"Lamar Jackson pass complete short right to Mark Andrews for 2 yards (tackle by Denzel Ward). Penalty on Mark Andrews: Offensive Pass Interference, 10 yards (no play)",4.720,3.060
4,11:39,3,13,CLE 13,21,9,Lamar Jackson pass incomplete short middle intended for Hayden Hurst (defended by Sheldon Richardson),3.060,2.570
4,11:36,4,13,CLE 13,24,9,Justin Tucker 31 yard field goal good,2.570,3.000
4,11:32,,,BAL 35,24,9,"Justin Tucker kicks off 65 yards, touchback.",0.000,0.610
4,11:32,1,10,CLE 25,24,9,Baker Mayfield pass incomplete short right,0.610,0.060
4,11:25,2,10,CLE 25,24,9,Baker Mayfield pass complete short left to Odell Beckham for 15 yards (tackle by Jimmy Smith),0.060,1.600
4,11:06,1,10,CLE 40,24,9,Baker Mayfield pass complete deep right to Jarvis Landry for 33 yards (tackle by Brandon Carr),1.600,3.780
4,10:33,1,10,BAL 27,24,9,Nick Chubb right guard for 3 yards (tackle by Brandon Williams and Chuck Clark),3.780,3.640
4,9:57,2,7,BAL 24,24,9,Baker Mayfield pass complete deep middle to Ricky Seals-Jones for 23 yards (tackle by Earl Thomas and Brandon Carr),3.640,6.970
4,9:36,1,1,BAL 1,24,9,Baker Mayfield pass incomplete short left intended for Damion Ratley (defended by Chuck Clark),6.970,5.910
4,9:33,2,1,BAL 1,24,9,Nick Chubb right guard for -1 yards (tackle by Josh Bynes),5.910,4.950
4,8:58,3,2,BAL 2,24,9,Nick Chubb right guard for -4 yards (tackle by Michael Pierce and Chris Wormley),4.950,2.990
4,8:13,4,6,BAL 6,24,9,"Baker Mayfield sacked by Earl Thomas for no gain. Penalty on Jimmy Smith: Face Mask (15 Yards), 3 yards (no play)",2.990,6.510
4,8:05,1,3,BAL 3,24,15,"Baker Mayfield pass complete short right to Odell Beckham for 3 yards, touchdown",6.510,7.000
4,8:01,,,BAL 2,24,15,"Two Point Attempt: Baker Mayfield pass incomplete intended for Ricky Seals-Jones, conversion fails",1.000,-1.000
4,8:01,,,CLE 35,24,15,"Austin Seibert kicks off 65 yards, returned by De'Anthony Thomas for 16 yards (tackle by KhaDarel Hodge)",0.000,-0.140
4,7:58,1,10,BAL 16,24,15,Gus Edwards left guard for 7 yards (tackle by Sione Takitaki),-0.140,0.420
4,7:18,2,3,BAL 23,24,15,Gus Edwards left end for 9 yards (tackle by Sione Takitaki),0.420,1.070
4,6:37,1,10,BAL 32,24,15,Lamar Jackson right guard for 6 yards (tackle by Damarious Randall and Sheldrick Redwine),1.070,1.340
4,5:56,2,4,BAL 38,24,15,Gus Edwards left guard for 10 yards (tackle by Damarious Randall),1.340,2.130
4,5:14,1,10,BAL 48,24,15,Justice Hill left guard for 1 yard (tackle by Porter Gustin),2.130,1.720
4,4:36,2,9,BAL 49,24,15,Lamar Jackson left end for 8 yards (tackle by Juston Burris),1.720,2.080
4,3:51,3,1,CLE 43,24,15,"Gus Edwards right tackle for 10 yards (tackle by Sheldrick Redwine). Penalty on Sheldon Richardson: Unsportsmanlike Conduct, 15 yards",2.080,4.370
4,3:45,1,10,CLE 18,30,15,"Justice Hill right tackle for 18 yards, touchdown",4.370,7.000
4,3:39,,,CLE 15,31,15,Justin Tucker kicks extra point good,0.000,0.000
4,3:39,,,BAL 35,31,15,"Justin Tucker kicks off 61 yards, returned by D'Ernest Johnson for 17 yards (tackle by L.J. Fort)",0.000,0.340
4,3:33,1,10,CLE 21,31,15,Baker Mayfield pass complete short right to Jarvis Landry for 5 yards (tackle by Marlon Humphrey),0.340,0.480
4,3:01,2,5,CLE 26,31,15,Baker Mayfield pass complete short left to Kareem Hunt for 12 yards,0.480,1.470
4,2:55,1,10,CLE 38,31,15,Baker Mayfield pass deep right intended for Odell Beckham is intercepted by Marlon Humphrey at BAL-20 and returned for no gain,1.470,-0.280
4,2:47,1,10,BAL 20,31,15,Gus Edwards right tackle for 7 yards (tackle by Damarious Randall),0.280,0.680
4,2:37,,,,,,Timeout #1 by Cleveland Browns,,
4,2:37,2,3,BAL 27,31,15,Gus Edwards right guard for 4 yards (tackle by Justin Zimmer),0.680,1.000
4,2:30,,,,,,Timeout #1 by Cleveland Browns,,
4,2:30,1,10,BAL 31,31,15,Gus Edwards right guard for 2 yards (tackle by Rob McCray),1.000,0.730
4,2:23,,,,,,Timeout #2 by Cleveland Browns,,
4,2:23,2,8,BAL 33,31,15,Lamar Jackson left end for 4 yards (tackle by Porter Gustin),0.730,0.560
4,2:00,3,4,BAL 37,31,15,Lamar Jackson right tackle for 5 yards (tackle by Damarious Randall),0.560,1.730
4,1:15,1,10,BAL 42,31,15,Lamar Jackson kneels for -1 yards,1.730,1.050
4,0:34,2,11,BAL 41,31,15,Lamar Jackson kneels for -1 yards,1.050,0.230
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
