Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
1,8:10,2,11,NYJ 41,0,0,Curtis Martin left guard for 2 yards (tackle by Nate Clements),1.050,0.630
1,7:24,3,9,NYJ 43,0,0,"Chad Pennington up the middle for 12 yards (tackle by London Fletcher and Nate Clements). Chad Pennington fumbles (forced by London Fletcher), recovered by Terrence McGee at BUF-41 and returned for 38 yards (tackle by Santana Moss)",0.630,-4.170
1,7:07,1,10,NYJ 21,0,0,Willis McGahee right guard for 1 yard (tackle by Jonathan Vilma and Jason Ferguson),4.170,3.760
1,6:29,2,9,NYJ 20,0,0,Willis McGahee up the middle for 2 yards (tackle by Eric Barton and Jason Ferguson),3.760,3.310
1,5:47,3,7,NYJ 18,0,0,Willis McGahee left tackle for 6 yards (tackle by Erik Coleman and Dewayne Robertson),3.310,2.780
1,5:25,4,1,NYJ 12,0,6,"Willis McGahee right tackle for 12 yards, touchdown",2.780,7.000
1,,,,NYJ 2,0,7,Rian Lindell kicks extra point good,0.000,0.000
1,,,,BUF 30,0,7,"Rian Lindell kicks off 43 yards, returned by LaMont Jordan for 8 yards (tackle by Josh Stamer)",0.000,1.270
1,5:13,1,10,NYJ 35,0,7,Curtis Martin right guard for 3 yards (tackle by Pat Williams and Chris Kelsay),1.270,1.130
1,4:37,2,7,NYJ 38,0,7,"Chad Pennington right tackle for 2 yards (tackle by London Fletcher). Penalty on Izell Reese: Illegal Contact, 5 yards",1.130,1.930
1,4:07,1,10,NYJ 45,0,7,Chad Pennington pass incomplete intended for Santana Moss,1.930,1.380
1,4:00,2,10,NYJ 45,0,7,Curtis Martin right end for no gain (tackle by Jeff Posey),1.380,0.700
1,3:29,3,10,NYJ 45,0,7,"Penalty on Pete Kendall: False Start, 5 yards (no play)",0.700,0.040
1,3:01,,,,0,7,Timeout #1 by New York Jets,0.000,0.040
1,3:01,3,15,NYJ 40,0,7,"Chad Pennington pass incomplete intended for Santana Moss (defended by Jabari Greer). Penalty on Chris Baker: Offensive Holding (Offsetting), Penalty on Pierson Prioleau: Illegal Contact (Offsetting) (no play)",0.040,0.040
1,2:54,3,15,NYJ 40,0,7,Chad Pennington pass incomplete intended for Santana Moss,0.040,-0.720
1,2:40,4,15,NYJ 40,0,7,Toby Gowin punts 58 yards,-0.720,0.380
1,2:36,1,10,BUF 2,0,7,Willis McGahee left tackle for 7 yards (tackle by Eric Barton and David Barrett),-0.380,-0.270
1,1:54,2,3,BUF 9,0,7,Willis McGahee right guard for 8 yards (tackle by Victor Hobson and Jason Ferguson),-0.270,-0.060
1,1:10,1,10,BUF 17,0,7,Drew Bledsoe pass complete to Willis McGahee for 5 yards (tackle by Victor Hobson),-0.060,0.210
1,0:22,2,5,BUF 22,0,7,"Travis Henry right guard for no gain (tackle by Erik Coleman and Jason Ferguson). Penalty on Jonathan Smith: Unnecessary Roughness, 11 yards",0.210,-2.120
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,16,BUF 11,0,7,Drew Bledsoe pass complete to Willis McGahee for 6 yards (tackle by Donnie Abraham),-2.120,-2.320
2,14:21,4,10,BUF 17,0,7,"Brian Moorman punts 40 yards, returned by Justin McCareins for 7 yards (tackle by Joe Burns)",-2.320,-2.260
2,14:10,1,10,BUF 50,0,7,"Curtis Martin up the middle for 2 yards (tackle by Lawyer Milloy). Penalty on Jerald Sowell: Illegal Shift, 5 yards (no play)",2.260,1.930
2,13:46,1,15,NYJ 45,0,7,Chad Pennington pass complete to Santana Moss for 19 yards (tackle by Lawyer Milloy),1.930,3.180
2,13:05,1,10,BUF 36,0,7,Curtis Martin up the middle for 3 yards (tackle by Takeo Spikes and Ron Edwards),3.180,3.040
2,12:26,2,7,BUF 33,0,7,Curtis Martin up the middle for 8 yards (tackle by Takeo Spikes),3.040,3.910
2,11:47,1,10,BUF 25,0,7,LaMont Jordan right tackle for 2 yards (tackle by London Fletcher and Nate Clements),3.910,3.630
2,11:08,2,8,BUF 23,0,7,LaMont Jordan left guard for no gain (tackle by Lawyer Milloy and Pat Williams),3.630,2.940
2,10:29,3,8,BUF 23,0,7,Chad Pennington pass incomplete intended for Justin McCareins,2.940,1.930
2,10:24,4,8,BUF 23,3,7,Doug Brien 41 yard field goal good,1.930,3.000
2,,,,NYJ 30,3,7,"Toby Gowin kicks off 57 yards, returned by Terrence McGee for 27 yards (tackle by Derek Pagel)",0.000,1.600
2,10:12,1,10,BUF 40,3,7,Willis McGahee right tackle for -1 yards (tackle by Eric Barton and Reggie Tongue),1.600,0.920
2,9:34,2,11,BUF 39,3,7,"Drew Bledsoe pass incomplete intended for Lee Evans (defended by Donnie Abraham). Penalty on John Abraham: Defensive Offside, 5 yards (no play)",0.920,1.590
2,9:29,2,6,BUF 44,3,7,Drew Bledsoe pass complete to Eric Moulds for 11 yards (tackle by Erik Coleman),1.590,2.590
2,8:54,1,10,NYJ 45,3,7,Jabari Greer right end for -6 yards (tackle by Jonathan Vilma),2.590,1.230
2,8:19,2,16,BUF 49,3,7,Drew Bledsoe pass complete to Eric Moulds for 14 yards (tackle by David Barrett). Penalty on John Abraham: Defensive Offside (Declined),1.230,2.410
2,7:56,3,2,NYJ 37,3,7,Drew Bledsoe pass incomplete intended for Mark Campbell,2.410,0.790
2,7:48,4,2,NYJ 37,3,7,"Rian Lindell punts 37 yards, touchback",0.790,-0.280
2,7:42,1,10,NYJ 20,3,7,Chad Pennington pass complete to Santana Moss for 33 yards (tackle by Terrence McGee),0.280,2.460
2,7:01,1,10,BUF 47,3,7,Chad Pennington pass complete to Chris Baker for 23 yards (tackle by Izell Reese). Penalty on London Fletcher: Defensive Holding (Declined),2.460,3.970
2,6:33,1,10,BUF 24,3,7,Chad Pennington pass complete to Santana Moss for 12 yards (tackle by Izell Reese),3.970,4.780
2,5:52,1,10,BUF 12,3,7,Curtis Martin right end for 1 yard (tackle by Kevin Thomas),4.780,4.270
2,5:25,2,9,BUF 11,3,7,Curtis Martin right guard for 5 yards (tackle by Kevin Thomas),4.270,4.380
2,4:39,,,,3,7,Timeout #2 by New York Jets,0.000,4.380
2,4:39,3,4,BUF 6,9,7,"Chad Pennington pass complete to Justin McCareins for 6 yards, touchdown",4.380,7.000
2,,,,BUF 2,10,7,Doug Brien kicks extra point good,0.000,0.000
2,,,,NYJ 30,10,7,"Toby Gowin kicks off 59 yards, returned by Terrence McGee for 15 yards (tackle by Roderick Bryant). Terrence McGee fumbles (forced by Roderick Bryant), recovered by Mario Haggan at BUF-26",0.000,0.670
2,4:28,1,10,BUF 26,10,7,Drew Bledsoe pass complete to Eric Moulds for 6 yards (tackle by David Barrett),0.670,0.940
2,3:59,2,4,BUF 32,10,7,Willis McGahee left guard for 1 yard (tackle by Jonathan Vilma),0.940,0.370
2,3:20,3,3,BUF 33,10,7,Drew Bledsoe pass complete to Eric Moulds for 12 yards (tackle by Reggie Tongue),0.370,1.930
2,2:45,1,10,BUF 45,10,7,Willis McGahee right guard for 3 yards (tackle by Jonathan Vilma and Eric Barton),1.930,1.790
2,2:06,2,7,BUF 48,10,7,Drew Bledsoe pass complete to Eric Moulds for 26 yards (tackle by Donnie Abraham). Penalty on Reggie Tongue: Illegal Contact (Declined),1.790,3.840
2,2:00,1,10,NYJ 26,10,7,Drew Bledsoe pass incomplete intended for Eric Moulds (defended by David Barrett),3.840,3.300
2,1:54,2,10,NYJ 26,10,7,Willis McGahee up the middle for 6 yards (tackle by John Abraham),3.300,3.400
2,1:39,,,,10,7,Timeout #1 by Buffalo Bills,0.000,3.400
2,1:39,3,4,NYJ 20,10,7,Drew Bledsoe pass complete to Joe Burns for 7 yards (tackle by Victor Hobson),3.400,4.710
2,1:22,,,,10,7,Timeout #2 by Buffalo Bills,0.000,4.710
2,1:22,1,10,NYJ 13,10,7,Drew Bledsoe pass complete to Daimon Shelton for 2 yards (tackle by Victor Hobson),4.710,4.390
2,1:14,2,8,NYJ 11,10,7,Drew Bledsoe pass complete to Daimon Shelton for 9 yards (tackle by Victor Hobson),4.390,6.740
2,0:39,,,,10,7,Timeout #3 by Buffalo Bills,0.000,6.740
2,0:39,1,2,NYJ 2,10,7,Drew Bledsoe pass incomplete intended for Daimon Shelton,6.740,5.720
2,0:34,2,2,NYJ 2,10,7,Willis McGahee right guard for no gain (tackle by Victor Hobson),5.720,4.950
2,0:05,3,2,NYJ 2,10,7,Drew Bledsoe spiked the ball,4.950,3.250
2,0:04,4,2,NYJ 2,10,10,Rian Lindell 20 yard field goal good,3.250,3.000
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 30,10,10,"Toby Gowin kicks off 59 yards, returned by Terrence McGee for 25 yards (tackle by B.J. Askew). Penalty on Mario Haggan: Offensive Holding, 10 yards",0.000,0.480
3,14:52,1,10,BUF 23,10,10,Drew Bledsoe pass incomplete intended for Lee Evans,0.480,-0.070
3,14:45,2,10,BUF 23,10,10,Willis McGahee right tackle for 12 yards (tackle by Victor Hobson),-0.070,1.270
3,14:20,1,10,BUF 35,10,10,Willis McGahee right guard for 9 yards (tackle by Donnie Abraham),1.270,1.940
3,13:44,2,1,BUF 44,10,10,Travis Henry left guard for 6 yards (tackle by Jason Ferguson and Dewayne Robertson),1.940,2.260
3,13:06,1,10,BUF 50,10,10,Travis Henry right guard for 2 yards (tackle by Jonathan Vilma),2.260,1.980
3,12:27,2,8,NYJ 48,10,10,Drew Bledsoe pass complete to Eric Moulds for 4 yards (tackle by Eric Barton),1.980,1.820
3,11:44,3,4,NYJ 44,10,10,Drew Bledsoe left tackle for 17 yards (tackle by Derek Pagel),1.820,3.780
3,10:52,1,10,NYJ 27,10,10,Drew Bledsoe pass incomplete intended for Mark Campbell (defended by Jonathan Vilma),3.780,3.230
3,10:45,2,10,NYJ 27,10,10,Drew Bledsoe pass complete to Lee Evans for 9 yards (tackle by Donnie Abraham),3.230,3.840
3,10:11,3,1,NYJ 18,10,10,Willis McGahee left tackle for 12 yards (tackle by Eric Barton),3.840,5.830
3,9:38,1,6,NYJ 6,10,10,Willis McGahee up the middle for 1 yard (tackle by Eric Barton and Jonathan Vilma),5.830,5.150
3,8:57,2,5,NYJ 5,10,10,Drew Bledsoe left guard for 1 yard (tackle by Dewayne Robertson),5.150,4.490
3,8:14,3,4,NYJ 4,10,16,"Drew Bledsoe pass complete to Lee Evans for 4 yards, touchdown",4.490,7.000
3,,,,NYJ 2,10,17,Rian Lindell kicks extra point good,0.000,0.000
3,,,,BUF 30,10,17,"Rian Lindell kicks off 69 yards, returned by LaMont Jordan for 30 yards (tackle by Angelo Crowell)",0.000,1.000
3,7:59,1,10,NYJ 31,10,17,Curtis Martin left guard for 9 yards (tackle by Izell Reese and Nate Clements),1.000,1.680
3,7:23,2,1,NYJ 40,10,17,Curtis Martin up the middle for 5 yards (tackle by Takeo Spikes and Chris Kelsay),1.680,1.930
3,6:42,1,10,NYJ 45,10,17,Curtis Martin right tackle for 1 yard (tackle by London Fletcher and Jeff Posey),1.930,1.520
3,5:59,2,9,NYJ 46,10,17,Chad Pennington pass incomplete intended for Anthony Becht,1.520,0.830
3,5:52,3,9,NYJ 46,10,17,Curtis Martin right guard for 3 yards (tackle by Pierson Prioleau),0.830,-0.130
3,5:20,4,6,NYJ 49,10,17,"Toby Gowin punts 25 yards. Penalty on Pierson Prioleau: Offensive Holding, 10 yards",-0.130,0.140
3,5:12,1,10,BUF 16,10,17,Willis McGahee right tackle for 2 yards (tackle by Jonathan Vilma and Dewayne Robertson),-0.140,-0.350
3,4:33,2,8,BUF 18,10,17,Drew Bledsoe pass complete to Lee Evans for 12 yards (tackle by Eric Barton),-0.350,0.940
3,4:01,1,10,BUF 30,10,17,Drew Bledsoe pass incomplete intended for Eric Moulds,0.940,0.390
3,3:54,2,10,BUF 30,10,17,Drew Bledsoe pass incomplete intended for Willis McGahee,0.390,-0.300
3,3:49,3,10,BUF 30,10,17,Drew Bledsoe pass complete to Sam Aiken for 6 yards (tackle by Erik Coleman),-0.300,-0.980
3,3:17,4,4,BUF 36,10,17,"Brian Moorman punts 64 yards, touchback",-0.980,-0.280
3,3:09,1,10,NYJ 20,10,17,"Curtis Martin up the middle for -1 yards (tackle by Pat Williams). Penalty on Pat Williams: Defensive Offside, 5 yards (no play)",0.280,1.010
3,2:45,1,5,NYJ 25,10,17,Santana Moss left tackle for 3 yards (tackle by Aaron Schobel),1.010,0.810
3,2:06,2,2,NYJ 28,10,17,Curtis Martin left guard for 1 yard (tackle by Aaron Schobel and Takeo Spikes),0.810,0.230
3,1:23,3,1,NYJ 29,10,17,Chad Pennington pass incomplete intended for Chris Baker,0.230,-1.440
3,1:17,4,1,NYJ 29,10,17,"Toby Gowin punts 37 yards, returned by Jonathan Smith for no gain",-1.440,-1.200
3,1:08,1,10,BUF 34,10,17,Willis McGahee left guard for -1 yards (tackle by Eric Barton),1.200,0.520
3,0:30,2,11,BUF 33,10,17,Willis McGahee left tackle for 6 yards (tackle by Reggie Tongue),0.520,0.630
Quarter,Time,Down,ToGo,Location,NYJ,BUF,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,5,BUF 39,10,17,Drew Bledsoe pass incomplete intended for Jonathan Smith,0.630,-0.780
4,14:57,4,5,BUF 39,10,17,"Brian Moorman punts 46 yards, returned by Santana Moss for 10 yards (tackle by Joe Burns)",-0.780,-0.610
4,14:46,1,10,NYJ 25,10,17,Curtis Martin left guard for -1 yards (tackle by Pat Williams and Ryan Denney),0.610,-0.070
4,14:08,2,11,NYJ 24,10,17,Curtis Martin up the middle for no gain (tackle by Chris Kelsay),-0.070,-0.760
4,13:25,3,11,NYJ 24,10,17,Chad Pennington pass incomplete intended for Wayne Chrebet is intercepted by Lawyer Milloy at NYJ-35 and returned for 11 yards (tackle by Wayne Chrebet),-0.760,-3.970
4,13:16,1,10,NYJ 24,10,17,Willis McGahee left tackle for 14 yards (tackle by Erik Coleman and Reggie Tongue),3.970,4.910
4,12:39,1,10,NYJ 10,10,17,Willis McGahee left tackle for 6 yards (tackle by Erik Coleman),4.910,5.340
4,12:05,,,,10,17,Timeout #1 by Buffalo Bills,0.000,5.340
4,12:05,2,4,NYJ 4,10,17,Willis McGahee up the middle for no gain (tackle by Jason Ferguson),5.340,4.490
4,11:29,3,4,NYJ 4,10,17,Willis McGahee left guard for -8 yards (tackle by Erik Coleman and Donnie Abraham),4.490,2.630
4,10:43,4,12,NYJ 12,10,20,Rian Lindell 30 yard field goal good,2.630,3.000
4,,,,BUF 30,10,20,"Rian Lindell kicks off 55 yards, returned by LaMont Jordan for 12 yards (tackle by Mario Haggan)",0.000,0.740
4,10:33,1,10,NYJ 27,10,20,Chad Pennington pass incomplete intended for Anthony Becht,0.740,0.200
4,10:27,2,10,NYJ 27,10,20,Curtis Martin up the middle for 4 yards (tackle by Aaron Schobel),0.200,0.040
4,9:50,3,6,NYJ 31,10,20,Chad Pennington sacked by Chris Kelsay for -13 yards,0.040,-2.240
4,9:41,4,19,NYJ 18,10,20,"Toby Gowin punts 47 yards, returned by Nate Clements for 21 yards (tackle by Jerricho Cotchery). Penalty on Kevin Thomas: Illegal Block Above the Waist, 10 yards",-2.240,-0.940
4,9:26,1,10,BUF 30,10,20,Willis McGahee left guard for 4 yards (tackle by Shaun Ellis and Eric Barton),0.940,0.930
4,8:41,2,6,BUF 34,10,20,Drew Bledsoe pass complete to Lee Evans for 12 yards (tackle by David Barrett),0.930,1.990
4,7:57,1,10,BUF 46,10,20,Willis McGahee left tackle for 15 yards (tackle by Reggie Tongue),1.990,2.980
4,7:09,,,,10,20,Timeout #2 by Buffalo Bills,0.000,2.980
4,7:09,1,10,NYJ 39,10,20,Willis McGahee up the middle for -3 yards (tackle by Dewayne Robertson),2.980,2.040
4,6:29,2,13,NYJ 42,10,20,Drew Bledsoe pass incomplete intended for Travis Henry,2.040,1.360
4,6:26,3,13,NYJ 42,10,20,Travis Henry up the middle for 7 yards (tackle by Shaun Ellis and Erik Coleman),1.360,0.970
4,6:19,,,,10,20,Timeout #1 by New York Jets,0.000,0.970
4,6:19,4,6,NYJ 35,10,20,"Penalty on Brian Moorman: Delay of Game, 5 yards (no play)",0.970,0.590
4,6:19,4,11,NYJ 40,10,20,Brian Moorman punts 39 yards,0.590,0.380
4,6:11,1,10,NYJ 1,10,20,Quincy Carter for no gain. Penalty on Justin McCareins: Illegal Substitution (no play),-0.380,-0.380
4,6:11,1,10,NYJ 1,10,22,"Curtis Martin for -1 yards, safety",-0.380,-2.000
4,,,,NYJ 20,10,22,"Toby Gowin kicks off 52 yards, returned by Nate Clements for 14 yards (tackle by Kenyatta Wright)",0.000,1.730
4,5:58,1,10,BUF 42,10,22,Willis McGahee right guard for 3 yards (tackle by Victor Hobson and John Abraham),1.730,1.590
4,5:19,2,7,BUF 45,10,22,Willis McGahee left guard for 2 yards (tackle by Jason Ferguson and Jonathan Vilma),1.590,1.160
4,5:09,,,,10,22,Timeout #2 by New York Jets,0.000,1.160
4,5:09,3,5,BUF 47,10,22,Willis McGahee up the middle for no gain (tackle by Bryan Thomas),1.160,-0.260
4,5:01,,,,10,22,Timeout #3 by New York Jets,0.000,-0.260
4,5:01,4,5,BUF 47,10,22,Brian Moorman punts 38 yards,-0.260,-1.070
4,4:50,1,10,NYJ 32,10,22,Quincy Carter pass complete to Santana Moss for 15 yards (tackle by Kevin Thomas),1.070,2.060
4,4:44,1,10,NYJ 47,10,22,Quincy Carter pass incomplete intended for Anthony Becht,2.060,1.520
4,4:40,2,10,NYJ 47,10,22,Quincy Carter left tackle for 2 yards (tackle by Takeo Spikes),1.520,1.090
4,4:18,3,8,NYJ 49,16,22,"Quincy Carter pass complete to Santana Moss for 51 yards, touchdown",1.090,7.000
4,,,,BUF 2,17,22,Doug Brien kicks extra point good,0.000,0.000
4,,,,NYJ 30,17,22,"Toby Gowin kicks off 75 yards, touchback",0.000,0.280
4,4:06,1,10,BUF 20,17,22,Willis McGahee right tackle for -5 yards (tackle by Reggie Tongue),0.280,-1.070
4,3:24,2,15,BUF 15,17,22,Willis McGahee left tackle for 7 yards (tackle by Jonathan Vilma and David Barrett),-1.070,-0.690
4,2:37,,,,17,22,Timeout #3 by Buffalo Bills,0.000,-0.690
4,2:37,3,8,BUF 22,17,22,Drew Bledsoe pass complete to Lee Evans for 27 yards,-0.690,2.190
4,2:31,1,10,BUF 49,17,22,"Penalty on Terrell Buckley: Delay of Game, 5 yards (no play)",2.190,2.920
4,2:31,1,5,NYJ 46,17,22,Willis McGahee left tackle for 4 yards (tackle by Eric Barton),2.920,2.860
4,2:00,2,1,NYJ 42,17,22,Willis McGahee right guard for no gain (tackle by Bryan Thomas and Jonathan Vilma),2.860,2.150
4,1:20,3,1,NYJ 42,17,22,Willis McGahee up the middle for 1 yard (tackle by Jonathan Vilma),2.150,2.850
4,0:55,1,10,NYJ 41,17,22,Drew Bledsoe kneels for -1 yards,2.850,2.170
4,0:25,2,11,NYJ 42,17,22,Drew Bledsoe kneels for -1 yards,2.170,1.350
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
