Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Travis Fulgham,PHI,13,10,152,1,9,123,12.3,29,2.9,10.7,1,10.0,0,0.0,0,140.5
Greg Ward,PHI,5,4,26,1,1,25,6.3,1,0.3,6.0,0,,0,0.0,0,127.9
John Hightower,PHI,6,2,18,0,,14,7.0,4,2.0,35.0,0,,1,16.7,1,2.8
Miles Sanders,PHI,4,2,19,0,1,0,0.0,19,9.5,2.5,1,2.0,1,25.0,0,63.5
JJ Arcega-Whiteside,PHI,1,1,37,0,1,34,34.0,3,3.0,34.0,0,,0,0.0,0,118.7
Zach Ertz,PHI,6,1,6,0,1,4,4.0,2,2.0,6.3,0,,0,0.0,1,0.0
Richard Rodgers,PHI,1,1,18,0,1,13,13.0,5,5.0,13.0,0,,0,0.0,0,118.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chase Claypool,PIT,11,7,110,3,6,68,9.7,42,6.0,13.2,0,,0,0.0,0,136.4
Eric Ebron,PIT,6,5,43,0,3,33,6.6,10,2.0,7.2,0,,0,0.0,0,96.5
JuJu Smith-Schuster,PIT,5,4,28,0,1,11,2.8,17,4.3,3.6,0,,0,0.0,0,90.0
James Conner,PIT,3,3,19,0,1,-4,-1.3,23,7.7,-1.3,0,,0,0.0,0,93.1
Ray-Ray McCloud,PIT,3,3,12,0,0,-5,-1.7,17,5.7,-1.7,0,,0,0.0,0,83.3
James Washington,PIT,4,3,25,0,2,2,0.7,23,7.7,0.8,0,,0,0.0,0,90.6
Diontae Johnson,PIT,1,1,-2,0,,-1,-1.0,-1,-1.0,-1.0,0,,0,0.0,0,79.2
Vance McDonald,PIT,1,1,4,0,,-3,-3.0,7,7.0,-3.0,0,,0,0.0,0,83.3
