Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
1,5:30,,,BUF 35,3,0,"Steven Hauschka kicks off 67 yards, returned by Dion Lewis for 20 yards (tackle by Lafayette Pitts)",0.000,-0.040
1,5:25,1,10,NWE 18,3,0,Tom Brady pass complete short right to Dion Lewis for -1 yards (tackle by Preston Brown),0.040,-0.650
1,4:50,2,11,NWE 17,3,0,Tom Brady pass complete short middle to Dion Lewis for 5 yards (tackle by Preston Brown),-0.650,-0.660
1,4:19,3,6,NWE 22,3,0,Tom Brady pass complete short right to Danny Amendola for 13 yards (tackle by Leonard Johnson),-0.660,1.270
1,3:39,1,10,NWE 35,3,0,Tom Brady pass complete short left to Jacob Hollister for 5 yards (tackle by Lorenzo Alexander and Shareece Wright),1.270,1.400
1,3:05,2,5,NWE 40,3,0,Dion Lewis for 13 yards,1.400,2.460
1,2:45,1,10,BUF 47,3,0,Dion Lewis right guard for -1 yards (tackle by Preston Brown),2.460,1.780
1,2:11,2,11,BUF 48,3,0,Tom Brady pass complete short left to Phillip Dorsett for 24 yards (tackle by Micah Hyde and Preston Brown),1.780,3.970
1,1:32,1,10,BUF 24,3,0,Mike Gillislee right tackle for 6 yards (tackle by Lorenzo Alexander),3.970,4.290
1,0:57,2,4,BUF 18,3,0,Tom Brady pass complete short left to Rob Gronkowski for 7 yards (tackle by Nordly Capi and Leonard Johnson),4.290,4.840
1,0:17,1,10,BUF 11,3,0,Dion Lewis left guard for 3 yards (tackle by Kyle Williams),4.840,4.700
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,7,BUF 8,3,0,Jacob Hollister left end for 5 yards (tackle by Micah Hyde),4.700,4.890
2,14:21,3,2,BUF 3,3,0,Tom Brady pass incomplete short middle intended for Rob Gronkowski,4.890,3.050
2,14:18,4,2,BUF 3,3,3,Stephen Gostkowski 21 yard field goal good,3.050,3.000
2,14:14,,,NWE 35,3,3,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
2,14:14,1,10,BUF 25,3,3,Tyrod Taylor pass complete deep left to Deonte Thompson for 46 yards (tackle by Devin McCourty),0.610,3.640
2,13:58,1,10,NWE 29,3,3,LeSean McCoy right end for 4 yards (tackle by Marquis Flowers),3.640,3.640
2,13:20,2,6,NWE 25,3,3,Tyrod Taylor pass complete short right to Charles Clay for 11 yards (tackle by Patrick Chung),3.640,4.650
2,12:42,1,10,NWE 14,3,3,LeSean McCoy right tackle for 5 yards (tackle by Elandon Roberts),4.650,4.900
2,12:04,2,5,NWE 9,3,3,LeSean McCoy left guard for 3 yards (tackle by Trey Flowers and Elandon Roberts),4.900,4.730
2,11:34,3,2,NWE 6,3,3,Tyrod Taylor pass incomplete short left intended for LeSean McCoy,4.730,3.010
2,11:30,4,2,NWE 6,3,3,Tyrod Taylor sacked by Marquis Flowers for -6 yards,3.010,0.350
2,11:21,1,10,NWE 12,3,3,Mike Gillislee left guard for 3 yards (tackle by Ramon Humber and TreDavious White),-0.350,-0.500
2,10:46,2,7,NWE 15,3,3,Tom Brady pass incomplete deep left intended for Brandin Cooks,-0.500,-1.070
2,10:37,3,7,NWE 15,9,3,"Tom Brady pass incomplete short middle intended for Kenny Britt is intercepted by Jordan Poyer at NWE-19 and returned for 19 yards, touchdown",-1.070,-7.000
2,,,,NWE 15,10,3,Steven Hauschka kicks extra point good,,
2,10:28,,,BUF 35,10,3,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.610
2,10:28,1,10,NWE 25,10,3,Tom Brady pass complete short left to Dwayne Allen for 4 yards (tackle by Micah Hyde and Matt Milano),0.610,0.600
2,9:54,2,6,NWE 29,10,3,Tom Brady pass complete short left to Kenny Britt for 16 yards (tackle by Shareece Wright and Jordan Poyer),0.600,1.930
2,9:15,1,10,NWE 45,10,3,Tom Brady pass complete short left to Mike Gillislee for 15 yards (tackle by Preston Brown),1.930,2.920
2,8:42,1,10,BUF 40,10,3,Tom Brady pass incomplete short left intended for Brandin Cooks,2.920,2.370
2,8:33,2,10,BUF 40,10,3,Tom Brady pass complete short left to Rob Gronkowski for 9 yards (tackle by Jordan Poyer and Ramon Humber),2.370,2.870
2,8:06,3,1,BUF 31,10,3,Tom Brady middle for 4 yards (tackle by Deandre Coleman). Penalty on BUF: Defensive 12 On-field (Declined),2.870,3.780
2,7:54,1,10,BUF 27,10,3,Tom Brady pass incomplete short middle intended for Rob Gronkowski,3.780,3.230
2,7:52,2,10,BUF 27,10,3,Dion Lewis left guard for 10 yards (tackle by Ramon Humber and Jordan Poyer),3.230,4.440
2,7:13,1,10,BUF 17,10,9,"Tom Brady pass complete deep left to Rob Gronkowski for 17 yards, touchdown",4.440,7.000
2,7:06,,,BUF 15,10,10,Stephen Gostkowski kicks extra point good,0.000,0.000
2,7:06,,,NWE 35,10,10,"Stephen Gostkowski kicks off 60 yards, returned by Brandon Tate for 19 yards (tackle by Nic Grigsby)",0.000,-0.540
2,7:02,1,10,BUF 24,10,10,Tyrod Taylor pass complete short middle to Mike Tolbert for 11 yards (tackle by Elandon Roberts and Marquis Flowers),0.540,1.270
2,6:22,1,10,BUF 35,10,10,Tyrod Taylor middle for 4 yards (tackle by Malcom Brown),1.270,1.260
2,5:48,2,6,BUF 39,10,10,LeSean McCoy right guard for 2 yards (tackle by Patrick Chung),1.260,0.830
2,5:08,3,4,BUF 41,10,10,Tyrod Taylor pass incomplete deep right intended for Charles Clay,0.830,-0.650
2,5:02,4,4,BUF 41,10,10,"Colton Schmidt punts 47 yards, fair catch by Danny Amendola",-0.650,0.350
2,4:55,1,10,NWE 12,10,10,Dion Lewis right guard for 7 yards (tackle by Shareece Wright),-0.350,0.100
2,4:23,2,3,NWE 19,10,10,Tom Brady pass incomplete deep left intended for Brandin Cooks,0.100,-0.600
2,4:15,3,3,NWE 19,10,10,Dion Lewis left end for 6 yards (tackle by Shareece Wright),-0.600,0.610
2,3:45,1,10,NWE 25,10,10,"Tom Brady pass incomplete deep right intended for Brandin Cooks. Penalty on Micah Hyde: Defensive Pass Interference, 44 yards (no play)",0.610,3.510
2,3:38,1,10,BUF 31,10,10,Dion Lewis left guard for 3 yards (tackle by Cedric Thornton and Matt Milano),3.510,3.370
2,3:06,2,7,BUF 28,10,10,Tom Brady pass complete short left to Dion Lewis for 5 yards (tackle by Lorenzo Alexander),3.370,3.340
2,2:23,3,2,BUF 23,10,10,Dion Lewis middle for 1 yard (tackle by Adolphus Washington and Preston Brown),3.340,0.000
2,2:00,,,,,,Timeout #1 by Buffalo Bills,0.000,0.000
2,2:00,,,,,,Timeout #1 by New England Patriots,0.000,-2.140
2,2:00,4,1,BUF 22,10,13,Stephen Gostkowski 40 yard field goal good,2.140,3.000
2,1:55,,,NWE 35,10,13,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
2,1:55,1,10,BUF 25,10,13,Tyrod Taylor pass incomplete deep left intended for Zay Jones,0.610,0.060
2,1:49,2,10,BUF 25,10,13,Travaris Cadet right tackle for no gain (tackle by Trey Flowers),0.060,0.000
2,1:40,,,,,,Timeout #2 by Buffalo Bills,0.000,0.620
2,1:40,3,10,BUF 25,10,13,Tyrod Taylor pass complete short right to Kelvin Benjamin for 15 yards (tackle by Stephon Gilmore),-0.620,1.600
2,1:15,1,10,BUF 40,10,13,Tyrod Taylor pass complete short left to LeSean McCoy for 8 yards (tackle by Patrick Chung),1.600,2.130
2,0:54,2,2,BUF 48,10,13,Tyrod Taylor pass incomplete short left intended for Charles Clay,2.130,1.420
2,0:50,3,2,BUF 48,10,13,Tyrod Taylor pass complete short right to LeSean McCoy for 2 yards (tackle by Devin McCourty),1.420,2.260
2,0:43,1,10,,10,13,Tyrod Taylor sacked by Marquis Flowers for -1 yards,2.260,0.000
2,0:38,,,,,,Timeout #3 by Buffalo Bills,0.000,-1.580
2,0:38,2,11,BUF 49,10,13,Tyrod Taylor pass complete short right to Kelvin Benjamin for 9 yards (tackle by Stephon Gilmore),1.580,2.080
2,0:33,3,2,NWE 42,10,13,Tyrod Taylor pass complete deep right to Deonte Thompson for 33 yards (tackle by Duron Harmon),2.080,5.140
2,0:13,1,9,NWE 9,10,13,"Tyrod Taylor spiked the ball. Penalty on Adam Butler: Encroachment, 5 yards (no play)",5.140,6.280
2,0:13,1,4,NWE 4,10,13,Tyrod Taylor pass incomplete short right intended for Charles Clay (defended by Patrick Chung),6.280,5.340
2,0:10,2,4,NWE 4,10,13,Tyrod Taylor pass incomplete short middle intended for Charles Clay,5.340,4.490
2,0:06,3,4,NWE 4,10,13,Tyrod Taylor pass incomplete short right intended for Kelvin Benjamin,4.490,3.030
2,0:02,4,4,NWE 4,13,13,Steven Hauschka 23 yard field goal good,3.030,3.000
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,13,13,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,BUF 25,13,13,Tyrod Taylor pass complete short left to Charles Clay for 15 yards,0.610,1.600
3,14:36,1,10,BUF 40,13,13,"LeSean McCoy for 18 yards. Penalty on Deonte Thompson: Offensive Holding, 10 yards",1.600,2.770
3,14:11,1,2,BUF 48,13,13,Mike Tolbert middle for -1 yards (tackle by Lawrence Guy),2.770,2.000
3,13:31,2,3,BUF 47,13,13,LeSean McCoy right tackle for 2 yards (tackle by Trey Flowers),2.000,1.550
3,12:56,3,1,BUF 49,13,13,LeSean McCoy middle for 2 yards (tackle by Malcom Brown),1.550,2.320
3,12:18,1,10,NWE 49,13,13,Tyrod Taylor pass complete short right to LeSean McCoy for 39 yards (tackle by Malcolm Butler),2.320,4.910
3,11:31,1,10,NWE 10,13,13,Tyrod Taylor pass complete short left to Patrick DiMarco for -8 yards (tackle by Trey Flowers),4.910,3.150
3,10:46,2,18,NWE 18,13,13,Tyrod Taylor pass incomplete short left intended for Mike Tolbert,3.150,2.630
3,10:43,3,18,NWE 18,13,13,Tyrod Taylor right end for 6 yards (tackle by Marquis Flowers),2.630,2.630
3,10:25,4,12,NWE 12,16,13,Steven Hauschka 30 yard field goal good,2.630,3.000
3,10:21,,,BUF 35,16,13,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.610
3,10:21,1,10,NWE 25,16,13,Tom Brady pass complete short middle to Rob Gronkowski for 18 yards (tackle by Jordan Poyer and Micah Hyde),0.610,1.800
3,10:02,1,10,NWE 43,16,13,Dion Lewis right tackle for 8 yards (tackle by Adolphus Washington),1.800,2.330
3,9:39,2,2,BUF 49,16,13,Tom Brady pass complete short left to Brandin Cooks for 14 yards (tackle by Shareece Wright),2.330,3.250
3,9:20,1,10,BUF 35,16,13,Dion Lewis left end for 1 yard (tackle by Preston Brown),3.250,2.840
3,8:56,2,9,BUF 34,16,13,Tom Brady pass complete short left to Danny Amendola for 5 yards (tackle by Jordan Poyer),2.840,2.810
3,8:27,3,4,BUF 29,16,13,Dion Lewis middle for 3 yards (tackle by Preston Brown and Kyle Williams),2.810,1.890
3,8:02,4,1,BUF 26,16,13,Dion Lewis left tackle for 1 yard (tackle by Preston Brown and Matt Milano),1.890,3.910
,,,,,,,"NWE challenged the short of the line to gain ruling, and the original play was overturned.",,
3,7:59,1,10,BUF 25,16,13,Dion Lewis left tackle for no gain (tackle by Shareece Wright),3.910,3.360
3,7:30,2,10,BUF 25,16,13,Tom Brady pass complete short right to Danny Amendola for 10 yards (tackle by Leonard Johnson),3.360,4.580
3,6:58,1,10,BUF 15,16,13,Dion Lewis left guard for 2 yards (tackle by Ryan Davis),4.580,4.280
3,6:27,2,8,BUF 13,16,13,Tom Brady pass complete short left to Dion Lewis for 3 yards (tackle by Cedric Thornton),4.280,4.000
3,5:48,3,5,BUF 10,16,13,Tom Brady sacked by Kyle Williams for -6 yards,4.000,2.380
3,5:12,4,11,BUF 16,16,16,Stephen Gostkowski 34 yard field goal good,2.380,3.000
3,5:08,,,NWE 35,16,16,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
3,5:08,1,10,BUF 25,16,16,Tyrod Taylor sacked by Malcom Brown for -15 yards,0.610,-1.880
3,4:26,2,25,BUF 10,16,16,Mike Tolbert left tackle for no gain (tackle by Malcom Brown and Eric Lee),-1.880,-3.180
3,3:48,3,25,BUF 10,16,16,Tyrod Taylor pass complete short middle to LeSean McCoy for 10 yards (tackle by Jordan Richards),-3.180,-2.030
3,3:04,4,15,BUF 20,16,16,"Colton Schmidt punts 55 yards, returned by Danny Amendola for 10 yards (tackle by Ramon Humber)",-2.030,-1.270
3,2:54,1,10,NWE 35,16,16,Mike Gillislee middle for 7 yards (tackle by Ramon Humber),1.270,1.670
3,2:25,2,3,NWE 42,16,16,Mike Gillislee middle for 12 yards (tackle by TreDavious White and Micah Hyde),1.670,2.520
3,1:51,1,10,BUF 46,16,16,Tom Brady pass complete short middle to Rob Gronkowski for 16 yards (tackle by Micah Hyde). Penalty on Deandre Coleman: Illegal Use of Hands (Declined),2.520,3.580
3,1:27,1,10,BUF 30,16,16,"Tom Brady pass incomplete deep right intended for Rob Gronkowski. Penalty on Trae Elston: Defensive Pass Interference, 29 yards (no play)",3.580,6.970
3,1:19,1,1,BUF 1,16,16,Mike Gillislee middle for no gain (tackle by Adolphus Washington). Penalty on BUF: Defensive 12 On-field (no play),6.970,6.970
3,1:01,1,1,BUF 1,16,22,"Mike Gillislee middle for 1 yard, touchdown",6.970,7.000
3,0:55,,,BUF 15,16,23,Stephen Gostkowski kicks extra point good,0.000,0.000
3,0:55,,,NWE 35,16,23,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
3,0:55,1,10,BUF 25,16,23,LeSean McCoy left tackle for -1 yards (tackle by Trey Flowers),0.610,-0.070
3,0:18,2,11,BUF 24,16,23,Tyrod Taylor pass complete short left to Kelvin Benjamin for 35 yards (tackle by Marquis Flowers and Duron Harmon),-0.070,2.850
Quarter,Time,Down,ToGo,Location,BUF,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NWE 41,16,23,LeSean McCoy left end for 3 yards (tackle by Trey Flowers),2.850,2.710
4,14:24,2,7,NWE 38,16,23,LeSean McCoy right end for 5 yards (tackle by Stephon Gilmore),2.710,2.680
4,13:50,3,2,NWE 33,16,23,LeSean McCoy left end for 1 yard (tackle by Trey Flowers),2.680,1.310
4,13:13,4,1,NWE 32,16,23,Steven Hauschka 50 yard field goal no good,1.310,-1.600
4,13:08,1,10,NWE 40,16,23,Tom Brady pass complete short right to Dwayne Allen for 22 yards (tackle by Preston Brown),1.600,3.050
4,12:37,1,10,BUF 38,16,23,Dion Lewis middle for 16 yards (tackle by Jordan Poyer),3.050,4.110
4,12:06,1,10,BUF 22,16,23,Dion Lewis middle for 6 yards (tackle by Preston Brown),4.110,4.460
4,11:26,2,4,BUF 16,16,23,Tom Brady pass complete short left to Brandin Cooks for 5 yards (tackle by Shareece Wright),4.460,4.840
4,10:52,1,10,BUF 11,16,23,Mike Gillislee right guard for -1 yards (tackle by TreDavious White),4.840,3.980
4,10:12,2,11,BUF 12,16,23,Tom Brady sacked by Jerry Hughes for 0 yards,3.980,3.110
4,9:32,3,11,BUF 12,16,29,"Tom Brady pass complete short left to Dion Lewis for 12 yards, touchdown",3.110,7.000
4,9:27,,,BUF 15,16,30,Stephen Gostkowski kicks extra point good,0.000,0.000
4,9:27,,,NWE 35,16,30,"Stephen Gostkowski kicks off 59 yards, returned by Brandon Tate for 13 yards (tackle by Brandon King)",0.000,-0.150
4,9:22,1,10,BUF 19,16,30,LeSean McCoy right guard for -2 yards (tackle by Marquis Flowers),0.150,-0.720
4,8:57,2,12,BUF 17,16,30,Tyrod Taylor pass complete short right to LeSean McCoy for 17 yards (tackle by Elandon Roberts),-0.720,1.200
4,8:33,1,10,BUF 34,16,30,Tyrod Taylor pass incomplete deep right intended for Kelvin Benjamin,1.200,0.660
4,8:28,2,10,BUF 34,16,30,Tyrod Taylor pass incomplete short right intended for LeSean McCoy,0.660,-0.030
4,8:23,3,10,BUF 34,16,30,"Tyrod Taylor sacked by Malcolm Butler for -13 yards. Tyrod Taylor fumbles (forced by Malcolm Butler), recovered by Eric Wood at BUF-21",-0.030,-1.960
4,7:32,4,23,BUF 21,16,30,"Colton Schmidt punts 42 yards, returned by Danny Amendola for 9 yards (tackle by Deon Lacey)",-1.960,-1.990
4,7:23,1,10,NWE 46,16,30,Dion Lewis left end for 16 yards (tackle by Shareece Wright),1.990,3.050
4,6:43,1,10,BUF 38,16,30,Brandin Cooks left end for 6 yards (tackle by TreDavious White),3.050,3.320
4,6:04,2,4,BUF 32,16,30,Dion Lewis left tackle for 3 yards (tackle by Shareece Wright),3.320,3.010
4,5:51,3,1,BUF 29,16,30,Tom Brady middle for 2 yards (tackle by Preston Brown),3.010,3.780
4,5:12,1,10,BUF 27,16,30,Dion Lewis left end for 8 yards (tackle by Matt Milano),3.780,4.350
4,4:41,2,2,BUF 19,16,30,Dion Lewis left tackle for 14 yards (tackle by TreDavious White),4.350,6.060
4,4:08,1,5,BUF 5,16,30,Dion Lewis left tackle for 1 yard (tackle by Preston Brown),6.060,0.000
4,4:01,,,,,,Timeout #1 by Buffalo Bills,0.000,-5.340
4,4:01,2,4,BUF 4,16,36,"Dion Lewis middle for 4 yards, touchdown",5.340,7.000
4,3:58,,,BUF 15,16,37,Stephen Gostkowski kicks extra point good,0.000,0.000
4,3:58,,,NWE 35,16,37,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,-0.610
4,3:58,1,10,BUF 25,16,37,Tyrod Taylor pass complete short left to Brandon Tate for 4 yards,0.610,0.600
4,3:53,2,6,BUF 29,16,37,Tyrod Taylor pass incomplete short right intended for Brandon Tate,0.600,-0.100
4,3:47,3,6,BUF 29,16,37,"Tyrod Taylor pass incomplete deep left intended for Deonte Thompson. Penalty on Malcolm Butler: Defensive Holding, 5 yards (no play)",-0.100,1.200
4,3:41,1,10,BUF 34,16,37,Tyrod Taylor pass complete short right to Deonte Thompson for 4 yards (tackle by Malcolm Butler),1.200,1.200
4,3:18,2,6,BUF 38,16,37,Tyrod Taylor pass complete short right to Charles Clay for 12 yards (tackle by Devin McCourty),1.200,2.260
4,2:53,1,10,,16,37,Tyrod Taylor pass incomplete short right intended for Charles Clay,2.260,1.710
4,2:49,2,10,,16,37,Tyrod Taylor pass incomplete short right intended for Deonte Thompson (defended by Malcolm Butler),1.710,1.030
4,2:42,3,10,,16,37,Tyrod Taylor sacked by Deatrich Wise Jr. and Marquis Flowers for 0 yards. Penalty on Jordan Mills: Illegal Use of Hands (Declined),1.030,-0.060
4,2:35,4,10,,16,37,Tyrod Taylor pass incomplete deep left intended for Nick O'Leary,-0.060,-2.260
4,2:29,1,10,,16,37,Brandon Bolden right tackle for 8 yards (tackle by Ramon Humber),2.260,2.790
4,2:00,2,2,BUF 42,16,37,Brandon Bolden left end for 12 yards (tackle by Preston Brown),2.790,3.580
4,1:17,1,10,BUF 30,16,37,Brian Hoyer kneels for no gain,3.580,3.030
4,0:37,2,10,BUF 30,16,37,Brian Hoyer kneels for -1 yards,3.030,2.210
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
