Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Marvin Jones,DET,10,8,126,1,6,118,14.8,8,1.0,15.4,0,,0,0.0,0,152.1
Kenny Golladay,DET,7,4,132,1,4,79,19.8,53,13.3,20.9,0,,0,0.0,1,101.8
T.J. Hockenson,DET,7,3,56,0,3,4,1.3,52,17.3,7.0,0,,0,0.0,0,71.1
Ty Johnson,DET,3,3,7,0,0,2,0.7,5,1.7,0.7,0,,0,0.0,0,79.2
Danny Amendola,DET,5,3,29,0,1,28,9.3,1,0.3,11.2,0,,0,0.0,0,76.2
J.D. McKissic,DET,4,3,40,1,2,22,7.3,18,6.0,6.0,0,,0,0.0,0,145.8
Logan Thomas,DET,2,1,13,0,,13,13.0,0,0.0,7.0,0,,0,0.0,0,70.8
Jesse James,DET,2,1,3,0,,3,3.0,0,0.0,5.0,0,,0,0.0,0,56.2
Marvin Hall,DET,1,0,0,0,,0,,0,,9.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Hunter Renfrow,OAK,7,6,54,1,4,40,6.7,14,2.3,6.4,0,,0,0.0,0,138.4
Zay Jones,OAK,4,3,21,0,1,13,4.3,8,2.7,8.0,0,,0,0.0,0,86.5
Tyrell Williams,OAK,4,3,48,0,2,43,14.3,5,1.7,15.0,0,,0,0.0,0,114.6
Jalen Richard,OAK,4,3,56,0,2,29,9.7,27,9.0,7.3,0,,0,0.0,0,116.7
Darren Waller,OAK,2,2,52,0,2,19,9.5,33,16.5,9.5,0,,0,0.0,0,118.7
Foster Moreau,OAK,2,1,3,1,1,3,3.0,0,0.0,10.0,0,,0,0.0,0,95.8
DeAndre Washington,OAK,1,1,21,0,1,3,3.0,18,18.0,3.0,0,,0,0.0,0,118.7
Marcell Ateman,OAK,1,1,34,0,1,30,30.0,4,4.0,30.0,0,,0,0.0,0,118.7
Josh Jacobs,OAK,2,0,0,0,0,0,,0,,-2.0,0,,2,100.0,0,39.6
