#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,PIT 25,2,0:14,1,Fumble
2,1,14:46,PIT 23,3,1:38,1,Punt
3,1,10:44,PIT 32,6,3:18,24,Punt
4,1,4:48,PIT 18,9,4:14,82,Touchdown
5,2,14:16,PIT 14,8,4:50,31,Punt
6,2,7:02,PIT 10,4,1:30,18,Punt
7,2,2:31,PIT 31,2,0:16,34,Fumble
8,2,1:24,PIT 20,3,0:27,5,Punt
9,3,13:29,PIT 25,6,3:51,14,Punt
10,3,7:46,LAR 31,4,2:03,-10,Punt
11,3,0:11,PIT 25,3,0:29,3,Punt
12,4,12:46,PIT 5,1,0:06,-5,Safety
13,4,10:46,PIT 25,14,8:00,60,Field Goal
14,4,1:25,PIT 30,3,0:24,-3,Punt
15,4,0:20,LAR 41,1,0:20,-1,End of Game
