#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:15,GNB 40,3,1:05,0,Punt
2,1,10:34,PHI 34,4,0:59,-1,Field Goal
3,1,7:13,GNB 38,5,2:27,24,Interception
4,2,13:30,GNB 22,3,2:41,7,Punt
5,2,6:00,GNB 22,5,2:22,10,Punt
6,2,1:50,GNB 17,9,1:50,51,End of Half
7,3,15:00,GNB 30,6,3:04,20,Punt
8,3,8:15,GNB 30,13,7:30,51,Field Goal
9,4,12:23,GNB 18,3,1:52,1,Punt
10,4,7:36,GNB 20,3,1:02,9,Punt
11,4,5:08,GNB 49,3,0:50,-11,Fumble
12,4,2:32,GNB 22,5,1:33,18,Punt
13,4,0:59,PHI 31,4,0:57,6,Field Goal
