#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,TEN 23,2,1:03,2,Interception
2,1,11:09,TEN 19,10,4:34,81,Touchdown
3,1,3:14,TEN 24,3,1:04,-2,Punt
4,2,13:52,TEN 20,10,4:26,74,Field Goal
5,2,3:20,TEN 22,5,1:33,78,Touchdown
6,2,0:25,TEN 32,1,0:25,0,End of Half
7,3,11:54,TEN 43,6,2:56,57,Touchdown
8,3,7:55,TEN 20,2,0:44,9,Fumble
9,3,5:33,TEN 21,4,2:02,3,Punt
10,3,1:44,TEN 20,7,4:28,38,Punt
11,4,7:41,TEN 20,5,3:05,25,Punt
12,4,1:34,TEN 32,3,0:38,7,Punt
13,5,13:39,MIA 27,4,2:21,-1,Field Goal
