Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jacquez Green,WAS,0,0,,0,0,1,4,4.0,0,0
Ladell Betts,WAS,4,78,19.5,0,0,0,0,,0,0
Kenny Watson,WAS,3,52,17.3,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Darrien Gordon,GNB,0,0,,0,0,1,18,18.0,0,0
Tony Carter,GNB,2,42,21.0,0,0,0,0,,0,0
Javon Walker,GNB,2,39,19.5,0,0,0,0,,0,0
