Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
2,13:33,1,10,MIN 20,14,0,Alexander Mattison left tackle for 3 yards (tackle by Isaiah Buggs),0.280,0.140
2,13:12,2,7,MIN 23,14,0,"Kirk Cousins pass incomplete short right intended for Justin Jefferson. Penalty on Amani Oruwariye: Illegal Contact, 5 yards (accepted) (no play)",0.140,0.810
2,13:05,1,10,MIN 28,14,0,Kirk Cousins pass complete short right to C.J. Ham for 12 yards (tackle by Chris Board),0.810,1.600
2,12:35,1,10,MIN 40,14,0,Alexander Mattison right end for 6 yards (tackle by Alex Anzalone),1.600,1.860
2,12:01,2,4,MIN 46,14,0,Alexander Mattison right tackle for 9 yards (tackle by Malcolm Rodriguez and DeShon Elliott),1.860,2.590
2,11:30,1,10,DET 45,14,0,Kirk Cousins pass incomplete short right,2.590,2.040
2,11:25,2,10,DET 45,14,0,Dalvin Cook right end for 8 yards (tackle by Amani Oruwariye),2.040,2.410
2,11:03,3,2,DET 37,14,0,Kirk Cousins pass complete deep right to Irv Smith for 17 yards (tackle by Malcolm Rodriguez),2.410,4.240
2,10:26,1,10,DET 20,14,0,Dalvin Cook right end for 13 yards (tackle by DeShon Elliott),4.240,5.600
2,9:48,1,7,DET 7,14,0,Kirk Cousins pass complete short left to C.J. Ham for 3 yards (tackle by Malcolm Rodriguez),5.600,5.340
2,9:04,2,4,DET 4,14,0,Kirk Cousins pass incomplete short right intended for Irv Smith,5.340,4.490
2,8:58,,,,,,Timeout #2 by Minnesota Vikings,,
2,8:58,3,4,DET 4,14,0,"Kirk Cousins pass incomplete short right intended for Justin Jefferson. Penalty on Mike Hughes: Defensive Pass Interference, 3 yards (accepted) (no play)",4.490,6.970
2,8:55,1,1,DET 1,14,6,"Kirk Cousins pass complete short left to Adam Thielen for 1 yard, touchdown",6.970,7.000
2,8:50,,,DET 15,14,7,Greg Joseph kicks extra point good,0.000,0.000
2,8:50,,,MIN 35,14,7,"Greg Joseph kicks off 66 yards, returned by Justin Jackson for 15 yards (tackle by Brian Asamoah)",0.000,-0.280
2,8:46,1,10,DET 14,14,7,Jared Goff pass complete short right to Amon-Ra St. Brown for 11 yards (tackle by Patrick Peterson and Camryn Bynum),-0.280,0.610
2,8:17,1,10,DET 25,14,7,Craig Reynolds left end for 3 yards (tackle by Jonathan Bullard),0.610,0.470
2,7:39,2,7,DET 28,14,7,Jared Goff pass complete short left to Josh Reynolds for 6 yards (tackle by Cameron Dantzler),0.470,0.560
2,6:54,3,1,DET 34,14,7,Jared Goff pass complete short right to DJ Chark for 6 yards (tackle by Cameron Dantzler),0.560,1.600
2,6:20,,,,,,Timeout #1 by Detroit Lions,,
2,6:20,1,10,DET 40,14,7,Jared Goff pass incomplete short left,1.600,1.050
2,6:12,2,10,DET 40,14,7,D'Andre Swift right end for 2 yards (tackle by Patrick Peterson and Jordan Hicks),1.050,0.630
2,5:47,3,8,DET 42,14,7,Jared Goff pass complete short right to T.J. Hockenson for 7 yards (tackle by Josh Metellus),0.630,-0.130
2,5:06,4,1,DET 49,14,7,Jared Goff pass incomplete short left intended for T.J. Hockenson (defended by Eric Kendricks),-0.130,-2.320
2,4:58,1,10,DET 49,14,7,Kirk Cousins pass complete short left to Justin Jefferson for 6 yards (tackle by DeShon Elliott),2.320,2.590
2,4:19,2,4,DET 43,14,7,Dalvin Cook right end for -2 yards (tackle by Charles Harris and Michael Brockers),2.590,1.620
2,3:40,3,6,DET 45,14,7,Kirk Cousins pass incomplete deep left intended for K.J. Osborn,1.620,0.270
2,3:34,4,6,DET 45,14,7,Kirk Cousins pass complete short left to Adam Thielen for 6 yards (tackle by Alex Anzalone),0.270,2.980
2,3:01,1,10,DET 39,14,7,"Kirk Cousins pass complete short middle to Adam Thielen for 14 yards (tackle by Amani Oruwariye and Juju Hughes). Penalty on Amani Oruwariye: Illegal Contact, 5 yards (declined)",2.980,3.910
2,2:49,1,10,DET 25,14,7,Dalvin Cook up the middle for 5 yards (tackle by Malcolm Rodriguez and Alex Anzalone),3.910,4.040
2,2:26,2,5,DET 20,14,7,Kirk Cousins pass complete short right to K.J. Osborn for 1 yard (tackle by Amani Oruwariye),4.040,3.490
2,2:00,3,4,DET 19,14,7,Kirk Cousins pass complete to Adam Thielen for 15 yards (tackle by Jeff Okudah and Juju Hughes),3.490,6.280
2,1:18,1,4,DET 4,14,13,"Dalvin Cook left end for 4 yards, touchdown",6.280,7.000
2,1:12,,,DET 15,14,14,Greg Joseph kicks extra point good,0.000,0.000
2,1:12,,,MIN 35,14,14,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
2,1:12,1,10,DET 25,14,14,Jared Goff pass complete short right to D'Andre Swift for 11 yards (tackle by Patrick Peterson),0.610,1.330
2,0:55,1,10,DET 36,14,14,Jared Goff pass complete to T.J. Hockenson for 6 yards (tackle by Josh Metellus),1.330,1.600
2,0:50,2,4,DET 42,14,14,Jared Goff pass incomplete deep right intended for Josh Reynolds,1.600,0.890
2,0:45,3,4,DET 42,14,14,Jared Goff pass incomplete short left intended for Amon-Ra St. Brown (defended by Jordan Hicks),0.890,-0.590
2,0:41,4,4,DET 42,14,14,Jack Fox punts 50 yards out of bounds,-0.590,0.380
2,0:31,1,10,MIN 8,14,14,Kirk Cousins pass complete short left to Irv Smith for 15 yards (tackle by Malcolm Rodriguez and Jeff Okudah),-0.380,0.480
2,0:22,,,,,,Timeout #3 by Minnesota Vikings,,
2,0:22,1,10,MIN 23,14,14,"Kirk Cousins pass incomplete deep right intended for Adam Thielen. Penalty on Amani Oruwariye: Defensive Pass Interference, 21 yards (accepted) (no play)",0.480,1.860
2,0:18,1,10,MIN 44,14,14,Kirk Cousins pass incomplete short left,1.860,1.320
2,0:14,2,10,MIN 44,14,14,Kirk Cousins pass complete short middle to K.J. Osborn for 12 yards (tackle by Mike Hughes),1.320,2.650
2,0:01,1,10,DET 44,14,14,Kirk Cousins spiked the ball,2.650,2.110
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,14,14,"Austin Seibert kicks off 66 yards, returned by Kene Nwangwu for 27 yards (tackle by Will Harris and Kerby Joseph)",0.000,0.670
3,14:55,1,10,MIN 26,14,14,Dalvin Cook left guard for 2 yards (tackle by Juju Hughes),0.670,0.400
3,14:22,2,8,MIN 28,14,14,Kirk Cousins pass incomplete short left intended for C.J. Ham,0.400,-0.300
3,14:15,3,8,MIN 28,14,14,Kirk Cousins pass incomplete short left intended for Justin Jefferson (defended by Jeff Okudah),-0.300,-1.500
3,14:10,4,8,MIN 28,14,14,"Ryan Wright punts 51 yards, returned by Kalif Raymond for 11 yards (tackle by Ben Ellefson)",-1.500,-1.070
3,13:58,1,10,DET 32,14,14,D'Andre Swift right tackle for 9 yards (tackle by Camryn Bynum),1.070,1.740
3,13:20,2,1,DET 41,14,14,Jamaal Williams right tackle for 5 yards (tackle by Dalvin Tomlinson and Eric Kendricks),1.740,1.990
3,12:42,1,10,DET 46,14,14,Jared Goff scrambles right end for 5 yards (tackle by Josh Metellus),1.990,2.130
3,12:06,2,5,MIN 49,14,14,Jamaal Williams left end for -2 yards (tackle by Za'Darius Smith),2.130,1.160
3,11:24,3,7,DET 49,14,14,Jared Goff pass complete short left to Craig Reynolds for 5 yards (tackle by Jordan Hicks),1.160,0.200
3,10:40,4,2,MIN 46,14,14,Jared Goff pass complete short left to Josh Reynolds for 16 yards (tackle by Josh Metellus),0.200,3.580
3,10:05,1,10,MIN 30,14,14,Jamaal Williams left tackle for 4 yards (tackle by Jordan Hicks and Cameron Dantzler),3.580,3.570
3,9:21,2,6,MIN 26,14,14,Jamaal Williams up the middle for 4 yards (tackle by Dalvin Tomlinson and James Lynch),3.570,3.400
3,8:46,3,2,MIN 22,14,14,Jared Goff pass incomplete short right intended for DJ Chark (defended by Patrick Peterson),3.400,2.120
3,8:40,4,2,MIN 22,17,14,Austin Seibert 40 yard field goal good,2.120,3.000
3,8:36,,,DET 35,17,14,"Austin Seibert kicks off 63 yards, returned by Kene Nwangwu for 21 yards (tackle by Mike Hughes)",0.000,0.480
3,8:31,1,10,MIN 23,17,14,Kirk Cousins pass complete short right to Ben Ellefson for 12 yards (tackle by Amani Oruwariye),0.480,1.270
3,7:56,1,10,MIN 35,17,14,Dalvin Cook right end for 6 yards (tackle by Alex Anzalone),1.270,1.530
3,7:19,2,4,MIN 41,17,14,Dalvin Cook left guard for 11 yards (tackle by Alex Anzalone and Amani Oruwariye),1.530,2.390
3,6:44,1,10,DET 48,17,14,Dalvin Cook left guard for 7 yards (tackle by Alex Anzalone and Mike Hughes),2.390,2.790
3,6:25,2,3,DET 41,17,14,Dalvin Cook left guard for 5 yards (tackle by Alex Anzalone),2.790,3.180
3,5:42,1,10,DET 36,17,14,Kirk Cousins pass incomplete short right intended for Irv Smith (defended by Alex Anzalone),3.180,2.640
3,5:36,2,10,DET 36,17,14,Alexander Mattison left end for -2 yards (tackle by Amani Oruwariye and Malcolm Rodriguez),2.640,1.690
3,4:54,3,12,DET 38,17,14,Kirk Cousins pass incomplete short right intended for Irv Smith,1.690,0.720
3,4:51,4,12,DET 38,17,14,Greg Joseph 56 yard field goal no good,0.720,-1.990
3,4:46,1,10,DET 46,17,14,D'Andre Swift left end for 4 yards (tackle by Eric Kendricks),1.990,1.990
3,4:17,2,6,DET 50,17,14,Jared Goff pass complete short right to Jamaal Williams for 3 yards (tackle by Danielle Hunter),1.990,1.690
3,3:40,3,3,MIN 47,17,14,Jared Goff pass complete short right to Amon-Ra St. Brown for 8 yards (tackle by Josh Metellus),1.690,2.980
3,2:54,1,10,MIN 39,17,14,Jared Goff pass complete short middle to Josh Reynolds for 26 yards (tackle by Cameron Dantzler),2.980,4.710
3,2:14,1,10,MIN 13,23,14,"Jamaal Williams right end for 13 yards, touchdown",4.710,7.000
3,2:08,,,MIN 15,24,14,Austin Seibert kicks extra point good,0.000,0.000
3,2:08,,,DET 35,24,14,"Penalty on Jamaal Williams: Unsportsmanlike Conduct / Offense, 15 yards (accepted) (no play)",0.000,0.000
3,2:08,,,DET 20,24,14,"Austin Seibert kicks off 73 yards, returned by Kene Nwangwu for 29 yards (tackle by Will Harris)",0.000,1.330
3,2:00,1,10,MIN 36,24,14,Kirk Cousins pass complete short left to K.J. Osborn for 4 yards (tackle by Jeff Okudah),1.330,1.330
3,1:27,2,6,MIN 40,24,14,Dalvin Cook left end for 12 yards (tackle by Alex Anzalone),1.330,2.390
3,0:54,1,10,DET 48,24,14,"Dalvin Cook left tackle for 2 yards. Dalvin Cook fumbles, recovered by DeShon Elliott at DET-42",2.390,-1.730
3,0:48,1,10,DET 42,24,14,Jared Goff pass incomplete deep left intended for DJ Chark,1.730,1.190
3,0:43,2,10,DET 42,24,14,Jared Goff pass incomplete short right intended for D'Andre Swift,1.190,0.500
3,0:39,3,10,DET 42,24,14,Jared Goff scrambles up the middle for 3 yards (tackle by Jordan Hicks),0.500,-0.390
Quarter,Time,Down,ToGo,Location,DET,MIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,7,DET 45,24,14,"Penalty on DET: Delay of Game, 5 yards (accepted) (no play)",-0.390,-0.720
4,15:00,4,12,DET 40,24,14,"Jack Fox punts 45 yards, recovered by Jalen Reagor at MIN-15 and returned for 11 yards (tackle by Josh Woods and Chris Board)",-0.720,-0.670
4,14:50,1,10,MIN 26,24,14,Alexander Mattison left guard for 1 yard (tackle by Juju Hughes),0.670,0.270
4,14:23,2,9,MIN 27,24,14,Kirk Cousins sacked by Alex Anzalone for -10 yards,0.270,-2.020
4,13:44,3,19,MIN 17,24,14,Kirk Cousins pass complete short middle to Alexander Mattison for 16 yards (tackle by Amani Oruwariye and Juju Hughes),-2.020,-1.180
4,13:01,4,2,MIN 33,24,14,Ryan Wright punts 58 yards downed by Kris Boyd,-1.180,0.380
4,12:53,1,10,DET 9,24,14,D'Andre Swift left tackle for 4 yards (tackle by Harrison Phillips and Eric Kendricks),-0.380,-0.480
4,12:17,2,6,DET 13,24,14,"Jared Goff pass incomplete deep left intended for Shane Zylstra. Penalty on Eric Kendricks: Defensive Holding, 5 yards (accepted) (no play)",-0.480,0.040
4,12:08,1,10,DET 18,24,14,Jared Goff pass complete short right to D'Andre Swift for 6 yards (tackle by Jonathan Bullard),0.040,0.410
4,11:36,2,4,DET 24,24,14,D'Andre Swift right guard for 3 yards (tackle by Jonathan Bullard and Za'Darius Smith),0.410,-0.020
4,10:55,3,1,DET 27,24,14,Jared Goff pass incomplete deep right intended for Josh Reynolds (defended by Patrick Peterson),-0.020,-1.570
4,10:47,4,1,DET 27,24,14,"Jack Fox punts 39 yards, returned by Jalen Reagor for 9 yards (tackle by Quintez Cephus)",-1.570,-1.800
4,10:39,1,10,MIN 43,24,14,Kirk Cousins pass complete short right to Johnny Mundt for 11 yards (tackle by Malcolm Rodriguez),1.800,2.520
4,10:09,1,10,DET 46,24,14,Kirk Cousins pass complete short right to Adam Thielen for 10 yards (tackle by Amani Oruwariye),2.520,3.180
4,9:39,1,10,DET 36,24,14,"Kirk Cousins pass incomplete short left intended for Alexander Mattison. Penalty on Jeff Okudah: Defensive Holding, 5 yards (declined) . Penalty on Amani Oruwariye: Defensive Holding, 5 yards (accepted) (no play)",3.180,3.510
4,9:38,1,10,DET 31,24,14,"Kirk Cousins pass incomplete deep right intended for Adam Thielen. Penalty on Amani Oruwariye: Illegal Contact, 5 yards (accepted) (no play)",3.510,3.840
4,9:34,1,10,DET 26,24,14,Alexander Mattison right end for 5 yards (tackle by Alex Anzalone and Isaiah Buggs),3.840,3.970
4,9:05,2,5,DET 21,24,14,Kirk Cousins pass complete short right to Johnny Mundt for 12 yards (tackle by Juju Hughes),3.970,5.140
4,8:31,1,9,DET 9,24,14,Kirk Cousins pass complete short right to Justin Jefferson for 3 yards (tackle by Juju Hughes),5.140,4.950
4,7:55,2,6,DET 6,24,20,"Alexander Mattison left guard for 6 yards, touchdown",4.950,7.000
4,7:50,,,DET 15,24,21,Greg Joseph kicks extra point good,0.000,0.000
4,7:50,,,MIN 35,24,21,"Greg Joseph kicks off 67 yards, returned by Justin Jackson for 24 yards (tackle by Troy Dye)",0.000,0.410
4,7:43,1,10,DET 22,24,21,Jamaal Williams up the middle for 6 yards (tackle by Josh Metellus and Jordan Hicks),0.410,0.680
4,7:06,2,4,DET 28,24,21,Jamaal Williams up the middle for 15 yards (tackle by Cameron Dantzler and Josh Metellus),0.680,1.800
4,6:39,1,10,DET 43,24,21,"Jamaal Williams up the middle for 2 yards (tackle by Dalvin Tomlinson and Eric Kendricks). Penalty on Za'Darius Smith: Illegal Use of Hands / Defense, 5 yards (accepted)",1.800,2.260
4,6:20,1,10,DET 50,24,21,Craig Reynolds left tackle for 3 yards (tackle by Jordan Hicks and Camryn Bynum),2.260,2.120
4,5:48,2,7,MIN 47,24,21,Craig Reynolds up the middle for -1 yards (tackle by Za'Darius Smith),2.120,1.290
4,5:04,,,,,,Timeout #1 by Detroit Lions,,
4,5:04,3,8,MIN 48,24,21,Jared Goff pass complete short middle to Amon-Ra St. Brown for 9 yards (tackle by Chandon Sullivan),1.290,2.980
4,4:31,1,10,MIN 39,24,21,Jamaal Williams up the middle for 3 yards (tackle by D.J. Wonnum),2.980,2.850
4,3:47,2,7,MIN 36,24,21,Jared Goff pass incomplete deep left intended for Josh Reynolds,2.850,2.150
4,3:42,3,7,MIN 36,24,21,Jamaal Williams left tackle for 6 yards (tackle by Cameron Dantzler and Jordan Hicks),2.150,1.520
4,3:35,,,,,,Timeout #1 by Minnesota Vikings,,
4,3:35,4,1,MIN 30,24,21,Jamaal Williams right tackle for no gain (tackle by Danielle Hunter and Eric Kendricks),1.520,-0.940
4,3:30,1,10,MIN 30,24,21,"Kirk Cousins pass complete short left to Adam Thielen for 15 yards (tackle by Amani Oruwariye). Penalty on Amani Oruwariye: Illegal Contact, 5 yards (declined)",0.940,1.930
4,3:23,1,10,MIN 45,24,21,Kirk Cousins pass incomplete deep right intended for K.J. Osborn,1.930,1.380
4,3:17,2,10,MIN 45,24,21,Kirk Cousins pass complete short right to Jalen Reagor for 2 yards (tackle by Alim McNeill),1.380,0.960
4,2:42,3,8,MIN 47,24,21,Kirk Cousins pass incomplete deep right intended for Adam Thielen,0.960,-0.260
4,2:36,4,8,MIN 47,24,21,Kirk Cousins pass incomplete short right intended for Adam Thielen,-0.260,-2.460
4,2:32,1,10,MIN 47,24,21,Jamaal Williams left guard for no gain (tackle by Eric Kendricks),2.460,1.910
4,2:28,,,,,,Timeout #2 by Minnesota Vikings,,
4,2:28,2,10,MIN 47,24,21,"Jared Goff pass incomplete short middle. Penalty on Camryn Bynum: Defensive Holding, 5 yards (accepted) (no play)",1.910,2.790
4,2:24,1,10,MIN 42,24,21,Jamaal Williams up the middle for -4 yards (tackle by Jonathan Bullard),2.790,1.700
4,2:20,,,,,,Timeout #3 by Minnesota Vikings,,
4,2:20,2,14,MIN 46,24,21,Jamaal Williams right guard for no gain (tackle by Harrison Phillips and Jordan Hicks),1.700,1.030
4,2:00,3,14,MIN 46,24,21,Jamaal Williams left end for 10 yards (tackle by Eric Kendricks),1.030,0.890
4,1:14,,,,,,Timeout #2 by Detroit Lions,,
4,1:14,4,4,MIN 36,24,21,Austin Seibert 54 yard field goal no good,0.890,-1.860
4,1:10,1,10,MIN 44,24,21,Kirk Cousins pass incomplete short middle intended for K.J. Osborn,1.860,1.320
4,1:06,2,10,MIN 44,24,21,Kirk Cousins pass complete deep left to K.J. Osborn for 28 yards (tackle by Mike Hughes),1.320,3.710
4,0:50,,,,,,Timeout #3 by Detroit Lions,,
4,0:50,1,10,DET 28,24,27,"Kirk Cousins pass complete deep right to K.J. Osborn for 28 yards, touchdown",3.710,7.000
4,0:45,,,DET 15,24,28,Greg Joseph kicks extra point good,0.000,0.000
4,0:45,,,MIN 35,24,28,"Greg Joseph kicks off 65 yards, touchback.",0.000,0.610
4,0:45,1,10,DET 25,24,28,Jared Goff pass incomplete deep left intended for Amon-Ra St. Brown (defended by Eric Kendricks),0.610,0.060
4,0:40,2,10,DET 25,24,28,Jared Goff pass complete deep left to Josh Reynolds for 25 yards (tackle by Josh Metellus),0.060,2.260
4,0:24,1,10,DET 50,24,28,Jared Goff spiked the ball,2.260,1.710
4,0:23,2,10,DET 50,24,28,Jared Goff pass incomplete deep middle intended for Josh Reynolds (defended by Josh Metellus),1.710,1.030
4,0:17,3,10,DET 50,24,28,Jared Goff pass deep left intended for DJ Chark is intercepted by Josh Metellus at MIN-5 and returned for no gain (tackle by DJ Chark),1.030,0.380
4,0:09,1,10,MIN 5,24,28,Kirk Cousins kneels for -1 yards,-0.380,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
