Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
2,8:40,3,4,CIN 49,17,0,Jon Kitna pass complete to Danny Farmer for 4 yards (tackle by Dewayne Washington),1.350,2.460
2,7:58,1,10,PIT 47,17,0,"Penalty on Chad Johnson: False Start, 5 yards (no play)",2.460,2.130
2,7:35,1,15,CIN 48,17,0,"Jon Kitna sacked by Joey Porter for -6 yards. Jon Kitna fumbles (forced by Joey Porter), recovered by Casey Hampton at CIN-43 and returned for 36 yards (tackle by Matt O'Dwyer)",2.130,-5.600
2,7:23,1,7,CIN 7,17,0,Tommy Maddox pass incomplete intended for Plaxico Burress,5.600,4.760
2,7:19,2,7,CIN 7,17,0,Amos Zereoue right end for 3 yards (tackle by Takeo Spikes and Oliver Gibson),4.760,4.490
2,6:40,3,4,CIN 4,23,0,"Tommy Maddox pass complete to Dan Kreider for 4 yards, touchdown",4.490,7.000
2,6:40,,,CIN 4,24,0,Todd Peterson kicks extra point good,0.000,0.000
2,6:40,,,PIT 30,24,0,"Todd Peterson kicks off 56 yards, returned by Brandon Bennett for 23 yards (tackle by Verron Haynes)",0.000,1.400
2,6:25,1,10,CIN 37,24,0,Corey Dillon left guard for 5 yards (tackle by Brent Alexander),1.400,1.530
2,5:49,2,5,CIN 42,24,0,Corey Dillon left tackle for 2 yards (tackle by Rodney Bailey),1.530,1.090
2,5:12,3,3,CIN 44,24,0,"Jon Kitna pass complete to T.J. Houshmandzadeh for 19 yards (tackle by Clark Haggans). Penalty on T.J. Houshmandzadeh: Taunting, 15 yards",1.090,2.130
2,4:45,1,10,CIN 48,24,0,Jon Kitna sacked by Rodney Bailey for -6 yards,2.130,0.770
2,4:16,2,16,CIN 42,24,0,Jon Kitna pass complete to Chad Johnson for 5 yards (tackle by Dewayne Washington),0.770,0.760
2,3:52,3,11,CIN 47,24,0,Jon Kitna pass incomplete intended for Peter Warrick,0.760,-0.260
2,3:46,4,11,CIN 47,24,0,"Nick Harris punts 40 yards, returned by Antwaan Randle El for -2 yards (tackle by Ron Dugans)",-0.260,0.370
2,3:35,1,10,PIT 11,24,0,Tommy Maddox pass incomplete intended for Jerome Bettis,-0.370,-0.780
2,3:31,2,10,PIT 11,24,0,Jerome Bettis right tackle for 4 yards (tackle by Canute Curtis),-0.780,-0.950
2,2:51,3,6,PIT 15,24,0,"Tommy Maddox pass incomplete intended for Terance Mathis. Penalty on Artrell Hawkins: Illegal Use of Hands, 5 yards (no play)",-0.950,0.280
2,2:43,1,10,PIT 20,24,0,Amos Zereoue left end for 2 yards (tackle by Artrell Hawkins and Oliver Gibson),0.280,0.000
2,2:00,2,8,PIT 22,24,0,"Penalty on Plaxico Burress: False Start, 5 yards (no play)",0.000,-0.790
2,2:00,2,13,PIT 17,24,0,"Penalty on PIT: Delay of Game, 5 yards (no play)",-0.790,-1.360
2,2:00,2,18,PIT 12,24,0,Amos Zereoue left end for 13 yards (tackle by Adrian Ross),-1.360,-0.300
2,2:00,2,18,PIT 12,,,Timeout #1 by Cincinnati Bengals,-1.360,-0.300
2,1:55,3,5,PIT 25,24,0,Antwaan Randle El right end for 24 yards (tackle by Lamont Thompson),-0.300,2.190
2,1:21,1,10,PIT 49,24,0,Tommy Maddox pass incomplete intended for Hines Ward (defended by Ligarius Jennings),2.190,1.650
2,1:17,2,10,PIT 49,24,0,Amos Zereoue left tackle for 14 yards (tackle by Mark Roman and Ligarius Jennings),1.650,3.120
2,1:10,1,10,CIN 37,24,0,Tommy Maddox pass complete to Antwaan Randle El for 25 yards (tackle by Mark Roman),3.120,4.780
2,0:57,1,10,CIN 37,,,Timeout #1 by Pittsburgh Steelers,3.120,4.780
2,0:57,1,10,CIN 12,24,0,"Tommy Maddox pass incomplete intended for Terance Mathis. Penalty on Hines Ward: Illegal Motion, 5 yards (no play)",4.780,4.320
2,0:52,1,15,CIN 17,24,0,Amos Zereoue right end for 1 yard (tackle by Artrell Hawkins),4.320,3.530
2,0:37,1,15,CIN 17,,,Timeout #2 by Pittsburgh Steelers,4.320,3.530
2,0:37,2,14,CIN 16,24,0,Tommy Maddox pass complete to Hines Ward for 2 yards (tackle by Glen Steele),3.530,3.060
2,0:08,2,14,CIN 16,,,Timeout #3 by Pittsburgh Steelers,3.530,3.060
2,0:08,3,12,CIN 14,24,0,Todd Peterson 32 yard field goal no good,3.060,-0.480
2,0:04,1,10,CIN 23,24,0,Jon Kitna kneels for -1 yards,0.480,-0.200
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,30,0,"Neil Rackers kicks off 69 yards, returned by Antwaan Randle El for 99 yards, touchdown",0.000,7.000
3,15:00,,,CIN 23,31,0,Todd Peterson kicks extra point good,0.000,0.000
3,15:00,,,PIT 30,31,0,"Todd Peterson kicks off 61 yards, returned by Brandon Bennett for 22 yards (tackle by Deshea Townsend)",0.000,1.000
3,14:39,1,10,CIN 31,31,0,Corey Dillon right end for 4 yards (tackle by Chad Scott),1.000,1.000
3,14:04,2,6,CIN 35,31,0,Jon Kitna for -3 yards (tackle by James Farrior),1.000,-0.100
3,13:33,3,9,CIN 32,31,0,Jon Kitna middle for 5 yards (tackle by Aaron Smith),-0.100,-0.910
3,13:05,4,4,CIN 37,31,0,Nick Harris punts 41 yards,-0.910,-0.410
3,12:52,1,10,PIT 22,31,0,Jerome Bettis left guard for 2 yards (tackle by Oliver Gibson),0.410,0.140
3,12:16,2,8,PIT 24,31,0,Tommy Maddox sacked by Takeo Spikes and Justin Smith for -9 yards,0.140,-2.050
3,11:43,3,17,PIT 15,31,0,Tommy Maddox pass complete to Plaxico Burress for 19 yards (tackle by Kevin Kaesviharn),-2.050,1.200
3,11:05,1,10,PIT 34,31,0,Jerome Bettis right end for -2 yards (tackle by Tony Williams),1.200,0.390
3,10:20,2,12,PIT 32,31,0,Tommy Maddox pass complete to Plaxico Burress for 13 yards (tackle by Lamont Thompson),0.390,1.930
3,9:35,1,10,PIT 45,31,0,Jerome Bettis left tackle for -2 yards (tackle by Oliver Gibson),1.930,1.110
3,8:57,2,12,PIT 43,31,0,Tommy Maddox pass incomplete intended for Antwaan Randle El (defended by Reinard Wilson),1.110,0.430
3,8:52,3,12,PIT 43,31,0,Tommy Maddox pass incomplete intended for Plaxico Burress,0.430,-0.520
3,8:47,4,12,PIT 43,31,0,"Josh Miller punts 32 yards, returned by T.J. Houshmandzadeh for -1 yards (tackle by Chidi Iwuoma)",-0.520,-0.540
3,8:37,1,10,CIN 24,31,0,Jon Kitna pass complete to Chad Johnson for 19 yards (tackle by Chad Scott),0.540,1.800
3,8:01,1,10,CIN 43,31,0,Jon Kitna pass complete to T.J. Houshmandzadeh for 23 yards (tackle by Lee Flowers),1.800,3.310
3,7:26,1,10,PIT 34,31,0,Peter Warrick left end for 4 yards (tackle by Dewayne Washington),3.310,3.310
3,6:49,2,6,PIT 30,31,0,Corey Dillon right tackle for 2 yards (tackle by James Farrior),3.310,2.870
3,6:11,3,4,PIT 28,31,0,Jon Kitna pass complete to Chad Johnson for 9 yards (tackle by Dewayne Washington),2.870,4.310
,,,,,,,"PIT challenged the ruling, and the play was upheld.",,
3,5:39,1,10,PIT 19,31,0,Jon Kitna pass complete to Lorenzo Neal for 5 yards (tackle by Mike Logan),4.310,4.530
3,5:01,2,5,PIT 14,31,0,Corey Dillon left tackle for 4 yards (tackle by Joey Porter),4.530,4.690
3,4:25,3,1,PIT 10,31,0,Corey Dillon right guard for 3 yards (tackle by Larry Foote),4.690,5.600
3,3:52,1,7,PIT 7,31,0,Corey Dillon middle for -1 yards (tackle by Aaron Smith),5.600,4.570
3,3:16,2,8,PIT 8,31,0,Jon Kitna sacked by Rodney Bailey for -7 yards,4.570,2.930
3,2:41,3,15,PIT 15,31,0,Jon Kitna pass complete to Corey Dillon for 11 yards (tackle by Joey Porter and Jason Gildon),2.930,3.030
3,1:56,4,4,PIT 4,31,0,Jon Kitna pass incomplete intended for Danny Farmer (defended by Dewayne Washington),3.030,0.380
3,1:50,1,10,PIT 4,31,0,Jerome Bettis left end for 3 yards (tackle by Cory Hall),-0.380,-0.560
3,1:12,2,7,PIT 7,31,0,Tommy Maddox pass incomplete intended for Hines Ward is intercepted by Jeff Burris at PIT-14 and returned for 5 yards,-0.560,-5.140
3,1:02,1,9,PIT 9,31,0,"Jon Kitna pass incomplete. Penalty on Aaron Smith: Roughing the Passer, 5 yards (no play)",5.140,6.280
3,0:55,1,4,PIT 4,31,0,Corey Dillon right guard for 2 yards (tackle by Larry Foote),6.280,5.720
3,0:19,2,2,PIT 2,31,6,"Corey Dillon right tackle for 2 yards, touchdown",5.720,7.000
3,0:19,,,PIT 2,31,7,Neil Rackers kicks extra point good,0.000,0.000
3,0:19,,,CIN 30,31,7,"Neil Rackers kicks onside 12 yards, recovered by Larry Foote. Penalty on Mark Roman: Offensive Offside, 5 yards (no play)",0.000,0.000
3,0:19,,,CIN 25,31,7,"Neil Rackers kicks onside 12 yards, recovered by Antwaan Randle El",0.000,-3.120
3,0:13,1,10,CIN 37,31,7,Jerome Bettis right end for 4 yards (tackle by Oliver Gibson and Marquand Manuel),3.120,3.110
Quarter,Time,Down,ToGo,Location,PIT,CIN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,CIN 33,31,7,"Tommy Maddox pass incomplete intended for Hines Ward. Tommy Maddox fumbles, recovered by Tommy Maddox at CIN-36",3.110,2.410
4,14:56,3,6,CIN 33,31,7,Tommy Maddox pass incomplete intended for Mark Bruener,2.410,1.160
4,14:51,4,6,CIN 33,31,7,"Josh Miller punts 33 yards, touchback",1.160,-0.280
4,14:43,1,10,CIN 20,31,7,Jon Kitna pass incomplete intended for T.J. Houshmandzadeh (defended by Chad Scott),0.280,-0.270
4,14:36,2,10,CIN 20,31,7,Jon Kitna pass complete to Ron Dugans for 8 yards (tackle by Mike Logan and Dewayne Washington),-0.270,0.100
4,13:58,3,2,CIN 28,31,7,Jon Kitna pass complete to Ron Dugans for 8 yards (tackle by Lee Flowers),0.100,1.330
4,13:36,1,10,CIN 36,31,7,Jon Kitna sacked by Joey Porter for -5 yards,1.330,0.120
4,13:18,2,15,CIN 31,31,7,Jon Kitna pass complete to Ron Dugans for 6 yards (tackle by Chad Scott),0.120,0.230
4,12:35,3,9,CIN 37,31,7,"Jon Kitna pass incomplete intended for Peter Warrick (defended by Dewayne Washington). Penalty on Jason Gildon: Defensive Offside, 5 yards (no play)",0.230,0.890
4,12:29,3,4,CIN 42,31,7,Jon Kitna pass complete to Corey Dillon for 8 yards (tackle by Joey Porter),0.890,2.260
4,12:07,1,10,,31,7,Corey Dillon right tackle for 5 yards (tackle by Joey Porter and Clark Haggans),2.260,2.390
4,11:47,2,5,PIT 45,31,7,Jon Kitna pass complete to Peter Warrick for 3 yards (tackle by Joey Porter),2.390,2.080
4,11:27,3,2,PIT 42,31,7,Jon Kitna middle for 3 yards (tackle by Aaron Smith),2.080,2.980
4,11:06,1,10,PIT 39,31,7,Jon Kitna pass complete to T.J. Houshmandzadeh for 8 yards (tackle by Chad Scott),2.980,3.520
4,10:47,2,2,PIT 31,31,7,Corey Dillon left tackle for 4 yards (tackle by Lee Flowers),3.520,3.780
4,10:25,1,10,PIT 27,31,7,Jon Kitna sacked by Clark Haggans and Rodney Bailey for -9 yards,3.780,2.020
4,9:54,2,19,PIT 36,31,7,Jon Kitna pass incomplete intended for Brandon Bennett (defended by Clark Haggans),2.020,1.360
4,9:48,3,19,PIT 36,31,7,Jon Kitna pass incomplete intended for Brandon Bennett (defended by Mike Logan),1.360,0.880
4,9:43,4,19,PIT 36,31,7,Jon Kitna pass incomplete intended for Peter Warrick is intercepted by Deshea Townsend at PIT-0,0.880,-0.280
4,9:35,1,10,PIT 20,31,7,Tommy Maddox pass complete to Plaxico Burress for 20 yards (tackle by Jeff Burris and Cory Hall),0.280,1.600
4,8:59,1,10,PIT 40,31,7,Jerome Bettis left end for 1 yard (tackle by Takeo Spikes),1.600,1.190
4,8:22,2,9,PIT 41,31,7,Tommy Maddox pass complete to Hines Ward for 12 yards (tackle by Marquand Manuel),1.190,2.460
,,,,,,,"CIN challenged the ruling, and the play was upheld.",,
4,7:35,1,10,CIN 47,31,7,Jerome Bettis right guard for 8 yards (tackle by Marquand Manuel),2.460,2.990
4,6:56,2,2,CIN 39,31,7,Jerome Bettis right tackle for 1 yard (tackle by Takeo Spikes),2.990,2.410
4,5:48,3,1,CIN 38,31,7,Jerome Bettis left tackle for 2 yards (tackle by Canute Curtis),2.410,3.180
4,5:04,1,10,CIN 36,31,7,Jerome Bettis left end for 13 yards (tackle by Adrian Ross),3.180,4.040
4,4:18,1,10,CIN 23,31,7,Jerome Bettis right end for 4 yards (tackle by Marquand Manuel),4.040,4.050
4,3:37,2,6,CIN 19,31,7,Amos Zereoue right end for 4 yards (tackle by Kevin Kaesviharn),4.050,4.050
4,2:56,3,2,CIN 15,31,7,Amos Zereoue left tackle for 4 yards (tackle by Bernard Whittington),4.050,4.840
4,2:15,1,10,CIN 11,31,7,"Verron Haynes left end for 11 yards. Penalty on Alan Faneca: Offensive Holding, 10 yards (no play)",4.840,4.170
4,2:09,1,20,CIN 21,31,7,Verron Haynes left end for 1 yard (tackle by Canute Curtis),4.170,3.070
4,2:00,2,19,CIN 20,31,7,Verron Haynes middle for 6 yards (tackle by Bernard Whittington and Oliver Gibson),3.070,3.030
4,1:22,3,13,CIN 14,31,7,Amos Zereoue left end for 2 yards (tackle by Kevin Kaesviharn),3.030,2.630
4,1:15,4,11,CIN 12,34,7,Todd Peterson 30 yard field goal good,2.630,3.000
4,1:15,,,PIT 30,34,7,"Todd Peterson kicks off 70 yards, touchback",0.000,0.280
4,1:10,1,10,CIN 20,34,7,Jon Kitna pass complete to Brandon Bennett for 15 yards (tackle by Mike Logan),0.280,1.270
4,1:03,1,10,CIN 35,34,7,Jon Kitna pass complete to Ron Dugans for 9 yards (tackle by Chris Hope),1.270,1.940
4,0:38,2,1,CIN 44,34,7,Jon Kitna pass complete to Peter Warrick for 6 yards (tackle by Deshea Townsend),1.940,2.260
4,0:12,1,10,,34,7,Jon Kitna pass complete to T.J. Houshmandzadeh for 6 yards (tackle by Chad Scott),2.260,2.520
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
