Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Terry McLaurin,WAS,8,4,83,0,4,20,5.0,63,15.8,10.3,0,,0,0.0,0,87.0
Logan Thomas,WAS,7,4,31,0,3,27,6.8,4,1.0,8.0,0,,2,28.6,1,28.6
Isaiah Wright,WAS,6,4,24,0,1,-2,-0.5,26,6.5,5.3,0,,0,0.0,0,74.3
Antonio Gibson,WAS,3,3,11,0,0,-8,-2.7,19,6.3,-2.7,0,,0,0.0,0,81.9
Dontrelle Inman,WAS,6,3,38,2,2,38,12.7,0,0.0,10.0,0,,0,0.0,2,70.1
J.D. McKissic,WAS,4,3,37,0,2,4,1.3,33,11.0,0.5,1,3.0,0,0.0,0,103.1
Antonio Gandy-Golden,WAS,2,0,0,0,0,0,,0,,10.0,0,,1,50.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Odell Beckham Jr.,CLE,6,4,59,0,4,50,12.5,9,2.3,16.0,0,,0,0.0,0,98.6
Jarvis Landry,CLE,4,4,36,0,2,23,5.8,13,3.3,5.8,0,,0,0.0,0,104.2
Austin Hooper,CLE,4,3,25,0,2,-3,-1.0,28,9.3,1.5,0,,0,0.0,0,90.6
Kareem Hunt,CLE,3,2,18,1,2,14,7.0,4,2.0,5.3,0,,1,33.3,0,122.2
Harrison Bryant,CLE,2,1,3,1,1,3,3.0,0,0.0,4.0,0,,1,50.0,0,95.8
Nick Chubb,CLE,1,1,2,0,0,2,2.0,0,0.0,2.0,0,,0,0.0,0,79.2
Andy Janovich,CLE,1,1,13,0,1,1,1.0,12,12.0,1.0,1,1.0,0,0.0,0,118.7
KhaDarel Hodge,CLE,1,0,0,0,,0,,0,,37.0,0,,0,0.0,0,39.6
