Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Karl Williams,ARI,0,0,,0,0,4,36,9.0,0,0
Larry Croom,ARI,3,60,20.0,0,0,0,0,,0,0
Obafemi Ayanbadejo,ARI,1,21,21.0,0,0,0,0,,0,0
Eric Edwards,ARI,1,13,13.0,0,0,0,0,,0,0
Gerald Hayes,ARI,1,6,6.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Arnaz Battle,SFO,0,0,,0,0,4,88,22.0,1,0
Cedrick Wilson,SFO,4,49,12.3,0,0,0,0,,0,0
Terry Jackson,SFO,1,14,14.0,0,0,0,0,,0,0
