Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
1,8:03,1,10,ARI 27,0,0,Emmitt Smith left end for 2 yards (tackle by Shawntae Spencer),0.740,0.470
1,7:31,2,8,ARI 29,0,0,Josh McCown pass incomplete intended for Emmitt Smith (defended by Julian Peterson),0.470,-0.230
1,7:24,3,8,ARI 29,0,0,"Penalty on Josh McCown: Delay of Game, 5 yards (no play)",-0.230,-0.890
1,7:24,3,13,ARI 24,0,0,Josh McCown pass complete to Karl Williams for 5 yards (tackle by Tony Parrish),-0.890,-1.440
1,6:51,4,8,ARI 29,0,0,"Scott Player punts 49 yards, fair catch by Arnaz Battle",-1.440,-0.410
1,6:43,1,10,SFO 22,0,0,Tim Rattay pass complete to Brandon Lloyd for 7 yards (tackle by Renaldo Hill),0.410,0.810
1,6:16,2,3,SFO 29,0,0,Tim Rattay pass complete to Kevan Barlow for 6 yards (tackle by Ronald McKinnon and Karlos Dansby),0.810,1.270
1,5:38,1,10,SFO 35,0,0,Kevan Barlow right tackle for -1 yards (tackle by Ronald McKinnon),1.270,0.590
1,5:01,2,11,SFO 34,0,0,Tim Rattay pass complete to Aaron Walker for 10 yards (tackle by Ronald McKinnon and Russell Davis),0.590,1.220
1,4:14,3,1,SFO 44,0,0,Kevan Barlow left end for -3 yards (tackle by Adrian Wilson),1.220,-0.650
1,3:33,4,4,SFO 41,0,0,"Andy Lee punts 40 yards, returned by Karl Williams for 8 yards (tackle by Dwaine Carpenter). Karl Williams fumbles (forced by Dwaine Carpenter), recovered by LeVar Woods at ARI-30 (tackle by Brandon Moore)",-0.650,-0.940
1,3:21,1,10,ARI 30,0,0,Troy Hambrick left guard for 8 yards (tackle by Jeff Ulbrich),0.940,1.470
1,2:52,2,2,ARI 38,0,0,Troy Hambrick middle for 1 yard (tackle by Jeff Ulbrich),1.470,0.890
1,2:16,3,1,ARI 39,0,0,Troy Hambrick left guard for no gain (tackle by Julian Peterson),0.890,-0.780
1,1:52,4,1,ARI 39,0,0,Josh McCown left end for 8 yards (tackle by Ronnie Heard),-0.780,2.060
1,1:30,1,10,ARI 47,0,0,Josh McCown pass complete to Karl Williams for 11 yards (tackle by Shawntae Spencer),2.060,2.790
1,0:50,1,10,SFO 42,0,0,Troy Hambrick left guard for 3 yards (tackle by Jeff Ulbrich),2.790,2.650
1,0:14,2,7,SFO 39,0,0,Josh McCown pass complete to Larry Fitzgerald for 23 yards (tackle by Tony Parrish),2.650,4.510
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,SFO 16,6,0,"Josh McCown pass complete to Freddie Jones for 16 yards, touchdown",4.510,7.000
2,15:00,,,SFO 2,7,0,Neil Rackers kicks extra point good,0.000,0.000
2,15:00,,,ARI 30,7,0,"Neil Rackers kicks off 66 yards, returned by Cedrick Wilson for 7 yards (tackle by Michael Stone)",0.000,-0.370
2,14:48,1,10,SFO 11,7,0,"Tim Rattay pass incomplete intended for Brandon Lloyd. Penalty on David Macklin: Illegal Contact, 5 yards (no play)",-0.370,-0.140
2,14:43,1,10,SFO 16,7,0,Kevan Barlow middle for 2 yards (tackle by Peppi Zellner),-0.140,-0.350
2,14:03,2,8,SFO 18,7,0,Tim Rattay pass complete to Brandon Lloyd for 7 yards (tackle by David Macklin and Ifeanyi Ohalete),-0.350,-0.200
2,13:23,3,1,SFO 25,7,0,Tim Rattay pass complete to Eric Johnson for 11 yards (tackle by Ifeanyi Ohalete),-0.200,1.330
2,12:41,1,10,SFO 36,7,0,Tim Rattay pass complete to Cedrick Wilson for 12 yards (tackle by David Macklin),1.330,2.130
2,12:00,1,10,SFO 48,7,0,Tim Rattay pass complete to Aaron Walker for 13 yards (tackle by Adrian Wilson and Raynoch Thompson),2.130,2.980
2,11:21,1,10,ARI 39,7,0,Kevan Barlow middle for 3 yards (tackle by Karlos Dansby),2.980,2.850
2,10:39,2,7,ARI 36,7,0,Tim Rattay pass incomplete intended for Kevan Barlow,2.850,2.150
2,10:31,3,7,ARI 36,7,0,Tim Rattay pass complete to Curtis Conway for 18 yards (tackle by Dyshod Carter),2.150,4.370
2,10:15,1,10,ARI 18,7,0,Kevan Barlow left end for 2 yards (tackle by Adrian Wilson),4.370,4.090
2,9:36,2,8,ARI 16,7,0,Tim Rattay sacked by Calvin Pace for -3 yards,4.090,2.970
2,9:07,3,11,ARI 19,7,0,Tim Rattay pass incomplete intended for Eric Johnson (defended by Adrian Wilson),2.970,2.180
2,9:00,4,11,ARI 19,7,3,Todd Peterson 37 yard field goal good,2.180,3.000
2,9:00,,,SFO 30,7,3,"Todd Peterson kicks off 69 yards, returned by Larry Croom for 17 yards (tackle by Arnaz Battle)",0.000,0.040
2,8:50,1,10,ARI 18,7,3,Emmitt Smith right guard for no gain (tackle by Ronnie Heard),0.040,-0.490
2,8:14,2,10,ARI 18,7,3,"Emmitt Smith middle for no gain (tackle by Anthony Adams). Penalty on Anthony Adams: Defensive Holding, 5 yards (no play)",-0.490,0.480
2,7:49,1,10,ARI 23,7,3,Josh McCown pass incomplete intended for Karl Williams (defended by Saleem Rasheed),0.480,-0.070
2,7:40,2,10,ARI 23,7,3,Josh McCown pass incomplete intended for Lorenzo Diamond (defended by Melvin Williams),-0.070,-0.760
2,7:36,3,10,ARI 23,7,3,Josh McCown pass incomplete intended for Karl Williams,-0.760,-1.830
2,7:30,4,10,ARI 23,7,3,"Scott Player punts 42 yards, returned by Arnaz Battle for 6 yards (tackle by Dyshod Carter)",-1.830,-1.660
2,7:20,1,10,SFO 41,7,3,Tim Rattay pass incomplete intended for Brandon Lloyd (defended by Ifeanyi Ohalete),1.660,1.120
2,7:16,2,10,SFO 41,7,3,Tim Rattay pass incomplete intended for Kevan Barlow,1.120,0.430
2,7:12,3,10,SFO 41,7,3,Tim Rattay for no gain. Brock Gutierrez fumbles,0.430,-1.110
2,6:44,4,17,SFO 34,7,3,"Andy Lee punts 57 yards. Penalty on Quentin Harris: Illegal Block Above the Waist, 5 yards",-1.110,0.380
2,6:33,1,10,ARI 4,7,3,Troy Hambrick middle for 1 yard (tackle by Anthony Adams),-0.380,-0.710
2,5:57,2,9,ARI 5,7,3,Troy Hambrick middle for 3 yards (tackle by Tony Brown),-0.710,-0.950
2,5:18,3,6,ARI 8,7,3,Josh McCown pass incomplete intended for Bryant Johnson,-0.950,-2.490
2,5:12,4,6,ARI 8,7,3,"Scott Player punts 42 yards, returned by Arnaz Battle for 11 yards (tackle by Karlos Dansby)",-2.490,-2.980
2,4:59,1,10,ARI 39,7,3,"Tim Rattay sacked by Bertrand Berry for -7 yards. Tim Rattay fumbles (forced by Bertrand Berry), recovered by Karlos Dansby at ARI-48 (tackle by Kwame Harris)",2.980,-2.130
2,4:51,1,10,ARI 48,7,3,Emmitt Smith left guard for 16 yards (tackle by Ronnie Heard),2.130,3.180
2,4:04,1,10,SFO 36,7,3,Josh McCown pass complete to Karl Williams for 20 yards (tackle by Shawntae Spencer),3.180,4.510
2,3:45,1,10,SFO 16,7,3,Josh McCown pass complete to Karl Williams for 2 yards (tackle by Shawntae Spencer),4.510,4.210
2,3:11,2,8,SFO 14,7,3,Emmitt Smith left end for 12 yards (tackle by Tony Parrish and Shawntae Spencer),4.210,6.740
2,2:38,1,2,SFO 2,7,3,Josh McCown pass incomplete intended for Freddie Jones,6.740,5.720
2,2:33,2,2,SFO 2,7,3,Emmitt Smith left guard for no gain (tackle by Saleem Rasheed and Richard Seigler),5.720,4.950
2,2:00,3,2,SFO 2,13,3,"Josh McCown pass complete to Troy Hambrick for 2 yards, touchdown",4.950,7.000
2,2:00,,,SFO 2,14,3,Neil Rackers kicks extra point good,0.000,0.000
2,2:00,,,ARI 30,14,3,"Neil Rackers kicks off 54 yards, returned by Cedrick Wilson for 12 yards (tackle by Robert Tate). Penalty on Rob Murphy: Offensive Holding, 10 yards",0.000,0.040
2,1:51,1,10,SFO 18,14,3,Tim Rattay pass complete to Jamal Robertson for 14 yards (tackle by David Macklin),0.040,1.070
2,1:45,1,10,SFO 32,14,3,Tim Rattay pass complete to Eric Johnson for 3 yards (tackle by Raynoch Thompson),1.070,0.930
2,1:24,2,7,SFO 35,14,3,Tim Rattay pass complete to Cedrick Wilson for 13 yards (tackle by David Macklin),0.930,2.130
2,1:02,1,10,SFO 48,14,3,Tim Rattay pass complete to Eric Johnson for 11 yards (tackle by David Macklin),2.130,2.850
2,0:51,1,10,ARI 41,14,3,Tim Rattay pass complete to Eric Johnson for 18 yards (tackle by Ifeanyi Ohalete and Ronald McKinnon). Penalty on Bertrand Berry: Defensive Offside (Declined),2.850,4.040
2,0:42,1,10,ARI 23,14,3,"Tim Rattay pass complete to Brandon Lloyd for 4 yards (tackle by Renaldo Hill). Penalty on Calvin Pace: Defensive Offside, 5 yards (no play)",4.040,4.860
2,0:37,1,5,ARI 18,14,3,Tim Rattay pass incomplete intended for Brandon Lloyd,4.860,4.210
2,0:32,2,5,ARI 18,14,3,Tim Rattay pass complete to Jamal Robertson for 4 yards (tackle by Calvin Pace),4.210,4.280
2,0:25,3,1,ARI 14,14,3,"Penalty on Tim Rattay: Delay of Game, 5 yards (no play)",4.280,3.340
2,0:25,3,6,ARI 19,14,3,Tim Rattay sacked by Calvin Pace for -5 yards,3.340,1.870
2,0:20,3,6,ARI 19,14,3,Timeout #1 by San Francisco 49ers,3.340,1.870
2,0:20,4,11,ARI 24,14,6,Todd Peterson 42 yard field goal good,1.870,3.000
2,0:20,,,SFO 30,14,6,"Todd Peterson kicks off 54 yards, returned by Gerald Hayes for 6 yards (tackle by Jimmy Williams). Penalty on Jimmy Williams: Face Mask (5 Yards), 5 yards",0.000,0.740
2,0:07,1,10,ARI 27,14,6,Josh McCown kneels for -2 yards,0.740,-0.070
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,14,6,"Neil Rackers kicks off 65 yards, returned by Cedrick Wilson for 21 yards (tackle by LeVar Woods)",0.000,0.670
3,14:55,1,10,SFO 26,14,6,Tim Rattay pass complete to Brandon Lloyd for 12 yards (tackle by Renaldo Hill),0.670,1.470
3,14:14,1,10,SFO 38,14,6,Kevan Barlow right guard for no gain (tackle by Ronald McKinnon),1.470,0.920
3,13:40,2,10,SFO 38,14,6,Tim Rattay pass incomplete intended for Kevan Barlow,0.920,0.230
3,13:33,3,10,SFO 38,14,6,"Penalty on Cedrick Wilson: False Start, 5 yards (no play)",0.230,-0.430
3,13:33,3,15,SFO 33,14,6,Tim Rattay pass complete to Eric Johnson for 13 yards (tackle by David Macklin and Raynoch Thompson),-0.430,-0.320
3,12:52,4,2,SFO 46,14,6,"Andy Lee punts 39 yards, returned by Karl Williams for 5 yards (tackle by Dwaine Carpenter)",-0.320,-0.280
3,12:42,1,10,ARI 20,14,6,Josh McCown pass incomplete intended for Bryant Johnson (defended by Shawntae Spencer),0.280,-0.270
3,12:36,2,10,ARI 20,14,6,Emmitt Smith middle for 1 yard (tackle by Jeff Ulbrich),-0.270,-0.820
3,11:56,3,9,ARI 21,14,6,Josh McCown pass incomplete intended for Bryant Johnson,-0.820,-1.960
3,11:50,4,9,ARI 21,14,12,"Scott Player punts 50 yards, returned by Arnaz Battle for 71 yards, touchdown",-1.960,-7.000
3,11:32,,,,14,12,"Two Point Attempt: Tim Rattay pass incomplete intended for Aaron Walker, conversion fails",1.000,-1.000
3,11:32,,,SFO 30,14,12,"Todd Peterson kicks off 61 yards, returned by Larry Croom for 27 yards (tackle by Shawntae Spencer)",0.000,1.330
3,11:23,1,10,ARI 36,14,12,Emmitt Smith left end for -1 yards (tackle by Melvin Williams),1.330,0.660
3,10:43,2,11,ARI 35,14,12,Josh McCown pass complete to Larry Fitzgerald for 5 yards (tackle by Jeff Ulbrich),0.660,0.630
3,10:03,3,6,ARI 40,14,12,Josh McCown pass complete to Larry Fitzgerald for 7 yards (tackle by Jimmy Williams),0.630,2.060
3,9:30,1,10,ARI 47,14,12,Emmitt Smith left end for 4 yards (tackle by Brandon Moore),2.060,2.060
3,8:52,2,6,SFO 49,14,12,Josh McCown pass incomplete intended for Freddie Jones (defended by Jamie Winborn),2.060,1.360
3,8:47,3,6,SFO 49,14,12,Josh McCown pass incomplete (defended by John Engelberger),1.360,0.000
3,8:39,4,6,SFO 49,14,12,Scott Player punts 37 yards,0.000,0.350
3,8:29,1,10,SFO 12,14,12,Kevan Barlow right end for 3 yards (tackle by Bertrand Berry),-0.350,-0.500
3,7:54,2,7,SFO 15,14,12,"Penalty on Brandon Lloyd: False Start, 5 yards (no play)",-0.500,-0.930
3,7:28,2,12,SFO 10,14,12,Tim Rattay pass complete to Eric Johnson for 18 yards (tackle by Ifeanyi Ohalete),-0.930,0.810
3,6:44,1,10,SFO 28,14,12,Tim Rattay pass incomplete intended for Brandon Lloyd (defended by David Macklin),0.810,0.260
3,6:37,2,10,SFO 28,14,12,"Jamal Robertson middle for 2 yards (tackle by Raynoch Thompson and Adrian Wilson). Jamal Robertson fumbles (forced by Raynoch Thompson), recovered by Jamal Robertson at SFO-30. Penalty on Cedrick Wilson: Offensive Holding, 10 yards (no play)",0.260,-1.190
3,6:12,2,20,SFO 18,14,12,Tim Rattay pass incomplete intended for Jamal Robertson (defended by Bertrand Berry),-1.190,-1.960
3,6:06,3,20,SFO 18,14,12,Tim Rattay pass complete to Terry Jackson for 8 yards (tackle by Ronald McKinnon and Calvin Pace),-1.960,-1.630
3,5:30,4,12,SFO 26,14,12,"Andy Lee punts 41 yards, returned by Karl Williams for 9 yards (tackle by Brian Jennings)",-1.630,-1.730
3,5:18,1,10,ARI 42,14,12,Troy Hambrick middle for no gain (tackle by Daleroy Stewart),1.730,1.190
3,4:34,1,10,ARI 42,14,12,Timeout #1 by Arizona Cardinals,1.730,1.190
3,4:34,2,10,ARI 42,14,12,Josh McCown pass complete to Freddie Jones for 4 yards (tackle by Jeff Ulbrich),1.190,1.030
3,3:52,3,6,ARI 46,14,12,Josh McCown pass complete to Larry Croom for 8 yards (tackle by Joselio Hanson),1.030,2.520
3,3:26,1,10,SFO 46,14,12,Emmitt Smith middle for 1 yard (tackle by Melvin Williams),2.520,2.110
3,2:46,2,9,SFO 45,14,12,Josh McCown pass incomplete intended for Bryant Johnson is intercepted by Jamie Winborn at SFO-44 and returned for 1 yard,2.110,-1.930
3,2:35,1,10,SFO 45,14,12,Tim Rattay pass complete to Jamal Robertson for 6 yards (tackle by Ronald McKinnon and Raynoch Thompson),1.930,2.190
3,2:05,2,4,ARI 49,14,12,Jamal Robertson middle for 8 yards (tackle by David Macklin and Raynoch Thompson),2.190,2.850
3,1:41,1,10,ARI 41,14,12,Tim Rattay pass complete to Cedrick Wilson for 3 yards (tackle by Darnell Dockett),2.850,2.710
3,1:02,2,7,ARI 38,14,12,Tim Rattay pass incomplete intended for Cedrick Wilson,2.710,2.020
3,0:54,3,7,ARI 38,14,12,Tim Rattay pass complete to Eric Johnson for 23 yards (tackle by Adrian Wilson),2.020,4.580
3,0:14,1,10,ARI 15,14,12,"Jamal Robertson middle for 1 yard (tackle by Peppi Zellner). Jamal Robertson fumbles (forced by Peppi Zellner), recovered by Bertrand Berry at ARI-14. Bertrand Berry fumbles (forced by Peppi Zellner), recovered by Bertrand Berry at ARI-14",4.580,0.280
3,0:04,1,10,ARI 14,14,12,Josh McCown right end for 5 yards (tackle by Jeff Ulbrich),-0.280,-0.040
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,ARI 19,14,12,"Penalty on Emmitt Smith: False Start, 5 yards (no play)",-0.040,-0.750
4,14:59,2,10,ARI 14,14,12,Josh McCown pass complete to Bryant Johnson for 24 yards (tackle by Tony Parrish),-0.750,1.470
4,14:26,1,10,ARI 38,14,12,Emmitt Smith left guard for 1 yard (tackle by Tony Brown),1.470,1.060
4,13:50,2,9,ARI 39,14,12,Josh McCown pass complete to Bryant Johnson for 12 yards (tackle by Shawntae Spencer and Joselio Hanson),1.060,2.320
4,13:17,1,10,SFO 49,14,12,Emmitt Smith middle for 4 yards (tackle by Tony Parrish),2.320,2.320
4,12:40,2,6,SFO 45,14,12,Josh McCown pass complete to Larry Fitzgerald for 35 yards (tackle by Shawntae Spencer),2.320,4.910
4,11:55,1,10,SFO 10,20,12,"Emmitt Smith middle for 10 yards, touchdown",4.910,7.000
4,11:55,,,SFO 2,21,12,Neil Rackers kicks extra point good,0.000,0.000
4,11:55,,,ARI 30,21,12,"Neil Rackers kicks off 63 yards, returned by Cedrick Wilson for 9 yards (tackle by Ifeanyi Ohalete)",0.000,-0.140
4,11:39,1,10,SFO 16,21,12,Tim Rattay sacked by Darnell Dockett for -6 yards,-0.140,-1.220
4,11:18,2,16,SFO 10,21,12,Tim Rattay pass incomplete intended for Curtis Conway (defended by Dyshod Carter),-1.220,-2.120
4,11:13,3,16,SFO 10,21,12,Tim Rattay pass complete to Eric Johnson for 10 yards (tackle by Raynoch Thompson),-2.120,-2.030
4,11:13,4,6,SFO 20,21,12,"Andy Lee punts 38 yards, returned by Karl Williams for 14 yards (tackle by Jeff Ulbrich). Penalty on Arnaz Battle: Player Out of Bounds on Punt (Declined)",-2.030,-2.650
4,10:30,1,10,SFO 44,21,12,Emmitt Smith left end for 6 yards (tackle by Jamie Winborn and Tony Parrish),2.650,2.920
4,9:50,2,4,SFO 38,21,12,Emmitt Smith left tackle for 3 yards (tackle by Jeff Ulbrich),2.920,2.610
4,9:10,3,1,SFO 35,21,12,Troy Hambrick left end for 11 yards (tackle by Shawntae Spencer),2.610,3.970
4,8:26,1,10,SFO 24,27,12,"Josh McCown pass complete to Larry Fitzgerald for 24 yards, touchdown. Penalty on Ahmed Plummer: Face Mask (15 Yards), 15 yards",3.970,7.000
4,8:26,,,SFO 2,28,12,Neil Rackers kicks extra point good,0.000,0.000
4,8:26,,,ARI 45,28,12,"Neil Rackers kicks off 55 yards, touchback",0.000,0.280
4,8:19,1,10,SFO 20,28,12,Tim Rattay pass complete to Brandon Lloyd for 7 yards (tackle by David Macklin),0.280,0.680
4,7:58,2,3,SFO 27,28,12,Tim Rattay pass complete to Kevan Barlow for 8 yards (tackle by Wendell Bryant),0.680,1.270
4,7:37,1,10,SFO 35,28,12,Tim Rattay pass incomplete intended for Brandon Lloyd (defended by Calvin Pace),1.270,0.720
4,7:32,2,10,SFO 35,28,12,Tim Rattay pass incomplete intended for Cedrick Wilson (defended by Calvin Pace),0.720,0.040
4,7:28,3,10,SFO 35,28,12,Tim Rattay pass complete to Eric Johnson for 13 yards (tackle by Raynoch Thompson),0.040,2.130
4,7:21,1,10,SFO 48,28,12,Tim Rattay pass complete to Cedrick Wilson for 17 yards (tackle by David Macklin),2.130,3.250
4,6:51,1,10,ARI 35,28,12,Tim Rattay pass complete to Curtis Conway for 5 yards (tackle by Renaldo Hill),3.250,3.380
4,6:33,2,5,ARI 30,28,12,Tim Rattay pass complete to Eric Johnson for 7 yards (tackle by Ronald McKinnon and Renaldo Hill),3.380,4.040
4,6:08,1,10,ARI 23,28,12,Kevan Barlow middle for 5 yards (tackle by Renaldo Hill),4.040,4.210
4,5:47,2,5,ARI 18,28,12,Tim Rattay pass incomplete intended for Kevan Barlow,4.210,3.490
4,5:43,3,5,ARI 18,28,12,Tim Rattay pass complete to Curtis Conway for 10 yards (tackle by Dyshod Carter),3.490,5.370
4,5:21,1,8,ARI 8,28,12,Tim Rattay pass incomplete intended for Brandon Lloyd (defended by David Macklin),5.370,4.570
4,4:46,2,8,ARI 8,28,12,Tim Rattay pass complete to Arnaz Battle for 2 yards (tackle by Raynoch Thompson),4.570,4.040
4,4:46,3,6,ARI 6,28,12,Tim Rattay pass incomplete intended for Eric Johnson,4.040,2.990
4,4:46,4,6,ARI 6,28,18,"Tim Rattay pass complete to Eric Johnson for 6 yards, touchdown",2.990,7.000
4,4:46,,,,28,20,"Two Point Attempt: Tim Rattay, conversion succeeds",1.000,1.000
4,4:46,,,SFO 30,28,20,"Todd Peterson kicks off 63 yards, returned by Larry Croom for 16 yards (tackle by Jamal Robertson)",0.000,0.480
4,4:30,1,10,ARI 23,28,20,Troy Hambrick right tackle for no gain (tackle by Jamie Winborn),0.480,-0.070
4,3:49,2,10,ARI 23,28,20,Josh McCown pass incomplete intended for Larry Fitzgerald,-0.070,-0.760
4,3:43,2,10,ARI 23,28,20,Timeout #2 by Arizona Cardinals,-0.070,-0.760
4,3:42,3,10,ARI 23,28,20,Josh McCown pass complete to Troy Hambrick for 9 yards (tackle by Brandon Moore),-0.760,-1.240
4,3:08,4,1,ARI 32,28,20,"Scott Player punts 40 yards, returned by Arnaz Battle for no gain",-1.240,-0.810
4,2:48,1,10,SFO 28,28,20,Tim Rattay pass incomplete intended for Eric Johnson (defended by Ifeanyi Ohalete),0.810,0.260
4,2:44,2,10,SFO 28,28,20,Tim Rattay pass complete to Curtis Conway for 9 yards (tackle by David Macklin),0.260,0.760
4,2:44,3,1,SFO 37,28,20,Kevan Barlow left guard for 3 yards (tackle by Bertrand Berry),0.760,1.600
4,2:14,3,1,SFO 37,28,20,Timeout #1 by San Francisco 49ers,0.760,1.600
4,2:14,1,10,SFO 40,28,20,Tim Rattay middle for 15 yards (tackle by Ronald McKinnon),1.600,2.590
4,2:04,1,10,SFO 40,28,20,Timeout #2 by San Francisco 49ers,1.600,2.590
4,2:04,1,10,ARI 45,28,20,"Tim Rattay pass complete to Eric Johnson for 6 yards (tackle by Renaldo Hill). Penalty on Raynoch Thompson: Face Mask (5 Yards), 5 yards",2.590,3.310
4,1:58,1,10,ARI 34,28,20,"Tim Rattay sacked by Bertrand Berry for -3 yards. Tim Rattay fumbles (forced by Bertrand Berry), recovered by Eric Heitmann at ARI-37",3.310,2.370
4,1:58,2,13,ARI 37,28,20,Tim Rattay pass complete to Curtis Conway for 14 yards (tackle by Ifeanyi Ohalete),2.370,4.040
4,1:07,1,10,ARI 23,28,26,"Tim Rattay pass complete to Brandon Lloyd for 23 yards, touchdown",4.040,7.000
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,1:07,,,,28,28,"Two Point Attempt: Tim Rattay pass complete to Brandon Lloyd, conversion succeeds",1.000,1.000
4,1:07,,,SFO 30,28,28,"Todd Peterson kicks off 44 yards, returned by Eric Edwards for 13 yards (tackle by Keith Lewis)",0.000,1.530
4,0:59,1,10,ARI 39,28,28,Josh McCown pass complete to Bryant Johnson for 9 yards (tackle by Dwaine Carpenter),1.530,2.200
4,0:38,2,1,ARI 48,28,28,Josh McCown sacked by Dwaine Carpenter for -8 yards,2.200,0.430
4,0:28,2,1,ARI 48,28,28,Timeout #3 by Arizona Cardinals,2.200,0.430
4,0:28,3,9,ARI 40,28,28,Josh McCown pass incomplete intended for Bryant Johnson (defended by Joselio Hanson),0.430,-0.720
4,0:23,4,9,ARI 40,28,28,"Scott Player punts 42 yards, fair catch by Arnaz Battle",-0.720,-0.040
4,0:16,1,10,SFO 18,28,28,Tim Rattay kneels for -1 yards,0.040,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,ARI,SFO,Detail,EPB,EPA
,,,,,,,"49ers won the coin toss, 49ers to receive the overtime kickoff.",,
OT,15:00,,,ARI 30,28,28,"Neil Rackers kicks off 45 yards, returned by Terry Jackson for 14 yards (tackle by Obafemi Ayanbadejo)",0.000,1.530
OT,14:55,1,10,SFO 39,28,28,Tim Rattay pass incomplete intended for Cedrick Wilson,1.530,0.990
OT,14:50,2,10,SFO 39,28,28,Tim Rattay pass incomplete intended for Cedrick Wilson (defended by Karlos Dansby),0.990,0.300
OT,14:45,3,10,SFO 39,28,28,"Tim Rattay pass incomplete intended for Eric Johnson. Penalty on Darnell Dockett: Roughing the Passer, 15 yards (no play)",0.300,2.520
OT,14:42,1,10,ARI 46,28,28,Kevan Barlow left end for 7 yards (tackle by Ronald McKinnon and Ifeanyi Ohalete),2.520,2.920
OT,14:04,2,3,ARI 39,28,28,Tim Rattay pass complete to Eric Johnson for 23 yards (tackle by Raynoch Thompson),2.920,4.510
OT,13:19,1,10,ARI 16,28,28,"Kevan Barlow middle for 1 yard (tackle by Ronald McKinnon). Penalty on Eric Johnson: Offensive Holding, 10 yards (no play)",4.510,3.840
OT,12:58,1,20,ARI 26,28,28,Tim Rattay pass complete to Kevan Barlow for 9 yards (tackle by Ronald McKinnon and Renaldo Hill),3.840,3.770
OT,12:16,2,11,ARI 17,28,28,Kevan Barlow left tackle for 3 yards (tackle by Bertrand Berry),3.770,3.370
