Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
2,5:36,3,5,STL 40,0,0,Keith Null pass complete short right to Donnie Avery for 20 yards (tackle by Tarell Brown and Dashon Goldson),0.700,2.920
2,4:55,1,10,SFO 40,0,0,Steven Jackson right end for 4 yards (tackle by Patrick Willis),2.920,2.910
2,4:17,2,6,SFO 36,0,0,Keith Null pass incomplete short right intended for Ruvell Martin,2.910,2.210
2,4:09,3,6,SFO 36,0,0,Keith Null pass incomplete short left intended for Danny Amendola,2.210,0.880
2,4:05,4,6,SFO 36,0,3,Josh Brown 54 yard field goal good,0.880,3.000
2,,,,STL 30,0,3,"Josh Brown kicks off 72 yards, returned by Josh Morgan for 18 yards (tackle by Jonathan Wade)",0.000,-0.140
2,3:54,1,10,SFO 16,0,3,Frank Gore left tackle for no gain (tackle by David Vobora),-0.140,-0.660
2,3:18,2,10,SFO 16,0,3,Frank Gore right tackle for 1 yard (tackle by James Butler),-0.660,-1.200
2,2:36,3,9,SFO 17,0,3,Alex Smith pass incomplete short right intended for Frank Gore,-1.200,-2.320
2,2:29,4,9,SFO 17,0,3,"Andy Lee punts 53 yards, returned by Danny Amendola for 3 yards (tackle by Jason Hill)",-2.320,-1.140
2,2:18,1,10,STL 33,0,3,Keith Null pass complete short left to Danny Amendola for 7 yards (tackle by Dashon Goldson),1.140,1.540
2,2:00,2,3,STL 40,0,3,Steven Jackson for 9 yards (tackle by Mark Roman). Penalty on Parys Haralson: Defensive Offside (Declined),1.540,2.190
2,1:53,1,10,STL 49,0,3,Keith Null pass complete short right to Brandon Gibson for 8 yards (tackle by Mark Roman),2.190,2.730
2,1:33,2,2,SFO 43,0,3,Keith Null pass complete short right to Brandon Gibson for 3 yards (tackle by Tarell Brown),2.730,2.920
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the original play was overturned.",,
2,1:30,1,10,SFO 40,0,3,Steven Jackson right tackle for 3 yards (tackle by Michael Lewis),2.920,2.780
2,1:25,2,7,SFO 37,0,3,Keith Null pass incomplete deep right intended for Brandon Gibson,2.780,2.080
2,1:03,3,7,SFO 37,0,3,Keith Null pass complete short right to Danny Amendola for 9 yards (tackle by Dre' Bly),2.080,3.710
2,0:59,1,10,SFO 28,0,3,Steven Jackson middle for 8 yards (tackle by Patrick Willis),3.710,4.250
2,0:37,2,2,SFO 20,0,3,Keith Null pass incomplete short right intended for Danny Amendola,4.250,3.530
2,0:37,3,2,SFO 20,0,3,Keith Null sacked by Justin Smith for -7 yards,3.530,1.670
2,0:02,,,,0,3,Timeout #1 by Los Angeles Rams,0.000,1.670
2,0:02,4,9,SFO 27,0,3,Josh Brown 45 yard field goal no good,1.670,1.200
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 30,0,3,"Josh Brown kicks off 70 yards, returned by Josh Morgan for 22 yards (tackle by Jonathan Wade)",0.000,0.410
3,14:51,1,10,SFO 22,0,3,"Alex Smith pass complete short right to Vernon Davis for 6 yards (tackle by Paris Lenon). Penalty on Vernon Davis: Delay of Game, 5 yards",0.410,0.000
3,14:19,2,9,SFO 23,0,3,Alex Smith pass complete short right to Vernon Davis for 5 yards (tackle by David Vobora),0.000,-0.030
3,13:37,3,4,SFO 28,0,3,Alex Smith pass incomplete short middle intended for Vernon Davis (defended by James Laurinaitis),-0.030,-1.500
3,13:32,4,4,SFO 28,0,3,Andy Lee punts 35 yards,-1.500,-1.400
3,13:22,1,10,STL 37,0,3,"Penalty on Mike Karney: False Start, 5 yards (no play)",1.400,1.070
3,13:22,1,15,STL 32,0,3,Keith Null sacked by Justin Smith for -11 yards,1.070,-1.300
3,12:50,2,26,STL 21,0,3,Steven Jackson right end for 13 yards (tackle by Shawntae Spencer),-1.300,-0.230
3,12:19,3,13,STL 34,0,3,Keith Null pass incomplete short right intended for Jordan Kent (defended by Patrick Willis),-0.230,-1.110
3,12:14,4,13,STL 34,0,3,"Donnie Jones punts 57 yards, returned by Arnaz Battle for 8 yards (tackle by Craig Dahl)",-1.110,0.060
3,12:01,1,10,SFO 17,0,3,Frank Gore right tackle for 4 yards (tackle by Ronald Bartell),-0.060,0.080
3,11:20,2,6,SFO 21,0,3,Alex Smith pass incomplete short right intended for Michael Crabtree,0.080,-0.750
3,11:16,3,6,SFO 21,0,3,Alex Smith pass complete short right to Michael Crabtree for 8 yards (tackle by Ronald Bartell),-0.750,0.870
3,10:49,1,10,SFO 29,0,3,Alex Smith pass complete deep left to Josh Morgan for 17 yards (tackle by James Butler),0.870,1.990
3,10:14,1,10,SFO 46,0,3,Frank Gore right guard for 34 yards (tackle by Ronald Bartell),1.990,4.240
3,9:32,1,10,STL 20,0,3,"Penalty on Delanie Walker: False Start, 5 yards (no play)",4.240,3.910
3,9:08,1,15,STL 25,0,3,Alex Smith pass complete short right to Frank Gore for 22 yards (tackle by James Butler),3.910,6.510
3,8:36,1,3,STL 3,0,3,Moran Norris middle for 2 yards (tackle by Clifton Ryan),6.510,5.910
3,8:01,2,1,STL 1,6,3,"Moran Norris middle for 1 yard, touchdown",5.910,7.000
3,,,,STL 2,7,3,Shane Andrus kicks extra point good,0.000,0.000
3,,,,SFO 30,7,3,"Shane Andrus kicks off 69 yards, returned by Danny Amendola for 21 yards (tackle by Brit Miller)",0.000,0.410
3,7:53,1,10,STL 22,7,3,Kyle Boller pass incomplete short left intended for Steven Jackson (defended by Demetric Evans),0.410,-0.130
3,7:49,2,10,STL 22,7,3,Steven Jackson right tackle for 1 yard (tackle by Aubrayo Franklin),-0.130,-0.690
3,7:08,3,9,STL 23,7,3,Kyle Boller pass incomplete deep right intended for Brandon Gibson,-0.690,-1.830
3,7:01,4,9,STL 23,7,3,"Donnie Jones punts 58 yards, returned by Arnaz Battle for 10 yards (tackle by K.C. Asiodu). Penalty on Dashon Goldson: Illegal Block Above the , 10 yards",-1.830,0.280
3,6:48,1,10,SFO 14,7,3,"Alex Smith sacked by James Hall for -4 yards. Alex Smith fumbles, recovered by Alex Smith at SFO-8",-0.280,-1.000
3,6:11,2,13,SFO 11,7,3,Alex Smith pass incomplete short left intended for Vernon Davis,-1.000,-1.770
3,6:04,3,13,SFO 11,7,3,Frank Gore right tackle for 3 yards (tackle by James Hall),-1.770,-2.470
3,5:29,4,10,SFO 14,7,3,"Andy Lee punts 56 yards, returned by Danny Amendola for 6 yards (tackle by Matt Wilhelm). Penalty on Chris Chamberlain: Illegal Block Above the , 10 yards",-2.470,-0.670
3,5:17,1,10,STL 26,7,3,Steven Jackson left tackle for 2 yards (tackle by Aubrayo Franklin),0.670,0.400
3,4:45,2,8,STL 28,7,3,Steven Jackson left tackle for 3 yards (tackle by Patrick Willis),0.400,0.100
3,4:07,3,5,STL 31,7,3,Kyle Boller pass complete short right to Danny Amendola for 2 yards (tackle by Tarell Brown),0.100,-1.180
3,3:27,4,3,STL 33,7,3,"Donnie Jones punts 52 yards, returned by Arnaz Battle for 18 yards (tackle by Chris Chamberlain)",-1.180,-1.140
3,3:10,1,10,SFO 33,7,3,Alex Smith pass incomplete short right intended for Vernon Davis,1.140,0.590
3,3:05,2,10,SFO 33,7,3,Alex Smith pass complete short left to Frank Gore for 3 yards (tackle by Jonathan Wade),0.590,0.300
3,2:21,3,7,SFO 36,7,3,Alex Smith pass complete short right to Jason Hill for 12 yards (tackle by Jonathan Wade),0.300,2.130
3,1:40,1,10,SFO 48,7,3,Alex Smith pass incomplete deep right intended for Michael Crabtree,2.130,1.580
3,1:32,2,10,SFO 48,7,3,Frank Gore left guard for 1 yard (tackle by James Laurinaitis),1.580,1.020
3,0:47,3,9,SFO 49,7,3,Alex Smith pass complete short right to Jason Hill for 5 yards (tackle by Justin King),1.020,0.200
3,0:08,4,4,STL 46,7,3,"Andy Lee punts 46 yards, touchback",0.200,-0.280
Quarter,Time,Down,ToGo,Location,SFO,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,STL 20,7,3,Kyle Boller pass incomplete short right intended for Jordan Kent,0.280,-0.270
4,14:55,2,10,STL 20,7,3,Steven Jackson middle for -5 yards (tackle by Ahmad Brooks),-0.270,-1.860
4,14:16,3,15,STL 15,7,3,Kyle Boller middle for 13 yards (tackle by Dre' Bly),-1.860,-1.500
4,13:27,4,2,STL 28,7,3,Donnie Jones punts 59 yards,-1.500,0.320
4,13:09,1,10,SFO 13,7,3,Frank Gore left tackle for 2 yards (tackle by Clifton Ryan),-0.320,-0.570
4,12:25,2,8,SFO 15,7,3,Alex Smith pass complete short middle to Vernon Davis for 5 yards (tackle by James Laurinaitis),-0.570,-0.590
4,11:44,3,3,SFO 20,7,3,Alex Smith pass incomplete short left intended for Michael Crabtree (defended by Ronald Bartell),-0.590,-2.030
4,11:33,4,3,SFO 20,7,3,"Andy Lee punts 55 yards, returned by Danny Amendola for 56 yards (tackle by Ahmad Brooks)",-2.030,-4.310
4,11:17,1,10,SFO 19,7,3,Steven Jackson middle for 6 yards (tackle by Takeo Spikes),4.310,4.720
4,10:37,2,4,SFO 13,7,3,Steven Jackson right tackle for 3 yards (tackle by Justin Smith),4.720,4.690
4,10:02,3,1,SFO 10,7,3,Steven Jackson right guard for -1 yards (tackle by Parys Haralson),4.690,2.820
4,9:18,4,2,SFO 11,7,6,Josh Brown 29 yard field goal good,2.820,3.000
4,,,,STL 30,7,6,"Josh Brown kicks off 64 yards, returned by Michael Robinson for 12 yards (tackle by Chris Chamberlain)",0.000,0.040
4,9:06,1,10,SFO 18,7,6,Alex Smith pass complete short right to Delanie Walker for 5 yards (tackle by David Vobora),0.040,0.280
4,8:23,2,5,SFO 23,7,6,Frank Gore middle for 4 yards (tackle by Paris Lenon),0.280,-0.020
4,7:41,3,1,SFO 27,13,6,"Alex Smith pass complete deep right to Vernon Davis for 73 yards, touchdown",-0.020,7.000
4,,,,STL 2,14,6,Shane Andrus kicks extra point good,0.000,0.000
4,,,,SFO 30,14,6,"Shane Andrus kicks off 70 yards, returned by Danny Amendola for 23 yards (tackle by Glen Coffee)",0.000,0.480
4,7:24,1,10,STL 23,14,6,Kyle Boller sacked by Justin Smith for -9 yards,0.480,-1.400
4,6:53,2,19,STL 14,14,6,Steven Jackson right tackle for 2 yards (tackle by Mark Roman). Penalty on Jason Brown: Illegal Use of Hands (Declined),-1.400,-1.960
4,6:33,3,17,STL 16,14,6,Kyle Boller pass incomplete short left intended for Kenneth Darby,-1.960,-2.390
4,6:28,4,17,STL 16,14,6,Donnie Jones punts 35 yards,-2.390,-2.190
4,6:19,1,10,SFO 49,14,6,Alex Smith for -1 yards (tackle by James Butler),2.190,1.510
4,5:45,2,11,SFO 48,14,6,Alex Smith pass complete deep middle to Michael Crabtree for 38 yards (tackle by Craig Dahl),1.510,4.650
4,4:56,1,10,STL 14,14,6,Frank Gore middle for 11 yards (tackle by Ronald Bartell),4.650,6.510
4,4:10,1,3,STL 3,20,6,"Frank Gore left tackle for 3 yards, touchdown",6.510,7.000
4,,,,STL 2,21,6,Shane Andrus kicks extra point good,0.000,0.000
4,,,,SFO 30,21,6,"Shane Andrus kicks off 71 yards, returned by Danny Amendola for 24 yards (tackle by Matt Wilhelm)",0.000,0.480
4,3:59,1,10,STL 23,21,6,Kyle Boller pass complete short middle to Randy McMichael for 7 yards (tackle by Patrick Willis),0.480,0.880
4,3:33,2,3,STL 30,21,6,Kyle Boller pass complete short left to Jordan Kent for 5 yards (tackle by Dashon Goldson),0.880,1.270
4,3:27,1,10,STL 35,21,6,Kyle Boller pass complete short left to Ruvell Martin for 9 yards (tackle by Michael Lewis),1.270,1.940
4,3:21,2,1,STL 44,21,6,Kyle Boller sacked by Dashon Goldson for -7 yards,1.940,0.300
4,3:05,3,8,STL 37,21,6,Kyle Boller sacked by Dre' Bly for -10 yards,0.300,-1.570
4,2:47,4,18,STL 27,21,6,Kyle Boller pass incomplete short middle intended for Steven Jackson (defended by Parys Haralson),-1.570,-3.780
4,2:42,1,10,STL 27,21,6,Frank Gore left tackle for 3 yards (tackle by Paris Lenon),3.780,3.640
4,2:36,,,,21,6,Timeout #1 by Los Angeles Rams,0.000,3.640
4,2:36,2,7,STL 24,21,6,"Frank Gore right guard for 5 yards (tackle by Paris Lenon). Penalty on Chris Long: Unnecessary Roughness, 10 yards",3.640,5.140
4,2:27,1,9,STL 9,21,6,Glen Coffee middle for 3 yards (tackle by Chris Chamberlain),5.140,4.950
4,2:22,,,,21,6,Timeout #2 by Los Angeles Rams,0.000,4.950
4,2:22,2,6,STL 6,27,6,"Frank Gore left tackle for 6 yards, touchdown",4.950,7.000
4,,,,STL 2,28,6,Shane Andrus kicks extra point good,0.000,0.000
4,,,,SFO 30,28,6,"Shane Andrus kicks off 65 yards, returned by Danny Amendola for 21 yards (tackle by Arnaz Battle)",0.000,0.670
4,2:10,1,10,STL 26,28,6,Kyle Boller pass incomplete short left intended for Randy McMichael,0.670,0.130
4,2:05,2,10,STL 26,28,6,Chris Ogbonnaya middle for -1 yards (tackle by Demetric Evans),0.130,-0.690
4,2:00,3,11,STL 25,28,6,Kyle Boller pass incomplete short right intended for Brandon Gibson,-0.690,-1.700
4,1:56,4,11,STL 25,28,6,"Donnie Jones punts 53 yards, fair catch by Arnaz Battle",-1.700,-0.410
4,1:48,1,10,SFO 22,28,6,Moran Norris middle for 2 yards (tackle by Victor Adeyanju),0.410,0.140
4,1:08,2,8,SFO 24,28,6,Alex Smith kneels for -1 yards,0.140,-0.690
4,0:25,3,9,SFO 23,28,6,Alex Smith kneels for -1 yards,-0.690,-1.900
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
