Player,Pos
Andre' Davis,
Tim Couch,QB
William Green,RB
Kevin Johnson,WR
Quincy Morgan,WR
Mark Campbell,TE
Ross Verba,LT
Barry Stokes,LG
Dave Wohlabaugh,C
Shaun O'Hara,RG
Ryan Tucker,RT
Kenard Lang,LDE
Gerard Warren,LDT
Orpheus Roye,RDT
Courtney Brown,RDE
Darren Hambrick,SLB
Earl Holmes,MLB
Dwayne Rudd,WLB
Corey Fuller,LCB
Anthony Henry,RCB
Lewis Sanders,SS
Devin Bush Sr.,FS
