Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
1,0:04,1,10,NYG 25,3,0,Rex Grossman pass incomplete deep left intended for Santana Moss,3.910,3.360
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,10,NYG 25,3,0,Rex Grossman pass complete short middle to Santana Moss for 5 yards (tackle by Jonathan Goff),3.360,3.340
2,14:25,3,5,NYG 20,3,0,"Rex Grossman sacked by Osi Umenyiora for -10 yards. Rex Grossman fumbles (forced by Osi Umenyiora), recovered by Jason Pierre-Paul at NYG-25 (tackle by Kory Lichtensteiger)",3.340,-0.610
2,14:17,1,10,NYG 25,3,0,Brandon Jacobs left guard for no gain (tackle by Vonnie Holliday),0.610,0.060
2,13:36,2,10,NYG 25,3,0,Brandon Jacobs right guard for 3 yards (tackle by Reed Doughty and Phillip Buchanon),0.060,-0.230
2,12:54,3,7,NYG 28,3,0,Eli Manning pass complete short right to Derek Hagan for 9 yards (tackle by Byron Westbrook),-0.230,1.400
2,12:16,1,10,NYG 37,3,0,Eli Manning pass complete deep left to Derek Hagan for 17 yards,1.400,2.520
2,11:51,1,10,WAS 46,3,0,Eli Manning pass incomplete short middle intended for Kevin Boss (defended by Vonnie Holliday),2.520,1.980
2,11:45,2,10,WAS 46,3,0,Ahmad Bradshaw left guard for 3 yards (tackle by Darrion Scott and London Fletcher),1.980,1.680
2,11:04,3,7,WAS 43,3,0,Eli Manning pass complete short middle to Michael Clayton for 5 yards (tackle by Rocky McIntosh and DeAngelo Hall),1.680,0.720
2,10:18,4,2,WAS 38,3,0,"Matt Dodge punts 38 yards, touchback",0.720,-0.280
2,10:11,1,10,WAS 20,3,0,Rex Grossman pass complete deep middle to Anthony Armstrong for 20 yards (tackle by Aaron Ross),0.280,1.600
2,9:42,1,10,WAS 40,3,0,Ryan Torain right end for -1 yards (tackle by Rocky Bernard),1.600,0.920
2,9:01,2,11,WAS 39,3,0,Ryan Torain left end for no gain (tackle by Terrell Thomas),0.920,0.230
2,8:20,3,11,WAS 39,3,0,Rex Grossman pass incomplete deep middle intended for Anthony Armstrong,0.230,-0.780
2,8:14,4,11,WAS 39,3,0,"Sam Paulescu punts 44 yards, returned by Aaron Ross for 14 yards (tackle by Byron Westbrook)",-0.780,-1.000
2,8:00,1,10,NYG 31,3,0,Eli Manning pass complete short left to Danny Ware for 16 yards (tackle by London Fletcher),1.000,2.060
2,7:21,1,10,NYG 47,3,0,Eli Manning pass complete short left to Mario Manningham for no gain,2.060,1.520
2,6:40,2,10,NYG 47,3,0,Brandon Jacobs left guard for -1 yards (tackle by Vonnie Holliday and Kevin Barnes),1.520,0.700
2,5:59,3,11,NYG 46,3,0,Eli Manning pass complete short middle to Derek Hagan for 12 yards (tackle by Byron Westbrook and London Fletcher),0.700,2.790
2,5:14,1,10,WAS 42,3,0,Eli Manning pass incomplete short right intended for Ahmad Bradshaw,2.790,2.240
2,5:08,2,10,WAS 42,3,0,Ahmad Bradshaw left end for 1 yard (tackle by Brian Orakpo),2.240,1.680
2,4:27,3,9,WAS 41,3,0,Eli Manning pass complete short right to Derek Hagan for 15 yards,1.680,3.840
2,3:55,1,10,WAS 26,3,0,Eli Manning pass complete deep right to Kevin Boss for 24 yards (tackle by London Fletcher),3.840,6.740
2,3:11,1,2,WAS 2,9,0,"Brandon Jacobs right end for 2 yards, touchdown",6.740,7.000
2,,,,WAS 2,10,0,Lawrence Tynes kicks extra point good,0.000,0.000
2,,,,NYG 30,10,0,"Lawrence Tynes kicks off 71 yards, returned by Brandon Banks for 21 yards (tackle by Jason Pierre-Paul)",0.000,0.280
2,2:59,1,10,WAS 20,10,0,Rex Grossman pass incomplete short right intended for Anthony Armstrong,0.280,-0.270
2,2:55,2,10,WAS 20,10,0,Rex Grossman pass complete short middle to Chris Cooley for 16 yards (tackle by Deon Grant),-0.270,1.330
2,2:22,1,10,WAS 36,10,0,Rex Grossman pass complete short middle to Fred Davis for 19 yards (tackle by Kenny Phillips and Michael Boley),1.330,2.590
2,2:00,1,10,NYG 45,10,0,Rex Grossman pass complete short right to Santana Moss for 18 yards (tackle by Terrell Thomas and Kenny Phillips),2.590,3.780
2,1:23,1,10,NYG 27,10,0,Rex Grossman pass complete short left to Keiland Williams for 23 yards (tackle by Terrell Thomas),3.780,6.280
2,1:14,1,4,NYG 4,10,0,Ryan Torain left tackle for 3 yards (tackle by Michael Boley and Jonathan Goff),6.280,5.910
2,0:29,,,,10,0,Timeout #1 by Washington Redskins,0.000,5.910
2,0:29,2,1,NYG 1,10,6,"Rex Grossman pass complete short right to Fred Davis for 1 yard, touchdown",5.910,7.000
2,,,,NYG 2,10,7,Graham Gano kicks extra point good,0.000,0.000
2,,,,WAS 30,10,7,"Graham Gano kicks off 41 yards, returned by Jason Pierre-Paul for 12 yards (tackle by Lorenzo Alexander)",0.000,1.660
2,0:17,1,10,NYG 41,10,7,Ahmad Bradshaw left end for 3 yards (tackle by Rocky McIntosh),1.660,1.530
2,0:10,,,,10,7,Timeout #1 by New York Giants,0.000,1.530
2,0:10,2,7,NYG 44,10,7,Eli Manning pass incomplete deep left intended for Mario Manningham,1.530,0.830
2,0:04,3,7,NYG 44,10,7,Eli Manning kneels for -1 yards,0.830,-0.520
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 30,10,7,"Lawrence Tynes kicks off 75 yards, returned by Brandon Banks for 28 yards (tackle by Deon Grant)",0.000,0.480
3,14:54,1,10,WAS 23,10,7,Rex Grossman pass complete short middle to Chris Cooley for 8 yards (tackle by Antrel Rolle),0.480,1.010
3,14:21,2,2,WAS 31,10,7,"Rex Grossman pass incomplete deep right intended for Chris Cooley (defended by Michael Boley). Penalty on Michael Boley: Defensive Pass Interfere, 19 yards (no play)",1.010,2.260
3,14:11,1,10,,10,7,Ryan Torain right guard for 1 yard (tackle by Keith Bulluck and Jonathan Goff),2.260,1.850
3,13:39,2,9,NYG 49,10,7,Rex Grossman pass incomplete deep left intended for Mike Sellers,1.850,1.160
3,13:30,3,9,NYG 49,10,7,Rex Grossman pass incomplete short left intended for Roydell Williams,1.160,0.000
3,13:25,4,9,NYG 49,10,7,Sam Paulescu punts 44 yards,0.000,0.380
3,13:16,1,10,NYG 5,10,7,Ahmad Bradshaw right end for 3 yards (tackle by Adam Carriker and Lorenzo Alexander),-0.380,-0.560
3,12:32,2,7,NYG 8,16,7,"Eli Manning pass complete deep right to Mario Manningham for 92 yards, touchdown",-0.560,7.000
3,,,,WAS 2,17,7,Lawrence Tynes kicks extra point good,0.000,0.000
3,,,,NYG 30,17,7,"Lawrence Tynes kicks off 75 yards, returned by Brandon Banks for 21 yards (tackle by Alex Hall)",0.000,-0.140
3,12:11,1,10,WAS 16,17,7,Keiland Williams right end for 4 yards (tackle by Michael Boley),-0.140,0.010
3,11:40,2,6,WAS 20,17,7,Rex Grossman pass incomplete short right intended for Anthony Armstrong (defended by Justin Tuck),0.010,-0.820
3,11:37,3,6,WAS 20,17,7,Rex Grossman pass complete short left to Chris Cooley for 8 yards (tackle by Deon Grant and Terrell Thomas),-0.820,0.810
3,10:53,1,10,WAS 28,17,7,Rex Grossman pass incomplete short left intended for Anthony Armstrong,0.810,0.260
3,10:46,2,10,WAS 28,17,7,Rex Grossman pass incomplete short middle intended for Anthony Armstrong (defended by Rocky Bernard),0.260,-0.430
3,10:41,3,10,WAS 28,17,7,Rex Grossman pass incomplete short middle intended for Chris Cooley (defended by Rocky Bernard),-0.430,-1.500
3,10:34,4,10,WAS 28,17,7,"Sam Paulescu punts 45 yards, returned by Aaron Ross for 10 yards (tackle by Keiland Williams)",-1.500,-1.400
3,10:24,1,10,NYG 37,17,7,Eli Manning pass complete short right to Derek Hagan for 2 yards (tackle by Reed Doughty),1.400,1.130
3,9:48,2,8,NYG 39,17,7,Brandon Jacobs right end for 5 yards (tackle by London Fletcher),1.130,1.090
3,9:05,3,3,NYG 44,17,7,Eli Manning pass incomplete deep right intended for Kevin Boss (defended by Kevin Barnes),1.090,-0.460
3,8:58,4,3,NYG 44,17,7,Matt Dodge punts 45 yards,-0.460,0.370
3,8:47,1,10,WAS 11,17,7,Ryan Torain left guard for 1 yard (tackle by Kenny Phillips and Linval Joseph),-0.370,-0.710
3,8:06,2,9,WAS 12,17,7,Rex Grossman pass complete deep middle to Chris Cooley for 16 yards (tackle by Deon Grant),-0.710,0.810
3,7:31,1,10,WAS 28,17,7,Rex Grossman pass incomplete short left intended for Mike Sellers is intercepted by Keith Bulluck at WAS-33 and returned for 6 yards,0.810,-3.780
3,7:23,1,10,WAS 27,17,7,Eli Manning pass incomplete short right intended for Derek Hagan (defended by DeAngelo Hall),3.780,3.230
3,7:10,,,,17,7,Timeout #1 by New York Giants,0.000,3.230
3,7:10,2,10,WAS 27,17,7,Ahmad Bradshaw right end for -2 yards (tackle by Adam Carriker and Andre Carter),3.230,2.280
3,6:31,3,12,WAS 29,17,7,Eli Manning pass complete short right to Ahmad Bradshaw for 8 yards (tackle by DeAngelo Hall),2.280,2.130
3,5:50,4,4,WAS 21,17,7,Lawrence Tynes 39 yard field goal no good,2.130,-0.870
3,5:44,1,10,WAS 29,17,7,"Penalty on Trent Williams: False Start, 5 yards (no play)",0.870,0.540
3,5:44,1,15,WAS 24,17,7,Ryan Torain left end for 4 yards (tackle by Justin Tuck and Barry Cofield),0.540,0.190
3,5:06,2,11,WAS 28,17,7,Rex Grossman pass complete short right to Santana Moss for 11 yards (tackle by Aaron Ross),0.190,1.530
3,4:30,1,10,WAS 39,17,7,"Rex Grossman pass incomplete. Penalty on Santana Moss: Illegal Shift, 5 yards (no play)",1.530,1.200
3,4:25,1,15,WAS 34,17,7,"Rex Grossman pass complete deep left to Anthony Armstrong for 16 yards (tackle by Deon Grant). Penalty on Kory Lichtensteiger: Offensive Holding, 10 yards (no play)",1.200,0.540
3,4:01,1,25,WAS 24,17,7,Rex Grossman pass complete short middle to Santana Moss for 15 yards (tackle by Michael Boley),0.540,0.990
3,3:24,2,10,WAS 39,17,7,Rex Grossman pass complete short left to Santana Moss for 6 yards (tackle by Jonathan Goff),0.990,1.090
3,2:44,3,4,WAS 45,17,7,Rex Grossman pass complete short right to Santana Moss for 7 yards (tackle by Terrell Thomas),1.090,2.390
3,2:15,1,10,NYG 48,17,7,Ryan Torain right tackle for 9 yards (tackle by Terrell Thomas and Kenny Phillips),2.390,3.060
3,1:37,2,1,NYG 39,17,7,Ryan Torain middle for 2 yards (tackle by Keith Bulluck and Barry Cofield),3.060,3.120
3,0:55,1,10,NYG 37,17,7,Rex Grossman right end for 2 yards (tackle by Antrel Rolle),3.120,2.840
3,0:10,2,8,NYG 35,17,7,Rex Grossman pass complete short right to Chris Cooley for 5 yards (tackle by Jonathan Goff),2.840,2.810
Quarter,Time,Down,ToGo,Location,NYG,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,3,NYG 30,17,7,"Rex Grossman sacked by Osi Umenyiora for -10 yards. Rex Grossman fumbles (forced by Osi Umenyiora), recovered by Osi Umenyiora at NYG-43 (tackle by Rex Grossman)",2.810,-1.800
4,14:52,1,10,NYG 43,17,7,Ahmad Bradshaw right end for 3 yards (tackle by Darrion Scott),1.800,1.660
4,14:05,2,7,NYG 46,17,7,Eli Manning pass incomplete deep middle intended for Mario Manningham (defended by DeAngelo Hall),1.660,0.960
4,13:57,3,7,NYG 46,17,7,Eli Manning pass incomplete short left intended for Michael Clayton,0.960,-0.320
4,13:51,4,7,NYG 46,17,7,"Matt Dodge punts 47 yards, returned by Brandon Banks for 29 yards (tackle by Matt Dodge)",-0.320,-1.330
4,13:35,1,10,WAS 36,17,7,Ryan Torain right end for 5 yards (tackle by Jonathan Goff and Aaron Ross),1.330,1.470
4,12:54,2,5,WAS 41,17,7,Rex Grossman pass incomplete short middle intended for Santana Moss,1.470,0.760
4,12:50,3,5,WAS 41,17,7,Rex Grossman pass complete short left to Terrence Austin for 13 yards,0.760,2.520
4,12:22,1,10,NYG 46,17,7,Ryan Torain left end for -4 yards (tackle by Osi Umenyiora),2.520,1.440
4,11:44,2,14,,17,7,"Rex Grossman for no gain. Rex Grossman fumbles. Penalty on Osi Umenyiora: Defensive Offside, 5 yards (no play)",1.440,2.110
4,11:27,2,9,NYG 45,17,7,Rex Grossman pass complete deep middle to Terrence Austin for 28 yards (tackle by Aaron Ross). Penalty on Linval Joseph: Illegal Use of Hands (Declined),2.110,4.440
4,10:25,,,,17,7,Timeout #1 by Washington Redskins,0.000,4.440
4,10:25,1,10,NYG 17,17,7,"Rex Grossman pass complete short middle to Santana Moss for 7 yards (tackle by Jonathan Goff). Santana Moss fumbles (forced by Jonathan Goff), recovered by Kenny Phillips at NYG-10 (tackle by Kory Lichtensteiger)",4.440,0.380
4,10:16,1,10,NYG 10,17,7,Brandon Jacobs left tackle for 1 yard (tackle by Rocky McIntosh and Andre Carter),-0.380,-0.710
4,9:39,2,9,NYG 11,17,7,Brandon Jacobs left end for 4 yards (tackle by Kevin Barnes and Adam Carriker),-0.710,-0.840
4,8:56,3,5,NYG 15,17,7,Eli Manning pass incomplete deep right intended for Derek Hagan,-0.840,-2.440
4,8:47,4,5,NYG 15,17,7,"Matt Dodge punts 53 yards, returned by Brandon Banks for 27 yards (tackle by Matt Dodge)",-2.440,-2.850
4,8:30,1,10,NYG 41,17,7,Rex Grossman pass complete short middle to Keiland Williams for 9 yards (tackle by Terrell Thomas and Osi Umenyiora),2.850,3.520
4,7:55,2,1,NYG 32,17,7,Rex Grossman pass incomplete short left intended for Anthony Armstrong,3.520,2.810
4,7:50,3,1,NYG 32,17,7,Rex Grossman pass incomplete short right intended for Chris Cooley,2.810,1.310
4,7:44,4,1,NYG 32,17,7,Ryan Torain left end for -5 yards (tackle by Antrel Rolle and Osi Umenyiora),1.310,-1.400
4,7:37,1,10,NYG 37,17,7,Ahmad Bradshaw left end for -2 yards (tackle by Vonnie Holliday and London Fletcher),1.400,0.590
4,6:57,2,12,NYG 35,17,7,Eli Manning pass incomplete short right intended for Kevin Boss,0.590,-0.100
4,6:50,3,12,NYG 35,17,7,Eli Manning pass complete short left to Ahmad Bradshaw for no gain,-0.100,-1.040
4,6:10,4,12,NYG 35,17,7,Matt Dodge punts 29 yards,-1.040,-1.330
4,6:02,1,10,WAS 36,17,13,"Rex Grossman pass complete deep middle to Anthony Armstrong for 64 yards, touchdown",1.330,7.000
4,,,,NYG 2,17,14,Graham Gano kicks extra point good,0.000,0.000
4,,,,WAS 30,17,14,"Graham Gano kicks off 70 yards, touchback",0.000,0.280
4,5:52,1,10,NYG 20,17,14,Brandon Jacobs left tackle for no gain (tackle by Reed Doughty and Anthony Bryant),0.280,-0.270
4,5:14,2,10,NYG 20,17,14,"Eli Manning pass complete short right to Derek Hagan for 5 yards (tackle by DeAngelo Hall). Penalty on London Fletcher: Defensive Holding, 5 yards (no play)",-0.270,0.610
4,5:00,1,10,NYG 25,17,14,Brandon Jacobs right end for -2 yards (tackle by Adam Carriker and London Fletcher),0.610,-0.210
4,4:13,,,,17,14,Timeout #2 by New York Giants,0.000,-0.210
4,4:13,2,12,NYG 23,17,14,Ahmad Bradshaw middle for 1 yard (tackle by Reed Doughty and Anthony Bryant),-0.210,-0.760
4,3:33,3,11,NYG 24,17,14,Eli Manning pass complete short right to Michael Clayton for 14 yards,-0.760,1.470
4,3:27,1,10,NYG 38,17,14,Ahmad Bradshaw right end for 2 yards (tackle by Rocky McIntosh),1.470,1.190
4,3:21,,,,17,14,Timeout #2 by Washington Redskins,0.000,1.190
4,3:21,2,8,NYG 40,17,14,Ahmad Bradshaw right end for 1 yard (tackle by Lorenzo Alexander),1.190,0.630
4,2:39,3,7,NYG 41,17,14,Ahmad Bradshaw for 2 yards,0.630,-0.520
4,2:24,,,,17,14,Timeout #3 by Washington Redskins,0.000,-0.520
4,2:24,4,5,NYG 43,17,14,Matt Dodge punts 40 yards,-0.520,0.060
4,2:11,1,10,WAS 17,17,14,Rex Grossman pass complete short middle to Keiland Williams for 9 yards (tackle by Terrell Thomas and Deon Grant),-0.060,0.750
4,2:00,2,1,WAS 26,17,14,Rex Grossman pass complete short right to Santana Moss for 4 yards,0.750,0.940
4,1:54,1,10,WAS 30,17,14,Rex Grossman pass incomplete short right intended for Anthony Armstrong,0.940,0.390
4,1:45,2,10,WAS 30,17,14,Rex Grossman pass complete short left to Keiland Williams for 6 yards (tackle by Barry Cofield),0.390,0.500
4,1:13,3,4,WAS 36,17,14,Rex Grossman pass incomplete short left intended for Santana Moss (defended by Terrell Thomas),0.500,-0.980
4,1:07,4,4,WAS 36,17,14,Rex Grossman pass incomplete short middle intended for Terrence Austin,-0.980,-3.180
4,1:03,1,10,WAS 36,17,14,Eli Manning kneels for -1 yards,3.180,2.500
4,0:34,2,11,WAS 37,17,14,Eli Manning kneels for -1 yards,2.500,1.690
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
