Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dennis Northcutt,DET,0,0,,0,0,1,0,0.0,0,0
Derrick Williams,DET,6,96,16.0,0,23,0,0,,0,0
Casey Fitzsimmons,DET,1,10,10.0,0,10,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Jordy Nelson,GNB,1,29,29.0,0,29,1,1,1.0,0,1
Tramon Williams,GNB,0,0,,0,0,1,45,45.0,0,45
Charles Woodson,GNB,0,0,,0,0,1,0,0.0,0,0
